config_id,risk_weight,evidence_weight,need_weight,certainty_weight,workload_weight,minimum_risk_reduction,maximum_uncertainty,minimum_evidence,minimum_top_margin,minimum_top_score,mean_precision_at_1,mean_actionable_coverage,mean_selective_accuracy,mean_macro_action_precision,worst_stage_precision,minimum_action_diversity,maximum_top_action_concentration,meets_target
6fa955a878fef7c0,0.5,0.2,0.2,0.05,0.1,0.0,0.05,0.4,0.1,0.15,0.24316752022664234,0.3205283032944593,0.5441489106128009,0.22607765324109244,0.11518324607329843,4,0.4939364142903966,False
8c7061c7fa34198d,0.5,0.2,0.2,0.05,0.1,0.0,0.05,0.4,0.1,0.25,0.23806059168376806,0.27796764277798275,0.5612659251636463,0.2104864593265072,0.11352253756260434,4,0.5708333333333333,False
3a961744f864f7d5,0.5,0.2,0.2,0.05,0.1,0.0,0.05,0.6,0.0,0.0,0.2105233283852719,0.46348243579489706,0.42212752899171146,0.22266973390732936,0.094553706505295,4,0.4948535233570863,False
67f43cc2208ad737,0.5,0.2,0.2,0.05,0.1,0.0,0.05,0.6,0.0,0.15,0.20287546707635773,0.4456358429062055,0.4194738144175883,0.21883074260551819,0.09597523219814241,4,0.5043373007867662,False
2b0694f170ab8bf6,0.5,0.2,0.2,0.05,0.1,0.0,0.05,0.6,0.0,0.25,0.19758179154612923,0.4057625252616052,0.4373501069052692,0.22173766865438538,0.09554140127388536,4,0.5482456140350878,False
36cfbcdbea9b9159,0.5,0.2,0.2,0.05,0.1,0.0,0.05,0.6,0.02,0.0,0.2196183333868276,0.4305047158158033,0.4585781449298278,0.22252322993967077,0.0989010989010989,4,0.49591160220994474,False
839d2ac2417b9d09,0.5,0.2,0.2,0.05,0.1,0.0,0.05,0.6,0.02,0.15,0.21122883401621798,0.4126581229271116,0.4559244303557046,0.21842152730020595,0.099644128113879,4,0.5065462753950338,False
700b5ce4c937986b,0.5,0.2,0.2,0.05,0.1,0.0,0.05,0.6,0.02,0.25,0.20606151575128098,0.3727848052825114,0.47376598614754,0.201035702163156,0.0935910478128179,4,0.5564096206298041,False
d3022ca31b0f346c,0.5,0.2,0.2,0.05,0.1,0.0,0.05,0.6,0.05,0.0,0.23309035897057231,0.38503217324574407,0.5003660950719291,0.2260690010149771,0.10139165009940358,4,0.49182879377431904,False
9b128ac004e9e8f2,0.5,0.2,0.2,0.05,0.1,0.0,0.05,0.6,0.05,0.15,0.22358814458016227,0.36718558035705245,0.49771238049780603,0.221591681892469,0.10348360655737705,4,0.5042553191489362,False
131482bfa23fccc1,0.5,0.2,0.2,0.05,0.1,0.0,0.05,0.6,0.05,0.25,0.21889111502762063,0.32731226271245223,0.5155191995937959,0.2048088235402179,0.09786700125470514,4,0.5637823371989296,False
05c60c4e4fd1d1a7,0.5,0.2,0.2,0.05,0.1,0.0,0.05,0.6,0.1,0.0,0.2519430539730609,0.33547588393634237,0.5459058364607473,0.23026457203618814,0.1136653895274585,4,0.48499361430395915,False
63842faab4ef0149,0.5,0.2,0.2,0.05,0.1,0.0,0.05,0.6,0.1,0.15,0.23994196869036788,0.31762929104765075,0.542151172476428,0.22457687111008018,0.11503267973856209,4,0.49819612987864875,False
2f28e6bf7d9703f6,0.5,0.2,0.2,0.05,0.1,0.0,0.05,0.6,0.1,0.25,0.23659631740621231,0.2778626400697171,0.5599927282682633,0.2097884752729512,0.11333333333333333,4,0.5727752639517345,False
052dcc1044983edf,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.2,0.0,0.0,0.2329583994132386,0.7084272364061305,0.3606246376728046,0.2355468154287644,0.10472279260780287,4,0.48787446504992865,False
438f211402e3d637,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.2,0.0,0.15,0.22404911120719448,0.6745726411264821,0.35893450494418006,0.23176586404052554,0.09827213822894168,4,0.5021289091176039,False
54cd8a2fa955a602,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.2,0.0,0.25,0.22094976872723507,0.6210409869415848,0.3837437205552314,0.2371835806925593,0.1006590772917915,4,0.5445844632317755,False
1e30c257247b9492,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.2,0.02,0.0,0.2400070646249253,0.6582509145975411,0.39961461290468964,0.23375706558883316,0.10696095076400679,4,0.48867212083071115,False
61adb8ee50f97e55,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.2,0.02,0.15,0.23038464052967153,0.6243963193178929,0.3979244801760651,0.2297894334284947,0.09994015559545183,4,0.5044664609387689,False
0b5c7b9938504688,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.2,0.02,0.25,0.22758280885229587,0.5709713317996622,0.42273369578711645,0.23541201921438581,0.09866102889358704,4,0.5520926090828139,False
ce99a1b5246f0b60,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.2,0.05,0.0,0.2505204456107507,0.5926895196036175,0.4456020575284338,0.23563474792957984,0.1091026468689477,4,0.4871379744558374,False
