config_id,risk_weight,evidence_weight,need_weight,certainty_weight,workload_weight,minimum_risk_reduction,maximum_uncertainty,minimum_evidence,minimum_top_margin,minimum_top_score,mean_precision_at_1,mean_actionable_coverage,mean_selective_accuracy,mean_macro_action_precision,worst_stage_precision,minimum_action_diversity,maximum_top_action_concentration,meets_target
7c94963a0a75524d,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.2,0.1,0.25,0.24835258866178264,0.42706875190111687,0.5165497979746743,0.19186917142721782,0.11173974540311174,4,0.5606531881804043,False
566f19bbd91beb81,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.4,0.0,0.0,0.2311598921663827,0.7009606563900502,0.3599543481688394,0.2287837584816599,0.1016949152542373,4,0.48963387737097486,False
5d50e1b5021e360c,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.4,0.0,0.15,0.22176797522252178,0.6658462230720534,0.35806129748288057,0.2241145189328381,0.09385665529010238,4,0.5045454545454545,False
99dd5ebc681fb0e3,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.4,0.0,0.25,0.21856183995302628,0.6152239984904568,0.38151379505296584,0.17715735441376024,0.09683604985618409,4,0.5420743639921722,False
89cdccf7e2d086d3,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.4,0.02,0.0,0.23612884911042806,0.6486252680512559,0.3963143039322253,0.18057855398682654,0.1016652059596845,4,0.49147588894301025,False
429ed5ebdd3308d5,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.4,0.02,0.15,0.22592404545170672,0.6135108347332591,0.39442125324626637,0.17478459816907613,0.0931098696461825,4,0.5080563947633434,False
3d2c621d90aa9f59,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.4,0.02,0.25,0.222802107691099,0.5630435768338259,0.4178705767677027,0.18113392751172053,0.0962962962962963,4,0.5502732240437158,False
1d6a691322981a26,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.4,0.05,0.0,0.247320990623186,0.5841977706330025,0.4445287522200776,0.18555698554709707,0.10362173038229376,4,0.48651685393258426,False
7d511c15f6fa8870,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.4,0.05,0.15,0.2364180074093878,0.5505491225064586,0.44257955015976513,0.17954719274188755,0.09711846318036287,4,0.5046620046620046,False
31cdc50801c06ae3,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.4,0.05,0.25,0.2339628757916464,0.5000818646070254,0.46602887368120144,0.18756408737124283,0.0981941309255079,4,0.5540090771558245,False
2493432bcf6af7f0,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.4,0.1,0.0,0.2597413188267519,0.5024490185026729,0.4961344464003137,0.18905675565204516,0.10566037735849057,4,0.487360970677452,False
d2b06000c0173c3e,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.4,0.1,0.15,0.24951731190077617,0.4773709932988999,0.49309730040458893,0.18299534415155705,0.10546875,4,0.5013869625520111,False
7e88ce3a0e442ce3,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.4,0.1,0.25,0.24835258866178264,0.42706875190111687,0.5165497979746743,0.19186917142721782,0.11173974540311174,4,0.5606531881804043,False
e7b88be442b6828d,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.6,0.0,0.0,0.22468301198956928,0.678927741780774,0.3567599710561962,0.2252982289095923,0.0912106135986733,4,0.4978694774613142,False
38f4fda3d626cbbd,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.6,0.0,0.15,0.21991335194500672,0.6601890344014145,0.35687544785355235,0.22309634950891666,0.09316239316239316,4,0.5060405744244358,False
3a4145b3b032c553,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.6,0.0,0.25,0.21809767570773278,0.6139234752391792,0.3812505333940575,0.1768970293812934,0.09596928982725528,4,0.5423396965247186,False
085b7c869743faa6,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.6,0.02,0.0,0.2291026311559334,0.6269123366257933,0.39312310086823105,0.17624840791294075,0.09025270758122744,4,0.5006201935003721,False
e54deba5860df5f6,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.6,0.02,0.15,0.22392389706634777,0.6081736292464336,0.3932385776655871,0.17345523464572643,0.09235074626865672,4,0.509724677948977,False
6458079d2de805c0,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.6,0.02,0.25,0.2223240397794045,0.5620630367663617,0.4176104891574433,0.18087840860240534,0.09533898305084745,4,0.5505740841990159,False
a0adab18646b1b82,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.6,0.05,0.0,0.23976973937431775,0.5642708530213313,0.44097231937922227,0.18101499686300315,0.0937178166838311,4,0.4965675057208238,False
59663191eb203dba,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.6,0.05,0.15,0.23406464047633502,0.5455321456419717,0.4410877961765783,0.1780466147099745,0.0962566844919786,4,0.5070093457943925,False
c1d5421822cfd8c9,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.6,0.05,0.25,0.2333049833148819,0.49942155316189973,0.4654597076684346,0.18722561250864597,0.0981941309255079,4,0.5548835802842456,False
c412fb6a2e53019d,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.6,0.1,0.0,0.2537393997585257,0.49122734541843727,0.49278032482574924,0.18546257283730463,0.10191082802547771,4,0.4947332653754672,False
