dataset,scenario,candidate_id,variant,model_family,is_ensemble,ensemble_seeds,cnn_kernel_size,cnn_channels,lstm_hidden_dim,loss_name,use_class_weight,imbalance_strategy,dropout,context_hidden_dim,base_candidate_id,threshold_grid,calibrate_temperature,prediction_mode,threshold_low,temperature,selection_score,accuracy,macro_precision,macro_recall,macro_f1,recall_low,f1_low,rmse,r2,mean_confidence,oof_accuracy,oof_macro_precision,oof_macro_recall,oof_macro_f1,oof_recall_low,oof_f1_low,oof_rmse,oof_r2,oof_mean_confidence,accuracy_mean,accuracy_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,macro_f1_mean,macro_f1_std,recall_low_mean,recall_low_std,f1_low_mean,f1_low_std,rmse_mean,rmse_std,r2_mean,r2_std,selected_for_locked
xapi,xapi,xapi_seq_k1_c32_h64,xapi_sequence_only_v30,sequence,False,,1,32,64,ce,True,none,0.15,64,,standard,False,argmax,,1.0,0.6383059587238166,0.6354166666666666,0.6500084248986795,0.6909794062557921,0.6383059587238166,0.9108910891089109,0.7829787234042553,3.898033024274337,0.30379834940837214,0.60580755923487,0.6354166666666666,0.6500084248986795,0.6909794062557921,0.6383059587238166,0.9108910891089109,0.7829787234042553,3.898033024274337,0.30379834940837214,0.60580755923487,0.6354166666666666,0.024150048165353395,0.6501880062981091,0.02906349663596555,0.6909121436985215,0.024473675340496295,0.6381492508919003,0.02307342328515637,0.9108734402852049,0.0012604398951631913,0.7829708968949475,0.010548384500734444,3.895140148950647,0.15014885402847877,0.3035845462065048,0.054951802466733105,False
xapi,xapi,xapi_seq_k1_c32_h64,xapi_sequence_only_v30,sequence,False,,1,32,64,ce,True,none,0.15,64,,standard,False,low_f1_tuned,0.42499999999999993,1.0,0.7869662044470394,0.6380208333333334,0.6528691354884746,0.6929517928435635,0.6414181222530368,0.9108910891089109,0.7863247863247863,3.881630751587104,0.3096450233668091,0.60580755923487,0.6380208333333334,0.6528691354884746,0.6929517928435635,0.6414181222530368,0.9108910891089109,0.7863247863247863,3.881630751587104,0.3096450233668091,0.60580755923487,0.6380208333333334,0.025779934730759544,0.6527655054273325,0.030689151677211063,0.6928614614373129,0.02561414948124369,0.641160110358253,0.025128734085578107,0.9108734402852049,0.0012604398951631913,0.7863009002249508,0.006475872001378068,3.878982887377879,0.14334940214818226,0.3094965969113887,0.05173583974446052,False
xapi,xapi,xapi_seq_k1_c32_h64,xapi_sequence_only_v30,sequence,False,,1,32,64,ce,True,none,0.15,64,,standard,False,low_recall_priority,0.2,1.0,0.9164084347366035,0.5989583333333334,0.6223189271165284,0.6700057112531558,0.5870632344428972,0.9603960396039604,0.7404580152671756,4.238572258634583,0.17684200059659927,0.60580755923487,0.5989583333333334,0.6223189271165284,0.6700057112531558,0.5870632344428972,0.9603960396039604,0.7404580152671756,4.238572258634583,0.17684200059659927,0.60580755923487,0.5989583333333334,0.024150048165353395,0.6243035466664507,0.038192113849936954,0.6700007222453044,0.022858909122594463,0.5871574517489596,0.02372013621089217,0.960190136660725,0.014705132110237145,0.7408972545344783,0.03150870628367524,4.236813617878119,0.12208668653540321,0.17644520167022457,0.05321586036417762,False
xapi,xapi,xapi_seq_k1_c32_h64,xapi_sequence_only_v30,sequence,False,,1,32,64,ce,True,none,0.15,64,,standard,False,balanced_low_macro,0.42499999999999993,1.0,0.7450130299849427,0.6380208333333334,0.6528691354884746,0.6929517928435635,0.6414181222530368,0.9108910891089109,0.7863247863247863,3.881630751587104,0.3096450233668091,0.60580755923487,0.6380208333333334,0.6528691354884746,0.6929517928435635,0.6414181222530368,0.9108910891089109,0.7863247863247863,3.881630751587104,0.3096450233668091,0.60580755923487,0.6380208333333334,0.025779934730759544,0.6527655054273325,0.030689151677211063,0.6928614614373129,0.02561414948124369,0.641160110358253,0.025128734085578107,0.9108734402852049,0.0012604398951631913,0.7863009002249508,0.006475872001378068,3.878982887377879,0.14334940214818226,0.3094965969113887,0.05173583974446052,False
xapi,xapi,xapi_gated_k1_c32_h64,xapi_gated_fusion_v30,fusion,False,,1,32,64,ce,True,none,0.15,64,,standard,False,argmax,,1.0,0.7837922588084543,0.7760416666666666,0.7790995670995672,0.7908485647692767,0.7837922588084543,0.8613861386138614,0.8446601941747572,2.935393748431943,0.6052003579596301,0.8019945180807727,0.7760416666666666,0.7790995670995672,0.7908485647692767,0.7837922588084543,0.8613861386138614,0.8446601941747572,2.935393748431943,0.6052003579596301,0.8019945180807727,0.7760416666666666,0.00736569563735987,0.7795593249005833,0.005324383839450929,0.7908459502886748,0.011962502348199285,0.7835036581356718,0.007439934460615177,0.8612596553773025,0.01502574998978227,0.8446108315093959,0.0069968765826657255,2.933936400389275,0.0924859816629197,0.6052627775138003,0.023666326782281293,False
xapi,xapi,xapi_gated_k1_c32_h64,xapi_gated_fusion_v30,fusion,False,,1,32,64,ce,True,none,0.15,64,,standard,False,low_f1_tuned,0.42499999999999993,1.0,0.8592794111677453,0.78125,0.78212012012012,0.8001051117257475,0.7888451300094461,0.900990099009901,0.8584905660377359,2.89159612065724,0.6168937058765038,0.8019945180807727,0.78125,0.78212012012012,0.8001051117257475,0.7888451300094461,0.900990099009901,0.8584905660377359,2.89159612065724,0.6168937058765038,0.8019945180807727,0.78125,0.016876928902103804,0.7824749635725246,0.016307832159350496,0.8000486212560515,0.02014527484737374,0.7885629855109845,0.016995492125970353,0.9007724301841948,0.0286070186980647,0.858241309257641,0.01345043030705885,2.886469837203018,0.17210463072556914,0.6169896171776311,0.04517827664308123,False
xapi,xapi,xapi_gated_k1_c32_h64,xapi_gated_fusion_v30,fusion,False,,1,32,64,ce,True,none,0.15,64,,standard,False,low_recall_priority,0.075,1.0,0.9228985049899412,0.7239583333333334,0.7330601427115188,0.7646802674661736,0.7276902044351616,0.9603960396039604,0.7729083665338645,3.5790005297103082,0.41309535646813156,0.8019945180807727,0.7239583333333334,0.7330601427115188,0.7646802674661736,0.7276902044351616,0.9603960396039604,0.7729083665338645,3.5790005297103082,0.41309535646813156,0.8019945180807727,0.7239583333333334,0.00736569563735987,0.7357371847514124,0.0025497892900474793,0.7646818695580305,0.002099468436761882,0.7271424045012326,0.008482643544751154,0.960190136660725,0.02815922902215753,0.7737198259686449,0.026668635421729602,3.57787288650564,0.08983540323537892,0.4129271287732297,0.03168546184097335,False
xapi,xapi,xapi_gated_k1_c32_h64,xapi_gated_fusion_v30,fusion,False,,1,32,64,ce,True,none,0.15,64,,standard,False,balanced_low_macro,0.42499999999999993,1.0,0.8342927312666323,0.78125,0.78212012012012,0.8001051117257475,0.7888451300094461,0.900990099009901,0.8584905660377359,2.89159612065724,0.6168937058765038,0.8019945180807727,0.78125,0.78212012012012,0.8001051117257475,0.7888451300094461,0.900990099009901,0.8584905660377359,2.89159612065724,0.6168937058765038,0.8019945180807727,0.78125,0.016876928902103804,0.7824749635725246,0.016307832159350496,0.8000486212560515,0.02014527484737374,0.7885629855109845,0.016995492125970353,0.9007724301841948,0.0286070186980647,0.858241309257641,0.01345043030705885,2.886469837203018,0.17210463072556914,0.6169896171776311,0.04517827664308123,False
xapi,xapi,xapi_seq_k1_c64_h32,xapi_sequence_only_v30,sequence,False,,1,64,32,ce,True,none,0.15,64,,standard,False,argmax,,1.0,0.6420002052545155,0.6380208333333334,0.6538390113934726,0.6916238493983312,0.6420002052545155,0.900990099009901,0.7844827586206896,3.9174422990858035,0.29684796659043444,0.656201726772716,0.6380208333333334,0.6538390113934726,0.6916238493983312,0.6420002052545155,0.900990099009901,0.7844827586206896,3.9174422990858035,0.29684796659043444,0.656201726772716,0.6380208333333334,0.03273386742181389,0.6546354049761057,0.03885287226957524,0.6916124238105662,0.03274719570689195,0.6420543176459272,0.031188272582029997,0.9010695187165775,0.013279558311721337,0.7845487845487846,0.01515791765133672,3.9147390312179993,0.14550767720304894,0.2966720674951036,0.05323866540243713,False
xapi,xapi,xapi_seq_k1_c64_h32,xapi_sequence_only_v30,sequence,False,,1,64,32,ce,True,none,0.15,64,,standard,False,low_f1_tuned,0.44999999999999996,1.0,0.7885238858849754,0.640625,0.6567086527929902,0.6935962359861025,0.6450980061875004,0.900990099009901,0.7878787878787878,3.9011216335818086,0.3026946405488713,0.656201726772716,0.640625,0.6567086527929902,0.6935962359861025,0.6450980061875004,0.900990099009901,0.7878787878787878,3.9011216335818086,0.3026946405488713,0.656201726772716,0.640625,0.03375385780420761,0.6572129041053291,0.03979643884965494,0.6935617415493577,0.033567433008079406,0.6450651771122798,0.03237689835194997,0.9010695187165775,0.013279558311721337,0.787878787878788,0.012244273267299528,3.898581769645231,0.14074866034835834,0.3025841181999875,0.050724608059902955,False
xapi,xapi,xapi_seq_k1_c64_h32,xapi_sequence_only_v30,sequence,False,,1,64,32,ce,True,none,0.15,64,,standard,False,low_recall_priority,0.125,1.0,0.9162376237623763,0.5703125,0.6150975481930587,0.6496374022329047,0.5453296703296703,0.9702970297029703,0.7,4.614007206322937,0.02456000795465829,0.656201726772716,0.5703125,0.6150975481930587,0.6496374022329047,0.5453296703296703,0.9702970297029703,0.7,4.614007206322937,0.02456000795465829,0.656201726772716,0.5703125,0.03880120944206078,0.6098366390433925,0.05328401088560117,0.6495984092733319,0.033365293368505314,0.5447851711052222,0.04529402453851654,0.9699940582293524,0.024745887608982508,0.700845981996189,0.036694149545150025,4.607079245353948,0.25275151241662347,0.024104432873575925,0.10798977010879536,False
xapi,xapi,xapi_seq_k1_c64_h32,xapi_sequence_only_v30,sequence,False,,1,64,32,ce,True,none,0.15,64,,standard,False,balanced_low_macro,0.42499999999999993,1.0,0.744934402874685,0.6380208333333334,0.6545310832005599,0.6929517928435635,0.6412608680325215,0.9108910891089109,0.7863247863247863,3.9174422990858035,0.29684796659043444,0.656201726772716,0.6380208333333334,0.6545310832005599,0.6929517928435635,0.6412608680325215,0.9108910891089109,0.7863247863247863,3.9174422990858035,0.29684796659043444,0.656201726772716,0.6380208333333334,0.03146626555623586,0.6543280198250958,0.03757936366827746,0.6928614614373129,0.03001653808036236,0.6410249730249045,0.03101664650480887,0.9108734402852049,0.0012604398951631913,0.7863009002249508,0.006475872001378068,3.9156399431354303,0.11881920042244748,0.29676932924104055,0.042925691735548756,False
xapi,xapi,xapi_gated_k1_c64_h32,xapi_gated_fusion_v30,fusion,False,,1,64,32,ce,True,none,0.15,64,,standard,False,argmax,,1.0,0.7745284382927823,0.765625,0.7684457844095581,0.7835128420970405,0.7745284382927823,0.900990099009901,0.8666666666666667,2.955728019456459,0.5997116436313015,0.7620950185774534,0.765625,0.7684457844095581,0.7835128420970405,0.7745284382927823,0.900990099009901,0.8666666666666667,2.955728019456459,0.5997116436313015,0.7620950185774534,0.765625,0.0,0.7685748681547001,0.0005089947538157964,0.7834446112309891,0.001256576137976028,0.7744385272485245,0.0004454105634490811,0.9007724301841948,0.01554542537367929,0.8664733499033416,0.009568691598492348,2.955089643469148,0.06142738852810926,0.5997211250647304,0.01583344971070246,False
