dataset,scenario,model_id,outer_fold,selected_params,selected_inner_macro_f1,outer_rows_used_for_selection
student_por,S2_LATE_G1_G2,random_forest,4,"{""class_weight"": null, ""max_depth"": null, ""min_samples_leaf"": 3, ""n_estimators"": 300}",0.8799178181458504,False
student_por,S2_LATE_G1_G2,xgboost,4,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 300, ""subsample"": 0.9}",0.8710558092200604,False
student_por,S2_LATE_G1_G2,mlp,4,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001}",0.841722638984423,False
student_por,S2_LATE_G1_G2,decision_tree,4,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 5}",0.8726330399259384,False
student_por,S2_LATE_G1_G2,hist_gradient_boosting,4,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 250, ""max_leaf_nodes"": 15}",0.8563996683304658,False
student_por,S2_LATE_G1_G2,svm,4,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}",0.8625986366767456,False
student_por,S0_EARLY_NO_GRADE,decision_tree,0,"{""class_weight"": null, ""max_depth"": null, ""min_samples_leaf"": 2}",0.4613067357755078,False
student_por,S0_EARLY_NO_GRADE,decision_tree,1,"{""class_weight"": ""balanced"", ""max_depth"": 5, ""min_samples_leaf"": 5}",0.4277144872670889,False
student_por,S0_EARLY_NO_GRADE,decision_tree,2,"{""class_weight"": ""balanced"", ""max_depth"": 5, ""min_samples_leaf"": 2}",0.4804757152039875,False
student_por,S0_EARLY_NO_GRADE,decision_tree,3,"{""class_weight"": null, ""max_depth"": null, ""min_samples_leaf"": 5}",0.4620441304894145,False
student_por,S0_EARLY_NO_GRADE,decision_tree,4,"{""class_weight"": ""balanced"", ""max_depth"": null, ""min_samples_leaf"": 5}",0.4859728874813498,False
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 250, ""max_leaf_nodes"": 15}",0.5278592250551689,False
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,1,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 250, ""max_leaf_nodes"": 15}",0.4453568233050839,False
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,2,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 250, ""max_leaf_nodes"": 15}",0.4401777171577057,False
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,3,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 250, ""max_leaf_nodes"": 15}",0.4469510756374553,False
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,4,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 250, ""max_leaf_nodes"": 15}",0.5282253216180902,False
student_por,S0_EARLY_NO_GRADE,svm,0,"{""C"": 0.5, ""class_weight"": null, ""gamma"": ""scale""}",0.359712364985062,False
student_por,S0_EARLY_NO_GRADE,svm,1,"{""C"": 0.5, ""class_weight"": null, ""gamma"": ""scale""}",0.3072428595930569,False
student_por,S0_EARLY_NO_GRADE,svm,2,"{""C"": 1.0, ""class_weight"": ""balanced"", ""gamma"": ""scale""}",0.3227079511070931,False
student_por,S0_EARLY_NO_GRADE,svm,3,"{""C"": 0.5, ""class_weight"": ""balanced"", ""gamma"": ""scale""}",0.3402578831191924,False
student_por,S0_EARLY_NO_GRADE,svm,4,"{""C"": 2.0, ""class_weight"": null, ""gamma"": ""scale""}",0.3593903139582818,False
student_por,S1_MID_G1_ONLY,decision_tree,0,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}",0.7956796326382354,False
student_por,S1_MID_G1_ONLY,decision_tree,1,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}",0.7983105973854645,False
student_por,S1_MID_G1_ONLY,decision_tree,2,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}",0.7659760323329268,False
student_por,S1_MID_G1_ONLY,decision_tree,3,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}",0.7895731207297199,False
student_por,S1_MID_G1_ONLY,decision_tree,4,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}",0.8160186757304785,False
student_por,S1_MID_G1_ONLY,hist_gradient_boosting,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 250, ""max_leaf_nodes"": 15}",0.7434999680828379,False
student_por,S1_MID_G1_ONLY,hist_gradient_boosting,1,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 250, ""max_leaf_nodes"": 15}",0.7103643159259293,False
student_por,S1_MID_G1_ONLY,hist_gradient_boosting,2,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 250, ""max_leaf_nodes"": 15}",0.7239686891780645,False
student_por,S1_MID_G1_ONLY,hist_gradient_boosting,3,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 250, ""max_leaf_nodes"": 15}",0.7285298461473945,False
student_por,S1_MID_G1_ONLY,hist_gradient_boosting,4,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 250, ""max_leaf_nodes"": 15}",0.7431545841247366,False
student_por,S1_MID_G1_ONLY,svm,0,"{""C"": 2.0, ""class_weight"": null, ""gamma"": 0.1}",0.7499744469267847,False
student_por,S1_MID_G1_ONLY,svm,1,"{""C"": 0.5, ""class_weight"": ""balanced"", ""gamma"": ""scale""}",0.7162443975708433,False
student_por,S1_MID_G1_ONLY,svm,2,"{""C"": 0.5, ""class_weight"": ""balanced"", ""gamma"": ""scale""}",0.7361547100706249,False
student_por,S1_MID_G1_ONLY,svm,3,"{""C"": 1.0, ""class_weight"": ""balanced"", ""gamma"": 0.1}",0.7622982640740688,False
student_por,S1_MID_G1_ONLY,svm,4,"{""C"": 0.5, ""class_weight"": ""balanced"", ""gamma"": 0.1}",0.7751926863585266,False
student_por,S0_EARLY_NO_GRADE,cnn_only,0,"{""outer_rows_used_for_selection"": false, ""params"": {""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 40, ""patience"": 6, ""weight_decay"": 0.0001}, ""selected_epochs"": 10, ""selected_inner_macro_f1"": 0.49947864304647344}",0.49947864304647344,False
student_por,S0_EARLY_NO_GRADE,cnn_only,1,"{""outer_rows_used_for_selection"": false, ""params"": {""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 40, ""patience"": 6, ""weight_decay"": 0.0001}, ""selected_epochs"": 6, ""selected_inner_macro_f1"": 0.47785578094268916}",0.47785578094268916,False
student_por,S0_EARLY_NO_GRADE,cnn_only,2,"{""outer_rows_used_for_selection"": false, ""params"": {""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 40, ""patience"": 6, ""weight_decay"": 0.0001}, ""selected_epochs"": 10, ""selected_inner_macro_f1"": 0.4916947652308852}",0.4916947652308852,False
student_por,S0_EARLY_NO_GRADE,cnn_only,3,"{""outer_rows_used_for_selection"": false, ""params"": {""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 40, ""patience"": 6, ""weight_decay"": 0.0001}, ""selected_epochs"": 10, ""selected_inner_macro_f1"": 0.495757788946839}",0.495757788946839,False
student_por,S0_EARLY_NO_GRADE,cnn_only,4,"{""outer_rows_used_for_selection"": false, ""params"": {""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 40, ""patience"": 6, ""weight_decay"": 0.0001}, ""selected_epochs"": 4, ""selected_inner_macro_f1"": 0.4951564294609266}",0.4951564294609266,False
student_por,S0_EARLY_NO_GRADE,bilstm_only,0,"{""outer_rows_used_for_selection"": false, ""params"": {""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 40, ""patience"": 6, ""weight_decay"": 0.0001}, ""selected_epochs"": 10, ""selected_inner_macro_f1"": 0.43737164830498493}",0.43737164830498493,False
student_por,S0_EARLY_NO_GRADE,bilstm_only,1,"{""outer_rows_used_for_selection"": false, ""params"": {""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 40, ""patience"": 6, ""weight_decay"": 0.0001}, ""selected_epochs"": 7, ""selected_inner_macro_f1"": 0.40454862215343446}",0.40454862215343446,False
student_por,S0_EARLY_NO_GRADE,bilstm_only,2,"{""outer_rows_used_for_selection"": false, ""params"": {""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 40, ""patience"": 6, ""weight_decay"": 0.0001}, ""selected_epochs"": 15, ""selected_inner_macro_f1"": 0.49180360284068564}",0.49180360284068564,False
student_por,S0_EARLY_NO_GRADE,bilstm_only,3,"{""outer_rows_used_for_selection"": false, ""params"": {""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 40, ""patience"": 6, ""weight_decay"": 0.0001}, ""selected_epochs"": 7, ""selected_inner_macro_f1"": 0.4633019207147735}",0.4633019207147735,False
student_por,S0_EARLY_NO_GRADE,bilstm_only,4,"{""outer_rows_used_for_selection"": false, ""params"": {""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 40, ""patience"": 6, ""weight_decay"": 0.0001}, ""selected_epochs"": 7, ""selected_inner_macro_f1"": 0.4624477999286903}",0.4624477999286903,False
student_por,S0_EARLY_NO_GRADE,cnn_bilstm,0,"{""outer_rows_used_for_selection"": false, ""params"": {""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 40, ""patience"": 6, ""weight_decay"": 0.0001}, ""selected_epochs"": 16, ""selected_inner_macro_f1"": 0.4431385058748112}",0.4431385058748112,False
student_por,S0_EARLY_NO_GRADE,cnn_bilstm,1,"{""outer_rows_used_for_selection"": false, ""params"": {""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 40, ""patience"": 6, ""weight_decay"": 0.0001}, ""selected_epochs"": 13, ""selected_inner_macro_f1"": 0.4394547268925714}",0.4394547268925714,False
student_por,S0_EARLY_NO_GRADE,cnn_bilstm,2,"{""outer_rows_used_for_selection"": false, ""params"": {""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 40, ""patience"": 6, ""weight_decay"": 0.0001}, ""selected_epochs"": 10, ""selected_inner_macro_f1"": 0.43683328156837936}",0.43683328156837936,False
student_por,S0_EARLY_NO_GRADE,cnn_bilstm,3,"{""outer_rows_used_for_selection"": false, ""params"": {""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 40, ""patience"": 6, ""weight_decay"": 0.0001}, ""selected_epochs"": 11, ""selected_inner_macro_f1"": 0.38457554970418384}",0.38457554970418384,False
student_por,S0_EARLY_NO_GRADE,cnn_bilstm,4,"{""outer_rows_used_for_selection"": false, ""params"": {""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 40, ""patience"": 6, ""weight_decay"": 0.0001}, ""selected_epochs"": 12, ""selected_inner_macro_f1"": 0.43984371917047577}",0.43984371917047577,False
student_por,S1_MID_G1_ONLY,cnn_only,0,"{""outer_rows_used_for_selection"": false, ""params"": {""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 40, ""patience"": 6, ""weight_decay"": 0.0001}, ""selected_epochs"": 11, ""selected_inner_macro_f1"": 0.7471855003248394}",0.7471855003248394,False
student_por,S1_MID_G1_ONLY,cnn_only,1,"{""outer_rows_used_for_selection"": false, ""params"": {""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 40, ""patience"": 6, ""weight_decay"": 0.0001}, ""selected_epochs"": 18, ""selected_inner_macro_f1"": 0.7849325983666876}",0.7849325983666876,False
student_por,S1_MID_G1_ONLY,cnn_only,2,"{""outer_rows_used_for_selection"": false, ""params"": {""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 40, ""patience"": 6, ""weight_decay"": 0.0001}, ""selected_epochs"": 13, ""selected_inner_macro_f1"": 0.7525826452929553}",0.7525826452929553,False
student_por,S1_MID_G1_ONLY,cnn_only,3,"{""outer_rows_used_for_selection"": false, ""params"": {""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 40, ""patience"": 6, ""weight_decay"": 0.0001}, ""selected_epochs"": 19, ""selected_inner_macro_f1"": 0.7811844450017329}",0.7811844450017329,False
student_por,S1_MID_G1_ONLY,cnn_only,4,"{""outer_rows_used_for_selection"": false, ""params"": {""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 40, ""patience"": 6, ""weight_decay"": 0.0001}, ""selected_epochs"": 20, ""selected_inner_macro_f1"": 0.7783491212806185}",0.7783491212806185,False
student_por,S1_MID_G1_ONLY,bilstm_only,0,"{""outer_rows_used_for_selection"": false, ""params"": {""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 40, ""patience"": 6, ""weight_decay"": 0.0001}, ""selected_epochs"": 36, ""selected_inner_macro_f1"": 0.7479955733121009}",0.7479955733121009,False
student_por,S1_MID_G1_ONLY,bilstm_only,1,"{""outer_rows_used_for_selection"": false, ""params"": {""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 40, ""patience"": 6, ""weight_decay"": 0.0001}, ""selected_epochs"": 28, ""selected_inner_macro_f1"": 0.6823134408067181}",0.6823134408067181,False
student_por,S1_MID_G1_ONLY,bilstm_only,2,"{""outer_rows_used_for_selection"": false, ""params"": {""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 40, ""patience"": 6, ""weight_decay"": 0.0001}, ""selected_epochs"": 6, ""selected_inner_macro_f1"": 0.60620700272169}",0.60620700272169,False
student_por,S1_MID_G1_ONLY,bilstm_only,3,"{""outer_rows_used_for_selection"": false, ""params"": {""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 40, ""patience"": 6, ""weight_decay"": 0.0001}, ""selected_epochs"": 30, ""selected_inner_macro_f1"": 0.7596534957091837}",0.7596534957091837,False
student_por,S1_MID_G1_ONLY,bilstm_only,4,"{""outer_rows_used_for_selection"": false, ""params"": {""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 40, ""patience"": 6, ""weight_decay"": 0.0001}, ""selected_epochs"": 35, ""selected_inner_macro_f1"": 0.7605066849190165}",0.7605066849190165,False
student_por,S1_MID_G1_ONLY,cnn_bilstm,0,"{""outer_rows_used_for_selection"": false, ""params"": {""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 40, ""patience"": 6, ""weight_decay"": 0.0001}, ""selected_epochs"": 23, ""selected_inner_macro_f1"": 0.7624497984680095}",0.7624497984680095,False
student_por,S1_MID_G1_ONLY,cnn_bilstm,1,"{""outer_rows_used_for_selection"": false, ""params"": {""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 40, ""patience"": 6, ""weight_decay"": 0.0001}, ""selected_epochs"": 22, ""selected_inner_macro_f1"": 0.7806893977033048}",0.7806893977033048,False
student_por,S1_MID_G1_ONLY,cnn_bilstm,2,"{""outer_rows_used_for_selection"": false, ""params"": {""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 40, ""patience"": 6, ""weight_decay"": 0.0001}, ""selected_epochs"": 16, ""selected_inner_macro_f1"": 0.7141155045345685}",0.7141155045345685,False
student_por,S1_MID_G1_ONLY,cnn_bilstm,3,"{""outer_rows_used_for_selection"": false, ""params"": {""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 40, ""patience"": 6, ""weight_decay"": 0.0001}, ""selected_epochs"": 26, ""selected_inner_macro_f1"": 0.785550801203815}",0.785550801203815,False
student_por,S1_MID_G1_ONLY,cnn_bilstm,4,"{""outer_rows_used_for_selection"": false, ""params"": {""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 40, ""patience"": 6, ""weight_decay"": 0.0001}, ""selected_epochs"": 24, ""selected_inner_macro_f1"": 0.777182057673195}",0.777182057673195,False
student_por,S2_LATE_G1_G2,cnn_only,0,"{""outer_rows_used_for_selection"": false, ""params"": {""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 40, ""patience"": 6, ""weight_decay"": 0.0001}, ""selected_epochs"": 15, ""selected_inner_macro_f1"": 0.8151206573676885}",0.8151206573676885,False
student_por,S2_LATE_G1_G2,cnn_only,1,"{""outer_rows_used_for_selection"": false, ""params"": {""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 40, ""patience"": 6, ""weight_decay"": 0.0001}, ""selected_epochs"": 23, ""selected_inner_macro_f1"": 0.8601505165975597}",0.8601505165975597,False
student_por,S2_LATE_G1_G2,cnn_only,2,"{""outer_rows_used_for_selection"": false, ""params"": {""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 40, ""patience"": 6, ""weight_decay"": 0.0001}, ""selected_epochs"": 24, ""selected_inner_macro_f1"": 0.8581305084050846}",0.8581305084050846,False
student_por,S2_LATE_G1_G2,cnn_only,3,"{""outer_rows_used_for_selection"": false, ""params"": {""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 40, ""patience"": 6, ""weight_decay"": 0.0001}, ""selected_epochs"": 21, ""selected_inner_macro_f1"": 0.8545089701630625}",0.8545089701630625,False
student_por,S2_LATE_G1_G2,cnn_only,4,"{""outer_rows_used_for_selection"": false, ""params"": {""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 40, ""patience"": 6, ""weight_decay"": 0.0001}, ""selected_epochs"": 23, ""selected_inner_macro_f1"": 0.8624599791004628}",0.8624599791004628,False
student_por,S2_LATE_G1_G2,bilstm_only,0,"{""outer_rows_used_for_selection"": false, ""params"": {""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 40, ""patience"": 6, ""weight_decay"": 0.0001}, ""selected_epochs"": 29, ""selected_inner_macro_f1"": 0.6992616556843636}",0.6992616556843636,False
student_por,S2_LATE_G1_G2,bilstm_only,1,"{""outer_rows_used_for_selection"": false, ""params"": {""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 40, ""patience"": 6, ""weight_decay"": 0.0001}, ""selected_epochs"": 29, ""selected_inner_macro_f1"": 0.7267980449426531}",0.7267980449426531,False
student_por,S2_LATE_G1_G2,bilstm_only,2,"{""outer_rows_used_for_selection"": false, ""params"": {""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 40, ""patience"": 6, ""weight_decay"": 0.0001}, ""selected_epochs"": 29, ""selected_inner_macro_f1"": 0.7533098700239652}",0.7533098700239652,False
student_por,S2_LATE_G1_G2,bilstm_only,3,"{""outer_rows_used_for_selection"": false, ""params"": {""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 40, ""patience"": 6, ""weight_decay"": 0.0001}, ""selected_epochs"": 39, ""selected_inner_macro_f1"": 0.8369619264719675}",0.8369619264719675,False
student_por,S2_LATE_G1_G2,bilstm_only,4,"{""outer_rows_used_for_selection"": false, ""params"": {""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 40, ""patience"": 6, ""weight_decay"": 0.0001}, ""selected_epochs"": 36, ""selected_inner_macro_f1"": 0.8587746653250603}",0.8587746653250603,False
student_por,S2_LATE_G1_G2,cnn_bilstm,0,"{""outer_rows_used_for_selection"": false, ""params"": {""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 40, ""patience"": 6, ""weight_decay"": 0.0001}, ""selected_epochs"": 30, ""selected_inner_macro_f1"": 0.8488041908605393}",0.8488041908605393,False
student_por,S2_LATE_G1_G2,cnn_bilstm,1,"{""outer_rows_used_for_selection"": false, ""params"": {""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 40, ""patience"": 6, ""weight_decay"": 0.0001}, ""selected_epochs"": 26, ""selected_inner_macro_f1"": 0.8679183325327317}",0.8679183325327317,False
