dataset,fold,seed,epoch,train_loss,train_pr_auc,stop_pr_auc,grad_norm,batch_size,lr,outer_test_used
oulad,2,42,7,0.47546945649542305,0.8230037398357524,0.823591076313224,0.657598680571506,128,0.00011844319751820385,False
oulad,2,42,8,0.4737640654570178,0.8269706030470718,0.8263934613370849,0.6223883017113334,128,0.00011844319751820385,False
oulad,2,42,9,0.4841514559586843,0.8285595877628096,0.8273673471790277,0.7096655913194021,128,0.00011844319751820385,False
oulad,2,42,10,0.4722166900572024,0.8310757058614319,0.8283791380509555,0.6259055972883576,128,0.00011844319751820385,False
oulad,2,42,11,0.47167513451792975,0.8335771314297746,0.8298378030618139,0.6537364682593902,128,0.00011844319751820385,False
oulad,2,42,12,0.46301561299907534,0.8323076240056287,0.8280656601415135,0.670375467915284,128,0.00011844319751820385,False
oulad,2,42,13,0.4554770975917965,0.8347392263619153,0.8291049584720689,0.6098633377582996,128,0.00011844319751820385,False
oulad,2,42,14,0.4597580703465562,0.8376104147779627,0.8306022858701401,0.6405461316830233,128,0.00011844319751820385,False
oulad,2,42,15,0.46222014764421865,0.8403015146765498,0.831946959734637,0.6278795403869528,128,0.00011844319751820385,False
oulad,2,42,16,0.4571072694502379,0.8405851841709219,0.8319384065267245,0.6284481475227758,128,0.00011844319751820385,False
oulad,2,42,17,0.4568371721788457,0.8424299101673468,0.832236776816856,0.608548387100822,128,0.00011844319751820385,False
oulad,2,42,18,0.45336026325821877,0.8428670959823142,0.8317570852490644,0.5977854097360059,128,0.00011844319751820385,False
oulad,2,42,19,0.45263095592197616,0.843049078102571,0.8310457362754307,0.607907067004003,128,0.00011844319751820385,False
oulad,2,42,20,0.46201299679906743,0.8447483434237363,0.8318834533954143,0.6431596765392705,128,0.00011844319751820385,False
oulad,2,42,21,0.44233341137568155,0.8468568674916817,0.8318967795867089,0.5787246068318684,128,0.00011844319751820385,False
oulad,2,42,22,0.44533253186627436,0.8476797337125415,0.8313456323024682,0.6619191263851366,128,0.00011844319751820385,False
oulad,2,42,23,0.44196434260962847,0.8490780303646911,0.8320183056359369,0.6217760145664215,128,0.00011844319751820385,False
oulad,2,42,24,0.44085343378154856,0.8508149387653281,0.8325230949302055,0.6236844984324355,128,0.00011844319751820385,False
oulad,2,42,25,0.43938299072416204,0.8522186109013122,0.8327694718837583,0.6267799131180111,128,0.00011844319751820385,False
oulad,2,42,26,0.44134861348490967,0.853331394629333,0.832585228709764,0.6627452753876385,128,0.00011844319751820385,False
oulad,2,42,27,0.4306655794774231,0.8545723730719257,0.8329090702701205,0.6453896043331999,128,0.00011844319751820385,False
oulad,2,42,28,0.4283800652544749,0.8563105850079067,0.8318580890104781,0.6663155242016441,128,0.00011844319751820385,False
oulad,2,42,29,0.42462145179123073,0.8559307006958226,0.8304336329420192,0.6313261738071194,128,0.00011844319751820385,False
oulad,2,42,30,0.436613925091632,0.8576291030729497,0.8333953843945233,0.799139880127721,128,0.00011844319751820385,False
oulad,2,42,31,0.4261291725681974,0.8585955604338393,0.8322065880507404,0.6746157477428387,128,0.00011844319751820385,False
oulad,2,42,32,0.42898239626696233,0.8585046846622484,0.8324443356490162,0.7549001884303594,128,0.00011844319751820385,False
oulad,2,42,33,0.4211858707666397,0.8608535990415551,0.8334606197578622,0.6765410164992015,128,0.00011844319751820385,False
oulad,2,42,34,0.4248818908031885,0.862101559476981,0.833604961553285,0.7287610444155607,128,0.00011844319751820385,False
oulad,2,42,35,0.4227477288865424,0.8610237743859072,0.8304547889594918,0.7122499656367611,128,0.00011844319751820385,False
oulad,2,42,36,0.42257218585385903,0.8635576456515053,0.8317068556184066,0.7943721839359829,128,0.00011844319751820385,False
oulad,2,42,37,0.4118557448511,0.8647028337049583,0.83046411925414,0.7211447172350698,128,0.00011844319751820385,False
oulad,2,42,38,0.4199288287445119,0.864813072518049,0.8298452301714221,0.7786823193493643,128,0.00011844319751820385,False
oulad,2,42,39,0.415927915410562,0.8675215978172159,0.8307344699539777,0.82964081888075,128,0.00011844319751820385,False
oulad,2,42,40,0.4088671195816684,0.8672932688842181,0.8301364964251781,0.7863844017703812,128,0.00011844319751820385,False
oulad,2,42,41,0.406002754835706,0.8719786998304242,0.8328549509700568,0.8008586972167617,128,0.00011844319751820385,False
oulad,2,42,42,0.4082448864845853,0.8745212801666378,0.8310805215157049,0.7868973593178549,128,0.00011844319751820385,False
oulad,2,42,43,0.4063870814677916,0.8760827489486955,0.8305197011436372,0.8411278324691873,128,0.00011844319751820385,False
oulad,2,42,44,0.4070809653827122,0.874751476190564,0.8273099559607465,0.8821424447096787,128,0.00011844319751820385,False
oulad,2,1201,1,0.5689291789343482,0.7826263397557639,0.7899283971013036,0.801059897400831,128,0.00011844319751820385,False
oulad,2,1201,2,0.5388622181980234,0.7941816403995829,0.7993749111649158,inf,128,0.00011844319751820385,False
oulad,2,1201,3,0.532869684460916,0.8039345123346353,0.8089807812596663,0.8716400261772307,128,0.00011844319751820385,False
oulad,2,1201,4,0.5060035409895998,0.8110015014911556,0.8139657240795048,0.7671959341356629,128,0.00011844319751820385,False
oulad,2,1201,5,0.4914794982253731,0.8177408314007573,0.8189777419458693,0.7131488516733244,128,0.00011844319751820385,False
oulad,2,1201,6,0.5090192089994232,0.8211414200857635,0.8203916131997652,inf,128,0.00011844319751820385,False
oulad,2,1201,7,0.48198945506622914,0.8243883784451116,0.8224743606798239,0.7132395251016868,128,0.00011844319751820385,False
oulad,2,1201,8,0.4754493961731593,0.8283067803073869,0.8251242288252243,0.6769034238656362,128,0.00011844319751820385,False
oulad,2,1201,9,0.47200138150871573,0.8311649617530958,0.8265437464285798,0.6938440238500571,128,0.00011844319751820385,False
oulad,2,1201,10,0.462119218010407,0.8312330063210089,0.8268468252117273,0.6556829008963201,128,0.00011844319751820385,False
oulad,2,1201,11,0.47004979143017217,0.8343349739053972,0.8271365643130805,0.6656528691712179,128,0.00011844319751820385,False
oulad,2,1201,12,0.46396577477455136,0.8347150351442016,0.8277382674467451,0.6837037948767344,128,0.00011844319751820385,False
oulad,2,1201,13,0.46486906070066125,0.8354260221462231,0.8284788192602863,0.6777207122037285,128,0.00011844319751820385,False
oulad,2,1201,14,0.46350373850240334,0.8369228911907517,0.8278479095783547,0.7276181551543149,128,0.00011844319751820385,False
oulad,2,1201,15,0.46554867511517123,0.8377593368212537,0.8292858972675854,0.6827989824508366,128,0.00011844319751820385,False
oulad,2,1201,16,0.45272878392950283,0.840050899680885,0.8291039943867395,0.6812217398123308,128,0.00011844319751820385,False
oulad,2,1201,17,0.45649574348678834,0.8405331207342532,0.8288091619790916,0.6833603242775063,128,0.00011844319751820385,False
oulad,2,1201,18,0.44850936261090363,0.842837845754076,0.8289134417655604,0.6560962772988653,128,0.00011844319751820385,False
oulad,2,1201,19,0.45283202513268117,0.8434343435456096,0.8276969499295641,0.6567696642718817,128,0.00011844319751820385,False
oulad,2,1201,20,0.4461167123364775,0.8445067356415906,0.82807182833018,0.6137859433105117,128,0.00011844319751820385,False
oulad,2,1201,21,0.439950581836073,0.8468959910354862,0.8291248490138752,0.6546393868170286,128,0.00011844319751820385,False
oulad,2,1201,22,0.43948377512003245,0.8479457641902793,0.8307103333829444,0.6368114164001063,128,0.00011844319751820385,False
oulad,2,1201,23,0.440583681001475,0.8484564941659012,0.8307864015507136,0.669107075976698,128,0.00011844319751820385,False
oulad,2,1201,24,0.44087131863290613,0.8501109230155843,0.8296056742669629,0.685479417636797,128,0.00011844319751820385,False
oulad,2,1201,25,0.4381265646064436,0.8504401786177105,0.8313918839647765,0.6904889503856758,128,0.00011844319751820385,False
oulad,2,1201,26,0.43311819277311625,0.8515971338837832,0.8286199874823599,0.6579915606661847,128,0.00011844319751820385,False
oulad,2,1201,27,0.43446721313031095,0.8548880457450515,0.8312840231531039,0.669630717682211,128,0.00011844319751820385,False
oulad,2,1201,28,0.43709828488920865,0.8553751000995389,0.8301817569427791,0.6954308485514239,128,0.00011844319751820385,False
oulad,2,1201,29,0.42921115458011627,0.8570713213968495,0.8328765128123135,0.6424097867755146,128,0.00011844319751820385,False
oulad,2,1201,30,0.42696819768140193,0.8585511005034259,0.8315249007492556,0.6746279883541559,128,0.00011844319751820385,False
oulad,2,1201,31,0.4252469821980125,0.8601965850276305,0.8318006568994897,0.7048267318229926,128,0.00011844319751820385,False
oulad,2,1201,32,0.426354829025896,0.8610456311352442,0.828445511537624,0.7787541476519484,128,0.00011844319751820385,False
oulad,2,1201,33,0.4299648037474406,0.8633564630736814,0.8294748330780695,0.7098150598375421,128,0.00011844319751820385,False
oulad,2,1201,34,0.4197944306621426,0.8658149999669522,0.828243811122594,0.7422996484919598,128,0.00011844319751820385,False
oulad,2,1201,35,0.42219631315061923,0.8593335987408924,0.8275663469092576,0.8523826442266765,128,0.00011844319751820385,False
oulad,2,1201,36,0.4269058714310328,0.8673094687543499,0.8314229073967704,0.718998970190684,128,0.00011844319751820385,False
oulad,2,1201,37,0.41576384439280156,0.8692775695533428,0.8298296783037532,0.7462639506710204,128,0.00011844319751820385,False
oulad,2,1201,38,0.4132029710264949,0.8656322528126736,0.8268024734573339,0.8908369858543594,128,0.00011844319751820385,False
oulad,2,1201,39,0.4170154189908659,0.8710286078574466,0.8302793046567127,0.830649835722787,128,0.00011844319751820385,False
oulad,2,2026,1,0.5717720557984552,0.7857179866179758,0.789823643497579,0.6987088844180107,128,0.00011844319751820385,False
oulad,2,2026,2,0.5452691003099664,0.8003851107800092,0.8042950464449938,inf,128,0.00011844319751820385,False
oulad,2,2026,3,0.5200412179294386,0.8063680548439603,0.8100749778215546,0.7918683451257253,128,0.00011844319751820385,False
oulad,2,2026,4,0.4996656732339608,0.8109002339095803,0.813918993080327,0.7217583021051005,128,0.00011844319751820385,False
oulad,2,2026,5,0.48437364161014557,0.816631068236702,0.8185324423460523,0.6822985200087229,128,0.00011844319751820385,False
oulad,2,2026,6,0.4900488092711097,0.8196482467586235,0.8210183854188595,0.7190228602603862,128,0.00011844319751820385,False
oulad,2,2026,7,0.4879178660256522,0.8219704332773773,0.8233499457889655,0.7059292530084585,128,0.00011844319751820385,False
oulad,2,2026,8,0.4793198924315603,0.8253454737702981,0.8244563115376937,0.6622018904278153,128,0.00011844319751820385,False
oulad,2,2026,9,0.4754514584415837,0.8276130295271096,0.8261430459358045,0.6220005895746382,128,0.00011844319751820385,False
oulad,2,2026,10,0.46654492461836183,0.8305625444843873,0.8280975734843399,0.6980362348742299,128,0.00011844319751820385,False
oulad,2,2026,11,0.4752975290543155,0.831053650458011,0.8279425420994868,0.7202758247915068,128,0.00011844319751820385,False
oulad,2,2026,12,0.4657727848542364,0.8329995718960301,0.828704773644353,0.5969476629244653,128,0.00011844319751820385,False
oulad,2,2026,13,0.4609738623625354,0.8347834798954027,0.8285036895133329,0.5996015303229031,128,0.00011844319751820385,False
oulad,2,2026,14,0.46031096925983184,0.83672107260058,0.8292116871947464,0.6429256556870101,128,0.00011844319751820385,False
oulad,2,2026,15,0.4571792938207325,0.8396436024093545,0.8305301358132403,0.6025002783066348,128,0.00011844319751820385,False
oulad,2,2026,16,0.45445199604881437,0.8397825928234488,0.8306161347092568,0.6171252884362873,128,0.00011844319751820385,False
oulad,2,2026,17,0.45713392135344055,0.8410399665282111,0.8308764391523747,0.6328681052515381,128,0.00011844319751820385,False
oulad,2,2026,18,0.4500625203182171,0.8436957636728197,0.8320607063664902,0.62873744151809,128,0.00011844319751820385,False
oulad,2,2026,19,0.4486786049604416,0.844541039401383,0.832532841975623,0.6107178175449371,128,0.00011844319751820385,False
oulad,2,2026,20,0.44757244088932086,0.8457229363898606,0.8331370849502047,0.5958993909390349,128,0.00011844319751820385,False
oulad,2,2026,21,0.4452071903567565,0.8476657816061504,0.8333237752109672,0.6339736039701261,128,0.00011844319751820385,False
oulad,2,2026,22,0.4468891648085494,0.8473109103162031,0.8319476657562764,0.6493445626999202,128,0.00011844319751820385,False
oulad,2,2026,23,0.4380133442188564,0.8494451784680177,0.8327230817925703,0.6342524564579913,128,0.00011844319751820385,False
oulad,2,2026,24,0.43840133771300316,0.8497714370035808,0.8334689207143339,0.5983018439851309,128,0.00011844319751820385,False
oulad,2,2026,25,0.4433718651140991,0.8508768828379165,0.833563165770669,0.6373316712285343,128,0.00011844319751820385,False
oulad,2,2026,26,0.44670204681001213,0.8514705788639786,0.8337376831588617,0.6268595692358518,128,0.00011844319751820385,False
oulad,2,2026,27,0.43911015634474,0.8528117809375447,0.8320394779290778,0.6446336198009943,128,0.00011844319751820385,False
oulad,2,2026,28,0.43498261449368375,0.8542405622259234,0.8330706012723866,0.6719247079209277,128,0.00011844319751820385,False
oulad,2,2026,29,0.44378506885720537,0.8561772563831719,0.8326099143372467,0.6741107620976188,128,0.00011844319751820385,False
oulad,2,2026,30,0.43399359034253404,0.8554317982744617,0.8313829151392131,0.6864018269947597,128,0.00011844319751820385,False
oulad,2,2026,31,0.42665312855274645,0.858690155081254,0.8333264978937723,0.6868700814711584,128,0.00011844319751820385,False
oulad,2,2026,32,0.42668774018162176,0.8593977182555816,0.833928297126399,0.65980324972617,128,0.00011844319751820385,False
oulad,2,2026,33,0.4272805738758731,0.8592791417475467,0.8338719574760531,0.6659812184123249,128,0.00011844319751820385,False
oulad,2,2026,34,0.42363486332552774,0.8616171672432812,0.8344298202567539,0.736715589250837,128,0.00011844319751820385,False
oulad,2,2026,35,0.41921840530711335,0.8625626047631428,0.8334125131006972,0.7154679975726388,128,0.00011844319751820385,False
oulad,2,2026,36,0.4206162522236506,0.8635300847631064,0.8319882927600614,0.6818290547529856,128,0.00011844319751820385,False
oulad,2,2026,37,0.42555628481664154,0.8650715588937233,0.8314197086274135,0.7242152118369153,128,0.00011844319751820385,False
oulad,2,2026,38,0.41677796318159477,0.8654401180557022,0.8320229520646626,nan,128,0.00011844319751820385,False
oulad,2,2026,39,0.41529903031493487,0.8680785587864011,0.8334062471963696,0.7325300770370584,128,0.00011844319751820385,False
oulad,2,2026,40,0.4127907002050626,0.8674378865172829,0.8305785267158017,0.800519802460545,128,0.00011844319751820385,False
oulad,2,2026,41,0.4208382863502998,0.8705144622672302,0.8320411218739281,0.8538178708646205,128,0.00011844319751820385,False
oulad,2,2026,42,0.4127056108493554,0.8703517697058225,0.8312031570163187,0.7408141356549764,128,0.00011844319751820385,False
oulad,2,2026,43,0.40859526937658136,0.8710255390464035,0.8285913983015296,0.8772316691163299,128,0.00011844319751820385,False
oulad,2,2026,44,0.41484759159778295,0.8714754305368626,0.8302697653796978,0.792620491824652,128,0.00011844319751820385,False
uci,0,42,1,1.1838931957880656,0.5331246586299367,0.4507056287066112,2.1885138591130575,32,8.605034792033103e-05,False
uci,0,42,2,1.0842097600301106,0.6871999152187797,0.6134206534813359,2.0687286853790283,32,8.605034792033103e-05,False
uci,0,42,3,1.0578847209612527,0.7487001245765968,0.6621383092454426,2.1867042859395345,32,8.605034792033103e-05,False
uci,0,42,4,0.9712321937084198,0.7683786679121596,0.6867936465354348,2.137069058418274,32,8.605034792033103e-05,False
uci,0,42,5,0.9070127209027609,0.7749829176372774,0.6977392546216438,2.1701295057932537,32,8.605034792033103e-05,False
uci,0,42,6,0.8571274057030678,0.7790887735802912,0.7003121078338473,inf,32,8.605034792033103e-05,False
uci,0,42,7,0.8509542028109233,0.7813820558780776,0.7050997967172519,3.1233392000198363,32,8.605034792033103e-05,False
uci,0,42,8,0.7331927557786305,0.7846361735295445,0.7031956399813787,2.431549048423767,32,8.605034792033103e-05,False
uci,0,42,9,0.7694379309813182,0.7877669933604782,0.7089441740246404,3.346146599451701,32,8.605034792033103e-05,False
uci,0,42,10,0.6665754894415538,0.7882580877971836,0.7106630659988552,2.7976758003234865,32,8.605034792033103e-05,False
uci,0,42,11,0.6360851635535558,0.791842621137348,0.7136470586543787,2.690294043223063,32,8.605034792033103e-05,False
uci,0,42,12,0.6482785870631536,0.7937752818197854,0.7140473088464091,3.225433905919393,32,8.605034792033103e-05,False
uci,0,42,13,0.6687422601971775,0.7915344182335485,0.7169757016212083,3.1182394959032536,32,8.605034792033103e-05,False
uci,0,42,14,0.6740574359893798,0.7962383278872635,0.7178768169707235,3.5476287523905436,32,8.605034792033103e-05,False
uci,0,42,15,0.6473153969272971,0.7974188253957667,0.7140321815764122,4.494425643235445,32,8.605034792033103e-05,False
uci,0,42,16,0.6356298089027405,0.7969733786715335,0.7222846201859378,3.6044694264729817,32,8.605034792033103e-05,False
uci,0,42,17,0.707142537193639,0.8025849770329221,0.7230430257217751,5.215941497257778,32,8.605034792033103e-05,False
uci,0,42,18,0.6184554169885814,0.8064904183233009,0.7242534605527192,3.4987458549439907,32,8.605034792033103e-05,False
uci,0,42,19,0.6724184036254883,0.808059280602134,0.7267739461930617,4.5635517835617065,32,8.605034792033103e-05,False
uci,0,42,20,0.5449764162302018,0.8108551308932759,0.7245859063557886,2.6515742361545565,32,8.605034792033103e-05,False
uci,0,42,21,0.6104330648978551,0.8133584349860788,0.7269274616040402,3.418433904647827,32,8.605034792033103e-05,False
uci,0,42,22,0.5748796463012695,0.8162574822924576,0.7273236355857824,3.3510162915502275,32,8.605034792033103e-05,False
uci,0,42,23,0.5681080927451452,0.8192052007487352,0.7221330462940981,3.7841076930363973,32,8.605034792033103e-05,False
uci,0,42,24,0.5457530876000722,0.8197348904022612,0.7220968773235222,4.108101383845011,32,8.605034792033103e-05,False
uci,0,42,25,0.5858930667241414,0.8186729158294647,0.7189767609291516,3.981970230738322,32,8.605034792033103e-05,False
uci,0,42,26,0.5506839141249656,0.8233316793822572,0.7156366099097701,4.194977545738221,32,8.605034792033103e-05,False
uci,0,42,27,0.5998813599348068,0.8255203666379859,0.7128443077243495,4.064208030700684,32,8.605034792033103e-05,False
uci,0,42,28,0.5565247416496277,0.8274849201933527,0.7158903520291856,4.0133702754974365,32,8.605034792033103e-05,False
uci,0,42,29,0.5789681663736701,0.8327272753301771,0.7112753835502762,inf,32,8.605034792033103e-05,False
uci,0,42,30,0.6262297600507736,0.8330112366249344,0.7123564268703714,4.251000169912974,32,8.605034792033103e-05,False
uci,0,42,31,0.5024894217650095,0.8334401537940632,0.7123621361399298,3.388019299507141,32,8.605034792033103e-05,False
uci,0,42,32,0.5256890048583348,0.8346148012819787,0.7124493271839784,3.4967585881551106,32,8.605034792033103e-05,False
uci,0,1201,1,1.174773895740509,0.47243935912731816,0.45480018804360106,inf,32,8.605034792033103e-05,False
uci,0,1201,2,1.145485019683838,0.6013003572132001,0.5869110554364986,2.1297667980194093,32,8.605034792033103e-05,False
uci,0,1201,3,1.0808000365893047,0.6571220154408869,0.6413438562549664,2.1320552746454875,32,8.605034792033103e-05,False
uci,0,1201,4,1.0210492483207159,0.6879653721662605,0.6659348437802519,1.9954042094094413,32,8.605034792033103e-05,False
uci,0,1201,5,0.9603958646456401,0.7143984004374224,0.6854165072395743,2.316467046737671,32,8.605034792033103e-05,False
uci,0,1201,6,0.888830861874989,0.7268219222897604,0.6971520613630284,2.703895083495549,32,8.605034792033103e-05,False
uci,0,1201,7,0.7619133293628693,0.7352561664564137,0.7042528298656463,2.4091911688447,32,8.605034792033103e-05,False
uci,0,1201,8,0.8287890292704105,0.7451978701902428,0.7046116112911182,inf,32,8.605034792033103e-05,False
uci,0,1201,9,0.7783557752768199,0.7481179305738169,0.7088870529238297,3.3482804695765176,32,8.605034792033103e-05,False
uci,0,1201,10,0.6950368215640386,0.7567517222477326,0.7110392489468782,2.951568627357483,32,8.605034792033103e-05,False
uci,0,1201,11,0.8671199945466859,0.7541809669357749,0.7194868166195262,4.2006718175751825,32,8.605034792033103e-05,False
uci,0,1201,12,0.6731050093968709,0.7617195313337256,0.711900884387339,3.6572826782862347,32,8.605034792033103e-05,False
uci,0,1201,13,0.7523105502128601,0.7582922488459166,0.7143471029024591,4.81129302183787,32,8.605034792033103e-05,False
uci,0,1201,14,0.6395331174135208,0.7686484713441869,0.7098808794266059,2.8442554399371147,32,8.605034792033103e-05,False
uci,0,1201,15,0.763534543911616,0.773359696139231,0.7093614253028121,5.381210176150004,32,8.605034792033103e-05,False
uci,0,1201,16,0.7084801475207011,0.7742196133776115,0.711808676855305,3.0384387175242105,32,8.605034792033103e-05,False
uci,0,1201,17,0.6810805181662242,0.7807072766526009,0.7115296066549638,3.593386419614156,32,8.605034792033103e-05,False
uci,0,1201,18,0.6391105145215988,0.7852544774619673,0.7128910298822252,2.732166075706482,32,8.605034792033103e-05,False
uci,0,1201,19,0.7058462262153625,0.78743759795145,0.713744546432895,3.9877766211827597,32,8.605034792033103e-05,False
uci,0,1201,20,0.5633639162406325,0.7869583490310562,0.7149041003186515,3.487994097173214,32,8.605034792033103e-05,False
uci,0,1201,21,0.6071691473325094,0.7924832802095687,0.7117427754582121,3.2353833675384522,32,8.605034792033103e-05,False
uci,0,2026,1,1.181348156929016,0.35725174300405316,0.26058596551365093,2.433800148963928,32,8.605034792033103e-05,False
uci,0,2026,2,1.1517840288579464,0.5907182612277796,0.4407160722503832,inf,32,8.605034792033103e-05,False
uci,0,2026,3,1.131306771437327,0.6673754708192036,0.5791146678060198,2.5467640161514282,32,8.605034792033103e-05,False
uci,0,2026,4,1.037734603881836,0.6936649655888315,0.6125552396727764,2.4127684275309247,32,8.605034792033103e-05,False
uci,0,2026,5,0.9732753078142802,0.7094221855565586,0.638959088185,2.43155198097229,32,8.605034792033103e-05,False
uci,0,2026,6,0.9762178977330526,0.72336634307732,0.6588055064729407,2.458855152130127,32,8.605034792033103e-05,False
uci,0,2026,7,0.8847387451678514,0.7343399113024388,0.6643997917404989,2.665635995566845,32,8.605034792033103e-05,False
uci,0,2026,8,0.8387834469477335,0.7433696550928225,0.6868509374877538,2.655530746777852,32,8.605034792033103e-05,False
uci,0,2026,9,0.7710735499858856,0.752799747988313,0.6932431506435587,2.466528129577637,32,8.605034792033103e-05,False
uci,0,2026,10,0.7761033078034719,0.7590063749491653,0.6971077529824786,3.476840305328369,32,8.605034792033103e-05,False
uci,0,2026,11,0.7506062865257264,0.7610558760550926,0.6993410150043822,3.9080478588740033,32,8.605034792033103e-05,False
uci,0,2026,12,0.6904312789440155,0.7660356000935545,0.6994189782618626,3.5016064643859863,32,8.605034792033103e-05,False
uci,0,2026,13,0.6913056701421738,0.7673444485496114,0.7042264199324603,3.4440070231755575,32,8.605034792033103e-05,False
uci,0,2026,14,0.649463947614034,0.7704382979946501,0.7051786759108484,3.13570822874705,32,8.605034792033103e-05,False
uci,0,2026,15,0.77635744313399,0.7736445480008319,0.7110692182082144,6.021644234657288,32,8.605034792033103e-05,False
uci,0,2026,16,0.6840809464454651,0.7772562056768528,0.7119479738463722,3.863327733675639,32,8.605034792033103e-05,False
uci,0,2026,17,0.6161106806248426,0.7785646672153512,0.7131453455562635,4.2412232756614685,32,8.605034792033103e-05,False
uci,0,2026,18,0.6725658118724823,0.7798549069822821,0.7138215109741074,4.789910133679708,32,8.605034792033103e-05,False
uci,0,2026,19,0.7129819164673488,0.7844728621159324,0.7176682983250063,4.5337752978007,32,8.605034792033103e-05,False
uci,0,2026,20,0.6317689667145411,0.7871166715589086,0.7178108575966128,3.5672794898351032,32,8.605034792033103e-05,False
uci,0,2026,21,0.661249237259229,0.786676896848066,0.7183504835322699,4.151864488919576,32,8.605034792033103e-05,False
uci,0,2026,22,0.6616208811601003,0.7875021631290217,0.7189851637613707,3.913293393452962,32,8.605034792033103e-05,False
uci,0,2026,23,0.6344325512647628,0.7905057164027807,0.7168690492659952,4.193846082687378,32,8.605034792033103e-05,False
uci,0,2026,24,0.6184905846913655,0.7950161397623248,0.7151835429586905,3.0960920810699464,32,8.605034792033103e-05,False
uci,0,2026,25,0.6888486941655477,0.7973309346962556,0.7206024481035076,3.1120482683181763,32,8.605034792033103e-05,False
uci,0,2026,26,0.5878018031517664,0.7978776198668669,0.7192525538741675,3.111004638671875,32,8.605034792033103e-05,False
uci,0,2026,27,0.6143382549285888,0.7995859312823509,0.7194229455026017,4.080359689394633,32,8.605034792033103e-05,False
uci,0,2026,28,0.6698168555895487,0.8026088039755774,0.7192462983862008,3.7769275029500324,32,8.605034792033103e-05,False
uci,0,2026,29,0.6598366717497508,0.8060505676865605,0.7220349538714798,7.206307649612427,32,8.605034792033103e-05,False
uci,0,2026,30,0.5975040674209595,0.8100834932087112,0.719938610831138,3.478417483965556,32,8.605034792033103e-05,False
uci,0,2026,31,0.5636722763379415,0.8161875320078895,0.7220620223787758,4.522867504755656,32,8.605034792033103e-05,False
uci,0,2026,32,0.5727388103802998,0.818410269474374,0.7205428700792024,4.82422657807668,32,8.605034792033103e-05,False
uci,0,2026,33,0.5741851776838303,0.8209900979319249,0.720394705270157,3.680596673488617,32,8.605034792033103e-05,False
uci,0,2026,34,0.5400183379650116,0.8220875977463008,0.7200208682906402,3.7689871311187746,32,8.605034792033103e-05,False
uci,0,2026,35,0.6068929593477931,0.8243170954572475,0.7168138639802342,3.934385742459978,32,8.605034792033103e-05,False
uci,0,2026,36,0.5544122616449992,0.826632682869706,0.7145649360446814,3.792718935012817,32,8.605034792033103e-05,False
uci,0,2026,37,0.554090307156245,0.8276311121083096,0.7134674851523318,4.3809043884277346,32,8.605034792033103e-05,False
uci,0,2026,38,0.5365944812695186,0.8295806388965147,0.7106200177974769,4.0129749298095705,32,8.605034792033103e-05,False
uci,0,2026,39,0.5469210962764919,0.8311163841926902,0.7053138321174192,3.668234221637249,32,8.605034792033103e-05,False
uci,0,2026,40,0.5366834580898285,0.8327671021710054,0.703148597286846,4.431650082270305,32,8.605034792033103e-05,False
uci,0,2026,41,0.5787034690380096,0.8332092366727002,0.7063933528055157,4.175706585248311,32,8.605034792033103e-05,False
uci,1,42,1,1.1924695293108623,0.4713760117315748,0.3170061384310292,2.200437569618225,32,8.605034792033103e-05,False
uci,1,42,2,1.136667437851429,0.651347070193506,0.4404588452239382,inf,32,8.605034792033103e-05,False
uci,1,42,3,1.0867109974225362,0.7235931420598939,0.4926923953752233,2.2721632083257037,32,8.605034792033103e-05,False
uci,1,42,4,0.9980070702731609,0.7537547918691514,0.5292545059702093,2.3373406305909157,32,8.605034792033103e-05,False
uci,1,42,5,0.9395094990730286,0.7683053010122879,0.5513154649001496,2.3055424054463702,32,8.605034792033103e-05,False
uci,1,42,6,0.9006182312965393,0.7728357183367563,0.5678277938312419,2.5231768608093263,32,8.605034792033103e-05,False
uci,1,42,7,0.8169547120730082,0.7794211308052127,0.5736441641588645,2.3241339206695555,32,8.605034792033103e-05,False
uci,1,42,8,0.7688391506671906,0.7814381946968347,0.5775821029013127,2.6521941741307575,32,8.605034792033103e-05,False
uci,1,42,9,0.7123548150062561,0.7851871628465208,0.587043232968783,2.843006738026937,32,8.605034792033103e-05,False
uci,1,42,10,0.7824060302227736,0.7868392744242189,0.5839434562733338,inf,32,8.605034792033103e-05,False
uci,1,42,11,0.6800608048836391,0.7878000942177442,0.5844897213653192,3.828505762418111,32,8.605034792033103e-05,False
uci,1,42,12,0.6564239422480266,0.7888751731297846,0.5837316213316989,2.9453545808792114,32,8.605034792033103e-05,False
uci,1,42,13,0.623671958843867,0.7915171104906654,0.5804871689258596,3.319842306772868,32,8.605034792033103e-05,False
uci,1,42,14,0.7320095439751942,0.793853248184592,0.574831224264227,4.002804748217264,32,8.605034792033103e-05,False
uci,1,42,15,0.6399460136890411,0.7951745214911546,0.5681474055559107,3.8880765597025553,32,8.605034792033103e-05,False
uci,1,42,16,0.6114430293440819,0.7974836199199179,0.5757260759296112,2.9183429797490437,32,8.605034792033103e-05,False
uci,1,42,17,0.7175128718217214,0.8010252460404274,0.5762586780878,4.987221153577169,32,8.605034792033103e-05,False
uci,1,42,18,0.6225810130437215,0.8052764103663259,0.5754829532896266,3.6633060534795123,32,8.605034792033103e-05,False
