candidate,outer_fold,seed,prediction_stage,threshold,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,risk_precision,risk_recall,risk_f1,not_risk_precision,not_risk_recall,not_risk_f1,specificity,pr_auc,roc_auc,brier,nll,ece,tn,fp,fn,tp,eligible_count,positive_count,negative_count,coverage
H1_TABULAR_RESIDUAL_EXPERT,0,42,E1_EARLY_20PCT,0.5126526951789856,0.7132232904044985,0.7091565712232132,0.7087650327477701,0.7091565712232132,0.7089501783904836,0.7133576247642205,0.6707768187422934,0.6766169154228856,0.6736842105263158,0.7467532467532467,0.7416962270235408,0.7442161462546514,0.7416962270235408,0.7618926035003888,0.7794882943125927,0.1913287844680034,0.5623004441381964,0.06979245423281363,2300,801,780,1632,5513,2412,3101,1.0
H1_TABULAR_RESIDUAL_EXPERT,0,42,E2_EARLY_35PCT,0.5132769346237183,0.7590111341762596,0.7452970567977493,0.7532684937143536,0.7452970567977493,0.7481587698959125,0.7570873059629254,0.7297702297702298,0.6649977241693218,0.695879971421767,0.7767667576584774,0.8255963894261766,0.8004375683700579,0.8255963894261766,0.8100664956244109,0.8289300925269703,0.16254127520793618,0.4911599370651716,0.050175979360867776,2561,541,736,1461,5299,2197,3102,1.0
H1_TABULAR_RESIDUAL_EXPERT,0,42,L1_LATE_75PCT,0.5382355451583862,0.8772362739049969,0.8480463228098155,0.8841792537660265,0.8480463228098155,0.8612209612343218,0.8742212846552513,0.9013793103448275,0.7421919363997729,0.8140766116474618,0.8669791971872253,0.9539007092198581,0.9083653108211819,0.9539007092198581,0.9092607373719416,0.922236610916882,0.0949506770343208,0.3107787641538088,0.03660141389204927,2959,143,454,1307,4863,1761,3102,1.0
H1_TABULAR_RESIDUAL_EXPERT,0,42,M1_MIDDLE_FROZEN,0.48503485321998596,0.808984375,0.7915351136994644,0.8037070000179731,0.7915351136994644,0.79625,0.8070344238281251,0.7854006586169044,0.7091179385530227,0.7453125,0.8220133414190418,0.8739522888459059,0.8471875,0.8739522888459059,0.8605542805269472,0.87619340187187,0.13261051940571572,0.41175476042711834,0.04067185880339821,2711,391,587,1431,5120,2018,3102,1.0
H1_TABULAR_RESIDUAL_EXPERT,0,1201,E1_EARLY_20PCT,0.5126526951789856,0.7170324687103211,0.7085354828565974,0.7128078505208439,0.7085354828565974,0.7099243129477476,0.7155993063665346,0.6903485254691689,0.6405472636815921,0.6645161290322581,0.7352671755725191,0.7765237020316027,0.7553324968632371,0.7765237020316027,0.760737770668387,0.7768072060422385,0.19027008586394079,0.5624008901102016,0.06419928385218127,2408,693,867,1545,5513,2412,3101,1.0
H1_TABULAR_RESIDUAL_EXPERT,0,1201,E2_EARLY_35PCT,0.5132769346237183,0.7605208529911304,0.7449930257748463,0.7558875655216954,0.7449930257748463,0.7485542139616383,0.7579225602606784,0.7384378211716341,0.6540737369139736,0.6937002172338885,0.7733373098717566,0.8359123146357189,0.8034082106893881,0.8359123146357189,0.8076349604459313,0.8262901436135732,0.16397531898702036,0.49858790418889326,0.05706282081702875,2593,509,760,1437,5299,2197,3102,1.0
H1_TABULAR_RESIDUAL_EXPERT,0,1201,L1_LATE_75PCT,0.5382355451583862,0.8749742957022414,0.8422227457803231,0.8864174449033251,0.8422227457803231,0.857404610193818,0.8712071575088712,0.9132616487455197,0.7234525837592277,0.8073510773130546,0.8595732410611303,0.9609929078014184,0.9074581430745814,0.9609929078014184,0.9092470705293999,0.922157344952662,0.09429613838042102,0.3100015730665369,0.03335793668095121,2981,121,487,1274,4863,1761,3102,1.0
H1_TABULAR_RESIDUAL_EXPERT,0,1201,M1_MIDDLE_FROZEN,0.48503485321998596,0.81171875,0.790674707771897,0.8097348868625465,0.790674707771897,0.7972897159259951,0.8087399889393343,0.8035714285714286,0.6912784935579782,0.7432072456046883,0.8158983451536643,0.8900709219858156,0.8513721862473019,0.8900709219858156,0.8582843061688956,0.8749395351571512,0.13307966249767098,0.41561150727343676,0.03636265698696662,2761,341,623,1395,5120,2018,3102,1.0
H1_TABULAR_RESIDUAL_EXPERT,0,2026,E1_EARLY_20PCT,0.5126526951789856,0.7224741520043534,0.7136029248575996,0.7186096375222178,0.7136029248575996,0.7151672143902035,0.7208687772623997,0.6988277727682597,0.642620232172471,0.6695464362850972,0.738391502276176,0.7845856175427282,0.7607879924953096,0.7845856175427282,0.761905132722683,0.7809396396497572,0.18702204153012345,0.5521904461141437,0.039445762547351666,2433,668,862,1550,5513,2412,3101,1.0
H1_TABULAR_RESIDUAL_EXPERT,0,2026,E2_EARLY_35PCT,0.5132769346237183,0.7675033025099075,0.7477034799520006,0.7672446573944143,0.7477034799520006,0.752832423165808,0.7631168118617104,0.7664273881833241,0.6317705962676377,0.6926147704590818,0.7680619266055045,0.8636363636363636,0.8130500758725342,0.8636363636363636,0.8120508777737391,0.8323471400394478,0.15923234903010366,0.4827741677844448,0.024015249683749997,2679,423,809,1388,5299,2197,3102,1.0
H1_TABULAR_RESIDUAL_EXPERT,0,2026,L1_LATE_75PCT,0.5382355451583862,0.8755911988484475,0.8392694936607366,0.8933091429842328,0.8392694936607366,0.8566920050172399,0.8710429783624547,0.9326347305389222,0.7075525269733106,0.8046496609622215,0.8539835554295435,0.9709864603481625,0.9087343490722583,0.9709864603481625,0.9092242853467812,0.9215783189830817,0.09297729393387379,0.3051589348994705,0.014107832112109232,3012,90,515,1246,4863,1761,3102,1.0
H1_TABULAR_RESIDUAL_EXPERT,0,2026,M1_MIDDLE_FROZEN,0.48503485321998596,0.8095703125,0.7864773134631642,0.8092730646989647,0.7864773134631642,0.7939189494622139,0.8059431007967002,0.8083973979893554,0.6774033696729435,0.7371259099487733,0.8101487314085739,0.8955512572533849,0.8507119889756546,0.8955512572533849,0.8597438082812101,0.8748957640423807,0.1311949675133076,0.40705984877179036,0.013300018086010829,2778,324,651,1367,5120,2018,3102,1.0
H1_TABULAR_RESIDUAL_EXPERT,0,3407,E1_EARLY_20PCT,0.5126526951789856,0.7106838382006168,0.7031684932320019,0.7060229962662589,0.7031684932320019,0.7042035047028973,0.7096752568841824,0.6787746170678337,0.6430348258706468,0.6604215456674473,0.733271375464684,0.763302160593357,0.7479854637383473,0.763302160593357,0.7539315142687881,0.7741723768559118,0.19024551777255932,0.5594840917933035,0.043949267175741207,2367,734,861,1551,5513,2412,3101,1.0
H1_TABULAR_RESIDUAL_EXPERT,0,3407,E2_EARLY_35PCT,0.5132769346237183,0.7648612945838837,0.7407327030265467,0.7695841812187465,0.7407327030265467,0.7466970563772355,0.7582817185174868,0.7825311942959001,0.5994538006372326,0.6788659793814433,0.7566371681415929,0.8820116054158608,0.8145281333730277,0.8820116054158608,0.8085735575112766,0.829219817070755,0.16000746483854678,0.48512340696737993,0.014426965088602695,2736,366,880,1317,5299,2197,3102,1.0
H1_TABULAR_RESIDUAL_EXPERT,0,3407,L1_LATE_75PCT,0.5382355451583862,0.8731235862636233,0.8315663247429531,0.9002092721412842,0.8315663247429531,0.8517089711626638,0.867248472705081,0.956140350877193,0.6808631459398069,0.7953565505804312,0.8442781934053755,0.9822695035460993,0.9080613917448964,0.9822695035460993,0.9085337561888571,0.921187481030172,0.09470261647804551,0.30981830246130554,0.02525947626190632,3047,55,562,1199,4863,1761,3102,1.0
H1_TABULAR_RESIDUAL_EXPERT,0,3407,M1_MIDDLE_FROZEN,0.48503485321998596,0.8115234375,0.7828075687605873,0.8188863244625557,0.7828075687605873,0.7926955995772514,0.8059226743071669,0.8377164849262347,0.647175421209118,0.7302208554654739,0.8000561639988767,0.9184397163120568,0.855170343689029,0.9184397163120568,0.8561364942383926,0.8733377360045855,0.1327065166402323,0.41122976414818135,0.014227085018501383,2849,253,712,1306,5120,2018,3102,1.0
H1_TABULAR_RESIDUAL_EXPERT,0,7319,E1_EARLY_20PCT,0.5126526951789856,0.7106838382006168,0.7063925909525788,0.7061503792532451,0.7063925909525788,0.7062674268568485,0.7107687691879969,0.6684536082474227,0.6720563847429519,0.670250155054786,0.7438471502590673,0.7407287971622057,0.742284698658911,0.7407287971622057,0.7577735401553727,0.7775387947930988,0.19035264961001694,0.5591780343027893,0.05372194312722349,2297,804,791,1621,5513,2412,3101,1.0
H1_TABULAR_RESIDUAL_EXPERT,0,7319,E2_EARLY_35PCT,0.5132769346237183,0.7571239856576713,0.7406973403448287,0.7527311059665726,0.7406973403448287,0.7444518775264407,0.7541707401186133,0.736732570239334,0.6445152480655439,0.6875455207574654,0.7687296416938111,0.8368794326241135,0.801358234295416,0.8368794326241135,0.8078869814710105,0.8285436708576581,0.16121238886489403,0.48805331723978773,0.026575302266485742,2596,506,781,1416,5299,2197,3102,1.0
H1_TABULAR_RESIDUAL_EXPERT,0,7319,L1_LATE_75PCT,0.5382355451583862,0.8741517581739667,0.8369137568003058,0.8929676390330143,0.8369137568003058,0.8547077494121245,0.8693645317334457,0.9342403628117913,0.7018739352640545,0.8015564202334631,0.8516949152542372,0.971953578336557,0.907859078590786,0.971953578336557,0.9076306929012636,0.9199719475372815,0.09429916164026925,0.310267335181277,0.015619887422663794,3015,87,525,1236,4863,1761,3102,1.0
H1_TABULAR_RESIDUAL_EXPERT,0,7319,M1_MIDDLE_FROZEN,0.48503485321998596,0.8080078125,0.785447574025901,0.8068839817434725,0.785447574025901,0.7925646723824971,0.8045477531894928,0.8035190615835777,0.6788899900891973,0.7359656191243621,0.8102489019033675,0.8920051579626048,0.8491637256406321,0.8920051579626048,0.856623852419136,0.8733134542182893,0.1324866072739798,0.4118302664409036,0.011940716356548375,2767,335,648,1370,5120,2018,3102,1.0
H1_TABULAR_RESIDUAL_EXPERT,1,42,E1_EARLY_20PCT,0.5128452777862549,0.710373594486761,0.7095377139470227,0.7074797924132123,0.7095377139470227,0.7079820574862805,0.7110877007253814,0.6618900077459334,0.7024249897246199,0.6815553339980059,0.7530695770804912,0.7166504381694255,0.7344087809745551,0.7166504381694255,0.7689823626767569,0.7821121139028395,0.19312913712106408,0.565744682610451,0.08439512268697866,2208,873,724,1709,5514,2433,3081,1.0
H1_TABULAR_RESIDUAL_EXPERT,1,42,E2_EARLY_35PCT,0.4967553913593292,0.7483968313843833,0.7425435710843324,0.7416033166948197,0.7425435710843324,0.7420448171303236,0.748641139624924,0.6965792980897378,0.7066246056782335,0.7015659955257271,0.7866273352999017,0.7784625364904314,0.7825236387349201,0.7784625364904314,0.8112121269254386,0.8262937795645398,0.1669700596569102,0.49991465137967317,0.06341108440459113,2400,683,651,1568,5302,2219,3083,1.0
H1_TABULAR_RESIDUAL_EXPERT,1,42,L1_LATE_75PCT,0.394863486289978,0.8463589743589743,0.8349084375617821,0.83467394832282,0.8349084375617821,0.8347908119462344,0.8463858770622599,0.79041248606466,0.7917364600781687,0.7910739191073919,0.8789354105809802,0.8780804150453956,0.878507704785077,0.8780804150453956,0.8956207194940102,0.9111439348348603,0.10331546677421741,0.33334406590277726,0.026378198674091934,2708,376,373,1418,4875,1791,3084,1.0
H1_TABULAR_RESIDUAL_EXPERT,1,42,M1_MIDDLE_FROZEN,0.42052173614501953,0.7848894108436093,0.7817183071528078,0.7756009898933505,0.7817183071528078,0.7779051063751519,0.7860688794790112,0.7125803489439853,0.7664197530864197,0.7385201046871283,0.8386216308427158,0.7970168612191959,0.8172901080631754,0.7970168612191959,0.8541406169323422,0.8700954348208996,0.13775803219286714,0.4239996177423157,0.04588554293700372,2458,626,473,1552,5109,2025,3084,1.0
H1_TABULAR_RESIDUAL_EXPERT,1,1201,E1_EARLY_20PCT,0.5128452777862549,0.7188973521944142,0.7139234102976318,0.7148810780063155,0.7139234102976318,0.7143461616362152,0.7185834769835039,0.6851153039832285,0.6715988491574189,0.6782897467828974,0.7446468520294024,0.7562479714378448,0.750402576489533,0.7562479714378448,0.7665084438420229,0.7804540457383486,0.18956668205794866,0.5585103126197478,0.060628054712858155,2330,751,799,1634,5514,2433,3081,1.0
H1_TABULAR_RESIDUAL_EXPERT,1,1201,E2_EARLY_35PCT,0.4967553913593292,0.7478310071671067,0.7371947107931867,0.7413210493441599,0.7371947107931867,0.7388544410619816,0.7467443221553978,0.71,0.6719242902208202,0.6904376012965965,0.7726420986883198,0.8024651313655531,0.7872712808273667,0.8024651313655531,0.8069308633195262,0.8225317076286727,0.1652871454037981,0.496611482837867,0.04086918786016333,2474,609,728,1491,5302,2219,3083,1.0
H1_TABULAR_RESIDUAL_EXPERT,1,1201,L1_LATE_75PCT,0.394863486289978,0.8523076923076923,0.8334066571508646,0.8451610617797091,0.8334066571508646,0.8385093167701863,0.8510295269947442,0.8227848101265823,0.7621440536013401,0.7913043478260869,0.8675373134328358,0.9046692607003891,0.8857142857142857,0.9046692607003891,0.8962005813792036,0.9114548821351316,0.10171640615560754,0.32924779172248303,0.015642733059632485,2790,294,426,1365,4875,1791,3084,1.0
H1_TABULAR_RESIDUAL_EXPERT,1,1201,M1_MIDDLE_FROZEN,0.42052173614501953,0.7935016637306713,0.7835951385886535,0.7843285990184604,0.7835951385886535,0.7839543249358025,0.7933683210100726,0.7412935323383084,0.7358024691358025,0.7385377942998761,0.8273636656986124,0.8313878080415046,0.829370855571729,0.8313878080415046,0.8544945911927244,0.870791660661959,0.13482238803457922,0.4171824056114666,0.028834704108088544,2564,520,535,1490,5109,2025,3084,1.0
H1_TABULAR_RESIDUAL_EXPERT,1,2026,E1_EARLY_20PCT,0.5128452777862549,0.7121871599564744,0.7067086326400503,0.7080381377004386,0.7067086326400503,0.7072650289594835,0.7117259253036096,0.6787827557058326,0.6600904233456638,0.669306105438633,0.7372935196950444,0.7533268419344369,0.7452239524803339,0.7533268419344369,0.766865519176117,0.7797851621775829,0.1913246715765276,0.5627589193639929,0.069134122415388,2321,760,827,1606,5514,2433,3081,1.0
H1_TABULAR_RESIDUAL_EXPERT,1,2026,E2_EARLY_35PCT,0.4967553913593292,0.7544322897019993,0.7447022639525334,0.7480437521493871,0.7447022639525334,0.7461086965444588,0.7535999303862453,0.7159679698539803,0.6849932401982876,0.7001381851681253,0.780119534444794,0.8044112877067792,0.7920792079207921,0.8044112877067792,0.8099389370885035,0.8231007617548851,0.16618181504175122,0.49959535322468807,0.04916401979977548,2480,603,699,1520,5302,2219,3083,1.0
H1_TABULAR_RESIDUAL_EXPERT,1,2026,L1_LATE_75PCT,0.394863486289978,0.8488205128205129,0.8328743805495267,0.8393555943812,0.8328743805495267,0.8358572735506522,0.848091922000236,0.8074679113185531,0.7727526521496371,0.7897289586305278,0.8712432774438469,0.8929961089494164,0.8819855884707766,0.8929961089494164,0.8972077177109679,0.9128229597330941,0.10209710784814571,0.33112951431444765,0.02346120328398852,2754,330,407,1384,4875,1791,3084,1.0
H1_TABULAR_RESIDUAL_EXPERT,1,2026,M1_MIDDLE_FROZEN,0.42052173614501953,0.7940888627911529,0.785607676418312,0.7847532934280868,0.785607676418312,0.7851696764755258,0.7942430850329216,0.7381302006852668,0.7446913580246913,0.7413962635201573,0.8313763861709067,0.8265239948119325,0.8289430894308943,0.8265239948119325,0.8559974030631048,0.8706880594385998,0.13586877639234152,0.42034954859630846,0.03348233753968054,2549,535,517,1508,5109,2025,3084,1.0
H1_TABULAR_RESIDUAL_EXPERT,1,3407,E1_EARLY_20PCT,0.5128452777862549,0.7221617700398985,0.7058227688017447,0.7271906004506814,0.7058227688017447,0.7077616358115022,0.715385236285359,0.7425955842757135,0.5667899712289355,0.6428904428904428,0.7117856166256494,0.8448555663745537,0.7726328287325616,0.8448555663745537,0.7676050719498619,0.7787546225870533,0.1856024276449985,0.5483231289497243,0.014127338229447848,2603,478,1054,1379,5514,2433,3081,1.0
H1_TABULAR_RESIDUAL_EXPERT,1,3407,E2_EARLY_35PCT,0.4967553913593292,0.7608449641644662,0.7373975267706128,0.7666455363576765,0.7373975267706128,0.7429205936369125,0.7539824908767742,0.7825311942959001,0.5935105903560163,0.6750384418247053,0.7507598784194529,0.8812844631852093,0.8108027454491197,0.8812844631852093,0.8061561073236632,0.8229781220395264,0.16407192651690128,0.494679592367287,0.028332611544163812,2717,366,902,1317,5302,2219,3083,1.0
H1_TABULAR_RESIDUAL_EXPERT,1,3407,L1_LATE_75PCT,0.394863486289978,0.8627692307692307,0.8362909988767877,0.864767379567829,0.8362909988767877,0.846934113346125,0.8599920258640306,0.8700527704485488,0.7364600781686209,0.7977018445721198,0.8594819886871092,0.9361219195849546,0.8961663821201303,0.9361219195849546,0.897121825794685,0.9129740430065011,0.10169437914416933,0.33186626198107394,0.02839354195732338,2887,197,472,1319,4875,1791,3084,1.0
H1_TABULAR_RESIDUAL_EXPERT,1,3407,M1_MIDDLE_FROZEN,0.42052173614501953,0.807790174202388,0.7847473219003699,0.8082232417704318,0.7847473219003699,0.7922093811141833,0.8040035625869557,0.8094955489614243,0.6735802469135802,0.7353099730458221,0.8069509345794392,0.8959143968871596,0.8491087891825445,0.8959143968871596,0.8538553880026246,0.8705730893020129,0.1351763158322766,0.41990965907091254,0.030793641535844157,2763,321,661,1364,5109,2025,3084,1.0
H1_TABULAR_RESIDUAL_EXPERT,1,7319,E1_EARLY_20PCT,0.5128452777862549,0.7129125861443598,0.7051101956984678,0.7091282592279049,0.7051101956984678,0.7063712768654699,0.7115216637582045,0.6882196634189548,0.6387176325524044,0.6625452995096994,0.730036855036855,0.771502758844531,0.7501972542212403,0.771502758844531,0.7634363919002694,0.7746768874849537,0.19076284495370627,0.5603716475668491,0.05615139838968839,2377,704,879,1554,5514,2433,3081,1.0
H1_TABULAR_RESIDUAL_EXPERT,1,7319,E2_EARLY_35PCT,0.4967553913593292,0.7597133157299132,0.7440652390663185,0.7565049380119615,0.7440652390663185,0.7478075425345634,0.7567368724310757,0.7446918694976696,0.6480396575033799,0.6930120481927711,0.7683180065262534,0.8400908206292572,0.8026030368763557,0.8400908206292572,0.8076559670109704,0.822011183163365,0.1642329573370463,0.4936799764766544,0.03163763220126519,2590,493,781,1438,5302,2219,3083,1.0
H1_TABULAR_RESIDUAL_EXPERT,1,7319,L1_LATE_75PCT,0.394863486289978,0.8518974358974359,0.8324971702437827,0.8450291612121685,0.8324971702437827,0.8378902011299119,0.8505289691371752,0.8237431859479104,0.7593523171412618,0.7902382335851249,0.8663151364764268,0.9056420233463035,0.8855421686746988,0.9056420233463035,0.8962334620566779,0.9127182243542254,0.10165236137767013,0.3273483911074104,0.014303397255448195,2793,291,431,1360,4875,1791,3084,1.0
H1_TABULAR_RESIDUAL_EXPERT,1,7319,M1_MIDDLE_FROZEN,0.42052173614501953,0.8015267175572519,0.7854095210645147,0.7952884030767855,0.7854095210645147,0.789336208046377,0.799840479463803,0.7725067385444744,0.7076543209876544,0.738659793814433,0.8180700676090965,0.8631647211413749,0.8400126222783212,0.8631647211413749,0.8538478723882041,0.8701918303950297,0.13454148123864274,0.4156428175446436,0.017572841794246636,2662,422,592,1433,5109,2025,3084,1.0
H1_TABULAR_RESIDUAL_EXPERT,2,42,E1_EARLY_20PCT,0.5003455877304077,0.7152915688752483,0.709577480959853,0.711811486244063,0.709577480959853,0.71039825083919,0.7145371823446893,0.6886151231945624,0.6576064908722109,0.6727536833367919,0.7350078492935636,0.7615484710474951,0.7480428183415881,0.7615484710474951,0.7765669362076477,0.7834496879540634,0.18717520028479026,0.5507358041053162,0.05393087582188214,2341,733,844,1621,5539,2465,3074,1.0
H1_TABULAR_RESIDUAL_EXPERT,2,42,E2_EARLY_35PCT,0.44745388627052307,0.7543498596819458,0.747786007671621,0.7487070824706694,0.747786007671621,0.7482198932612227,0.7541220072130699,0.7138392857142857,0.7040951122853368,0.7089337175792507,0.7835748792270532,0.791476903057905,0.7875060689431946,0.791476903057905,0.8184037323058809,0.8290142863813974,0.1622357576481445,0.48734737760417923,0.029719342772262583,2433,641,672,1599,5345,2271,3074,1.0
H1_TABULAR_RESIDUAL_EXPERT,2,42,L1_LATE_75PCT,0.48298126459121704,0.8670614662037982,0.8468972155473098,0.8652767453623984,0.8468972155473098,0.854363101392057,0.8653490311150779,0.85995085995086,0.7679648930334614,0.8113590263691683,0.870602630773937,0.9258295380611581,0.8973671764149456,0.9258295380611581,0.9093429847281205,0.9206769675843725,0.09779442617634723,0.31513472035966583,0.029072026754273964,2846,228,423,1400,4897,1823,3074,1.0
H1_TABULAR_RESIDUAL_EXPERT,2,42,M1_MIDDLE_FROZEN,0.4230407178401947,0.8038454068751214,0.795076388834453,0.7964126867737756,0.795076388834453,0.7957185222476135,0.80362383650553,0.7601367855398143,0.7498795180722891,0.754973313925279,0.8326885880077369,0.8402732595966168,0.8364637305699482,0.8402732595966168,0.8660669030518469,0.8765978945058047,0.13202868065203358,0.4084213795792446,0.028414772215172166,2583,491,519,1556,5149,2075,3074,1.0
H1_TABULAR_RESIDUAL_EXPERT,2,1201,E1_EARLY_20PCT,0.5003455877304077,0.70861166275501,0.7055283401584447,0.7051482259647366,0.7055283401584447,0.7053247156662985,0.7087465118663416,0.6709521896343913,0.6774847870182555,0.6742026645135244,0.739344262295082,0.7335718932986337,0.7364467668190725,0.7335718932986337,0.7745305439140769,0.7845132439712249,0.18897306057103172,0.5553374515804553,0.0657609147467775,2255,819,795,1670,5539,2465,3074,1.0
H1_TABULAR_RESIDUAL_EXPERT,2,1201,E2_EARLY_35PCT,0.44745388627052307,0.744621141253508,0.740478228645703,0.738929120181899,0.740478228645703,0.7396029353646512,0.7450336891769855,0.6942538593481989,0.7129018053720828,0.7034542689550294,0.783604381015599,0.7680546519193233,0.775751601774273,0.7680546519193233,0.8193981162937912,0.8293239817368553,0.16220942811929495,0.48676704100893653,0.04020064850316022,2361,713,652,1619,5345,2271,3074,1.0
H1_TABULAR_RESIDUAL_EXPERT,2,1201,L1_LATE_75PCT,0.48298126459121704,0.8682867061466204,0.8400598368779468,0.8765363967413748,0.8400598368779468,0.8527210834394713,0.8649526123381168,0.8974358974358975,0.7295666483817883,0.8048411497730711,0.8556368960468521,0.9505530253741054,0.9006010171058715,0.9505530253741054,0.9084753942977944,0.9198820750255803,0.09651453837166139,0.31202370191403583,0.01649419623561172,2922,152,493,1330,4897,1823,3074,1.0
H1_TABULAR_RESIDUAL_EXPERT,2,1201,M1_MIDDLE_FROZEN,0.4230407178401947,0.8001553699747523,0.7869741555682718,0.7941512325889559,0.7869741555682718,0.7899301018705912,0.7989222170431766,0.7698658410732714,0.7190361445783132,0.7435833540991776,0.8184366241046404,0.8549121665582303,0.8362768496420048,0.8549121665582303,0.8625823190648055,0.8731398201785672,0.13302991737994804,0.411123327059939,0.017214544151635997,2628,446,583,1492,5149,2075,3074,1.0
H1_TABULAR_RESIDUAL_EXPERT,2,2026,E1_EARLY_20PCT,0.5003455877304077,0.710236504784257,0.7083183436028933,0.7071491637071995,0.7083183436028933,0.70757937284965,0.7106441329787707,0.6688923802042419,0.6908722109533468,0.6797046497705049,0.7454059472101571,0.7257644762524398,0.7354540959287951,0.7257644762524398,0.7777710639372146,0.7847097491095243,0.1896316294383042,0.5570248269554678,0.07607534560666636,2231,843,762,1703,5539,2465,3074,1.0
H1_TABULAR_RESIDUAL_EXPERT,2,2026,E2_EARLY_35PCT,0.44745388627052307,0.759401309635173,0.7522927053708508,0.7539763360777623,0.7522927053708508,0.7530528217853938,0.7590012882304029,0.7221470455570591,0.7049757815940114,0.7134581105169341,0.7858056265984654,0.7996096291476903,0.7926475330538536,0.7996096291476903,0.8241082458506215,0.8336292055612233,0.1594840094676001,0.4814568419598043,0.03525197740062249,2458,616,670,1601,5345,2271,3074,1.0
H1_TABULAR_RESIDUAL_EXPERT,2,2026,L1_LATE_75PCT,0.48298126459121704,0.8668572595466613,0.8356843142510344,0.8792742758545327,0.8356843142510344,0.849968516753786,0.8628278090446484,0.9091544374563243,0.7136588041689522,0.7996312231100184,0.8493941142527409,0.9577098243331165,0.9003058103975535,0.9577098243331165,0.9104255179848284,0.9220707285744826,0.09612049243127099,0.31175766607327454,0.02142491018635802,2944,130,522,1301,4897,1823,3074,1.0
H1_TABULAR_RESIDUAL_EXPERT,2,2026,M1_MIDDLE_FROZEN,0.4230407178401947,0.8123907554865022,0.7943239450972399,0.8113496617105722,0.7943239450972399,0.8001767820176966,0.809761824826288,0.8078845086063298,0.7012048192771084,0.7507739938080495,0.8148148148148148,0.8874430709173715,0.8495795702273435,0.8874430709173715,0.8676033253225669,0.8785244295333579,0.1302260828848192,0.4040620881077563,0.015746292809903875,2728,346,620,1455,5149,2075,3074,1.0
H1_TABULAR_RESIDUAL_EXPERT,2,3407,E1_EARLY_20PCT,0.5003455877304077,0.7223325510019859,0.7137108193960733,0.7202790054234052,0.7137108193960733,0.7153256635843311,0.7202361289897992,0.710204081632653,0.6352941176470588,0.6706638115631691,0.7303539292141572,0.7921275211450879,0.7599875156054932,0.7921275211450879,0.7765524785687745,0.7833833064332008,0.18511609807881127,0.5467721021419596,0.03280437277809208,2435,639,899,1566,5539,2465,3074,1.0
H1_TABULAR_RESIDUAL_EXPERT,2,3407,E2_EARLY_35PCT,0.44745388627052307,0.7592142188961647,0.7507497435201046,0.754072716716862,0.7507497435201046,0.7521237264208614,0.7584220289182823,0.7267281105990784,0.6944077498899164,0.7102004053141184,0.7814173228346457,0.8070917371502928,0.7940470475276045,0.8070917371502928,0.8208868325518246,0.8299536860766297,0.1602818291520442,0.4828712242442391,0.015259739159631667,2481,593,694,1577,5345,2271,3074,1.0
H1_TABULAR_RESIDUAL_EXPERT,2,3407,L1_LATE_75PCT,0.48298126459121704,0.8699203594037166,0.8387938440036959,0.8832600350604352,0.8387938440036959,0.8533521681075052,0.8659443961218191,0.915266106442577,0.7169500822819528,0.8040602891418025,0.8512539636782934,0.9606376057254392,0.902644047073208,0.9606376057254392,0.9096037039584255,0.9205384034196172,0.0957199687486235,0.31037595197952367,0.012806167041744785,2953,121,516,1307,4897,1823,3074,1.0
H1_TABULAR_RESIDUAL_EXPERT,2,3407,M1_MIDDLE_FROZEN,0.4230407178401947,0.8094775684598952,0.793293695275572,0.8063830689723166,0.793293695275572,0.7981060091450001,0.8074023984703521,0.7953563714902808,0.7098795180722891,0.7501909854851031,0.8174097664543525,0.876707872478855,0.8460210328048972,0.876707872478855,0.8651696677430502,0.875460723832219,0.13122754600923942,0.4078457231483069,0.011101146362639456,2695,379,602,1473,5149,2075,3074,1.0
H1_TABULAR_RESIDUAL_EXPERT,2,7319,E1_EARLY_20PCT,0.5003455877304077,0.7214298609857375,0.7122143977955528,0.7197403813777965,0.7122143977955528,0.7139103057004161,0.7190098704763188,0.7118566176470589,0.6283975659229208,0.667528549881491,0.727624145108534,0.7960312296681847,0.7602920615193413,0.7960312296681847,0.7765603472805723,0.7853453224782612,0.1842857282664831,0.5443560565218478,0.03207799370563198,2447,627,916,1549,5539,2465,3074,1.0
H1_TABULAR_RESIDUAL_EXPERT,2,7319,E2_EARLY_35PCT,0.44745388627052307,0.7586529466791394,0.7459483195517468,0.7554873172841046,0.7459483195517468,0.7489461275430354,0.7563624698515906,0.7424616905585764,0.6613826508146191,0.6995808104331626,0.7685129440096328,0.8305139882888745,0.798311444652908,0.8305139882888745,0.8207844502427729,0.8307833602203909,0.15983062167693154,0.4818372531795798,0.017859883642327663,2553,521,769,1502,5345,2271,3074,1.0
H1_TABULAR_RESIDUAL_EXPERT,2,7319,L1_LATE_75PCT,0.48298126459121704,0.8680824994894834,0.8329768257903154,0.8880853560481367,0.8329768257903154,0.8496409400579408,0.8630930630018823,0.9330389992641648,0.6955567745474492,0.7969830295411691,0.8431317128321085,0.9703968770331816,0.9022988505747126,0.9703968770331816,0.9103861915590424,0.922249711004939,0.09631001256482696,0.31103490362056463,0.02469840387979015,2983,91,555,1268,4897,1823,3074,1.0
