candidate,outer_fold,seed,epoch,encoder_frozen,train_loss,classification_loss,regression_loss,ordinal_loss,validation_macro_f1,validation_nll,gradient_norm,encoder_learning_rate,head_learning_rate
cnn_bilstm_v5_1,1,2026,13,False,0.5678361759466284,0.495310993755565,0.1915960438987788,0.5336557556601131,0.8611206077872745,0.4347728208238183,1.9322298695059383,0.0003565131829604633,0.0003565131829604633
cnn_bilstm_v5_1,1,2026,14,False,0.5356901638648089,0.4658481759183547,0.19569716909352472,0.5027227086179397,0.8685359361135759,0.41317834453009705,2.0699141726774326,0.00032348101338923414,0.00032348101338923414
cnn_bilstm_v5_1,1,2026,15,False,0.5291625874883988,0.46122974507948933,0.192473024568137,0.4868553350953495,0.8472775305488806,0.4099363746258944,inf,0.0002902540660289492,0.0002902540660289492
cnn_bilstm_v5_1,1,2026,16,False,0.5032030659563401,0.437211357495364,0.19053103205035715,0.469386042917476,0.8478314138691497,0.4000440155035541,2.628022825016695,0.00025722189645772,0.00025722189645772
cnn_bilstm_v5_1,1,2026,17,False,0.48381032312617583,0.4198993900242974,0.17977646913598566,0.4593328447902904,0.8472775305488806,0.39741572493574545,2.692965269088745,0.00022477177666216863,0.00022477177666216863
cnn_bilstm_v5_1,1,2026,18,False,0.47003764615339394,0.4061504655024585,0.1789912033606978,0.4598805466118981,0.8472775305488806,0.4042051707656714,2.5501296204679154,0.00019328415462747058,0.00019328415462747058
cnn_bilstm_v5_1,1,2026,19,False,0.5127704371424282,0.45017684557858634,0.17780834787032185,0.4481276238665861,0.8478314138691497,0.40812641362890495,2.919859717873966,0.00016312819393257512,0.00016312819393257512
cnn_bilstm_v5_1,1,2026,20,False,0.4540320354349473,0.39350970177089467,0.17966857946970882,0.42555474709062013,0.8655836567755938,0.3608935623810334,2.733258983668159,0.0001346574456447722,0.0001346574456447722
cnn_bilstm_v5_1,1,2026,21,False,0.4834187767084907,0.42176682282896605,0.18557603569591746,0.4309434943339404,0.8655836567755938,0.3581355294327417,3.525149149053237,0.00010820570325668285,0.00010820570325668285
cnn_bilstm_v5_1,1,2026,22,False,0.4656219201929429,0.40343030498308297,0.19242332349805272,0.42949286103248596,0.8472775305488806,0.37519807476146994,3.1342739568037143,8.408308926274887e-05,8.408308926274887e-05
cnn_bilstm_v5_1,1,2026,23,False,0.4357268354471992,0.3766082814511131,0.17203853629967747,0.41914691469248605,0.8472775305488806,0.3757301973304114,3.0318681773017433,6.257241925653258e-05,6.257241925653258e-05
cnn_bilstm_v5_1,1,2026,24,False,0.43289658427238464,0.3728864806539872,0.18457702854100397,0.41552399537142587,0.8582346518854456,0.35518886374398184,2.838212244650897,4.392588617646381e-05,4.392588617646381e-05
cnn_bilstm_v5_1,1,2026,25,False,0.45869718842646656,0.4008942246437073,0.16228007218416998,0.41574954635956707,0.8685359361135759,0.3604949513237875,3.1952286397709564,2.83621035742187e-05,2.83621035742187e-05
cnn_bilstm_v5_1,1,2026,26,False,0.4317256431369221,0.3714606051935869,0.1848240472814616,0.4178263229482314,0.8775,0.3588061146669231,2.667390963610481,1.6063542570706393e-05,1.6063542570706393e-05
cnn_bilstm_v5_1,1,2026,27,False,0.4159414356245714,0.3583841157310149,0.16972784654182546,0.40584536159739776,0.8672975721493242,0.3544816751608548,2.706971350838156,7.17439254901148e-06,7.17439254901148e-06
cnn_bilstm_v5_1,1,2026,28,False,0.4489804155686322,0.3907717764377594,0.17686064716647654,0.4052257660557242,0.8672975721493242,0.3530013711922097,inf,1.7988706657109535e-06,1.7988706657109535e-06
cnn_bilstm_v5_1,1,2026,29,False,0.43207457486320944,0.3729180053753011,0.17508619979900472,0.41647948762949777,0.8672975721493242,0.35293596121165205,3.015048563480377,0.0,0.0
cnn_bilstm_v5_1,1,3407,1,False,1.24305979644551,1.1366112617885364,0.41185252105488496,0.6526329061564278,0.3401310505178609,1.0396733012478345,1.0192429493455326,0.0006119362087524723,0.0006119362087524723
cnn_bilstm_v5_1,1,3407,2,False,1.1921430440510021,1.0892687264610739,0.38877465532106514,0.6399684443193323,0.40564102564102567,1.0411662801398711,0.8934546323383555,0.0006065606868691718,0.0006065606868691718
cnn_bilstm_v5_1,1,3407,3,False,1.1683219741372501,1.0691052429816301,0.36599505736547355,0.6261722270180198,0.5889970113119226,0.9863272057314707,0.8389412094564999,0.0005976715368474769,0.0005976715368474769
cnn_bilstm_v5_1,1,3407,4,False,1.0600987567621118,0.965644384131712,0.31983794271945953,0.6247057143379661,0.617873411991059,0.8905563148695893,0.9402393558446098,0.0005853729758439646,0.0005853729758439646
cnn_bilstm_v5_1,1,3407,5,False,0.9718822381075691,0.882150972590727,0.26551614351132335,0.6317965037682477,0.5452056154026598,0.8343754191410077,inf,0.0005698091932417194,0.0005698091932417194
cnn_bilstm_v5_1,1,3407,6,False,0.8573649069842171,0.7709501420750338,0.24690338662442038,0.6172441910294926,0.494072408966026,0.7974372125980033,1.1458367179421818,0.0005511626601616507,0.0005511626601616507
cnn_bilstm_v5_1,1,3407,7,False,0.7833139650961932,0.7040976776796228,0.21198928619132323,0.5801736396901748,0.5131874298540965,0.7627225142371425,1.2044021522297579,0.0005296519901554344,0.0005296519901554344
cnn_bilstm_v5_1,1,3407,8,False,0.7543841249802533,0.6761669411378748,0.2270334319156759,0.5551383845946368,0.6032608695652174,0.7246160262564226,1.5215641435454874,0.0005055293761615004,0.0005055293761615004
cnn_bilstm_v5_1,1,3407,9,False,0.7222783846013686,0.6485342909308041,0.20344004166476867,0.5340008735656738,0.6310039566529299,0.6933235452408457,1.3467253131024979,0.0004790776337734111,0.0004790776337734111
cnn_bilstm_v5_1,1,3407,10,False,0.7117854952812195,0.6428948167492362,0.18720388018033085,0.5017028976889217,0.5848703932287075,0.6950915387918748,1.874071808422313,0.0004506068854856081,0.0004506068854856081
cnn_bilstm_v5_1,1,3407,11,False,0.6615221114719615,0.5954999923706055,0.17446633647469914,0.48575495972352867,0.6659566003616636,0.6617374662908976,1.8256471718058866,0.00042045092479071276,0.00042045092479071276
cnn_bilstm_v5_1,1,3407,12,False,0.671622683020199,0.6050029817749473,0.19462422719773123,0.47157278832267313,0.7195027195027195,0.6207749361568786,1.7369360538089977,0.0003889633027560145,0.0003889633027560145
cnn_bilstm_v5_1,1,3407,13,False,0.6327892086085152,0.5714001234839944,0.1699976509108263,0.4438931924455306,0.7249906818327871,0.5992180815687405,1.4651391471133512,0.0003565131829604633,0.0003565131829604633
cnn_bilstm_v5_1,1,3407,14,False,0.5916171792675468,0.5339406413190505,0.1609471977195319,0.4158181618241703,0.7694694400973744,0.5463431775556052,1.568101514788235,0.00032348101338923414,0.00032348101338923414
cnn_bilstm_v5_1,1,3407,15,False,0.5956420162144829,0.5381319189772886,0.15752151257851543,0.41757938791723814,0.7609961790055522,0.5461125364347471,1.7544577016549951,0.0002902540660289492,0.0002902540660289492
cnn_bilstm_v5_1,1,3407,16,False,0.564903083969565,0.5099811028031742,0.15005333261454806,0.3991663438432357,0.7841900839483434,0.5063674835237342,1.5715480832492603,0.00025722189645772,0.00025722189645772
cnn_bilstm_v5_1,1,3407,17,False,0.5417498665697434,0.4874522493166082,0.15673755153137095,0.38623862757402305,0.8394010331320131,0.4589085676544022,1.6986425448866451,0.00022477177666216863,0.00022477177666216863
cnn_bilstm_v5_1,1,3407,18,False,0.5264370476498323,0.47286129874341626,0.1618349823881598,0.3739225093056174,0.7901354090023105,0.48586219948173787,1.801810201476602,0.00019328415462747058,0.00019328415462747058
cnn_bilstm_v5_1,1,3407,19,False,0.4900015890598297,0.4400622415191987,0.14549820475718556,0.3538952294517966,0.864936395458038,0.4310805364291122,1.971629244439742,0.00016312819393257512,0.00016312819393257512
cnn_bilstm_v5_1,1,3407,20,False,0.4966036659829757,0.4469492575701545,0.1396230209399672,0.3569210715153638,0.8542088339932006,0.42483514190823835,2.5774608149248013,0.0001346574456447722,0.0001346574456447722
cnn_bilstm_v5_1,1,3407,21,False,0.48145609392839317,0.42989713304183064,0.15983976949663722,0.3557499051094055,0.8472775305488806,0.42476118667232887,1.995424112852882,0.00010820570325668285,0.00010820570325668285
cnn_bilstm_v5_1,1,3407,22,False,0.4487321429392871,0.39908047809320335,0.14821008176488035,0.34830660329145546,0.8475909957596972,0.4218422796405627,,8.408308926274887e-05,8.408308926274887e-05
cnn_bilstm_v5_1,1,3407,23,False,0.48457060841953054,0.4340492933988571,0.15849018929635778,0.3467228552874397,0.8570781893004115,0.40175772572816243,2.1252914036021515,6.257241925653258e-05,6.257241925653258e-05
cnn_bilstm_v5_1,1,3407,24,False,0.46869394183158875,0.42068156775306254,0.14080785368295276,0.3393159280805027,0.8424999999999999,0.4042172678306799,2.297803850734935,4.392588617646381e-05,4.392588617646381e-05
cnn_bilstm_v5_1,1,3407,25,False,0.46027353581260233,0.41179562666836905,0.15048697229255648,0.33429206118864174,0.8510618160307603,0.4025962373511689,2.194152740871205,2.83621035742187e-05,2.83621035742187e-05
cnn_bilstm_v5_1,1,3407,26,False,0.4561832985457252,0.40820077061653137,0.1428146515698994,0.3370106886414921,0.8542088339932006,0.40565244179200644,1.9124949925086077,1.6063542570706393e-05,1.6063542570706393e-05
cnn_bilstm_v5_1,1,3407,27,False,0.4635161371792064,0.4150441867463729,0.14141229277147965,0.3433071970939636,0.8542088339932006,0.4053867245251915,2.125141873079188,7.17439254901148e-06,7.17439254901148e-06
cnn_bilstm_v5_1,1,3407,28,False,0.4747318818288691,0.42454660114120035,0.15986664023469477,0.34198620564797344,0.8542088339932006,0.4042658743186001,2.734010472017176,1.7988706657109535e-06,1.7988706657109535e-06
cnn_bilstm_v5_1,1,3407,29,False,0.4450484689544229,0.39817802695667043,0.13663054389112136,0.3320738550494699,0.8542088339932006,0.4040848010607186,2.288547799867742,0.0,0.0
cnn_bilstm_v5_1,1,7319,1,False,1.2437851428985596,1.131046645781573,0.41244695642415213,0.7149380480541903,0.4225588937066426,1.0694784342370742,0.9820628621998955,0.0006119362087524723,0.0006119362087524723
cnn_bilstm_v5_1,1,7319,2,False,1.2058271730647367,1.0937390993623173,0.4126252794966978,0.708255459280575,0.38318309709614057,1.1031108214414898,0.8853445543962366,0.0006065606868691718,0.0006065606868691718
cnn_bilstm_v5_1,1,7319,3,False,1.1488616010721993,1.0412388198515947,0.3946525586002013,0.6815753123339485,0.545034355622591,1.0355784304181659,0.864060268682592,0.0005976715368474769,0.0005976715368474769
cnn_bilstm_v5_1,1,7319,4,False,1.1056466698646545,0.9997203139697804,0.396986921043957,0.6622766466701732,0.5738058339585798,0.9558477084095757,0.9769545793533325,0.0005853729758439646,0.0005853729758439646
cnn_bilstm_v5_1,1,7319,5,False,0.9966646678307477,0.8942124668289634,0.3869236164233264,0.6375982971752391,0.5322845272433777,0.8764503755575355,0.9731295599656946,0.0005698091932417194,0.0005698091932417194
cnn_bilstm_v5_1,1,7319,6,False,0.9393947054358089,0.8391455902772791,0.40909675026641174,0.5933944547877592,0.5330880503750411,0.8442036147596499,inf,0.0005511626601616507,0.0005511626601616507
cnn_bilstm_v5_1,1,7319,7,False,0.8291420621030471,0.736504456576179,0.3572157411014332,0.5691603141672471,0.6773443092340731,0.7452465660417696,1.1686047490905314,0.0005296519901554344,0.0005296519901554344
cnn_bilstm_v5_1,1,7319,8,False,0.7706628862549277,0.6835746870321386,0.3471327879849602,0.5237491236013525,0.6868795642570206,0.6896572498788679,1.4659782297470991,0.0005055293761615004,0.0005055293761615004
cnn_bilstm_v5_1,1,7319,9,False,0.7202509255970225,0.6392874507343068,0.3124098760240218,0.49722494798548084,0.7854057819575061,0.6108765632012432,1.4259102695128496,0.0004790776337734111,0.0004790776337734111
cnn_bilstm_v5_1,1,7319,10,False,0.6481585204601288,0.5762323719613692,0.26611395574667873,0.45314756561728087,0.7916921713067522,0.579231787764435,1.678523813976961,0.0004506068854856081,0.0004506068854856081
cnn_bilstm_v5_1,1,7319,11,False,0.6221682394252104,0.5532045627341551,0.25498733494211645,0.43464940961669474,0.8395746838218167,0.5131121922573241,1.8866803926580094,0.00042045092479071276,0.00042045092479071276
cnn_bilstm_v5_1,1,7319,12,False,0.5619759734939126,0.5002555461490855,0.20780277252197266,0.40940147287705364,0.8192768959435627,0.5398055244171654,1.9038923978805542,0.0003889633027560145,0.0003889633027560145
cnn_bilstm_v5_1,1,7319,13,False,0.5419861814555,0.48290133300949545,0.19491341008859522,0.3959351041737725,0.8240363930338033,0.4849474205626215,2.115266238941866,0.0003565131829604633,0.0003565131829604633
cnn_bilstm_v5_1,1,7319,14,False,0.547156456638785,0.490661596550661,0.18201774884672725,0.38293085904682383,0.8507798495666256,0.4327943071702229,inf,0.00032348101338923414,0.00032348101338923414
cnn_bilstm_v5_1,1,7319,15,False,0.5215894650010502,0.4653325641856474,0.1944143658175188,0.3681545923737919,0.8395746838218167,0.4477712476335691,1.8387510460965775,0.0002902540660289492,0.0002902540660289492
cnn_bilstm_v5_1,1,7319,16,False,0.4764464348554611,0.4250098738600226,0.1554138995707035,0.35895177371361675,0.8395746838218167,0.4629533966436375,2.3500255346298218,0.00025722189645772,0.00025722189645772
cnn_bilstm_v5_1,1,7319,17,False,0.49589211975826936,0.4449853546479169,0.15817089455530925,0.3508967722163481,0.8364092112352708,0.4218793799768449,2.6244162250967586,0.00022477177666216863,0.00022477177666216863
cnn_bilstm_v5_1,1,7319,18,False,0.48154115501572103,0.4317914913682377,0.1521811884115724,0.34531547392115874,0.8466040132706799,0.4181785813268628,2.5418736584046306,0.00019328415462747058,0.00019328415462747058
cnn_bilstm_v5_1,1,7319,19,False,0.4577268239329843,0.4084411999758552,0.1507165475803263,0.3421397419536815,0.8421434014255332,0.39636227675765107,2.423573178403518,0.00016312819393257512,0.00016312819393257512
cnn_bilstm_v5_1,1,7319,20,False,0.4740381749237285,0.4245871322996476,0.1595203611342346,0.33499010520822864,0.8507798495666256,0.39137832409837126,3.009982045959024,0.0001346574456447722,0.0001346574456447722
cnn_bilstm_v5_1,1,7319,21,False,0.45330021486562844,0.4022364949478823,0.17592421261703267,0.3347130207454457,0.8474706474171215,0.37249077289206933,2.0802993914660286,0.00010820570325668285,0.00010820570325668285
cnn_bilstm_v5_1,1,7319,22,False,0.4390217644326827,0.3927020746118882,0.13861241476500735,0.3245844876064974,0.8507798495666256,0.38248562286975535,2.344370852498447,8.408308926274887e-05,8.408308926274887e-05
cnn_bilstm_v5_1,1,7319,23,False,0.45461341914008646,0.40767528204356923,0.14397190774188323,0.325409471988678,0.8466040132706799,0.39657150346229797,3.141204567516551,6.257241925653258e-05,6.257241925653258e-05
cnn_bilstm_v5_1,1,7319,24,False,0.44481926981140585,0.397856205701828,0.1470903491272646,0.3225403024869807,0.8364092112352708,0.3895843983639275,2.853694004171035,4.392588617646381e-05,4.392588617646381e-05
cnn_bilstm_v5_1,1,7319,25,False,0.4405473838834202,0.3940526264555314,0.14176881883074255,0.3231787278371699,0.8364092112352708,0.38554225177646767,2.534883842748754,2.83621035742187e-05,2.83621035742187e-05
cnn_bilstm_v5_1,1,7319,26,False,0.4287692729164572,0.3827394913224613,0.14272037060821757,0.31757745322059183,0.8507798495666256,0.37950843408500357,2.938131297335905,1.6063542570706393e-05,1.6063542570706393e-05
cnn_bilstm_v5_1,1,7319,27,False,0.44196853041648865,0.396498226944138,0.13895066608400905,0.31575247470070333,0.8507798495666256,0.3732716541663167,2.529466443202075,7.17439254901148e-06,7.17439254901148e-06
cnn_bilstm_v5_1,1,7319,28,False,0.44080738372662487,0.3946278998080422,0.14569301377324498,0.31610182628912087,0.8507798495666256,0.3733784178768192,2.663765220081105,1.7988706657109535e-06,1.7988706657109535e-06
cnn_bilstm_v5_1,1,7319,29,False,0.4391466852496652,0.39232510503600626,0.15651156446513007,0.31170419384451475,0.8507798495666256,0.3732372957994474,2.8119616788976334,0.0,0.0
cnn_only_v5_1,1,42,1,False,1.1887472657596363,1.0846061461112078,0.38638713254648094,0.6550241252955269,0.5922070132596448,1.0451785170893695,1.3136893966618706,0.0006119362087524723,0.0006119362087524723
cnn_only_v5_1,1,42,2,False,1.0508441048509933,0.9592082991319544,0.3576989945243387,0.5586591853814966,0.3942067067067067,1.0039836702106524,1.94411960068871,0.0006065606868691718,0.0006065606868691718
cnn_only_v5_1,1,42,3,False,0.8823250216596267,0.7959324226659887,0.2921283621998394,0.571797614588457,0.6734136174154702,0.8270361754618701,2.3910885348039517,0.0005976715368474769,0.0005976715368474769
cnn_only_v5_1,1,42,4,False,0.7952953752349404,0.7148417339605444,0.26189420854344087,0.5426423023728764,0.6442894507410636,0.7820833615561275,inf,0.0005853729758439646,0.0005853729758439646
cnn_only_v5_1,1,42,5,False,0.7223381820847007,0.6510545190642861,0.20588181781418183,0.5069548329886269,0.6854770900572427,0.7122766955738152,2.1589170974843643,0.0005698091932417194,0.0005698091932417194
cnn_only_v5_1,1,42,6,False,0.6590660600101247,0.5898467582814834,0.20192566645496032,0.4902672942946939,0.6611575091575091,0.6930989900955788,2.0256227605483113,0.0005511626601616507,0.0005511626601616507
cnn_only_v5_1,1,42,7,False,0.6254229002139148,0.5623013745335972,0.1802117622950498,0.4510034918785095,0.7629587321648229,0.5875539142880624,2.3249212012571445,0.0005296519901554344,0.0005296519901554344
cnn_only_v5_1,1,42,8,False,0.5695283009725458,0.5096509246265187,0.17618183441021862,0.4225919053835027,0.7461242145811626,0.6312554374774884,2.2186488333870384,0.0005055293761615004,0.0005055293761615004
cnn_only_v5_1,1,42,9,False,0.5399675754939809,0.4809066740905537,0.18318823111407898,0.4074207719634561,0.8019638464647271,0.45527928608202595,2.630152064211228,0.0004790776337734111,0.0004790776337734111
cnn_only_v5_1,1,42,10,False,0.49426061265608845,0.4397033452987671,0.16432550308458946,0.38124719788046446,0.8088447566841538,0.4831037807665976,2.4482023154988006,0.0004506068854856081,0.0004506068854856081
cnn_only_v5_1,1,42,11,False,0.46350735425949097,0.41119322881979103,0.162860809441875,0.36028048834379983,0.8411165756008637,0.403308596445655,inf,0.00042045092479071276,0.00042045092479071276
cnn_only_v5_1,1,42,12,False,0.4111976641065934,0.35931396484375,0.18279170420239954,0.33604530201238747,0.7799407197127829,0.49361984041048246,2.275361187317792,0.0003889633027560145,0.0003889633027560145
cnn_only_v5_1,1,42,13,False,0.4133391047225279,0.3652380529571982,0.16393736399271908,0.31707315234576955,0.8478365564699964,0.3690592497460572,3.2323885314604817,0.0003565131829604633,0.0003565131829604633
cnn_only_v5_1,1,42,14,False,0.41209109039867625,0.3633430740412544,0.15763258824453635,0.3298476005301756,0.8259207230509659,0.4546676967745459,2.9970125520930573,0.00032348101338923414,0.00032348101338923414
cnn_only_v5_1,1,42,15,False,0.4082105650621302,0.35915892615037803,0.17397128308520599,0.31654511479770436,0.8197850193400186,0.3779876564569875,3.6528128525790047,0.0002902540660289492,0.0002902540660289492
cnn_only_v5_1,1,42,16,False,0.41082582053016214,0.3640713358626646,0.16366062269491308,0.30388419593081756,0.8409723078609502,0.4295731580318482,3.747558313257554,0.00025722189645772,0.00025722189645772
cnn_only_v5_1,1,42,17,False,0.38969552341629476,0.343840348369935,0.15959366980720968,0.29895808240946603,0.83976862200099,0.3535597952611854,4.01886608320124,0.00022477177666216863,0.00022477177666216863
cnn_only_v5_1,1,42,18,False,0.3827104472062167,0.3382292617769802,0.1611090674996376,0.2837027828483021,0.8150763962107609,0.40587972467974287,3.29819137208602,0.00019328415462747058,0.00019328415462747058
cnn_only_v5_1,1,42,19,False,0.38846805779372945,0.34337252027848186,0.17747586834080079,0.27347952741033893,0.8176999463231347,0.37555624383741737,3.5730627845315373,0.00016312819393257512,0.00016312819393257512
cnn_only_v5_1,1,42,20,False,0.40333158654325146,0.35877585235764,0.15424962078823762,0.2913077333394219,0.8227933148568068,0.3927082851687036,3.8553420655867634,0.0001346574456447722,0.0001346574456447722
cnn_only_v5_1,1,42,21,False,0.36804236734614654,0.3252190754694097,0.14897182912510984,0.2792610631269567,0.8259069325735994,0.3900938953412043,3.8541914925855747,0.00010820570325668285,0.00010820570325668285
cnn_only_v5_1,1,42,22,False,0.3546502362279331,0.311915289829759,0.15880687973078558,0.2685425623374827,0.8372490967482937,0.3650670133443292,3.540056782610276,8.408308926274887e-05,8.408308926274887e-05
cnn_only_v5_1,1,42,23,False,0.3626137472250882,0.31933562282253714,0.16112986250835307,0.27165137844927173,0.8150763962107609,0.3845696737416975,3.523610995096319,6.257241925653258e-05,6.257241925653258e-05
cnn_only_v5_1,1,42,24,False,0.37287090280476737,0.32823439030086293,0.1736920392688583,0.2726730546530555,0.8259069325735994,0.3870218145663761,3.7488236637676464,4.392588617646381e-05,4.392588617646381e-05
cnn_only_v5_1,1,42,25,False,0.33096759108936086,0.28916338831186295,0.15139498517793767,0.2666470969424528,0.8176999463231347,0.3670463665977176,3.5190602821462296,2.83621035742187e-05,2.83621035742187e-05
cnn_only_v5_1,1,42,26,False,0.3506338999551885,0.3084741410087137,0.15342721890877276,0.2681703418493271,0.8176999463231347,0.362735857377754,3.38269122207866,1.6063542570706393e-05,1.6063542570706393e-05
cnn_only_v5_1,1,42,27,False,0.3662113959298414,0.3236553230706383,0.15791982675299926,0.2676408509997761,0.8176999463231347,0.36451597362184723,3.6018756067051605,7.17439254901148e-06,7.17439254901148e-06
cnn_only_v5_1,1,42,28,False,0.3349180808838676,0.29183023116167855,0.1654937907176859,0.2653847310472937,0.8176999463231347,0.36361757001968514,3.715116290485158,1.7988706657109535e-06,1.7988706657109535e-06
cnn_only_v5_1,1,42,29,False,0.3378275545204387,0.2945740529719521,0.16910389898454442,0.2634311151855132,0.8176999463231347,0.3636451861672138,3.023745768210467,0.0,0.0
cnn_only_v5_1,1,2026,1,False,1.2167087232365328,1.1082400854896097,0.42969200015068054,0.6549944842562956,0.08888888888888889,1.0996328819970262,0.9868491607553819,0.0006119362087524723,0.0006119362087524723
cnn_only_v5_1,1,2026,2,False,1.1948920733788435,1.091445200583514,0.3975185366237865,0.6369504262419308,0.3383293208764389,1.0375825274163304,0.937960172400755,0.0006065606868691718,0.0006065606868691718
cnn_only_v5_1,1,2026,3,False,1.1206599263583912,1.020915869404288,0.3820912031566395,0.6153493137920604,0.7014005602240897,0.9135650131263614,1.231951892375946,0.0005976715368474769,0.0005976715368474769
cnn_only_v5_1,1,2026,4,False,0.9960658865816453,0.8868470928248238,0.4713354461333331,0.6208524423487046,0.7871017871017871,0.787766010600409,2.1463950942544376,0.0005853729758439646,0.0005853729758439646
cnn_only_v5_1,1,2026,5,False,0.8817053857971641,0.7827084064483643,0.40041644958888784,0.5895532755290761,0.7809452363090772,0.6936290334011979,2.2164675628437713,0.0005698091932417194,0.0005698091932417194
cnn_only_v5_1,1,2026,6,False,0.8049859124071458,0.7108587868073407,0.36555807204807506,0.5757131576538086,0.8537821819289245,0.6389776664408492,2.1062897864510033,0.0005511626601616507,0.0005511626601616507
cnn_only_v5_1,1,2026,7,False,0.7127491796717924,0.6265179847969728,0.3099854430731605,0.552326475872713,0.8151539818206485,0.5812937456552574,1.9914299740510828,0.0005296519901554344,0.0005296519901554344
cnn_only_v5_1,1,2026,8,False,0.6571594862376943,0.5736997811233296,0.30556527306051817,0.5290317658115836,0.7710035865773571,0.5811248188189911,inf,0.0005055293761615004,0.0005055293761615004
cnn_only_v5_1,1,2026,9,False,0.5649335945353788,0.48952571258825417,0.2559393767048331,0.4981394392602584,0.8475502215339614,0.4501149800616009,2.4686056235257317,0.0004790776337734111,0.0004790776337734111
cnn_only_v5_1,1,2026,10,False,0.5382364830550026,0.4668962166589849,0.2369720401132808,0.47643065101960125,0.8151539818206485,0.4678006986147751,3.189082552404965,0.0004506068854856081,0.0004506068854856081
cnn_only_v5_1,1,2026,11,False,0.5627387727008146,0.49506282806396484,0.20817910397753997,0.46858036167481365,0.8205038137294259,0.4284065694945317,,0.00042045092479071276,0.00042045092479071276
cnn_only_v5_1,1,2026,12,False,0.4728493392467499,0.4092589713194791,0.19195513339603648,0.44394850906203775,0.8386540079317389,0.4358432922464828,3.031184526050792,0.0003889633027560145,0.0003889633027560145
cnn_only_v5_1,1,2026,13,False,0.4404237051220501,0.3796175578061272,0.18883215197745493,0.41922930759542126,0.8309237931879441,0.4207106615364485,2.930648649440092,0.0003565131829604633,0.0003565131829604633
cnn_only_v5_1,1,2026,14,False,0.4516778307802537,0.39251821707276735,0.1789325642235139,0.4126635526909548,0.8064936985063907,0.39795888614537783,3.748338019146639,0.00032348101338923414,0.00032348101338923414
cnn_only_v5_1,1,2026,15,False,0.41344020997776704,0.3560831713325837,0.1697423716678339,0.4038279880495632,0.8240363930338033,0.4189313436330501,2.8772677113028133,0.0002902540660289492,0.0002902540660289492
cnn_only_v5_1,1,2026,16,False,0.4125840137986576,0.3571174556718153,0.171787551658995,0.38287801076384154,0.8317130024447098,0.36535872702793815,3.8135676594341503,0.00025722189645772,0.00025722189645772
cnn_only_v5_1,1,2026,17,False,0.4365596841363346,0.38147591843324546,0.16633687738110037,0.3845007261809181,0.8309237931879441,0.4118534135512963,4.187725515926585,0.00022477177666216863,0.00022477177666216863
cnn_only_v5_1,1,2026,18,False,0.4030095540425357,0.3497740372138865,0.1541717549895539,0.37818343148512,0.8220375485743715,0.3899832927293341,3.3732005638234757,0.00019328415462747058,0.00019328415462747058
cnn_only_v5_1,1,2026,19,False,0.44731859336881075,0.39579775140565987,0.14516574714113684,0.37004273428636436,0.8064936985063907,0.3807303764014692,4.011061093386481,0.00016312819393257512,0.00016312819393257512
cnn_only_v5_1,1,2026,20,False,0.3696894899887197,0.3185160650926478,0.1537232153555926,0.35801103185204897,0.8162900846339002,0.3617702804533136,3.1388209847842945,0.0001346574456447722,0.0001346574456447722
cnn_only_v5_1,1,2026,21,False,0.3975145220756531,0.34582090728423176,0.15247604952139013,0.3644600773558897,0.8091331692644245,0.3686281389853572,4.436138398507062,0.00010820570325668285,0.00010820570325668285
cnn_only_v5_1,1,2026,22,False,0.373166321831591,0.3215262258754057,0.15857832572039435,0.35782262507606954,0.8134171907756814,0.37304966920656746,3.9856302177204803,8.408308926274887e-05,8.408308926274887e-05
cnn_only_v5_1,1,2026,23,False,0.3774445600369397,0.32699985889827504,0.15645416475394192,0.3479928865152247,0.8162900846339002,0.3595080826113962,3.6729490827111637,6.257241925653258e-05,6.257241925653258e-05
cnn_only_v5_1,1,2026,24,False,0.39592574449146495,0.3439296948559144,0.17185551936135574,0.34810490029699664,0.8162900846339002,0.36466529500925643,3.100763264824362,4.392588617646381e-05,4.392588617646381e-05
cnn_only_v5_1,1,2026,25,False,0.37379350644700665,0.32333748437025966,0.15661241508582058,0.34794774125604067,0.8162900846339002,0.3665121789947686,3.104682403452256,2.83621035742187e-05,2.83621035742187e-05
cnn_only_v5_1,1,2026,26,False,0.37574026163886576,0.32412821405074177,0.16623135174022002,0.3498891171287088,0.8134171907756814,0.3718113379702053,3.605728261611041,1.6063542570706393e-05,1.6063542570706393e-05
cnn_only_v5_1,1,2026,27,False,0.3712987093364491,0.3215717305155361,0.15201794005492153,0.3452518161605386,0.8134171907756814,0.37119303383712904,3.1410208099028645,7.17439254901148e-06,7.17439254901148e-06
cnn_only_v5_1,1,2026,28,False,0.3878304783035727,0.3375432517598657,0.15291961085270434,0.34995266795158386,0.8134171907756814,0.3686417489301275,4.070398428860833,1.7988706657109535e-06,1.7988706657109535e-06
cnn_only_v5_1,1,2026,29,False,0.39589379026609306,0.3436104891931309,0.17218268837998896,0.35065030525712404,0.8134171907756814,0.3681430287659937,3.2121005198534798,0.0,0.0
cnn_only_v5_1,1,3407,1,False,1.1860785975175745,1.0717178793514477,0.4653424603097579,0.6782647371292114,0.5643108525461465,0.9920596805549586,1.2654902338981628,0.0006119362087524723,0.0006119362087524723
