variant,outer_fold,seed,epoch,train_loss,validation_nll,validation_macro_f1_at_0_5,gradient_norm,learning_rate
cnn_bilstm,2,3407,1,0.16644252892583608,,,0.2958182400092483,0.00030500419011418703
cnn_bilstm,2,3407,2,0.14502320904284716,,,0.2864555137231946,0.00030250021736499106
cnn_bilstm,2,3407,3,0.1397654646076262,,,0.27481421530246736,0.0002983574228999544
cnn_bilstm,2,3407,4,0.13698488688096405,,,0.26557750068604946,0.0002926211960421714
cnn_bilstm,2,3407,5,0.1359897194430232,,,0.26950819604098797,0.0002853543840934788
cnn_bilstm,2,3407,6,0.13355085011571646,,,0.257292677462101,0.0002766366037662644
cnn_bilstm,2,3407,7,0.13165298979729415,,,0.26714412551373246,0.00026656336888610606
cnn_bilstm,2,3407,8,0.131201777048409,,,0.2696408597752452,0.00025524504392231075
cnn_bilstm,2,3407,9,0.13086040169000626,,,0.2715142108500004,0.00024280563481169354
cnn_bilstm,2,3407,10,0.12968030693009497,,,0.25787671860307454,0.0002293814303235841
cnn_bilstm,2,3407,11,0.12933595860376954,,,0.2557313712313771,0.00021511950885154954
cnn_bilstm,2,3407,12,0.1273949399590492,,,0.2548472132533789,0.00020017612699173634
cnn_bilstm,2,3407,13,0.12698431676253677,,,0.26923548337072134,0.00018471500756290436
cnn_bilstm,2,3407,14,0.12773026758804917,,,0.27070426419377325,0.00016890554582496317
cnn_bilstm,2,3407,15,0.12599835311993957,,,0.26429904270917176,0.00015292095354905614
cnn_bilstm,2,3407,16,0.12693711305037142,,,0.2627431645989418,0.00013693636127314908
cnn_bilstm,2,3407,17,0.12543776202946902,,,0.26571052595973016,0.0001211268995352078
cnn_bilstm,2,3407,18,0.12478786054998636,,,0.26521906461566686,0.00010566578010637584
cnn_bilstm,2,3407,19,0.12459171125665307,,,0.26820071451365946,9.072239824656266e-05
cnn_bilstm,2,3407,20,0.12466656910255551,,,0.2704839460551739,7.646047677452808e-05
cnn_bilstm,2,3407,21,0.12515870900824666,,,0.2754822473973036,6.303627228641862e-05
cnn_bilstm,2,3407,22,0.12397210206836462,,,0.2701899388805032,5.059686317580145e-05
cnn_bilstm,2,3407,23,0.12285229479894041,,,0.2647471299394965,3.927853821200612e-05
cnn_bilstm,2,3407,24,0.12224746262654662,,,0.26715120412409304,2.9205303331847805e-05
cnn_bilstm,2,3407,25,0.12420243481174112,,,0.27655197139829396,2.0487523004633402e-05
cnn_bilstm,2,3407,26,0.12232334576547146,,,0.2702374953776598,1.3220711055940723e-05
cnn_bilstm,2,3407,27,0.1240970779210329,,,0.28159073647111654,7.484484198157812e-06
cnn_bilstm,2,3407,28,0.12320153908804059,,,0.26409493647515775,3.3416897331211287e-06
cnn_bilstm,2,3407,29,0.12305554170161485,,,0.27057996671646833,8.377169839251325e-07
cnn_bilstm,2,3407,30,0.12379011772572994,,,0.27494426276534795,0.0
cnn_bilstm,2,7319,1,0.1676099829375744,,,0.2900673396885395,0.00030500419011418703
cnn_bilstm,2,7319,2,0.14616796504706145,,,0.27429760005325077,0.00030250021736499106
cnn_bilstm,2,7319,3,0.14050994189456106,,,0.2653567621484399,0.0002983574228999544
cnn_bilstm,2,7319,4,0.13946964647620916,,,0.2683763215318322,0.0002926211960421714
cnn_bilstm,2,7319,5,0.134353984054178,,,0.2557047871872783,0.0002853543840934788
cnn_bilstm,2,7319,6,0.13373182406648992,,,0.2653184598311782,0.0002766366037662644
cnn_bilstm,2,7319,7,0.13268893994390965,,,0.26003479696810244,0.00026656336888610606
cnn_bilstm,2,7319,8,0.13188501521945,,,0.2563898298889399,0.00025524504392231075
cnn_bilstm,2,7319,9,0.1315363391302526,,,0.2508058983832598,0.00024280563481169354
cnn_bilstm,2,7319,10,0.1290883912704885,,,0.25469988863915205,0.0002293814303235841
cnn_bilstm,2,7319,11,0.1292400613427162,,,0.25410426687449217,0.00021511950885154954
cnn_bilstm,2,7319,12,0.12848973404616118,,,0.2563401469960809,0.00020017612699173634
cnn_bilstm,2,7319,13,0.12770093949511646,,,0.24652254097163678,0.00018471500756290436
cnn_bilstm,2,7319,14,0.1269851547665894,,,0.25193644482642413,0.00016890554582496317
cnn_bilstm,2,7319,15,0.12743571754544974,,,0.25132015254348516,0.00015292095354905614
cnn_bilstm,2,7319,16,0.1253998707048595,,,0.25071863252669574,0.00013693636127314908
cnn_bilstm,2,7319,17,0.12570078866556286,,,0.25861204918473957,0.0001211268995352078
cnn_bilstm,2,7319,18,0.12456275131553411,,,0.2630621807649732,0.00010566578010637584
cnn_bilstm,2,7319,19,0.12406390933319926,,,0.25860722418874504,9.072239824656266e-05
cnn_bilstm,2,7319,20,0.125326965469867,,,0.2658081194385886,7.646047677452808e-05
cnn_bilstm,2,7319,21,0.12365445578470827,,,0.2604708127677441,6.303627228641862e-05
cnn_bilstm,2,7319,22,0.12445925818756223,,,0.26977035738527777,5.059686317580145e-05
cnn_bilstm,2,7319,23,0.12428772673010827,,,0.26079959105700257,3.927853821200612e-05
cnn_bilstm,2,7319,24,0.12380054071545601,,,0.2566126937046647,2.9205303331847805e-05
cnn_bilstm,2,7319,25,0.1229967949911952,,,0.2589134810492396,2.0487523004633402e-05
cnn_bilstm,2,7319,26,0.12322962488979101,,,0.25968474224209787,1.3220711055940723e-05
cnn_bilstm,2,7319,27,0.12271540397778154,,,0.25624244324862955,7.484484198157812e-06
cnn_bilstm,2,7319,28,0.12254777457565069,,,0.2573349354788661,3.3416897331211287e-06
cnn_bilstm,2,7319,29,0.12368177799507976,,,0.26346262115985153,8.377169839251325e-07
cnn_bilstm,2,7319,30,0.12346813194453717,,,0.26185071617364886,0.0
cnn_only,2,42,1,0.16742818038910628,,,0.2931426493450999,0.00030500419011418703
cnn_only,2,42,2,0.1458663208410144,,,0.2869375940412283,0.00030250021736499106
cnn_only,2,42,3,0.14022236345335842,,,0.27947961650788783,0.0002983574228999544
cnn_only,2,42,4,0.13824108317494394,,,0.2646383263170719,0.0002926211960421714
cnn_only,2,42,5,0.13579393830150366,,,0.2558377880603075,0.0002853543840934788
cnn_only,2,42,6,0.13382030185312033,,,0.2532840523868799,0.0002766366037662644
cnn_only,2,42,7,0.13270652489736676,,,0.25894184689968824,0.00026656336888610606
cnn_only,2,42,8,0.13322109086439013,,,0.2642233593389392,0.00025524504392231075
cnn_only,2,42,9,0.12998396558687092,,,0.24884310290217398,0.00024280563481169354
cnn_only,2,42,10,0.13060749983415007,,,0.2556575421243906,0.0002293814303235841
cnn_only,2,42,11,0.12901745717972518,,,0.2550745252519846,0.00021511950885154954
cnn_only,2,42,12,0.12983536571264268,,,0.25460957307368515,0.00020017612699173634
cnn_only,2,42,13,0.12728221472352744,,,0.25448829419910907,0.00018471500756290436
cnn_only,2,42,14,0.12716606818139553,,,0.26589212417602537,0.00016890554582496317
cnn_only,2,42,15,0.12659851713106035,,,0.25064859483391044,0.00015292095354905614
cnn_only,2,42,16,0.12713457019999624,,,0.26145234480500223,0.00013693636127314908
cnn_only,2,42,17,0.12711165780201555,,,0.2645557465031743,0.0001211268995352078
cnn_only,2,42,18,0.1262102778069675,,,0.2608741970732808,0.00010566578010637584
cnn_only,2,42,19,0.12498702285811306,,,0.27286273129284383,9.072239824656266e-05
cnn_only,2,42,20,0.12598054194822908,,,0.26243553198874,7.646047677452808e-05
cnn_only,2,42,21,0.12600855361670255,,,0.2631000868976116,6.303627228641862e-05
cnn_only,2,42,22,0.12487921416759491,,,0.2669641913846135,5.059686317580145e-05
cnn_only,2,42,23,0.12444628775119781,,,0.2564475599676371,3.927853821200612e-05
cnn_only,2,42,24,0.12513212095946075,,,0.26253721080720427,2.9205303331847805e-05
cnn_only,2,42,25,0.12478155307471753,,,0.2622457049787045,2.0487523004633402e-05
cnn_only,2,42,26,0.12406957577913999,,,0.26031511519104245,1.3220711055940723e-05
cnn_only,2,42,27,0.12463079113513231,,,0.25638277642428875,7.484484198157812e-06
cnn_only,2,42,28,0.1238086424767971,,,0.2601532068103552,3.3416897331211287e-06
cnn_only,2,42,29,0.12434781836345792,,,0.264059423841536,8.377169839251325e-07
cnn_only,2,42,30,0.12333266017958522,,,0.26068996358662844,0.0
cnn_only,2,1201,1,0.17090820427984,,,0.28116580471396446,0.00030500419011418703
cnn_only,2,1201,2,0.14592005200684072,,,0.2651062957942486,0.00030250021736499106
cnn_only,2,1201,3,0.14180287383496762,,,0.2606232902035117,0.0002983574228999544
cnn_only,2,1201,4,0.13860957892611622,,,0.25698488485068083,0.0002926211960421714
cnn_only,2,1201,5,0.135803743917495,,,0.2514505399391055,0.0002853543840934788
cnn_only,2,1201,6,0.1353265362791717,,,0.2562946567311883,0.0002766366037662644
cnn_only,2,1201,7,0.1332788821309805,,,0.24327970538288354,0.00026656336888610606
cnn_only,2,1201,8,0.13199883000925183,,,0.23965062126517295,0.00025524504392231075
cnn_only,2,1201,9,0.13067375551909208,,,0.2461138390004635,0.00024280563481169354
cnn_only,2,1201,10,0.12963225413113832,,,0.25051046460866927,0.0002293814303235841
cnn_only,2,1201,11,0.12924126414582132,,,0.2515404200181365,0.00021511950885154954
cnn_only,2,1201,12,0.1303253576159477,,,0.24882847629487514,0.00020017612699173634
cnn_only,2,1201,13,0.12984686149284244,,,0.2472330816090107,0.00018471500756290436
cnn_only,2,1201,14,0.12774552488699556,,,0.24022494703531266,0.00016890554582496317
cnn_only,2,1201,15,0.1272383701056242,,,0.2411990113556385,0.00015292095354905614
cnn_only,2,1201,16,0.12778830556198956,,,0.2478511117398739,0.00013693636127314908
cnn_only,2,1201,17,0.12646753480657935,,,0.24417205732315778,0.0001211268995352078
cnn_only,2,1201,18,0.12667003627866508,,,0.2517435299232602,0.00010566578010637584
cnn_only,2,1201,19,0.1269628562964499,,,0.24825131967663766,9.072239824656266e-05
cnn_only,2,1201,20,0.12527339020743966,,,0.24452602658420802,7.646047677452808e-05
cnn_only,2,1201,21,0.12673263186588885,,,0.25492505375295876,6.303627228641862e-05
cnn_only,2,1201,22,0.12542716469615697,,,0.24290003944188357,5.059686317580145e-05
cnn_only,2,1201,23,0.12445601243525743,,,0.24856043327599764,3.927853821200612e-05
cnn_only,2,1201,24,0.12462836261838675,,,0.24983252976089715,2.9205303331847805e-05
cnn_only,2,1201,25,0.12425999343395233,,,0.24859281517565252,2.0487523004633402e-05
cnn_only,2,1201,26,0.12463184474036097,,,0.25063548013567927,1.3220711055940723e-05
cnn_only,2,1201,27,0.12488877717405558,,,0.25331537425518036,7.484484198157812e-06
cnn_only,2,1201,28,0.1240559658035636,,,0.24650672767311335,3.3416897331211287e-06
cnn_only,2,1201,29,0.12391376597806811,,,0.2508383883163333,8.377169839251325e-07
cnn_only,2,1201,30,0.12501286091282965,,,0.25352406073361633,0.0
cnn_only,2,2026,1,0.16803252464160323,,,0.2839883234351873,0.00030500419011418703
cnn_only,2,2026,2,0.14462934946641326,,,0.27479156795889137,0.00030250021736499106
cnn_only,2,2026,3,0.14038417004048825,,,0.2729634905233979,0.0002983574228999544
cnn_only,2,2026,4,0.13796026995405555,,,0.27048095446079967,0.0002926211960421714
cnn_only,2,2026,5,0.13645047852769493,,,0.2522326814010739,0.0002853543840934788
cnn_only,2,2026,6,0.13499760953709483,,,0.2559066593647003,0.0002766366037662644
cnn_only,2,2026,7,0.13364762607961894,,,0.25089963562786577,0.00026656336888610606
cnn_only,2,2026,8,0.1326887123286724,,,0.24667926803231238,0.00025524504392231075
cnn_only,2,2026,9,0.1317647892050445,,,0.24446628317236901,0.00024280563481169354
cnn_only,2,2026,10,0.1316066955216229,,,0.2550209017470479,0.0002293814303235841
cnn_only,2,2026,11,0.12989981519058347,,,0.24904309213161469,0.00021511950885154954
cnn_only,2,2026,12,0.1304524617269635,,,0.2552076181396842,0.00020017612699173634
cnn_only,2,2026,13,0.13007293762639166,,,0.24840726219117643,0.00018471500756290436
cnn_only,2,2026,14,0.12822143705561756,,,0.24469148330390453,0.00016890554582496317
cnn_only,2,2026,15,0.1286005319096148,,,0.2411449085921049,0.00015292095354905614
cnn_only,2,2026,16,0.128290609549731,,,0.24804069753736258,0.00013693636127314908
cnn_only,2,2026,17,0.12777250483632088,,,0.24261523988097905,0.0001211268995352078
cnn_only,2,2026,18,0.12682937616482376,,,0.2527569284662604,0.00010566578010637584
cnn_only,2,2026,19,0.12736485777422785,,,0.2529956340789795,9.072239824656266e-05
cnn_only,2,2026,20,0.12660134779289364,,,0.245226994715631,7.646047677452808e-05
cnn_only,2,2026,21,0.1251147990114987,,,0.2508687427267432,6.303627228641862e-05
cnn_only,2,2026,22,0.12681702161207795,,,0.25817092731595037,5.059686317580145e-05
cnn_only,2,2026,23,0.12549788551405072,,,0.24894526340067386,3.927853821200612e-05
cnn_only,2,2026,24,0.12535906713455916,,,0.25706548187881706,2.9205303331847805e-05
cnn_only,2,2026,25,0.12620584666728973,,,0.25769027397036554,2.0487523004633402e-05
cnn_only,2,2026,26,0.12544654617086054,,,0.2560359606519341,1.3220711055940723e-05
cnn_only,2,2026,27,0.12587468959391118,,,0.2581605512648821,7.484484198157812e-06
cnn_only,2,2026,28,0.12574697006493807,,,0.2571767495945096,3.3416897331211287e-06
cnn_only,2,2026,29,0.12474644361063839,,,0.24930162113159895,8.377169839251325e-07
cnn_only,2,2026,30,0.1253873330540955,,,0.25192738361656664,0.0
cnn_only,2,3407,1,0.1708073763176799,,,0.2919761328026652,0.00030500419011418703
cnn_only,2,3407,2,0.1459871081635356,,,0.2882611555978656,0.00030250021736499106
cnn_only,2,3407,3,0.14097169023007156,,,0.2789153322577477,0.0002983574228999544
cnn_only,2,3407,4,0.1382596341893077,,,0.2727758575230837,0.0002926211960421714
cnn_only,2,3407,5,0.1365464126691222,,,0.26821200270205736,0.0002853543840934788
cnn_only,2,3407,6,0.1343016960658133,,,0.25700862929224966,0.0002766366037662644
cnn_only,2,3407,7,0.13401584289968013,,,0.26305576749145987,0.00026656336888610606
cnn_only,2,3407,8,0.13267553756013512,,,0.2596699522808194,0.00025524504392231075
cnn_only,2,3407,9,0.13048189403489233,,,0.2631429422646761,0.00024280563481169354
cnn_only,2,3407,10,0.13172202212736012,,,0.25736243519932034,0.0002293814303235841
cnn_only,2,3407,11,0.13018821459263563,,,0.26475306674838067,0.00021511950885154954
cnn_only,2,3407,12,0.1300442305393517,,,0.2517391428351402,0.00020017612699173634
cnn_only,2,3407,13,0.12878318633884192,,,0.25895811766386034,0.00018471500756290436
cnn_only,2,3407,14,0.1294189987704158,,,0.2575998617336154,0.00016890554582496317
cnn_only,2,3407,15,0.12798455636948347,,,0.25282247439026834,0.00015292095354905614
cnn_only,2,3407,16,0.12765994733199476,,,0.25514761041849854,0.00013693636127314908
cnn_only,2,3407,17,0.12701928485184907,,,0.2541260451078415,0.0001211268995352078
cnn_only,2,3407,18,0.1263888013549149,,,0.2548895975574851,0.00010566578010637584
cnn_only,2,3407,19,0.12585133016109468,,,0.2532016109675169,9.072239824656266e-05
cnn_only,2,3407,20,0.12590405186638237,,,0.26105024553835393,7.646047677452808e-05
cnn_only,2,3407,21,0.12631666092202068,,,0.2605229038745165,6.303627228641862e-05
cnn_only,2,3407,22,0.12523788446560502,,,0.26036640591919424,5.059686317580145e-05
cnn_only,2,3407,23,0.12430000323802233,,,0.2613675633445382,3.927853821200612e-05
cnn_only,2,3407,24,0.12528762519359588,,,0.25698715038597586,2.9205303331847805e-05
cnn_only,2,3407,25,0.12472526179626583,,,0.25991775542497636,2.0487523004633402e-05
cnn_only,2,3407,26,0.12482337057590484,,,0.26223202925175426,1.3220711055940723e-05
cnn_only,2,3407,27,0.12533587366342544,,,0.26409680880606173,7.484484198157812e-06
cnn_only,2,3407,28,0.12437663935124874,,,0.25318336505442857,3.3416897331211287e-06
cnn_only,2,3407,29,0.12535524740815163,,,0.2665745796635747,8.377169839251325e-07
cnn_only,2,3407,30,0.12488331934437155,,,0.2587377863004804,0.0
cnn_only,2,7319,1,0.17106868531554936,,,0.28912036381661893,0.00030500419011418703
cnn_only,2,7319,2,0.14648096533492208,,,0.27687951289117335,0.00030250021736499106
cnn_only,2,7319,3,0.14057205924764277,,,0.2688062351197004,0.0002983574228999544
cnn_only,2,7319,4,0.1385730910114944,,,0.2670690156519413,0.0002926211960421714
cnn_only,2,7319,5,0.1370126476511359,,,0.26176865231245755,0.0002853543840934788
cnn_only,2,7319,6,0.1347355200909078,,,0.2616093637421727,0.0002766366037662644
cnn_only,2,7319,7,0.13333295239135623,,,0.25331856347620485,0.00026656336888610606
cnn_only,2,7319,8,0.13148022862151265,,,0.25670062750577927,0.00025524504392231075
cnn_only,2,7319,9,0.1319948651827872,,,0.25948881059885026,0.00024280563481169354
cnn_only,2,7319,10,0.13176857810467482,,,0.25847783908247945,0.0002293814303235841
cnn_only,2,7319,11,0.1301060074940324,,,0.25882675461471083,0.00021511950885154954
cnn_only,2,7319,12,0.12910508047789335,,,0.2610426194965839,0.00020017612699173634
cnn_only,2,7319,13,0.12757700644433498,,,0.2533832769840956,0.00018471500756290436
cnn_only,2,7319,14,0.12840146506205202,,,0.25356473587453365,0.00016890554582496317
cnn_only,2,7319,15,0.1281083120033145,,,0.25441265758126974,0.00015292095354905614
cnn_only,2,7319,16,0.12771574845537542,,,0.2569707989692688,0.00013693636127314908
cnn_only,2,7319,17,0.12711348785087467,,,0.2600771524012089,0.0001211268995352078
cnn_only,2,7319,18,0.12693286323919892,,,0.2609294669702649,0.00010566578010637584
cnn_only,2,7319,19,0.12578253988176585,,,0.2563806941732764,9.072239824656266e-05
cnn_only,2,7319,20,0.12516560796648263,,,0.2629174549132586,7.646047677452808e-05
cnn_only,2,7319,21,0.1262200003489852,,,0.26391633357852695,6.303627228641862e-05
cnn_only,2,7319,22,0.12598590590059758,,,0.2719814820215106,5.059686317580145e-05
cnn_only,2,7319,23,0.12525382535532117,,,0.2608764378353953,3.927853821200612e-05
cnn_only,2,7319,24,0.12488995129242539,,,0.2602263571694493,2.9205303331847805e-05
cnn_only,2,7319,25,0.1231426595710218,,,0.2600893352180719,2.0487523004633402e-05
cnn_only,2,7319,26,0.12552411062642932,,,0.2668403021991253,1.3220711055940723e-05
cnn_only,2,7319,27,0.1250225380063057,,,0.26214083582162856,7.484484198157812e-06
cnn_only,2,7319,28,0.12420570198446512,,,0.26107691545039413,3.3416897331211287e-06
cnn_only,2,7319,29,0.12429474396631121,,,0.2609317597001791,8.377169839251325e-07
cnn_only,2,7319,30,0.12484009023755789,,,0.2579367907717824,0.0
bilstm_only,2,42,1,0.1673534688539803,,,0.2508871408179402,0.00030500419011418703
bilstm_only,2,42,2,0.14209250640124083,,,0.2493648888543248,0.00030250021736499106
bilstm_only,2,42,3,0.13656589705497027,,,0.26137864831835034,0.0002983574228999544
bilstm_only,2,42,4,0.1336644349619746,,,0.25083894189447165,0.0002926211960421714
bilstm_only,2,42,5,0.13054782189428807,,,0.25042641945183275,0.0002853543840934788
bilstm_only,2,42,6,0.12843202287331223,,,0.25031894240528346,0.0002766366037662644
bilstm_only,2,42,7,0.12808983400464058,,,0.2642861645668745,0.00026656336888610606
bilstm_only,2,42,8,0.12629470955580474,,,0.26695409044623375,0.00025524504392231075
bilstm_only,2,42,9,0.12612862689420581,,,0.2593911675736308,0.00024280563481169354
bilstm_only,2,42,10,0.12496855901554227,,,0.26375193931162355,0.0002293814303235841
bilstm_only,2,42,11,0.12322126664221286,,,0.2588100226595998,0.00021511950885154954
bilstm_only,2,42,12,0.12340845605358482,,,0.26825251933187244,0.00020017612699173634
bilstm_only,2,42,13,0.12270445553585888,,,0.26285760551691056,0.00018471500756290436
bilstm_only,2,42,14,0.12160712266340852,,,0.26846646443009375,0.00016890554582496317
bilstm_only,2,42,15,0.12031090315431356,,,0.2569127032533288,0.00015292095354905614
bilstm_only,2,42,16,0.12131629660725593,,,0.28606557231396434,0.00013693636127314908
bilstm_only,2,42,17,0.11920588798820972,,,0.2946367014199495,0.0001211268995352078
bilstm_only,2,42,18,0.11928820200264453,,,0.28066273797303437,0.00010566578010637584
bilstm_only,2,42,19,0.11895153503865004,,,0.3021222649142146,9.072239824656266e-05
bilstm_only,2,42,20,0.11694133365526796,,,0.2872403969988227,7.646047677452808e-05
bilstm_only,2,42,21,0.11750508807599544,,,0.29452934544533493,6.303627228641862e-05
bilstm_only,2,42,22,0.11688715554773807,,,0.29648170825093983,5.059686317580145e-05
bilstm_only,2,42,23,0.11647184947505593,,,0.2965955287218094,3.927853821200612e-05
bilstm_only,2,42,24,0.11657098792493344,,,0.3112780191004276,2.9205303331847805e-05
bilstm_only,2,42,25,0.11557613462209701,,,0.3063797367736697,2.0487523004633402e-05
bilstm_only,2,42,26,0.1156459953635931,,,0.2971070988103747,1.3220711055940723e-05
bilstm_only,2,42,27,0.11497260853648186,,,0.3071359757333994,7.484484198157812e-06
bilstm_only,2,42,28,0.11460371613502503,,,0.30732870735228063,3.3416897331211287e-06
bilstm_only,2,42,29,0.11505846725776792,,,0.3051233163103461,8.377169839251325e-07
bilstm_only,2,42,30,0.11447676979005336,,,0.30468621086329223,0.0
bilstm_only,2,1201,1,0.1671281151473522,,,0.2584524881094694,0.00030500419011418703
bilstm_only,2,1201,2,0.14272996988147496,,,0.2569478115066886,0.00030250021736499106
bilstm_only,2,1201,3,0.1362131386063993,,,0.2596122270449996,0.0002983574228999544
bilstm_only,2,1201,4,0.13225129144266248,,,0.25930809900164603,0.0002926211960421714
bilstm_only,2,1201,5,0.1302556525915861,,,0.258471760712564,0.0002853543840934788
bilstm_only,2,1201,6,0.12927671149373055,,,0.2627570405602455,0.0002766366037662644
bilstm_only,2,1201,7,0.12700470853596926,,,0.2569687727838755,0.00026656336888610606
bilstm_only,2,1201,8,0.12681983970105648,,,0.24104358553886412,0.00025524504392231075
bilstm_only,2,1201,9,0.12602356113493443,,,0.2559204151853919,0.00024280563481169354
bilstm_only,2,1201,10,0.12487934231758117,,,0.2548174515366554,0.0002293814303235841
bilstm_only,2,1201,11,0.12376431096345186,,,0.26764294132590294,0.00021511950885154954
bilstm_only,2,1201,12,0.12174818078055978,,,0.2638532126322389,0.00020017612699173634
bilstm_only,2,1201,13,0.12182660764083267,,,0.26794353779405355,0.00018471500756290436
bilstm_only,2,1201,14,0.12210643840953708,,,0.2730633283033967,0.00016890554582496317
bilstm_only,2,1201,15,0.12007621480152011,,,0.26933897882699964,0.00015292095354905614
bilstm_only,2,1201,16,0.12000990556553007,,,0.28497008960694076,0.00013693636127314908
bilstm_only,2,1201,17,0.1196665938012302,,,0.2823400404304266,0.0001211268995352078
bilstm_only,2,1201,18,0.11903873644769192,,,0.2913903443142772,0.00010566578010637584
bilstm_only,2,1201,19,0.11782613564282655,,,0.29501009322702887,9.072239824656266e-05
bilstm_only,2,1201,20,0.11726250508800148,,,0.2825465416535735,7.646047677452808e-05
bilstm_only,2,1201,21,0.11762332329526544,,,0.319296901486814,6.303627228641862e-05
bilstm_only,2,1201,22,0.11689060907810926,,,0.2955149309709668,5.059686317580145e-05
bilstm_only,2,1201,23,0.11667804000899196,,,0.3176264226436615,3.927853821200612e-05
bilstm_only,2,1201,24,0.11581342779099942,,,0.30285757780075073,2.9205303331847805e-05
bilstm_only,2,1201,25,0.11635599751025438,,,0.31487933825701475,2.0487523004633402e-05
bilstm_only,2,1201,26,0.11577370129525662,,,0.30894009210169315,1.3220711055940723e-05
bilstm_only,2,1201,27,0.11550516616553068,,,0.3121546505019069,7.484484198157812e-06
bilstm_only,2,1201,28,0.11483234725892544,,,0.2992407862097025,3.3416897331211287e-06
bilstm_only,2,1201,29,0.11531393537297845,,,0.3171435846015811,8.377169839251325e-07
bilstm_only,2,1201,30,0.11459991782903671,,,0.31139416471123693,0.0
bilstm_only,2,2026,1,0.1644911002367735,,,0.27035271376371384,0.00030500419011418703
bilstm_only,2,2026,2,0.14137424863874912,,,0.28622727394104003,0.00030250021736499106
bilstm_only,2,2026,3,0.13563548475503923,,,0.2705621559172869,0.0002983574228999544
bilstm_only,2,2026,4,0.13301599007099868,,,0.27198184113949536,0.0002926211960421714
bilstm_only,2,2026,5,0.1300642897374928,,,0.263348838314414,0.0002853543840934788
bilstm_only,2,2026,6,0.12878518337383865,,,0.27177357729524376,0.0002766366037662644
bilstm_only,2,2026,7,0.12773613035678863,,,0.2594353623688221,0.00026656336888610606
bilstm_only,2,2026,8,0.12525349333882332,,,0.26692602373659613,0.00025524504392231075
bilstm_only,2,2026,9,0.12432423578575254,,,0.26108545027673247,0.00024280563481169354
bilstm_only,2,2026,10,0.12396413926035166,,,0.2899464279413223,0.0002293814303235841
bilstm_only,2,2026,11,0.12230104226619005,,,0.27341049499809744,0.00021511950885154954
bilstm_only,2,2026,12,0.12261632261797786,,,0.27180602978914975,0.00020017612699173634
bilstm_only,2,2026,13,0.12087688352912665,,,0.2736372403800488,0.00018471500756290436
bilstm_only,2,2026,14,0.12106327963992954,,,0.2915268648415804,0.00016890554582496317
bilstm_only,2,2026,15,0.12027616873383522,,,0.2783365435898304,0.00015292095354905614
bilstm_only,2,2026,16,0.11903849821537733,,,0.2873040284961462,0.00013693636127314908
bilstm_only,2,2026,17,0.11848186161369086,,,0.29438761323690416,0.0001211268995352078
bilstm_only,2,2026,18,0.11768086859956384,,,0.3032583359628916,0.00010566578010637584
bilstm_only,2,2026,19,0.1176551541313529,,,0.29886222667992113,9.072239824656266e-05
bilstm_only,2,2026,20,0.11592897977679968,,,0.29800320863723756,7.646047677452808e-05
bilstm_only,2,2026,21,0.11646081767976284,,,0.3028514746576548,6.303627228641862e-05
bilstm_only,2,2026,22,0.11547890333458781,,,0.3112012566998601,5.059686317580145e-05
bilstm_only,2,2026,23,0.11501147979870438,,,0.30982188023626805,3.927853821200612e-05
bilstm_only,2,2026,24,0.1156191200017929,,,0.31988061480224134,2.9205303331847805e-05
bilstm_only,2,2026,25,0.11459259958937765,,,0.3176604362204671,2.0487523004633402e-05
bilstm_only,2,2026,26,0.11404046872630716,,,0.32182146701961756,1.3220711055940723e-05
bilstm_only,2,2026,27,0.11446378398686648,,,0.32929142136126754,7.484484198157812e-06
bilstm_only,2,2026,28,0.11382759623229503,,,0.33073578123003244,3.3416897331211287e-06
bilstm_only,2,2026,29,0.11357092512771487,,,0.3156297100707889,8.377169839251325e-07
bilstm_only,2,2026,30,0.11437191180884838,,,0.31298484578728675,0.0
bilstm_only,2,3407,1,0.1664192141033709,,,0.29655709955841303,0.00030500419011418703
bilstm_only,2,3407,2,0.14429478151723743,,,0.2797011943534017,0.00030250021736499106
bilstm_only,2,3407,3,0.13710332894697785,,,0.2571116404607892,0.0002983574228999544
bilstm_only,2,3407,4,0.13506229082122445,,,0.2566364951431751,0.0002926211960421714
bilstm_only,2,3407,5,0.1314444019459188,,,0.2587204521521926,0.0002853543840934788
bilstm_only,2,3407,6,0.12906385790556668,,,0.2450951324775815,0.0002766366037662644
bilstm_only,2,3407,7,0.12897016946226358,,,0.2554339997470379,0.00026656336888610606
bilstm_only,2,3407,8,0.1274901104159653,,,0.25589539781212806,0.00025524504392231075
bilstm_only,2,3407,9,0.12716968711465598,,,0.2649473205208778,0.00024280563481169354
bilstm_only,2,3407,10,0.12593065360561012,,,0.25444493889808656,0.0002293814303235841
bilstm_only,2,3407,11,0.12387479208409787,,,0.2585016703233123,0.00021511950885154954
bilstm_only,2,3407,12,0.12394617572426796,,,0.2509369822219014,0.00020017612699173634
bilstm_only,2,3407,13,0.12358847698196769,,,0.2635563300922513,0.00018471500756290436
bilstm_only,2,3407,14,0.12296855570748448,,,0.2667092144489288,0.00016890554582496317
bilstm_only,2,3407,15,0.12202426558360457,,,0.2626824788749218,0.00015292095354905614
bilstm_only,2,3407,16,0.12137603061273694,,,0.2716774230822921,0.00013693636127314908
bilstm_only,2,3407,17,0.12078345082700252,,,0.2697757394984365,0.0001211268995352078
