dataset,scenario,model_id,outer_fold,trial,state,params,inner_fold_macro_f1,inner_objective,threshold,outer_rows_used_for_selection
student_por,S1_MID_G1_ONLY,mlp,1,2,COMPLETE,"{""alpha"": 0.01, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}","[0.6364366098930677, 0.7179926634193277, 0.7607144493311343]",0.7050479075478432,,False
student_por,S1_MID_G1_ONLY,mlp,1,3,COMPLETE,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001}","[0.6915984873830306, 0.6169354838709676, 0.7198328954735347]",0.6761222889091777,,False
student_por,S1_MID_G1_ONLY,mlp,1,4,COMPLETE,"{""alpha"": 0.001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001}","[0.6637944066515495, 0.6169354838709676, 0.7198328954735347]",0.6668542619986839,,False
student_por,S1_MID_G1_ONLY,mlp,1,5,COMPLETE,"{""alpha"": 0.01, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001}","[0.6873738842873983, 0.6169354838709676, 0.7250367627035565]",0.6764487102873075,,False
student_por,S1_MID_G1_ONLY,mlp,1,6,COMPLETE,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}","[0.7284105131414268, 0.7480336767475352, 0.7425870456524972]",0.7396770785138198,,False
student_por,S1_MID_G1_ONLY,mlp,1,7,COMPLETE,"{""alpha"": 0.001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}","[0.7284105131414268, 0.7480336767475352, 0.7425870456524972]",0.7396770785138198,,False
student_por,S1_MID_G1_ONLY,mlp,1,8,COMPLETE,"{""alpha"": 0.01, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}","[0.7284105131414268, 0.7480336767475352, 0.7507090886669133]",0.7423844261852918,,False
student_por,S1_MID_G1_ONLY,logistic_regression,2,0,COMPLETE,"{""C"": 0.1, ""class_weight"": null}","[0.6753008895866038, 0.7375792953090935, 0.6967630343464295]",0.7032144064140423,,False
student_por,S1_MID_G1_ONLY,logistic_regression,2,1,COMPLETE,"{""C"": 0.1, ""class_weight"": ""balanced""}","[0.6583833039388595, 0.7467532467532467, 0.70807214247289]",0.7044028977216654,,False
student_por,S1_MID_G1_ONLY,logistic_regression,2,2,COMPLETE,"{""C"": 1.0, ""class_weight"": null}","[0.6757654247193997, 0.7772551645973932, 0.6825143051648156]",0.7118449648272028,,False
student_por,S1_MID_G1_ONLY,logistic_regression,2,3,COMPLETE,"{""C"": 1.0, ""class_weight"": ""balanced""}","[0.6716666666666667, 0.757075517075517, 0.681213972296309]",0.7033187186794976,,False
student_por,S1_MID_G1_ONLY,logistic_regression,2,4,COMPLETE,"{""C"": 10.0, ""class_weight"": null}","[0.6752814913086369, 0.7718762718762718, 0.6771771771771772]",0.708111646787362,,False
student_por,S1_MID_G1_ONLY,logistic_regression,2,5,COMPLETE,"{""C"": 10.0, ""class_weight"": ""balanced""}","[0.6631643370449339, 0.757075517075517, 0.686433298502264]",0.7022243842075716,,False
student_por,S1_MID_G1_ONLY,random_forest,2,0,COMPLETE,"{""class_weight"": null, ""max_depth"": null, ""min_samples_leaf"": 1, ""n_estimators"": 300}","[0.7185654658630871, 0.7359823332523551, 0.7432731432731433]",0.7326069807961951,,False
student_por,S1_MID_G1_ONLY,random_forest,2,1,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": null, ""min_samples_leaf"": 1, ""n_estimators"": 300}","[0.7071914096370618, 0.7248588448588449, 0.7095959595959597]",0.7138820713639555,,False
student_por,S1_MID_G1_ONLY,random_forest,2,2,COMPLETE,"{""class_weight"": null, ""max_depth"": null, ""min_samples_leaf"": 3, ""n_estimators"": 300}","[0.7610190159852648, 0.7811030845086573, 0.7658344843699535]",0.7693188616212918,,False
student_por,S1_MID_G1_ONLY,random_forest,2,3,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": null, ""min_samples_leaf"": 3, ""n_estimators"": 300}","[0.6992035945170455, 0.7698729133410055, 0.7571428571428571]",0.7420731216669694,,False
student_por,S1_MID_G1_ONLY,random_forest,2,4,COMPLETE,"{""class_weight"": null, ""max_depth"": 8, ""min_samples_leaf"": 1, ""n_estimators"": 300}","[0.7552046942818688, 0.7447016584947619, 0.7408838811481289]",0.7469300779749198,,False
student_por,S1_MID_G1_ONLY,random_forest,2,5,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_leaf"": 1, ""n_estimators"": 300}","[0.7279924117089096, 0.7425879009116995, 0.7407351912895814]",0.7371051679700634,,False
student_por,S1_MID_G1_ONLY,random_forest,2,6,COMPLETE,"{""class_weight"": null, ""max_depth"": 8, ""min_samples_leaf"": 3, ""n_estimators"": 300}","[0.7610190159852648, 0.778539013321622, 0.7723657416752046]",0.7706412569940304,,False
student_por,S1_MID_G1_ONLY,random_forest,2,7,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_leaf"": 3, ""n_estimators"": 300}","[0.6992035945170455, 0.7698729133410055, 0.7513681708728148]",0.740148226243622,,False
student_por,S1_MID_G1_ONLY,xgboost,2,0,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}","[0.7339350956372233, 0.7551919877896108, 0.7237467254488531]",0.7376246029585625,,False
student_por,S1_MID_G1_ONLY,xgboost,2,1,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 300, ""subsample"": 0.9}","[0.7263446018398328, 0.7656551966468389, 0.7123320551981109]",0.7347772845615942,,False
student_por,S1_MID_G1_ONLY,xgboost,2,2,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.08, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}","[0.7073981573981575, 0.7215276117117457, 0.7054585641542164]",0.7114614444213733,,False
student_por,S1_MID_G1_ONLY,xgboost,2,3,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.08, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 300, ""subsample"": 0.9}","[0.7037656787656789, 0.7710479298347274, 0.707668793195109]",0.7274941339318385,,False
student_por,S1_MID_G1_ONLY,xgboost,2,4,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}","[0.7185654658630871, 0.725637962197102, 0.7331345389252277]",0.7257793223284722,,False
student_por,S1_MID_G1_ONLY,xgboost,2,5,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 300, ""subsample"": 0.9}","[0.7094652072818013, 0.7590590298071304, 0.7288607183655366]",0.732461651818156,,False
student_por,S1_MID_G1_ONLY,xgboost,2,6,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.08, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}","[0.688580984233158, 0.6863975846178293, 0.6889070502342814]",0.6879618730284229,,False
student_por,S1_MID_G1_ONLY,xgboost,2,7,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.08, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 300, ""subsample"": 0.9}","[0.6912617364306287, 0.7201590877625765, 0.7034828210280307]",0.704967881740412,,False
student_por,S1_MID_G1_ONLY,mlp,2,0,COMPLETE,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}","[0.6891190584761037, 0.616661966672177, 0.5798212151852192]",0.6285340801111666,,False
student_por,S1_MID_G1_ONLY,mlp,2,1,COMPLETE,"{""alpha"": 0.001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}","[0.6891190584761037, 0.6299339665424831, 0.5798212151852192]",0.6329580800679353,,False
student_por,S1_MID_G1_ONLY,mlp,2,2,COMPLETE,"{""alpha"": 0.01, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}","[0.6891190584761037, 0.6299339665424831, 0.5798212151852192]",0.6329580800679353,,False
student_por,S1_MID_G1_ONLY,mlp,2,3,COMPLETE,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001}","[0.6686386226216646, 0.48621165316391757, 0.7312328926678703]",0.6286943894844841,,False
student_por,S1_MID_G1_ONLY,mlp,2,4,COMPLETE,"{""alpha"": 0.001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001}","[0.6544566544566545, 0.48621165316391757, 0.7312328926678703]",0.623967066762814,,False
student_por,S1_MID_G1_ONLY,mlp,2,5,COMPLETE,"{""alpha"": 0.01, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001}","[0.6544566544566545, 0.5046874644458097, 0.7364861016176806]",0.6318767401733817,,False
student_por,S1_MID_G1_ONLY,mlp,2,6,COMPLETE,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}","[0.6909164282045639, 0.729504874967222, 0.6685976087669047]",0.6963396373128968,,False
student_por,S1_MID_G1_ONLY,mlp,2,7,COMPLETE,"{""alpha"": 0.001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}","[0.6909164282045639, 0.729504874967222, 0.6738945994452602]",0.6981053008723488,,False
student_por,S1_MID_G1_ONLY,mlp,2,8,COMPLETE,"{""alpha"": 0.01, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}","[0.6909164282045639, 0.7238315356959424, 0.7392738490745135]",0.7180072709916733,,False
student_por,S1_MID_G1_ONLY,logistic_regression,3,0,COMPLETE,"{""C"": 0.1, ""class_weight"": null}","[0.7092928564753628, 0.7845418470418469, 0.679197428151403]",0.7243440438895377,,False
student_por,S1_MID_G1_ONLY,logistic_regression,3,1,COMPLETE,"{""C"": 0.1, ""class_weight"": ""balanced""}","[0.7889865376386558, 0.7394705787467419, 0.7493355590106076]",0.7592642251320018,,False
student_por,S1_MID_G1_ONLY,logistic_regression,3,2,COMPLETE,"{""C"": 1.0, ""class_weight"": null}","[0.7191354822346728, 0.7860703100877774, 0.7354579248852376]",0.746887905735896,,False
student_por,S1_MID_G1_ONLY,logistic_regression,3,3,COMPLETE,"{""C"": 1.0, ""class_weight"": ""balanced""}","[0.7876083441300832, 0.7579308037413549, 0.748129466162253]",0.764556204677897,,False
student_por,S1_MID_G1_ONLY,logistic_regression,3,4,COMPLETE,"{""C"": 10.0, ""class_weight"": null}","[0.7245798319327731, 0.7873045818012615, 0.7354579248852376]",0.7491141128730908,,False
student_por,S1_MID_G1_ONLY,logistic_regression,3,5,COMPLETE,"{""C"": 10.0, ""class_weight"": ""balanced""}","[0.7807077625570776, 0.7424971318942996, 0.7541950113378685]",0.7591333019297486,,False
student_por,S1_MID_G1_ONLY,random_forest,3,0,COMPLETE,"{""class_weight"": null, ""max_depth"": null, ""min_samples_leaf"": 1, ""n_estimators"": 300}","[0.7221466700733817, 0.7652525252525253, 0.7861175374853383]",0.7578389109370818,,False
student_por,S1_MID_G1_ONLY,random_forest,3,1,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": null, ""min_samples_leaf"": 1, ""n_estimators"": 300}","[0.7307484533339849, 0.7779098816019476, 0.7841211771124161]",0.7642598373494495,,False
student_por,S1_MID_G1_ONLY,random_forest,3,2,COMPLETE,"{""class_weight"": null, ""max_depth"": null, ""min_samples_leaf"": 3, ""n_estimators"": 300}","[0.7589272657083815, 0.8204592709732211, 0.7854151682066813]",0.7882672349627614,,False
student_por,S1_MID_G1_ONLY,random_forest,3,3,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": null, ""min_samples_leaf"": 3, ""n_estimators"": 300}","[0.8115155385270327, 0.8273899981274372, 0.7929181929181929]",0.8106079098575543,,False
student_por,S1_MID_G1_ONLY,random_forest,3,4,COMPLETE,"{""class_weight"": null, ""max_depth"": 8, ""min_samples_leaf"": 1, ""n_estimators"": 300}","[0.7072791985992709, 0.7934006734006734, 0.7791477935835598]",0.7599425551945013,,False
student_por,S1_MID_G1_ONLY,random_forest,3,5,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_leaf"": 1, ""n_estimators"": 300}","[0.7754735158864952, 0.8051948051948052, 0.7919710110700633]",0.7908797773837879,,False
student_por,S1_MID_G1_ONLY,random_forest,3,6,COMPLETE,"{""class_weight"": null, ""max_depth"": 8, ""min_samples_leaf"": 3, ""n_estimators"": 300}","[0.7543764794867845, 0.8204592709732211, 0.7560652395514781]",0.7769669966704945,,False
student_por,S1_MID_G1_ONLY,random_forest,3,7,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_leaf"": 3, ""n_estimators"": 300}","[0.8115155385270327, 0.8185759225129198, 0.786242335398244]",0.8054445988127322,,False
student_por,S1_MID_G1_ONLY,xgboost,3,0,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}","[0.7786324786324786, 0.8143325700847824, 0.7606837606837606]",0.7845496031336738,,False
student_por,S1_MID_G1_ONLY,xgboost,3,1,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 300, ""subsample"": 0.9}","[0.7691002642191629, 0.8215488215488215, 0.7606837606837606]",0.783777615483915,,False
student_por,S1_MID_G1_ONLY,xgboost,3,2,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.08, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}","[0.7465935526753075, 0.7613379241672815, 0.7198050682261208]",0.7425788483562367,,False
student_por,S1_MID_G1_ONLY,xgboost,3,3,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.08, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 300, ""subsample"": 0.9}","[0.7486035148331278, 0.8084848484848486, 0.739565367368058]",0.7655512435620114,,False
student_por,S1_MID_G1_ONLY,xgboost,3,4,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}","[0.7465935526753075, 0.776853398081891, 0.7277749172022299]",0.7504072893198095,,False
student_por,S1_MID_G1_ONLY,xgboost,3,5,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 300, ""subsample"": 0.9}","[0.7459650227037721, 0.8215488215488215, 0.739565367368058]",0.7690264038735505,,False
student_por,S1_MID_G1_ONLY,xgboost,3,6,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.08, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}","[0.6903573386731506, 0.7347558503777409, 0.7234455011602087]",0.7161862300703667,,False
student_por,S1_MID_G1_ONLY,xgboost,3,7,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.08, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 300, ""subsample"": 0.9}","[0.7198153060222025, 0.7744174754826343, 0.739565367368058]",0.7445993829576315,,False
student_por,S1_MID_G1_ONLY,mlp,3,0,COMPLETE,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}","[0.7410724585519364, 0.797962037962038, 0.7669722881265093]",0.7686689282134945,,False
student_por,S1_MID_G1_ONLY,mlp,3,1,COMPLETE,"{""alpha"": 0.001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}","[0.7410724585519364, 0.797962037962038, 0.7669722881265093]",0.7686689282134945,,False
student_por,S1_MID_G1_ONLY,mlp,3,2,COMPLETE,"{""alpha"": 0.01, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}","[0.7410724585519364, 0.787713600028871, 0.7669722881265093]",0.7652527822357723,,False
student_por,S1_MID_G1_ONLY,mlp,3,3,COMPLETE,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001}","[0.7256525493821154, 0.7356357093199198, 0.7255639097744361]",0.7289507228254904,,False
student_por,S1_MID_G1_ONLY,mlp,3,4,COMPLETE,"{""alpha"": 0.001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001}","[0.7374188311688311, 0.7410918846829455, 0.7255639097744361]",0.7346915418754042,,False
student_por,S1_MID_G1_ONLY,mlp,3,5,COMPLETE,"{""alpha"": 0.01, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001}","[0.7374188311688311, 0.7410918846829455, 0.7255639097744361]",0.7346915418754042,,False
student_por,S1_MID_G1_ONLY,mlp,3,6,COMPLETE,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}","[0.7398049645390071, 0.7523809523809524, 0.6744629055346852]",0.7222162741515482,,False
student_por,S1_MID_G1_ONLY,mlp,3,7,COMPLETE,"{""alpha"": 0.001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}","[0.7307146753955265, 0.7523809523809524, 0.6744629055346852]",0.719186177770388,,False
student_por,S1_MID_G1_ONLY,mlp,3,8,COMPLETE,"{""alpha"": 0.01, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}","[0.7083535081044937, 0.7523809523809524, 0.6744629055346852]",0.7117324553400438,,False
student_por,S1_MID_G1_ONLY,logistic_regression,4,0,COMPLETE,"{""C"": 0.1, ""class_weight"": null}","[0.7390096618357488, 0.7557323902151488, 0.7424298603386479]",0.7457239707965151,,False
student_por,S1_MID_G1_ONLY,logistic_regression,4,1,COMPLETE,"{""C"": 0.1, ""class_weight"": ""balanced""}","[0.7567611897113813, 0.7018371995444465, 0.7659863315900711]",0.7415282402819664,,False
student_por,S1_MID_G1_ONLY,logistic_regression,4,2,COMPLETE,"{""C"": 1.0, ""class_weight"": null}","[0.7667214012041598, 0.7442665955270997, 0.7889637411946347]",0.7666505793086315,,False
student_por,S1_MID_G1_ONLY,logistic_regression,4,3,COMPLETE,"{""C"": 1.0, ""class_weight"": ""balanced""}","[0.7564829791927065, 0.7024696130223768, 0.7780724491674613]",0.7456750137941816,,False
student_por,S1_MID_G1_ONLY,logistic_regression,4,4,COMPLETE,"{""C"": 10.0, ""class_weight"": null}","[0.7667214012041598, 0.7528581109143769, 0.7896158235070369]",0.7697317785418578,,False
student_por,S1_MID_G1_ONLY,logistic_regression,4,5,COMPLETE,"{""C"": 10.0, ""class_weight"": ""balanced""}","[0.7618983957219251, 0.7153879063426802, 0.7771372224990486]",0.7514745081878846,,False
student_por,S1_MID_G1_ONLY,random_forest,4,0,COMPLETE,"{""class_weight"": null, ""max_depth"": null, ""min_samples_leaf"": 1, ""n_estimators"": 300}","[0.7600188423717835, 0.797210746059851, 0.7967044572533751]",0.7846446818950032,,False
student_por,S1_MID_G1_ONLY,random_forest,4,1,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": null, ""min_samples_leaf"": 1, ""n_estimators"": 300}","[0.7867357754353271, 0.79515152763262, 0.8030290107902048]",0.794972104619384,,False
student_por,S1_MID_G1_ONLY,random_forest,4,2,COMPLETE,"{""class_weight"": null, ""max_depth"": null, ""min_samples_leaf"": 3, ""n_estimators"": 300}","[0.7449641716816502, 0.811665586632663, 0.827585526964409]",0.7947384284262408,,False
student_por,S1_MID_G1_ONLY,random_forest,4,3,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": null, ""min_samples_leaf"": 3, ""n_estimators"": 300}","[0.7958426178744417, 0.7928472240379056, 0.7962013737875807]",0.7949637385666427,,False
student_por,S1_MID_G1_ONLY,random_forest,4,4,COMPLETE,"{""class_weight"": null, ""max_depth"": 8, ""min_samples_leaf"": 1, ""n_estimators"": 300}","[0.7767470624613481, 0.7987391474002536, 0.810161977834612]",0.7952160625654044,,False
student_por,S1_MID_G1_ONLY,random_forest,4,5,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_leaf"": 1, ""n_estimators"": 300}","[0.7868275515334339, 0.8189599025530118, 0.827239132548867]",0.8110088622117709,,False
student_por,S1_MID_G1_ONLY,random_forest,4,6,COMPLETE,"{""class_weight"": null, ""max_depth"": 8, ""min_samples_leaf"": 3, ""n_estimators"": 300}","[0.7518776530733736, 0.811665586632663, 0.827585526964409]",0.7970429222234818,,False
student_por,S1_MID_G1_ONLY,random_forest,4,7,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_leaf"": 3, ""n_estimators"": 300}","[0.801994301994302, 0.8010867567319181, 0.8078943950503583]",0.8036584845921929,,False
student_por,S1_MID_G1_ONLY,xgboost,4,0,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}","[0.7669211017740429, 0.7907555813419395, 0.8260106924910984]",0.7945624585356935,,False
student_por,S1_MID_G1_ONLY,xgboost,4,1,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 300, ""subsample"": 0.9}","[0.7449641716816502, 0.7714621785329864, 0.8131868805164887]",0.7765377435770416,,False
student_por,S1_MID_G1_ONLY,xgboost,4,2,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.08, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}","[0.7597768762677485, 0.7723784390451058, 0.7589435457246617]",0.7636996203458387,,False
student_por,S1_MID_G1_ONLY,xgboost,4,3,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.08, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 300, ""subsample"": 0.9}","[0.7375615763546799, 0.7902628941484852, 0.7934170263897175]",0.7737471656309608,,False
student_por,S1_MID_G1_ONLY,xgboost,4,4,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}","[0.7507376560705824, 0.7492035188966538, 0.7739734229286469]",0.757971532631961,,False
student_por,S1_MID_G1_ONLY,xgboost,4,5,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 300, ""subsample"": 0.9}","[0.7152032391235311, 0.7656512157864422, 0.7943887889944916]",0.7584144146348217,,False
student_por,S1_MID_G1_ONLY,xgboost,4,6,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.08, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}","[0.7557209970189321, 0.7269231609534422, 0.7751377115620629]",0.7525939565114791,,False
student_por,S1_MID_G1_ONLY,xgboost,4,7,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.08, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 300, ""subsample"": 0.9}","[0.7283067649848545, 0.7416632074166319, 0.7784056854182722]",0.7494585526065861,,False
student_por,S1_MID_G1_ONLY,mlp,4,0,COMPLETE,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}","[0.7378088578088579, 0.7151467350225115, 0.7519763930552311]",0.7349773286288669,,False
student_por,S1_MID_G1_ONLY,mlp,4,1,COMPLETE,"{""alpha"": 0.001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}","[0.7378088578088579, 0.7151467350225115, 0.7519763930552311]",0.7349773286288669,,False
student_por,S1_MID_G1_ONLY,mlp,4,2,COMPLETE,"{""alpha"": 0.01, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}","[0.7273888308371067, 0.7151467350225115, 0.7519763930552311]",0.7315039863049497,,False
student_por,S1_MID_G1_ONLY,mlp,4,3,COMPLETE,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001}","[0.701862409945441, 0.730887572961937, 0.7568914745385333]",0.7298804858153037,,False
student_por,S1_MID_G1_ONLY,mlp,4,4,COMPLETE,"{""alpha"": 0.001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001}","[0.701862409945441, 0.7126330532212884, 0.7568914745385333]",0.7237956459017543,,False
student_por,S1_MID_G1_ONLY,mlp,4,5,COMPLETE,"{""alpha"": 0.01, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001}","[0.701862409945441, 0.7392356071601355, 0.7568914745385333]",0.73266316388137,,False
student_por,S1_MID_G1_ONLY,mlp,4,6,COMPLETE,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}","[0.5903297121761849, 0.7224132406585824, 0.7029146971055685]",0.6718858833134452,,False
student_por,S1_MID_G1_ONLY,mlp,4,7,COMPLETE,"{""alpha"": 0.001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}","[0.5903297121761849, 0.7137238118529386, 0.6972520373683165]",0.6671018537991467,,False
student_por,S1_MID_G1_ONLY,mlp,4,8,COMPLETE,"{""alpha"": 0.01, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}","[0.5714120307553143, 0.7076118326118327, 0.6972520373683165]",0.658758633578488,,False
student_por,S2_LATE_G1_G2,logistic_regression,0,0,COMPLETE,"{""C"": 0.1, ""class_weight"": null}","[0.7965896975428679, 0.8553960659223817, 0.771953693758205]",0.8079798190744848,,False
student_por,S2_LATE_G1_G2,logistic_regression,0,1,COMPLETE,"{""C"": 0.1, ""class_weight"": ""balanced""}","[0.7951217498348647, 0.8305568499534016, 0.8329137018792191]",0.8195307672224952,,False
student_por,S2_LATE_G1_G2,logistic_regression,0,2,COMPLETE,"{""C"": 1.0, ""class_weight"": null}","[0.83276740237691, 0.8707885834400763, 0.8009779304876438]",0.8348446387682101,,False
student_por,S2_LATE_G1_G2,logistic_regression,0,3,COMPLETE,"{""C"": 1.0, ""class_weight"": ""balanced""}","[0.8253585319874962, 0.8472659992731358, 0.8254748196677916]",0.8326997836428078,,False
student_por,S2_LATE_G1_G2,logistic_regression,0,4,COMPLETE,"{""C"": 10.0, ""class_weight"": null}","[0.83276740237691, 0.8538095238095238, 0.8189477030678747]",0.8351748764181028,,False
student_por,S2_LATE_G1_G2,logistic_regression,0,5,COMPLETE,"{""C"": 10.0, ""class_weight"": ""balanced""}","[0.8127333752884414, 0.8143486248402046, 0.8184491978609625]",0.8151770659965362,,False
student_por,S2_LATE_G1_G2,random_forest,0,0,COMPLETE,"{""class_weight"": null, ""max_depth"": null, ""min_samples_leaf"": 1, ""n_estimators"": 300}","[0.8214356629068106, 0.8807301536699551, 0.831097442177628]",0.8444210862514646,,False
student_por,S2_LATE_G1_G2,random_forest,0,1,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": null, ""min_samples_leaf"": 1, ""n_estimators"": 300}","[0.8096439548483613, 0.8953965920652068, 0.8513735422639094]",0.8521380297258259,,False
student_por,S2_LATE_G1_G2,random_forest,0,2,COMPLETE,"{""class_weight"": null, ""max_depth"": null, ""min_samples_leaf"": 3, ""n_estimators"": 300}","[0.8278144974840203, 0.8663228384097877, 0.8235270594508132]",0.8392214651148736,,False
