stage,candidate_id,outer_fold,inner_fold,seed,trial_number,status,fit_stages_completed,runtime_seconds
inner_search,N3,0,2,42,0,completed,2,1.2410547999988921
inner_search,N3,0,0,42,1,completed,2,3.1583922000008897
inner_search,N3,0,1,42,1,completed,2,3.5744676000012987
inner_search,N3,0,2,42,1,completed,2,3.3993157999993855
inner_search,N3,0,0,42,2,completed,2,1.7967674000010447
inner_search,N3,0,1,42,2,completed,2,1.3946156000001793
inner_search,N3,0,2,42,2,completed,2,2.3716281999986677
inner_search,N3,0,0,42,3,completed,2,1.6844750999989628
inner_search,N3,0,1,42,3,completed,2,1.2899329000010766
inner_search,N3,0,2,42,3,completed,2,1.1453669000002265
inner_search,N3,0,0,42,4,completed,2,1.941762700000254
inner_search,N3,0,1,42,4,completed,2,1.1374425000012707
inner_search,N3,0,2,42,4,completed,2,0.5297143999996479
inner_search,N3,0,0,42,5,completed,2,2.4074289000000135
inner_search,N3,0,1,42,5,completed,2,2.783963899999435
inner_search,N3,0,2,42,5,completed,2,2.394622999998319
inner_search,N3,0,0,42,6,completed,2,1.804090300000098
inner_search,N3,0,1,42,6,completed,2,0.9340976000003138
inner_search,N3,0,2,42,6,completed,2,0.7426269000006869
inner_search,N3,0,0,42,7,completed,2,2.427501800000755
inner_search,N3,0,1,42,7,completed,2,3.5294363999983034
inner_search,N3,0,2,42,7,completed,2,2.9970707000011316
inner_search,N3,0,0,42,8,completed,2,0.43800480000027164
inner_search,N3,0,1,42,8,completed,2,0.40048449999994773
inner_search,N3,0,2,42,8,completed,2,2.1222298000011506
inner_search,N3,0,0,42,9,completed,2,0.7463642000002437
inner_search,N3,0,1,42,9,completed,2,0.6007028999993054
inner_search,N3,0,2,42,9,completed,2,2.7233104999995703
inner_search,N3,0,0,42,10,completed,2,1.8951226999997743
inner_search,N3,0,1,42,10,completed,2,3.6049020000009477
inner_search,N3,0,2,42,10,completed,2,1.9213907000012114
inner_search,N3,0,0,42,11,completed,2,1.9748107000013988
inner_search,N3,0,1,42,11,completed,2,3.331669499999407
inner_search,N3,0,2,42,11,completed,2,2.076286900000923
inner_search,N3,0,0,42,12,completed,2,3.93502670000089
inner_search,N3,0,1,42,12,completed,2,1.2234963999999309
inner_search,N3,0,2,42,12,completed,2,4.363331900000048
inner_search,N3,0,0,42,13,completed,2,4.490774600000805
inner_search,N3,0,1,42,13,completed,2,1.0113053999994008
inner_search,N3,0,2,42,13,completed,2,3.320621899998514
inner_search,N3,0,0,42,14,completed,2,2.363330700000006
inner_search,N3,0,1,42,14,completed,2,2.1004251999984263
inner_search,N3,0,2,42,14,completed,2,1.9008083999997325
inner_search,N3,0,0,42,15,completed,2,4.559668599998986
inner_search,N3,0,1,42,15,completed,2,1.2025886999999784
inner_search,N3,0,2,42,15,completed,2,4.21543820000079
inner_search,N3,0,0,42,16,completed,2,3.0207651000000624
inner_search,N3,0,1,42,16,completed,2,4.843711499999699
inner_search,N3,0,2,42,16,completed,2,2.762090199999875
inner_search,N3,0,0,42,17,completed,2,4.012704999999187
inner_search,N3,0,1,42,17,completed,2,1.530963499999416
inner_search,N3,0,2,42,17,completed,2,4.276021199999377
inner_search,N3,0,0,42,18,completed,2,2.074991900000896
inner_search,N3,0,1,42,18,completed,2,1.6599994999996852
inner_search,N3,0,2,42,18,completed,2,1.895070200000191
inner_search,N3,0,0,42,19,completed,2,2.3857749000017066
inner_search,N3,0,1,42,19,completed,2,0.8370942000001378
inner_search,N3,0,2,42,19,completed,2,2.430946899999981
inner_search,N3,0,0,42,20,completed,2,1.7024615999998787
inner_search,N3,0,1,42,20,completed,2,1.4154963000000862
inner_search,N3,0,2,42,20,completed,2,4.5213347999997495
inner_search,N3,0,0,42,21,completed,2,2.2235302999997657
inner_search,N3,0,1,42,21,completed,2,1.89852830000018
inner_search,N3,0,2,42,21,completed,2,1.9217910999996093
inner_search,N3,0,0,42,22,completed,2,2.2342979999993986
inner_search,N3,0,1,42,22,completed,2,2.09868219999953
inner_search,N3,0,2,42,22,completed,2,2.326250099999015
inner_search,N3,0,0,42,23,completed,2,2.270778699999937
inner_search,N3,0,1,42,23,completed,2,2.0856796000007307
inner_search,N3,0,2,42,23,completed,2,1.7250889999995707
inner_search,N3,0,0,42,24,completed,2,2.590871700000207
inner_search,N3,0,1,42,24,completed,2,0.9244360999982746
inner_search,N3,0,2,42,24,completed,2,2.3312397000008787
inner_search,N3,0,0,42,25,completed,2,2.7546910000000935
inner_search,N3,0,1,42,25,completed,2,2.596232100000634
inner_search,N3,0,2,42,25,completed,2,1.9780661999993754
inner_search,N3,0,0,42,26,completed,2,3.761287799999991
inner_search,N3,0,1,42,26,completed,2,1.0495136000008642
inner_search,N3,0,2,42,26,completed,2,0.8279755999992631
inner_search,N3,0,0,42,27,completed,2,0.5760766999992484
inner_search,N3,0,1,42,27,completed,2,0.5220233999989432
inner_search,N3,0,2,42,27,completed,2,0.7036427000002732
inner_search,N3,0,0,42,28,completed,2,2.5367169000001013
inner_search,N3,0,1,42,28,completed,2,3.6011376999995264
inner_search,N3,0,2,42,28,completed,2,2.708193199998277
inner_search,N3,0,0,42,29,completed,2,0.47325089999867487
inner_search,N3,0,1,42,29,completed,2,0.39890980000018317
inner_search,N3,0,2,42,29,completed,2,1.378871099999742
outer_evaluation,N3,0,,42,,completed,2,7.121952499999679
outer_evaluation,N3,0,,123,,completed,2,3.933781399999134
outer_evaluation,N3,0,,155,,completed,2,3.43335450000086
outer_evaluation,A1,0,,42,,completed,2,2.6227584000007482
outer_evaluation,A1,0,,123,,completed,2,4.251756699999532
outer_evaluation,A1,0,,155,,completed,2,4.151738999998997
outer_evaluation,A2,0,,42,,completed,2,4.371797900001184
outer_evaluation,A2,0,,123,,completed,2,6.679505599999175
outer_evaluation,A2,0,,155,,completed,2,6.121106700000382
outer_evaluation,R0,1,,42,,completed,0,0.0
inner_search,M1,1,0,42,0,completed,1,0.33497910000005504
inner_search,M1,1,1,42,0,completed,1,0.32056310000007215
inner_search,M1,1,2,42,0,completed,1,0.3263659000003827
inner_search,M1,1,0,42,1,completed,1,0.11293759999898612
inner_search,M1,1,1,42,1,completed,1,0.11207250000006752
inner_search,M1,1,2,42,1,completed,1,0.11175840000032622
inner_search,M1,1,0,42,2,completed,1,0.11346099999900616
inner_search,M1,1,1,42,2,completed,1,0.11517490000005637
inner_search,M1,1,2,42,2,completed,1,0.11153840000042692
inner_search,M1,1,0,42,3,completed,1,0.3571114000005764
inner_search,M1,1,1,42,3,completed,1,0.3339092000005621
inner_search,M1,1,2,42,3,completed,1,0.3311071999996784
inner_search,M1,1,0,42,4,completed,1,0.23076320000109263
inner_search,M1,1,1,42,4,completed,1,0.23289980000117794
inner_search,M1,1,2,42,4,completed,1,0.21732669999983045
inner_search,M1,1,0,42,5,completed,1,0.29093990000001213
inner_search,M1,1,1,42,5,completed,1,0.32052160000057484
inner_search,M1,1,2,42,5,completed,1,0.3669571000009455
inner_search,M1,1,0,42,6,completed,1,0.39744339999924705
inner_search,M1,1,1,42,6,completed,1,0.38304210000023886
inner_search,M1,1,2,42,6,completed,1,0.4279968999999255
inner_search,M1,1,0,42,7,completed,1,0.2557140000008076
inner_search,M1,1,1,42,7,completed,1,0.2289547999989736
inner_search,M1,1,2,42,7,completed,1,0.21357869999883405
inner_search,M1,1,0,42,8,completed,1,0.36332020000008924
inner_search,M1,1,1,42,8,completed,1,0.32971489999908954
inner_search,M1,1,2,42,8,completed,1,0.3548885000000155
inner_search,M1,1,0,42,9,completed,1,0.13352339999983087
inner_search,M1,1,1,42,9,completed,1,0.13829139999870677
inner_search,M1,1,2,42,9,completed,1,0.11755190000076254
inner_search,M1,1,0,42,10,completed,1,0.2099517000006017
inner_search,M1,1,1,42,10,completed,1,0.23740889999862702
inner_search,M1,1,2,42,10,completed,1,0.24568399999952817
inner_search,M1,1,0,42,11,completed,1,0.2143804999996064
inner_search,M1,1,1,42,11,completed,1,0.21998639999947045
inner_search,M1,1,2,42,11,completed,1,0.2393376999989414
inner_search,M1,1,0,42,12,completed,1,0.23928260000138835
inner_search,M1,1,1,42,12,completed,1,0.28372420000050624
inner_search,M1,1,2,42,12,completed,1,0.2284803999991709
inner_search,M1,1,0,42,13,completed,1,0.23037769999973534
inner_search,M1,1,1,42,13,completed,1,0.25095150000015565
inner_search,M1,1,2,42,13,completed,1,0.2308796999986953
inner_search,M1,1,0,42,14,completed,1,0.2156598000001395
inner_search,M1,1,1,42,14,completed,1,0.25943480000023555
inner_search,M1,1,2,42,14,completed,1,0.2490868999993836
inner_search,M1,1,0,42,15,completed,1,0.23819970000113244
inner_search,M1,1,1,42,15,completed,1,0.24657180000031076
inner_search,M1,1,2,42,15,completed,1,0.2551287999995111
inner_search,M1,1,0,42,16,completed,1,0.2345671000002767
inner_search,M1,1,1,42,16,completed,1,0.2334274999993795
inner_search,M1,1,2,42,16,completed,1,0.25286310000046797
inner_search,M1,1,0,42,17,completed,1,0.2469397000004392
inner_search,M1,1,1,42,17,completed,1,0.24018440000145347
inner_search,M1,1,2,42,17,completed,1,0.22247150000112015
inner_search,M1,1,0,42,18,completed,1,0.22005230000104348
inner_search,M1,1,1,42,18,completed,1,0.24096620000091207
inner_search,M1,1,2,42,18,completed,1,0.2137970999992831
inner_search,M1,1,0,42,19,completed,1,0.125516999998581
inner_search,M1,1,1,42,19,completed,1,0.1312498000006599
inner_search,M1,1,2,42,19,completed,1,0.12369720000060624
inner_search,M1,1,0,42,20,completed,1,0.25829309999971883
inner_search,M1,1,1,42,20,completed,1,0.22598040000048059
inner_search,M1,1,2,42,20,completed,1,0.23959289999947941
inner_search,M1,1,0,42,21,completed,1,0.22828999999910593
inner_search,M1,1,1,42,21,completed,1,0.21708380000018224
inner_search,M1,1,2,42,21,completed,1,0.21507279999968887
inner_search,M1,1,0,42,22,completed,1,0.23571239999910176
inner_search,M1,1,1,42,22,completed,1,0.24858510000012757
inner_search,M1,1,2,42,22,completed,1,0.2374811999998201
inner_search,M1,1,0,42,23,completed,1,0.24563520000083372
inner_search,M1,1,1,42,23,completed,1,0.21922650000124122
inner_search,M1,1,2,42,23,completed,1,0.22789469999952416
inner_search,M1,1,0,42,24,completed,1,0.2399111000013363
inner_search,M1,1,1,42,24,completed,1,0.23918720000074245
inner_search,M1,1,2,42,24,completed,1,0.21648439999989932
inner_search,M1,1,0,42,25,completed,1,0.22063280000111263
inner_search,M1,1,1,42,25,completed,1,0.21559610000076646
inner_search,M1,1,2,42,25,completed,1,0.21471250000104192
inner_search,M1,1,0,42,26,completed,1,0.21826639999926556
inner_search,M1,1,1,42,26,completed,1,0.23256709999986924
inner_search,M1,1,2,42,26,completed,1,0.21365350000087346
inner_search,M1,1,0,42,27,completed,1,0.21549320000121952
inner_search,M1,1,1,42,27,completed,1,0.2127455000008922
inner_search,M1,1,2,42,27,completed,1,0.21027409999987867
inner_search,M1,1,0,42,28,completed,1,0.31469030000153
inner_search,M1,1,1,42,28,completed,1,0.33239580000008573
inner_search,M1,1,2,42,28,completed,1,0.3200159000007261
inner_search,M1,1,0,42,29,completed,1,0.3231056000004173
inner_search,M1,1,1,42,29,completed,1,0.3268387999996776
inner_search,M1,1,2,42,29,completed,1,0.33158689999982016
outer_evaluation,M1,1,,42,,completed,1,0.41253580000011425
inner_search,M2,1,0,42,0,completed,1,0.01392909999958647
inner_search,M2,1,1,42,0,completed,1,0.014424599999983911
inner_search,M2,1,2,42,0,completed,1,0.013156500001059612
inner_search,M2,1,0,42,1,completed,1,0.014519799999106908
inner_search,M2,1,1,42,1,completed,1,0.01409090000015567
inner_search,M2,1,2,42,1,completed,1,0.014714400000229944
inner_search,M2,1,0,42,2,completed,1,0.013958300000012969
inner_search,M2,1,1,42,2,completed,1,0.012350299999525305
inner_search,M2,1,2,42,2,completed,1,0.012843200000133947
inner_search,M2,1,0,42,3,completed,1,0.010183200000028592
inner_search,M2,1,1,42,3,completed,1,0.010203699999692617
inner_search,M2,1,2,42,3,completed,1,0.010384699999121949
inner_search,M2,1,0,42,4,completed,1,0.013016199998673983
inner_search,M2,1,1,42,4,completed,1,0.013315099999090307
inner_search,M2,1,2,42,4,completed,1,0.014179199999489356
inner_search,M2,1,0,42,5,completed,1,0.014240000000427244
inner_search,M2,1,1,42,5,completed,1,0.014031500000783126
inner_search,M2,1,2,42,5,completed,1,0.014515999999275664
inner_search,M2,1,0,42,6,completed,1,0.012668699999267119
inner_search,M2,1,1,42,6,completed,1,0.013018200001170044
inner_search,M2,1,2,42,6,completed,1,0.013034300000072108
inner_search,M2,1,0,42,7,completed,1,0.012896600001113256
inner_search,M2,1,1,42,7,completed,1,0.013241200000265962
inner_search,M2,1,2,42,7,completed,1,0.013183299999582232
inner_search,M2,1,0,42,8,completed,1,0.010701799999878858
inner_search,M2,1,1,42,8,completed,1,0.010233799999696203
inner_search,M2,1,2,42,8,completed,1,0.010226299998976174
inner_search,M2,1,0,42,9,completed,1,0.014440300001297146
inner_search,M2,1,1,42,9,completed,1,0.014609100000598119
inner_search,M2,1,2,42,9,completed,1,0.014096900000367896
inner_search,M2,1,0,42,10,completed,1,0.016957100000581704
inner_search,M2,1,1,42,10,completed,1,0.01330249999955413
inner_search,M2,1,2,42,10,completed,1,0.011083999999755179
inner_search,M2,1,0,42,11,completed,1,0.01163260000066657
inner_search,M2,1,1,42,11,completed,1,0.010418699999718228
inner_search,M2,1,2,42,11,completed,1,0.010973899999953574
inner_search,M2,1,0,42,12,completed,1,0.010274700000081793
inner_search,M2,1,1,42,12,completed,1,0.010629500000504777
inner_search,M2,1,2,42,12,completed,1,0.00999489999958314
inner_search,M2,1,0,42,13,completed,1,0.011445800000728923
inner_search,M2,1,1,42,13,completed,1,0.010410599999886472
inner_search,M2,1,2,42,13,completed,1,0.010247599999274826
inner_search,M2,1,0,42,14,completed,1,0.010085599999001715
inner_search,M2,1,1,42,14,completed,1,0.01005309999891324
inner_search,M2,1,2,42,14,completed,1,0.010426100001495797
inner_search,M2,1,0,42,15,completed,1,0.010682500000257278
inner_search,M2,1,1,42,15,completed,1,0.010098499999003252
inner_search,M2,1,2,42,15,completed,1,0.009968600001229788
inner_search,M2,1,0,42,16,completed,1,0.01011579999976675
inner_search,M2,1,1,42,16,completed,1,0.010028299999248702
inner_search,M2,1,2,42,16,completed,1,0.011025000001609442
inner_search,M2,1,0,42,17,completed,1,0.010306099999070284
inner_search,M2,1,1,42,17,completed,1,0.010134599999219063
inner_search,M2,1,2,42,17,completed,1,0.009755800001585158
inner_search,M2,1,0,42,18,completed,1,0.012897800001155701
inner_search,M2,1,1,42,18,completed,1,0.012955599999258993
inner_search,M2,1,2,42,18,completed,1,0.012635299999601557
inner_search,M2,1,0,42,19,completed,1,0.01115600000048289
inner_search,M2,1,1,42,19,completed,1,0.010942599999907543
inner_search,M2,1,2,42,19,completed,1,0.01085369999964314
inner_search,M2,1,0,42,20,completed,1,0.011760700001104851
inner_search,M2,1,1,42,20,completed,1,0.011863300000186427
inner_search,M2,1,2,42,20,completed,1,0.011027000000467524
inner_search,M2,1,0,42,21,completed,1,0.009918300000208546
inner_search,M2,1,1,42,21,completed,1,0.009996500000852393
inner_search,M2,1,2,42,21,completed,1,0.00976489999993646
inner_search,M2,1,0,42,22,completed,1,0.010066499999084044
inner_search,M2,1,1,42,22,completed,1,0.010835600000064005
inner_search,M2,1,2,42,22,completed,1,0.010008799999923212
inner_search,M2,1,0,42,23,completed,1,0.010068600000522565
inner_search,M2,1,1,42,23,completed,1,0.010220399999525398
inner_search,M2,1,2,42,23,completed,1,0.009686600000350154
inner_search,M2,1,0,42,24,completed,1,0.011633800000709016
inner_search,M2,1,1,42,24,completed,1,0.011017200000424054
inner_search,M2,1,2,42,24,completed,1,0.011173500000950298
inner_search,M2,1,0,42,25,completed,1,0.011231899999984307
inner_search,M2,1,1,42,25,completed,1,0.01175639999928535
inner_search,M2,1,2,42,25,completed,1,0.010480900000402471
inner_search,M2,1,0,42,26,completed,1,0.010815499999807798
inner_search,M2,1,1,42,26,completed,1,0.010364199999457924
inner_search,M2,1,2,42,26,completed,1,0.010206700000708224
inner_search,M2,1,0,42,27,completed,1,0.010198600000876468
inner_search,M2,1,1,42,27,completed,1,0.010303200000635115
inner_search,M2,1,2,42,27,completed,1,0.01008199999887438
inner_search,M2,1,0,42,28,completed,1,0.010823300000993186
inner_search,M2,1,1,42,28,completed,1,0.010530699999435456
inner_search,M2,1,2,42,28,completed,1,0.010171099998842692
inner_search,M2,1,0,42,29,completed,1,0.010757699999885517
inner_search,M2,1,1,42,29,completed,1,0.010708800000429619
inner_search,M2,1,2,42,29,completed,1,0.01064810000025318
outer_evaluation,M2,1,,42,,completed,1,0.03924819999883766
inner_search,N0,1,0,42,0,completed,2,1.4489244000014878
inner_search,N0,1,1,42,0,completed,2,1.3204095000000962
inner_search,N0,1,2,42,0,completed,2,1.412521399999605
inner_search,N0,1,0,42,1,completed,2,0.4026556000007986
inner_search,N0,1,1,42,1,completed,2,0.41766090000055556
inner_search,N0,1,2,42,1,completed,2,0.5008589999997639
inner_search,N0,1,0,42,2,completed,2,3.3595452999998088
inner_search,N0,1,1,42,2,completed,2,2.544244400000025
inner_search,N0,1,2,42,2,completed,2,3.8274777000005997
inner_search,N0,1,0,42,3,completed,2,0.48742959999981395
inner_search,N0,1,1,42,3,completed,2,0.5348630999997113
inner_search,N0,1,2,42,3,completed,2,0.5566908000000694
inner_search,N0,1,0,42,4,completed,2,1.728912800001126
inner_search,N0,1,1,42,4,completed,2,1.482081800000742
inner_search,N0,1,2,42,4,completed,2,1.5486077000005025
inner_search,N0,1,0,42,5,completed,2,0.8769136000009894
inner_search,N0,1,1,42,5,completed,2,0.9387802999990527
inner_search,N0,1,2,42,5,completed,2,0.8967482999996719
inner_search,N0,1,0,42,6,completed,2,3.8840206999993825
inner_search,N0,1,1,42,6,completed,2,3.689867499999309
inner_search,N0,1,2,42,6,completed,2,3.7470683000010467
inner_search,N0,1,0,42,7,completed,2,0.9961124000001291
inner_search,N0,1,1,42,7,completed,2,0.9326794000007794
inner_search,N0,1,2,42,7,completed,2,0.8943988000009995
inner_search,N0,1,0,42,8,completed,2,4.337122300001283
inner_search,N0,1,1,42,8,completed,2,2.139046199999939
inner_search,N0,1,2,42,8,completed,2,2.8363251999999193
inner_search,N0,1,0,42,9,completed,2,1.4981701000015164
inner_search,N0,1,1,42,9,completed,2,2.8621801000008418
inner_search,N0,1,2,42,9,completed,2,2.5736670999995113
inner_search,N0,1,0,42,10,completed,2,4.584498000000167
inner_search,N0,1,1,42,10,completed,2,2.3096867999993265
inner_search,N0,1,2,42,10,completed,2,4.2546486999999615
inner_search,N0,1,0,42,11,completed,2,3.903154200001154
inner_search,N0,1,1,42,11,completed,2,2.666470500000287
inner_search,N0,1,2,42,11,completed,2,2.520459399998799
inner_search,N0,1,0,42,12,completed,2,2.560627900000327
inner_search,N0,1,1,42,12,completed,2,2.836441100000229
inner_search,N0,1,2,42,12,completed,2,3.4357827000003454
inner_search,N0,1,0,42,13,completed,2,3.600597500000731
inner_search,N0,1,1,42,13,completed,2,3.089676399999007
inner_search,N0,1,2,42,13,completed,2,3.397259399998802
inner_search,N0,1,0,42,14,completed,2,3.9805129999986093
inner_search,N0,1,1,42,14,completed,2,3.8719980000005307
inner_search,N0,1,2,42,14,completed,2,3.5529489000000467
inner_search,N0,1,0,42,15,completed,2,3.8346741999994265
inner_search,N0,1,1,42,15,completed,2,3.5229425999987143
inner_search,N0,1,2,42,15,completed,2,3.1432142999983625
inner_search,N0,1,0,42,16,completed,2,2.8441504999991594
inner_search,N0,1,1,42,16,completed,2,3.6347695000004023
inner_search,N0,1,2,42,16,completed,2,5.255609599998934
inner_search,N0,1,0,42,17,completed,2,2.8128649999998743
inner_search,N0,1,1,42,17,completed,2,2.9810085000008257
inner_search,N0,1,2,42,17,completed,2,5.225135299999238
inner_search,N0,1,0,42,18,completed,2,1.4058425999992323
inner_search,N0,1,1,42,18,completed,2,3.2346085000008316
inner_search,N0,1,2,42,18,completed,2,2.5768590999996377
inner_search,N0,1,0,42,19,completed,2,2.4764551000007486
inner_search,N0,1,1,42,19,completed,2,1.8826640999996016
inner_search,N0,1,2,42,19,completed,2,2.849081299998943
inner_search,N0,1,0,42,20,completed,2,3.125793999999587
inner_search,N0,1,1,42,20,completed,2,1.3258229999992182
inner_search,N0,1,2,42,20,completed,2,3.97635420000006
inner_search,N0,1,0,42,21,completed,2,1.489301699999487
inner_search,N0,1,1,42,21,completed,2,3.193878699999914
inner_search,N0,1,2,42,21,completed,2,2.3658855999983643
inner_search,N0,1,0,42,22,completed,2,2.146716400000514
inner_search,N0,1,1,42,22,completed,2,1.7250664999992296
inner_search,N0,1,2,42,22,completed,2,2.668460299999424
inner_search,N0,1,0,42,23,completed,2,0.48744040000019595
inner_search,N0,1,1,42,23,completed,2,0.49184680000144
inner_search,N0,1,2,42,23,completed,2,0.5157815000002302
inner_search,N0,1,0,42,24,completed,2,1.6288053999996919
inner_search,N0,1,1,42,24,completed,2,2.396050400000604
inner_search,N0,1,2,42,24,completed,2,2.4698394000006374
inner_search,N0,1,0,42,25,completed,2,2.4897794000007707
inner_search,N0,1,1,42,25,completed,2,2.115683899999567
inner_search,N0,1,2,42,25,completed,2,2.9887165000000095
inner_search,N0,1,0,42,26,completed,2,0.47085369999877
inner_search,N0,1,1,42,26,completed,2,0.4805937000000995
inner_search,N0,1,2,42,26,completed,2,3.8591032000003906
inner_search,N0,1,0,42,27,completed,2,1.797913399999743
inner_search,N0,1,1,42,27,completed,2,2.9650812999989284
inner_search,N0,1,2,42,27,completed,2,2.612041999998837
inner_search,N0,1,0,42,28,completed,2,2.4733226999996987
inner_search,N0,1,1,42,28,completed,2,3.5256062999997084
inner_search,N0,1,2,42,28,completed,2,2.794816900001024
inner_search,N0,1,0,42,29,completed,2,1.6873322000010376
inner_search,N0,1,1,42,29,completed,2,2.8454892999998265
inner_search,N0,1,2,42,29,completed,2,2.519764300001043
outer_evaluation,N0,1,,42,,completed,2,2.543667399999322
outer_evaluation,N0,1,,123,,completed,2,3.334045100000367
outer_evaluation,N0,1,,155,,completed,2,3.056119099999705
inner_search,N1,1,0,42,0,completed,2,2.4661441999996896
inner_search,N1,1,1,42,0,completed,2,2.221482400000241
inner_search,N1,1,2,42,0,completed,2,3.259144900001047
inner_search,N1,1,0,42,1,completed,2,1.0288017000002583
inner_search,N1,1,1,42,1,completed,2,0.9836250999996992
inner_search,N1,1,2,42,1,completed,2,1.096859699999186
inner_search,N1,1,0,42,2,completed,2,1.282996699999785
inner_search,N1,1,1,42,2,completed,2,1.2055553999998665
inner_search,N1,1,2,42,2,completed,2,1.2087480000009236
inner_search,N1,1,0,42,3,completed,2,2.5724995999989915
inner_search,N1,1,1,42,3,completed,2,2.5041142999998556
inner_search,N1,1,2,42,3,completed,2,2.509058699999514
inner_search,N1,1,0,42,4,completed,2,1.2897241999999096
inner_search,N1,1,1,42,4,completed,2,1.3739447999996628
inner_search,N1,1,2,42,4,completed,2,4.269067199998972
inner_search,N1,1,0,42,5,completed,2,0.9909496999989642
inner_search,N1,1,1,42,5,completed,2,1.029468500000803
inner_search,N1,1,2,42,5,completed,2,3.6488788000006025
inner_search,N1,1,0,42,6,completed,2,4.444408900000781
inner_search,N1,1,1,42,6,completed,2,4.389130399998976
inner_search,N1,1,2,42,6,completed,2,4.23136759999943
inner_search,N1,1,0,42,7,completed,2,1.2169586999989406
inner_search,N1,1,1,42,7,completed,2,4.016694699999789
inner_search,N1,1,2,42,7,completed,2,4.077616200000193
inner_search,N1,1,0,42,8,completed,2,1.413481800000227
inner_search,N1,1,1,42,8,completed,2,1.4916981000005762
inner_search,N1,1,2,42,8,completed,2,1.5539534999988973
inner_search,N1,1,0,42,9,completed,2,3.555897399999594
inner_search,N1,1,1,42,9,completed,2,3.7636714999989636
inner_search,N1,1,2,42,9,completed,2,3.594905400001153
inner_search,N1,1,0,42,10,completed,2,3.7203386000001046
inner_search,N1,1,1,42,10,completed,2,4.141356600001018
inner_search,N1,1,2,42,10,completed,2,3.8928981000008207
inner_search,N1,1,0,42,11,completed,2,3.7779275000011694
inner_search,N1,1,1,42,11,completed,2,3.6675166999993962
inner_search,N1,1,2,42,11,completed,2,3.6194539000007353
inner_search,N1,1,0,42,12,completed,2,4.309423999999126
inner_search,N1,1,1,42,12,completed,2,4.359110600000349
inner_search,N1,1,2,42,12,completed,2,3.9077558999997564
inner_search,N1,1,0,42,13,completed,2,2.0315556000005017
inner_search,N1,1,1,42,13,completed,2,1.6472245000004477
inner_search,N1,1,2,42,13,completed,2,2.2200630999996065
inner_search,N1,1,0,42,14,completed,2,2.0437529000009818
inner_search,N1,1,1,42,14,completed,2,1.8548246000009385
inner_search,N1,1,2,42,14,completed,2,4.116911200000686
inner_search,N1,1,0,42,15,completed,2,3.6726505999995425
inner_search,N1,1,1,42,15,completed,2,3.896196100000452
inner_search,N1,1,2,42,15,completed,2,3.646729400001277
inner_search,N1,1,0,42,16,completed,2,1.2504299000011088
inner_search,N1,1,1,42,16,completed,2,1.4523338999988482
inner_search,N1,1,2,42,16,completed,2,1.6486023999987083
inner_search,N1,1,0,42,17,completed,2,2.026419200001328
inner_search,N1,1,1,42,17,completed,2,1.7328827000001183
inner_search,N1,1,2,42,17,completed,2,1.9035224999988714
inner_search,N1,1,0,42,18,completed,2,2.638049900000624
inner_search,N1,1,1,42,18,completed,2,2.422579300000507
inner_search,N1,1,2,42,18,completed,2,1.1722367999991548
inner_search,N1,1,0,42,19,completed,2,5.448890600000595
inner_search,N1,1,1,42,19,completed,2,6.701264999999694
inner_search,N1,1,2,42,19,completed,2,3.794777000000977
inner_search,N1,1,0,42,20,completed,2,1.2802479000001767
inner_search,N1,1,1,42,20,completed,2,1.4066771999987395
inner_search,N1,1,2,42,20,completed,2,4.094677199998841
inner_search,N1,1,0,42,21,completed,2,6.6204355000008945
inner_search,N1,1,1,42,21,completed,2,6.873426800000743
inner_search,N1,1,2,42,21,completed,2,4.906572399999277
inner_search,N1,1,0,42,22,completed,2,7.4434749000010925
inner_search,N1,1,1,42,22,completed,2,6.020975900000849
inner_search,N1,1,2,42,22,completed,2,4.649374099999477
inner_search,N1,1,0,42,23,completed,2,1.3177278000002843
inner_search,N1,1,1,42,23,completed,2,1.2891531999994186
inner_search,N1,1,2,42,23,completed,2,1.3970953000007285
inner_search,N1,1,0,42,24,completed,2,1.4765310999991925
inner_search,N1,1,1,42,24,completed,2,1.6630817000004754
inner_search,N1,1,2,42,24,completed,2,1.7159296000008908
inner_search,N1,1,0,42,25,completed,2,1.2769344999996974
inner_search,N1,1,1,42,25,completed,2,1.292786600000909
inner_search,N1,1,2,42,25,completed,2,1.1475933000001532
inner_search,N1,1,0,42,26,completed,2,0.8313510000007227
inner_search,N1,1,1,42,26,completed,2,0.7884508999995887
inner_search,N1,1,2,42,26,completed,2,0.7801208999990195
inner_search,N1,1,0,42,27,completed,2,1.9185516999987158
inner_search,N1,1,1,42,27,completed,2,1.7181752999986202
inner_search,N1,1,2,42,27,completed,2,2.2216740000003483
inner_search,N1,1,0,42,28,completed,2,7.792023699999845
inner_search,N1,1,1,42,28,completed,2,6.26446340000075
inner_search,N1,1,2,42,28,completed,2,5.05932059999941
inner_search,N1,1,0,42,29,completed,2,1.8750452999993286
inner_search,N1,1,1,42,29,completed,2,1.7320017000001826
inner_search,N1,1,2,42,29,completed,2,2.1718421000005037
outer_evaluation,N1,1,,42,,completed,2,4.747174000000086
outer_evaluation,N1,1,,123,,completed,2,6.167292799998904
outer_evaluation,N1,1,,155,,completed,2,5.786396999999852
inner_search,N2,1,0,42,0,completed,2,0.9095474000005197
inner_search,N2,1,1,42,0,completed,2,1.702448000000004
