domain,model,fold,seed,stage,n_models,accuracy,risk_precision,risk_f1,ap,roc_auc,risk_recall,recall_at_20,threshold,n,prevalence
uci,LR,0,2026,S1,1,0.8333333333333334,0.7272727272727273,0.5581395348837209,0.7064028778447843,0.9174123989218329,0.4528301886792453,0.6037735849056604,0.93,228,0.2324561403508772
uci,LR,0,2026,S2,1,0.8903508771929824,0.7258064516129032,0.782608695652174,0.845565184002691,0.9559029649595687,0.8490566037735849,0.6981132075471698,0.65,228,0.2324561403508772
uci,DT,0,2026,S0,1,0.6842105263157895,0.38271604938271603,0.4626865671641791,0.3198243714224284,0.614501347708895,0.5849056603773585,0.3018867924528302,0.5,228,0.2324561403508772
uci,DT,0,2026,S1,1,0.8771929824561403,0.7551020408163265,0.7254901960784313,0.754667345233383,0.927277628032345,0.6981132075471698,0.660377358490566,0.78,228,0.2324561403508772
uci,DT,0,2026,S2,1,0.8771929824561403,0.7551020408163265,0.7254901960784313,0.754667345233383,0.927277628032345,0.6981132075471698,0.660377358490566,0.78,228,0.2324561403508772
uci,RF,0,2026,S0,1,0.7324561403508771,0.42,0.4077669902912621,0.43723889887222034,0.7318598382749326,0.39622641509433965,0.39622641509433965,0.61,228,0.2324561403508772
uci,RF,0,2026,S1,1,0.8771929824561403,0.711864406779661,0.75,0.7262884507607651,0.9264690026954178,0.7924528301886793,0.6037735849056604,0.63,228,0.2324561403508772
uci,RF,0,2026,S2,1,0.9078947368421053,0.8333333333333334,0.7920792079207921,0.8350677997953027,0.9553638814016172,0.7547169811320755,0.7169811320754716,0.73,228,0.2324561403508772
uci,SVM,0,2026,S0,1,0.7149122807017544,0.42105263157894735,0.49612403100775193,0.44893776425698984,0.7015633423180593,0.6037735849056604,0.37735849056603776,0.45,228,0.2324561403508772
uci,SVM,0,2026,S1,1,0.8421052631578947,0.7073170731707317,0.6170212765957447,0.7076253611756291,0.9167654986522911,0.5471698113207547,0.5849056603773585,0.5,228,0.2324561403508772
uci,SVM,0,2026,S2,1,0.8596491228070176,0.7692307692307693,0.6521739130434783,0.797922312503784,0.9431805929919137,0.5660377358490566,0.6792452830188679,0.49,228,0.2324561403508772
uci,XGB,0,2026,S0,1,0.7543859649122807,0.46511627906976744,0.4166666666666667,0.4556697370402085,0.7073854447439354,0.37735849056603776,0.37735849056603776,0.7,228,0.2324561403508772
uci,XGB,0,2026,S1,1,0.8552631578947368,0.717391304347826,0.6666666666666666,0.7384045141958135,0.9179514824797844,0.6226415094339622,0.6226415094339622,0.72,228,0.2324561403508772
uci,XGB,0,2026,S2,1,0.8991228070175439,0.875,0.7526881720430108,0.868994791013544,0.9588140161725067,0.660377358490566,0.7169811320754716,0.9,228,0.2324561403508772
uci,CatBoost,0,2026,S0,1,0.7149122807017544,0.38,0.36893203883495146,0.37746597699775175,0.6988679245283019,0.3584905660377358,0.32075471698113206,0.59,228,0.2324561403508772
uci,CatBoost,0,2026,S1,1,0.8640350877192983,0.671875,0.7350427350427351,0.6932270006006954,0.9055525606469004,0.8113207547169812,0.5660377358490566,0.51,228,0.2324561403508772
uci,CatBoost,0,2026,S2,1,0.8728070175438597,0.7608695652173914,0.7070707070707071,0.8154561129066216,0.9450134770889488,0.660377358490566,0.660377358490566,0.67,228,0.2324561403508772
uci,MLP,0,2026,S0,1,0.6666666666666666,0.3707865168539326,0.4647887323943662,0.44887125628789887,0.7005929919137467,0.6226415094339622,0.39622641509433965,0.23,228,0.2324561403508772
uci,MLP,0,2026,S1,1,0.8333333333333334,0.6744186046511628,0.6041666666666666,0.6689056751179836,0.8928301886792452,0.5471698113207547,0.5660377358490566,0.5,228,0.2324561403508772
uci,MLP,0,2026,S2,1,0.8728070175438597,0.7727272727272727,0.7010309278350515,0.8093768001728823,0.9451212938005391,0.6415094339622641,0.660377358490566,0.71,228,0.2324561403508772
uci,LR,1,42,S0,1,0.7253218884120172,0.37142857142857144,0.28888888888888886,0.3916815093631808,0.642288049029622,0.23636363636363636,0.3090909090909091,0.78,233,0.23605150214592274
uci,LR,1,42,S1,1,0.8283261802575107,0.5949367088607594,0.7014925373134329,0.7496185999093763,0.904187946884576,0.8545454545454545,0.6181818181818182,0.38,233,0.23605150214592274
uci,LR,1,42,S2,1,0.9012875536480687,0.7758620689655172,0.7964601769911505,0.8984159067102045,0.959244126659857,0.8181818181818182,0.7272727272727273,0.68,233,0.23605150214592274
uci,DT,1,42,S0,1,0.5793991416309013,0.34074074074074073,0.4842105263157895,0.4619494069253872,0.7620020429009192,0.8363636363636363,0.45454545454545453,0.3,233,0.23605150214592274
uci,DT,1,42,S1,1,0.8798283261802575,0.7647058823529411,0.7358490566037735,0.7569293005777741,0.9242083758937693,0.7090909090909091,0.6545454545454545,0.71,233,0.23605150214592274
uci,DT,1,42,S2,1,0.8798283261802575,0.7647058823529411,0.7358490566037735,0.8321756718535571,0.9398365679264556,0.7090909090909091,0.6727272727272727,0.71,233,0.23605150214592274
uci,RF,1,42,S0,1,0.648068669527897,0.3884297520661157,0.5340909090909091,0.47333062405584836,0.7920326864147089,0.8545454545454545,0.41818181818181815,0.29,233,0.23605150214592274
uci,RF,1,42,S1,1,0.8755364806866953,0.76,0.7238095238095238,0.6989392959138077,0.930949948927477,0.6909090909090909,0.6727272727272727,0.67,233,0.23605150214592274
uci,RF,1,42,S2,1,0.8841201716738197,0.8333333333333334,0.7216494845360825,0.8683587665283308,0.9591419816138917,0.6363636363636364,0.7090909090909091,0.74,233,0.23605150214592274
uci,SVM,1,42,S0,1,0.6609442060085837,0.34210526315789475,0.3969465648854962,0.3233544784550625,0.629826353421859,0.4727272727272727,0.2909090909090909,0.46,233,0.23605150214592274
uci,SVM,1,42,S1,1,0.8283261802575107,0.6,0.6923076923076923,0.6931683143322461,0.8881511746680286,0.8181818181818182,0.6,0.29,233,0.23605150214592274
uci,SVM,1,42,S2,1,0.8626609442060086,0.6533333333333333,0.7538461538461538,0.8201754829205601,0.9271705822267621,0.8909090909090909,0.6727272727272727,0.15,233,0.23605150214592274
uci,XGB,1,42,S0,1,0.6866952789699571,0.41,0.5290322580645161,0.4228585032892478,0.7525025536261492,0.7454545454545455,0.41818181818181815,0.29,233,0.23605150214592274
