domain,model,fold,seed,stage,ap,roc_auc,risk_f1,risk_recall,recall_at_20,n,prevalence,n_models,one_weight_all_stages
oulad,RF,2,1201,100pct,0.920234312427482,0.940866070295174,0.8334519572953737,0.7458598726114649,0.6331210191082802,4982,0.3151344841429145,1,True
oulad,SVM,2,1201,20pct,0.7302493858112777,0.7692189506363095,0.6642361111111111,0.7597299444003177,0.37370929308975376,5930,0.4246205733558179,1,True
oulad,SVM,2,1201,35pct,0.793986356178141,0.8277756845343363,0.7006970069700696,0.7649955237242614,0.43822739480752015,5646,0.39567835635848386,1,True
oulad,SVM,2,1201,50pct,0.8413771696977435,0.8717874464817192,0.7343941248470012,0.7455268389662028,0.4970178926441352,5424,0.37094395280235987,1,True
oulad,SVM,2,1201,75pct,0.8847419335126261,0.9112419655360211,0.7747035573122529,0.7463386057410663,0.5828939660222613,5119,0.3334635671029498,1,True
oulad,SVM,2,1201,100pct,0.9087686490226796,0.9287772268725591,0.8247199132634623,0.7267515923566878,0.6292993630573248,4982,0.3151344841429145,1,True
oulad,XGB,2,1201,20pct,0.7566438210717306,0.7822836189051956,0.6688588007736944,0.6866560762509929,0.39158061953931694,5930,0.4246205733558179,1,True
oulad,XGB,2,1201,35pct,0.7950901913203929,0.824392895263544,0.6899365367180417,0.6812891674127126,0.4395702775290958,5646,0.39567835635848386,1,True
oulad,XGB,2,1201,50pct,0.8468360152907,0.875452152268103,0.7288401253918495,0.6933399602385686,0.5034791252485089,5424,0.37094395280235987,1,True
oulad,XGB,2,1201,75pct,0.8911450486648949,0.9160437574816063,0.7859384808537351,0.7334504979496193,0.5864089045108377,5119,0.3334635671029498,1,True
oulad,XGB,2,1201,100pct,0.9195811518047953,0.9402349146138396,0.8308135349172067,0.7350318471337579,0.6331210191082802,4982,0.3151344841429145,1,True
oulad,CatBoost,2,1201,20pct,0.7614177832285766,0.7865067877053097,0.6714958348424483,0.7362986497220015,0.397934868943606,5930,0.4246205733558179,1,True
