dataset,model_id,model_family,prediction_stage,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,pr_auc,roc_auc,brier,nll,ece,medium_to_low_errors,low_to_medium_errors,seed_macro_f1_mean,seed_macro_f1_std,low_recall,low_f1,rank_macro_f1,rank_balanced_accuracy,rank_pr_auc,rank_low_recall,rank_low_f1,authority_scope,risk_f1,risk_precision,risk_recall,threshold_policy,threshold,seed_macro_f1_min,seed_macro_f1_max,not_risk_precision,not_risk_recall,not_risk_f1,specificity,tn,fp,fn,tp,eligible_count,positive_count,negative_count,coverage
student_por,xgboost_por,xgboost,S0_EARLY_NO_GRADE,0.6456086286594761,0.4384995799700501,0.5595213263805322,0.4384995799700501,0.4533470507544582,0.5955426835841149,0.5168320704641282,0.7019357673006755,0.4853704742032169,0.7994783509849298,0.0746894825959673,24.0,74.0,0.4555098793538173,0.0076949015011603,0.26,0.3466666666666667,6.0,8.0,1.0,8.0,6.0,UNIFIED_STAGE_AWARE_UCI,,,,,,,,,,,,,,,,,,,
student_por,xgboost_por,xgboost,S1_MID_G1_ONLY,0.8120184899845917,0.7512298963926124,0.7812204080421247,0.7512298963926124,0.7647507114873956,0.8097797066479916,0.8293819023456187,0.921044979522549,0.2702871778780209,0.4405715049210339,0.0421692218651334,23.0,37.0,0.7615053211355318,0.0050873161292448,0.63,0.6774193548387096,3.0,7.0,5.0,8.0,6.0,UNIFIED_STAGE_AWARE_UCI,,,,,,,,,,,,,,,,,,,
student_por,xgboost_por,xgboost,S2_LATE_G1_G2,0.8798151001540832,0.829655697188843,0.8586275038843865,0.829655697188843,0.8428343826024025,0.8778819117597916,0.9240453789021053,0.96204812891834,0.1650561071191823,0.2893637458181421,0.0301429191887524,20.0,33.0,0.8443149580971239,0.0019073954896359,0.67,0.7165775401069518,4.0,7.0,5.0,8.0,7.0,UNIFIED_STAGE_AWARE_UCI,,,,,,,,,,,,,,,,,,,
oulad,bilstm_only_oulad,bilstm_only,E1_EARLY_20PCT,0.7187592881818771,0.7025472625524495,0.7238177111492264,0.7025472625524495,0.7041545750027264,0.7118318136494758,0.7646718732930854,0.7800628450362961,0.2029747234769219,0.5885189195240448,0.1237389786440114,,,0.6761195397553692,0.0146596643162886,,,2.0,,,,,UNIFIED_OULAD_MULTI_STAGE,0.6385843940592734,0.7380288975220153,0.5636303859925126,INNER_OOF_STAGE_THRESHOLD,0.6668860912322998,0.6560368780237916,0.6987865508347354,0.7096065247764374,0.8414641391123863,0.7697247559461795,0.8414641391123863,2596.0,489.3333333333333,1063.6666666666667,1373.0,5522.0,2436.6666666666665,3085.333333333333,1.0
oulad,bilstm_only_oulad,bilstm_only,E2_EARLY_35PCT,0.75434500019333,0.7428408723899921,0.7497684204936728,0.7428408723899921,0.744761378206093,0.7526491816482409,0.8101504417772687,0.8257700360555372,0.1714926351655139,0.5111724842431014,0.0899067699977585,,,0.7342512990085318,0.007950301135788,,,5.0,,,,,UNIFIED_OULAD_MULTI_STAGE,0.6956174570528898,0.7252148413673131,0.670159838792222,INNER_OOF_STAGE_THRESHOLD,0.5610084732373556,0.7230048985693687,0.7446318778437737,0.7743219996200322,0.8155219059877622,0.7939052993592964,0.8155219059877622,2516.6666666666665,569.6666666666666,736.0,1493.0,5315.333333333333,2229.0,3086.333333333333,1.0
oulad,bilstm_only_oulad,bilstm_only,L1_LATE_75PCT,0.8001176941666527,0.8143100947502093,0.79344415670528,0.8143100947502093,0.7946493504397693,0.8035253522575783,0.903095362190168,0.9166224798325652,0.0996138442539337,0.3231951282329783,0.0378819455285116,,,0.8458388310725405,0.0038575652880658,,,10.0,,,,,UNIFIED_OULAD_MULTI_STAGE,0.7611954909282517,0.678646599820785,0.867325367046567,INNER_OOF_STAGE_THRESHOLD,0.2810987929503122,0.8398696745040425,0.8495935525865193,0.9082417135897752,0.7612948224538517,0.8281032099512867,0.7612948224538517,2349.6666666666665,737.0,238.0,1553.6666666666667,4878.333333333333,1791.6666666666667,3086.6666666666665,1.0
oulad,bilstm_only_oulad,bilstm_only,M1_MIDDLE_FROZEN,0.7814238916459738,0.7829821049359903,0.774279208021296,0.7829821049359903,0.7761680920764843,0.7831421783414569,0.8590045685064015,0.8734208553638064,0.1360524370013518,0.4201055765348596,0.0517977094931741,,,0.789312302204753,0.0031937135952952,,,9.0,,,,,UNIFIED_OULAD_MULTI_STAGE,0.7419957091886609,0.7000348379569186,0.7900827177839821,INNER_OOF_STAGE_THRESHOLD,0.4009676675001779,0.7850996864708629,0.793797158609007,0.8485235780856736,0.7758814920879987,0.8103404749643076,0.7758814920879987,2394.6666666666665,692.0,428.3333333333333,1611.0,5126.0,2039.3333333333333,3086.6666666666665,1.0
oulad,cnn_bilstm_oulad,cnn_bilstm,E1_EARLY_20PCT,0.7167702153037236,0.6991579095364234,0.724302313451077,0.6991579095364234,0.700322633804292,0.7085064331498875,0.7624229043612468,0.7792751490149273,0.2046585766972919,0.5928774023979392,0.1274381112334024,,,0.671162401920221,0.0188362054950983,,,5.0,,,,,UNIFIED_OULAD_MULTI_STAGE,0.6303882863472818,0.7440049466639792,0.5481966848965272,INNER_OOF_STAGE_THRESHOLD,0.6870838403701782,0.6500846670819092,0.7000520557664512,0.7045996802381748,0.8501191341763196,0.7702569812613023,0.8501191341763196,2622.6666666666665,462.6666666666667,1101.3333333333333,1335.3333333333333,5522.0,2436.6666666666665,3085.333333333333,1.0
oulad,cnn_bilstm_oulad,cnn_bilstm,E2_EARLY_35PCT,0.7572986555257621,0.7397716252786838,0.7578618173156878,0.7397716252786838,0.7435057513742885,0.752964181990473,0.8086265061116874,0.8255066123047833,0.1733362177202302,0.5165987605608812,0.0978958023749556,,,0.7305016400048232,0.0101640455362476,,,8.0,,,,,UNIFIED_OULAD_MULTI_STAGE,0.6844875722089302,0.754602938653479,0.6293323320593436,INNER_OOF_STAGE_THRESHOLD,0.6061860124270121,0.7154120293607891,0.7425818917238646,0.7611206959778967,0.850210918498024,0.8025239305396471,0.850210918498024,2623.6666666666665,462.6666666666667,827.3333333333334,1401.6666666666667,5315.333333333333,2229.0,3086.333333333333,1.0
oulad,cnn_bilstm_oulad,cnn_bilstm,L1_LATE_75PCT,0.8130368292596319,0.821260356220176,0.8027942088983347,0.821260356220176,0.806210831776756,0.8158165213149774,0.9035159544083524,0.9166334265895606,0.1005880415808532,0.3268188495641358,0.0478397826292222,,,0.8463135507259626,0.0027635744599088,,,7.0,,,,,UNIFIED_OULAD_MULTI_STAGE,0.7700229850977663,0.703419955214018,0.8518503792411601,INNER_OOF_STAGE_THRESHOLD,0.3108936548233031,0.8421836349282601,0.8498424611608654,0.9021684625826516,0.7906703331991918,0.842398678455746,0.7906703331991918,2440.333333333333,646.3333333333334,265.6666666666667,1526.0,4878.333333333333,1791.6666666666667,3086.6666666666665,1.0
oulad,cnn_bilstm_oulad,cnn_bilstm,M1_MIDDLE_FROZEN,0.7926128985576718,0.7877247430481743,0.7839508961153285,0.7877247430481743,0.7851923739506379,0.7933157256007255,0.8590716172507838,0.8737021893336524,0.1373539363218792,0.4243355069918254,0.0617450991645678,,,0.7882223037799946,0.004814160270054,,,8.0,,,,,UNIFIED_OULAD_MULTI_STAGE,0.7453990103218618,0.7291688943827337,0.7632826904038477,INNER_OOF_STAGE_THRESHOLD,0.4467967847983042,0.7810251870868172,0.7937024435758708,0.8387328978479234,0.812166795692501,0.8249857375794138,0.812166795692501,2506.6666666666665,580.0,483.0,1556.3333333333333,5126.0,2039.3333333333333,3086.6666666666665,1.0
oulad,cnn_only_oulad,cnn_only,E1_EARLY_20PCT,0.7171307017528578,0.6983987437026391,0.726051192429363,0.6983987437026391,0.6995437442219986,0.7080813937569569,0.7641851729798262,0.780265247569497,0.2012798137166958,0.5853826516913027,0.1170411122802908,,,0.6785324675515776,0.0173721146819555,,,6.0,,,,,UNIFIED_OULAD_MULTI_STAGE,0.6269986306041269,0.7499540161796485,0.5391005452886922,INNER_OOF_STAGE_THRESHOLD,0.6799590190251669,0.6532665563457862,0.7023999210710797,0.7021483686790776,0.8576969421165863,0.7720888578398704,0.8576969421165863,2646.333333333333,439.0,1123.0,1313.6666666666667,5522.0,2436.6666666666665,3085.333333333333,1.0
oulad,cnn_only_oulad,cnn_only,E2_EARLY_35PCT,0.7594301724656104,0.7401760441709699,0.7605779040592093,0.7401760441709699,0.7447595494983467,0.7546030557369475,0.810031843155488,0.8264284845567337,0.1725629900309417,0.5145706242954534,0.0957969598535982,,,0.7303948345406691,0.0121082541356409,,,6.0,,,,,UNIFIED_OULAD_MULTI_STAGE,0.6836383037624292,0.7629115478573282,0.6200671659830697,INNER_OOF_STAGE_THRESHOLD,0.6117486953735352,0.7117935285770711,0.7453089825886693,0.7582442602610905,0.8602849223588701,0.8058807952342643,0.8602849223588701,2655.0,431.3333333333333,847.3333333333334,1381.6666666666667,5315.333333333333,2229.0,3086.333333333333,1.0
oulad,cnn_only_oulad,cnn_only,L1_LATE_75PCT,0.8093650983094295,0.8193190362233613,0.7999105026616465,0.8193190362233613,0.8029396300868147,0.8123440237058475,0.903292993172774,0.916490473418124,0.1011635413345636,0.3279502914444019,0.0480402639021636,,,0.8436397451664456,0.0061987549124835,,,9.0,,,,,UNIFIED_OULAD_MULTI_STAGE,0.7675524761535888,0.6957107882273785,0.8567683690064873,INNER_OOF_STAGE_THRESHOLD,0.3110281527042389,0.8341020884586281,0.850629634467207,0.9041102170959148,0.7818697034402353,0.8383267840200407,0.7818697034402353,2413.333333333333,673.3333333333334,256.6666666666667,1535.0,4878.333333333333,1791.6666666666667,3086.6666666666665,1.0
oulad,cnn_only_oulad,cnn_only,M1_MIDDLE_FROZEN,0.7960654356613949,0.7898003277889264,0.7871665165351928,0.7898003277889264,0.7882055401232478,0.7965321289623649,0.8594858724672889,0.8737509819816855,0.1370723208965366,0.4235469680658446,0.0607018602493221,,,0.7879219873878706,0.0066031462381053,,,7.0,,,,,UNIFIED_OULAD_MULTI_STAGE,0.7474741411198206,0.736738069459476,0.7589370159122707,INNER_OOF_STAGE_THRESHOLD,0.4514751334985097,0.7775122462183351,0.7961225714146876,0.8375949636109096,0.8206636396655821,0.8289369391266752,0.8206636396655821,2533.0,553.6666666666666,491.6666666666667,1547.6666666666667,5126.0,2039.3333333333333,3086.6666666666665,1.0
oulad,decision_tree_oulad,decision_tree,E1_EARLY_20PCT,0.6667914620651839,0.6315507663079396,0.7157348511134934,0.6315507663079396,0.6124856674948137,0.6295336594829292,0.6849298862865009,0.7167719006887635,0.2294737343664707,0.9680716823676292,0.1282010889738671,,,0.6602068962907863,0.0003669101680825,,,10.0,,,,,UNIFIED_OULAD_MULTI_STAGE,0.4675183572106299,0.7931116968862651,0.3318293600584372,INNER_OOF_STAGE_THRESHOLD,0.8799999999999999,0.6596944732652045,0.6607273955689902,0.6383580053407218,0.931272172557442,0.7574529777789976,0.931272172557442,2873.333333333333,212.0,1628.0,808.6666666666666,5522.0,2436.6666666666665,3085.333333333333,1.0
oulad,decision_tree_oulad,decision_tree,E2_EARLY_35PCT,0.7211206268112743,0.6878918461963696,0.73570282751758,0.6878918461963696,0.6898955478144145,0.7057699780806533,0.7119693151846226,0.755733101485142,0.2080191636005165,0.9860811561372635,0.1209485586287941,,,0.7027984105270253,0.0005392489144483,,,10.0,,,,,UNIFIED_OULAD_MULTI_STAGE,0.5915108046106609,0.7664741744768286,0.4817224688111117,INNER_OOF_STAGE_THRESHOLD,0.756636862077208,0.7019013168252846,0.703387673667122,0.7049314805583311,0.8940612235816275,0.7882802910181684,0.8940612235816275,2759.333333333333,327.0,1155.3333333333333,1073.6666666666667,5315.333333333333,2229.0,3086.333333333333,1.0
oulad,decision_tree_oulad,decision_tree,L1_LATE_75PCT,0.8176206598145926,0.8058584873041387,0.8037972413208422,0.8058584873041387,0.8045919213872074,0.817977503109415,0.8460764037374858,0.8740753450700095,0.1286685653821972,0.6023584482535541,0.0811698861507012,,,0.8098192224781791,0.0006697168847888,,,8.0,,,,,UNIFIED_OULAD_MULTI_STAGE,0.7542394993846179,0.7475218402700418,0.7616181082665547,INNER_OOF_STAGE_THRESHOLD,0.4746178370400706,0.8089899441135349,0.8108176133460816,0.8600726423716427,0.8500988663417228,0.8549443433897969,0.8500988663417228,2624.0,462.6666666666667,427.0,1364.6666666666667,4878.333333333333,1791.6666666666667,3086.6666666666665,1.0
oulad,decision_tree_oulad,decision_tree,M1_MIDDLE_FROZEN,0.7748724535973707,0.7475287593872361,0.7746441163225763,0.7475287593872361,0.7546990688589096,0.7690732686511934,0.7699904823355586,0.8077970181832673,0.1758005866060611,0.8479797288450263,0.1066303900915012,,,0.7417124497288469,0.0010640941265117,,,10.0,,,,,UNIFIED_OULAD_MULTI_STAGE,0.6843531440186558,0.7738921877384416,0.6135067913003308,INNER_OOF_STAGE_THRESHOLD,0.6416666666666666,0.7404040464234942,0.7434544362978786,0.7753960449067111,0.8815507274741411,0.8250449936991634,0.8815507274741411,2721.0,365.6666666666667,788.3333333333334,1251.0,5126.0,2039.3333333333333,3086.6666666666665,1.0
oulad,hist_gradient_boosting_oulad,hist_gradient_boosting,E1_EARLY_20PCT,0.7210542554307601,0.7011135395085489,0.7336765909568413,0.7011135395085489,0.7020099223877277,0.7108436347733678,0.7744824269102275,0.7854645408293126,0.1829199376382013,0.5424150843628638,0.0186299500951488,,,0.709660079737581,0.0026961193088679,,,4.0,,,,,UNIFIED_OULAD_MULTI_STAGE,0.6267264139222832,0.765665377486318,0.5308557128707452,INNER_OOF_STAGE_THRESHOLD,0.5431933230969602,0.7057317031343691,0.7131060707073056,0.7016878044273646,0.8713713661463528,0.7772934308531722,0.8713713661463528,2688.333333333333,397.0,1143.3333333333333,1293.3333333333333,5522.0,2436.6666666666665,3085.333333333333,1.0
oulad,hist_gradient_boosting_oulad,hist_gradient_boosting,E2_EARLY_35PCT,0.7664610747132815,0.7475790009133512,0.7679867378804822,0.7475790009133512,0.7523687099649373,0.761875615906802,0.8170042073541032,0.8304083696086607,0.1593718313874421,0.4816149874837843,0.0166181799810801,,,0.7484150400769506,0.0018198666979615,,,2.0,,,,,UNIFIED_OULAD_MULTI_STAGE,0.6933242447591971,0.7719512083599742,0.6297966886806258,INNER_OOF_STAGE_THRESHOLD,0.4837863477723518,0.745506610246183,0.7506979741568295,0.7640222674009903,0.8653613131460766,0.8114131751706776,0.8653613131460766,2670.6666666666665,415.6666666666667,825.6666666666666,1403.3333333333333,5315.333333333333,2229.0,3086.333333333333,1.0
oulad,hist_gradient_boosting_oulad,hist_gradient_boosting,L1_LATE_75PCT,0.837442762027813,0.8355870507321413,0.8239337830932062,0.8355870507321413,0.8284440413673929,0.838878616241277,0.9064765033905662,0.9193657499430504,0.0963263351051813,0.3124499587252075,0.0140545428185445,,,0.8495259440768176,0.0019537203786282,,,4.0,,,,,UNIFIED_OULAD_MULTI_STAGE,0.7891688274227987,0.7535082393688302,0.8285041559761709,INNER_OOF_STAGE_THRESHOLD,0.2707008744843318,0.8464925145038354,0.8519956649432713,0.8943593268175821,0.8426699454881118,0.8677192553119872,0.8426699454881118,2601.0,485.6666666666667,307.3333333333333,1484.3333333333333,4878.333333333333,1791.6666666666667,3086.6666666666665,1.0
oulad,hist_gradient_boosting_oulad,hist_gradient_boosting,M1_MIDDLE_FROZEN,0.8039344651711127,0.7916592491573726,0.7965642398714055,0.7916592491573726,0.7937570347974517,0.8031187258674596,0.8608873687536726,0.8744991245871848,0.1317184375659797,0.4078420654628701,0.0148457557116457,,,0.7924653163678097,0.002099631792784,,,1.0,,,,,UNIFIED_OULAD_MULTI_STAGE,0.7479484120303775,0.7655246245490802,0.731348979222694,INNER_OOF_STAGE_THRESHOLD,0.3856263825571764,0.7893924413500574,0.7955975501408377,0.8276038551937307,0.8519695190920511,0.8395656575645258,0.8519695190920511,2629.6666666666665,457.0,548.0,1491.3333333333333,5126.0,2039.3333333333333,3086.6666666666665,1.0
oulad,logistic_regression_oulad,logistic_regression,E1_EARLY_20PCT,0.7168269779132136,0.6974658604987404,0.7270011513712547,0.6974658604987404,0.698417152891902,0.7071677529892835,0.7589772411131946,0.7767517827891869,0.1917524757622987,0.5638431241462659,0.0626239001625792,,,0.7046689017554181,0.0,,,8.0,,,,,UNIFIED_OULAD_MULTI_STAGE,0.6239082490393838,0.7538077069465885,0.5323282192779372,INNER_OOF_STAGE_THRESHOLD,0.6271200194995715,0.7046689017554181,0.7046689017554181,0.7001945957959207,0.8626035017195434,0.7729260567444204,0.8626035017195434,2661.333333333333,424.0,1139.6666666666667,1297.0,5522.0,2436.6666666666665,3085.333333333333,1.0
oulad,logistic_regression_oulad,logistic_regression,E2_EARLY_35PCT,0.7577393817046884,0.7402459580345077,0.7565218822337334,0.7402459580345077,0.7443972027125662,0.753805096668859,0.8025852340054138,0.822152672940163,0.1715579636926554,0.5138581410206416,0.0818383107709369,,,0.7416903520738304,0.0,,,7.0,,,,,UNIFIED_OULAD_MULTI_STAGE,0.6860165353903565,0.7517568370241658,0.6312337348087257,INNER_OOF_STAGE_THRESHOLD,0.5910078054588769,0.7416903520738304,0.7416903520738304,0.7612869274433011,0.8492581812602898,0.802777870034776,0.8492581812602898,2621.0,465.3333333333333,822.3333333333334,1406.6666666666667,5315.333333333333,2229.0,3086.333333333333,1.0
oulad,logistic_regression_oulad,logistic_regression,L1_LATE_75PCT,0.8348487372218202,0.8314398885450437,0.8211510406283361,0.8314398885450437,0.8252879473720528,0.8361380227513845,0.9001748290973738,0.9134503492874316,0.1024030663799673,0.3296654133622555,0.0366256473648312,,,0.8449814096126763,3.7007434154171876e-17,,,6.0,,,,,UNIFIED_OULAD_MULTI_STAGE,0.7844328702479929,0.7532029960256907,0.8184901305602743,INNER_OOF_STAGE_THRESHOLD,0.3757231002938136,0.8449814096126763,0.8449814096126763,0.8890990852309812,0.8443896465298133,0.8661430244961125,0.8443896465298133,2606.333333333333,480.3333333333333,325.3333333333333,1466.3333333333333,4878.333333333333,1791.6666666666667,3086.6666666666665,1.0
oulad,logistic_regression_oulad,logistic_regression,M1_MIDDLE_FROZEN,0.798337319776449,0.7874408129997786,0.7900572335451587,0.7874408129997786,0.788616848869561,0.7978836433985226,0.8518617878141402,0.8687417652092911,0.1391314830290796,0.4295827777188226,0.0523352264020638,,,0.7907500662448919,0.0,,,6.0,,,,,UNIFIED_OULAD_MULTI_STAGE,0.743288911854039,0.7530029092793403,0.7339345552873069,INNER_OOF_STAGE_THRESHOLD,0.4738082766037035,0.7907500662448919,0.7907500662448919,0.8271115578109766,0.8409470707122503,0.8339447858850829,0.8409470707122503,2595.6666666666665,491.0,542.6666666666666,1496.6666666666667,5126.0,2039.3333333333333,3086.6666666666665,1.0
oulad,mlp_oulad,mlp,E1_EARLY_20PCT,0.7209270523466861,0.6990881819111322,0.7378495225671782,0.6990881819111322,0.69932219011707,0.7088139198120821,0.7712196890447828,0.7831735714696245,0.1844588642386227,0.5474521472702533,0.0222756856773846,,,0.7046293528899109,0.0035413309092536,,,7.0,,,,,UNIFIED_OULAD_MULTI_STAGE,0.618786528908107,0.7784057544146178,0.5135626040642387,INNER_OOF_STAGE_THRESHOLD,0.569265251161454,0.6987318123281226,0.7090113969287666,0.6972932907197386,0.8846137597580258,0.7798578513260329,0.8846137597580258,2729.333333333333,356.0,1185.0,1251.6666666666667,5522.0,2436.6666666666665,3085.333333333333,1.0
oulad,mlp_oulad,mlp,E2_EARLY_35PCT,0.7654551724674623,0.7441821113443353,0.7694614109088888,0.7441821113443353,0.749531116278018,0.7597292664432856,0.8161268314470331,0.829740573138327,0.1597554337452489,0.4833346598764759,0.0192516551431158,,,0.7429058860428682,0.0031090069486168,,,3.0,,,,,UNIFIED_OULAD_MULTI_STAGE,0.6864191936970861,0.7810682802911222,0.6123417457437895,INNER_OOF_STAGE_THRESHOLD,0.4921776479831389,0.7372891604696069,0.7460562054038741,0.7578545415266554,0.8760224769448813,0.81264303885895,0.8760224769448813,2703.6666666666665,382.6666666666667,864.0,1365.0,5315.333333333333,2229.0,3086.333333333333,1.0
oulad,mlp_oulad,mlp,L1_LATE_75PCT,0.8353176699224619,0.8364018724605065,0.8220313943247296,0.8364018724605065,0.8270861171741896,0.8371127238035728,0.9079161280226126,0.921283321766306,0.0953006868706884,0.3096353984080226,0.0154746979795967,,,0.850779279388362,0.0020637016821752,,,5.0,,,,,UNIFIED_OULAD_MULTI_STAGE,0.7893781464907913,0.7441262293648382,0.840506456449739,INNER_OOF_STAGE_THRESHOLD,0.2602111483639852,0.8482756908490376,0.8541585333163999,0.899936559284621,0.8322972884712739,0.8647940878575877,0.8322972884712739,2569.0,517.6666666666666,285.6666666666667,1506.0,4878.333333333333,1791.6666666666667,3086.6666666666665,1.0
oulad,mlp_oulad,mlp,M1_MIDDLE_FROZEN,0.803095012896112,0.7910841602191581,0.7955736613020151,0.7910841602191581,0.793005639695917,0.8023414262633924,0.861968599615435,0.8755411386614615,0.1312743529801383,0.4073802781593781,0.0141033272660351,,,0.7912346171852104,0.0020305623226054,,,2.0,,,,,UNIFIED_OULAD_MULTI_STAGE,0.747357896584254,0.7633525557679595,0.7322584458648503,INNER_OOF_STAGE_THRESHOLD,0.3892256532526674,0.7880822627200038,0.7939092265812574,0.8277947668360707,0.8499098745734656,0.8386533828075802,0.8499098745734656,2623.333333333333,463.3333333333333,546.0,1493.3333333333333,5126.0,2039.3333333333333,3086.6666666666665,1.0
oulad,random_forest_oulad,random_forest,E1_EARLY_20PCT,0.7161013775659102,0.6961891345038795,0.7271557253100595,0.6961891345038795,0.6969408444639952,0.705900786841779,0.7608210040854564,0.7773761986004524,0.1879157704053834,0.5547152312892302,0.0321921348758552,,,0.7052192089078035,0.001637836992732,,,9.0,,,,,UNIFIED_OULAD_MULTI_STAGE,0.6207814544849248,0.7558265181662356,0.526772581527359,INNER_OOF_STAGE_THRESHOLD,0.5442998965250593,0.7028366305559302,0.7074886895685576,0.6984849324538834,0.8656056874804001,0.7731002344430653,0.8656056874804001,2670.6666666666665,414.6666666666667,1153.0,1283.6666666666667,5522.0,2436.6666666666665,3085.333333333333,1.0
oulad,random_forest_oulad,random_forest,E2_EARLY_35PCT,0.7566800063208355,0.7377171277636668,0.7566382826253254,0.7377171277636668,0.7422040766544158,0.7520566707524291,0.8078231258568067,0.8233164437657495,0.1639746412593422,0.4933270711949731,0.0325158603822896,,,0.7412207293607934,0.0019779326271457,,,9.0,,,,,UNIFIED_OULAD_MULTI_STAGE,0.6811495827380908,0.7561616018536735,0.6199160344958664,INNER_OOF_STAGE_THRESHOLD,0.495386489103258,0.7387081637576572,0.7444826606044225,0.7571149633969773,0.8555182210314672,0.8032585705707409,0.8555182210314672,2640.333333333333,446.0,847.3333333333334,1381.6666666666667,5315.333333333333,2229.0,3086.333333333333,1.0
oulad,random_forest_oulad,random_forest,L1_LATE_75PCT,0.8399041575359701,0.8361558748675667,0.82641781879294,0.8361558748675667,0.8304379926547195,0.8410785941297022,0.9037730581894694,0.9167425739827976,0.0983789169483238,0.3189619496041447,0.0275645966336047,,,0.8486157047355998,0.000940481738664,,,3.0,,,,,UNIFIED_OULAD_MULTI_STAGE,0.7903883865372897,0.7611872987712193,0.8219816522471879,INNER_OOF_STAGE_THRESHOLD,0.3198967627249552,0.8473859945151535,0.8500415660677607,0.8916483388146604,0.8503300974879457,0.8704875987721494,0.8503300974879457,2624.6666666666665,462.0,319.0,1472.6666666666667,4878.333333333333,1791.6666666666667,3086.6666666666665,1.0
oulad,random_forest_oulad,random_forest,M1_MIDDLE_FROZEN,0.7996362970314644,0.7882813299158405,0.7916143382063415,0.7882813299158405,0.7897434247853409,0.7990650749730271,0.8560900689110215,0.870629749863137,0.1340962982831983,0.4168934806498905,0.0243362195330826,,,0.7897984003860627,0.0019656189519431,,,5.0,,,,,UNIFIED_OULAD_MULTI_STAGE,0.7441383057526805,0.756357550985237,0.7324780146906313,INNER_OOF_STAGE_THRESHOLD,0.4045534424775447,0.7867989078390568,0.7926503185774537,0.8268711254274459,0.8440846451410499,0.8353485438180014,0.8440846451410499,2605.333333333333,481.3333333333333,545.6666666666666,1493.6666666666667,5126.0,2039.3333333333333,3086.6666666666665,1.0
oulad,svm_oulad,svm,E1_EARLY_20PCT,0.7196638442719253,0.7017294825343908,0.727243958041334,0.7017294825343908,0.7032434362214289,0.7114493879222324,0.7524234803820673,0.7752554615619295,0.190269083261924,0.5640551251332008,0.0508983872764504,,,0.7107966192135828,0.0,,,3.0,,,,,UNIFIED_OULAD_MULTI_STAGE,0.6334436919750225,0.7486956417590546,0.5489731229286207,INNER_OOF_STAGE_THRESHOLD,0.6128559471163302,0.7107966192135828,0.7107966192135828,0.7057922743236135,0.8544858421401608,0.7730431804678354,0.8544858421401608,2636.333333333333,449.0,1099.0,1337.6666666666667,5522.0,2436.6666666666665,3085.333333333333,1.0
oulad,svm_oulad,svm,E2_EARLY_35PCT,0.7616262184689289,0.7437344273708885,0.7611616580995726,0.7437344273708885,0.7481399934316473,0.7575371233052693,0.804475968770305,0.8243327831632362,0.1639473758243898,0.4973731476784152,0.0288068098911503,,,0.7482915722657163,0.0,,,4.0,,,,,UNIFIED_OULAD_MULTI_STAGE,0.6898665961271394,0.7592278908869098,0.6323772149866403,INNER_OOF_STAGE_THRESHOLD,0.52024958011292,0.7482915722657163,0.7482915722657163,0.7630954253122352,0.8550916397551367,0.8064133907361549,0.8550916397551367,2639.0,447.3333333333333,819.6666666666666,1409.3333333333333,5315.333333333333,2229.0,3086.333333333333,1.0
oulad,svm_oulad,svm,L1_LATE_75PCT,0.8415410339628532,0.8388127460244416,0.828126804716743,0.8388127460244416,0.8324247455354504,0.8428058494064751,0.8970311615026357,0.9106478000444452,0.1004197412039435,0.3398085659123799,0.0441363187384408,,,0.851198009049846,3.7007434154171876e-17,,,1.0,,,,,UNIFIED_OULAD_MULTI_STAGE,0.7933564754112806,0.76116603316361,0.8284811907628772,INNER_OOF_STAGE_THRESHOLD,0.2630519195181199,0.851198009049846,0.851198009049846,0.8950875762698759,0.8491443012860058,0.8714930156596207,0.8491443012860058,2621.0,465.6666666666667,307.3333333333333,1484.3333333333333,4878.333333333333,1791.6666666666667,3086.6666666666665,1.0
oulad,svm_oulad,svm,M1_MIDDLE_FROZEN,0.8015274555222822,0.7913932416793369,0.7932017687480224,0.7913932416793369,0.7922353074742938,0.801220523220994,0.8523222321252854,0.8703572481404352,0.1343534684958042,0.4231620939243317,0.0246663830282515,,,0.7971852169485182,0.0,,,3.0,,,,,UNIFIED_OULAD_MULTI_STAGE,0.7483088775731255,0.75504912960759,0.7417372292335905,INNER_OOF_STAGE_THRESHOLD,0.3643699074726592,0.7971852169485182,0.7971852169485182,0.8313544078884547,0.8410492541250832,0.8361617373754622,0.8410492541250832,2596.0,490.6666666666667,526.6666666666666,1512.6666666666667,5126.0,2039.3333333333333,3086.6666666666665,1.0
oulad,xgboost_oulad,xgboost,E1_EARLY_20PCT,0.72382369489404,0.7054118794663128,0.733052435585587,0.7054118794663128,0.7069650994480221,0.7152330187985166,0.7759680864763915,0.7874715092538475,0.1822217667635843,0.5401469140171139,0.0171808299605979,,,0.7096938152031677,0.0023397573988928,,,1.0,,,,,UNIFIED_OULAD_MULTI_STAGE,0.6367580897289277,0.7584671629988016,0.5488876663744602,INNER_OOF_STAGE_THRESHOLD,0.51861172914505,0.7066373387498511,0.7127075670785278,0.7076377081723724,0.8619360925581653,0.7771721091671168,0.8619360925581653,2659.333333333333,426.0,1099.0,1337.6666666666667,5522.0,2436.6666666666665,3085.333333333333,1.0
