candidate_id,outer_fold,trial_id,state,value,temporal_config,aggregate_config,thresholds,selected_epochs,parameter_count,fit_runtime_seconds,wall_runtime_seconds,failure_reason,model_kind,model_config
V3-D0,1,1,COMPLETE,0.8260789637192725,"{""batch_size"": 256, ""conv_channels"": 24, ""dropout"": 0.19638290524694513, ""fusion_hidden"": 32, ""gradient_clip"": 1.0, ""kernel_size"": 3, ""learning_rate"": 0.0005, ""lstm_hidden"": 48, ""lstm_layers"": 2, ""max_epochs"": 40, ""patience"": 6, ""pooling"": ""masked_attention"", ""pooling_projection"": 32, ""positive_weight"": ""sqrt_balanced"", ""scheduler"": ""fixed_lr"", ""static_hidden"": 32, ""weight_decay"": 1e-06}","{""aggregate_hidden_1"": 64, ""aggregate_hidden_2"": 0, ""batch_size"": 256, ""dropout"": 0.29285977682044, ""gradient_clip"": 1.0, ""learning_rate"": 0.0005411511028191479, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""fully_balanced"", ""scheduler"": ""fixed_lr"", ""weight_decay"": 1.4316824215739616e-05}","{""inner_macro_f1"": 0.8260789637192725, ""inner_operational_precision"": 0.7503373819163293, ""inner_operational_recall"": 0.8150500855118495, ""macro_threshold"": 0.5159999999999999, ""operational_feasible"": true, ""operational_threshold"": 0.32799999999999996}","[11, 7]",113826.0,37.35035170000083,42.9492152999992,,,
V3-D0,1,2,COMPLETE,0.8256048946338139,"{""batch_size"": 256, ""conv_channels"": 24, ""dropout"": 0.2963829052469451, ""fusion_hidden"": 32, ""gradient_clip"": 1.0, ""kernel_size"": 3, ""learning_rate"": 0.0005, ""lstm_hidden"": 48, ""lstm_layers"": 2, ""max_epochs"": 40, ""patience"": 6, ""pooling"": ""masked_attention"", ""pooling_projection"": 32, ""positive_weight"": ""fully_balanced"", ""scheduler"": ""deterministic_cosine"", ""static_hidden"": 32, ""weight_decay"": 1e-06}","{""aggregate_hidden_1"": 64, ""aggregate_hidden_2"": 0, ""batch_size"": 256, ""dropout"": 0.29285977682044, ""gradient_clip"": 1.0, ""learning_rate"": 0.0005411511028191479, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""fully_balanced"", ""scheduler"": ""fixed_lr"", ""weight_decay"": 1.4316824215739616e-05}","{""inner_macro_f1"": 0.8256048946338139, ""inner_operational_precision"": 0.7503370786516854, ""inner_operational_recall"": 0.8157830442218422, ""macro_threshold"": 0.5139999999999999, ""operational_feasible"": true, ""operational_threshold"": 0.3349999999999999}","[13, 4]",113826.0,36.88494999999966,42.12511899999936,,,
V3-D0,1,3,COMPLETE,0.8262653944370294,"{""batch_size"": 256, ""conv_channels"": 24, ""dropout"": 0.19638290524694513, ""fusion_hidden"": 32, ""gradient_clip"": 1.0, ""kernel_size"": 3, ""learning_rate"": 0.0002, ""lstm_hidden"": 48, ""lstm_layers"": 2, ""max_epochs"": 40, ""patience"": 6, ""pooling"": ""masked_attention"", ""pooling_projection"": 32, ""positive_weight"": ""sqrt_balanced"", ""scheduler"": ""deterministic_cosine"", ""static_hidden"": 32, ""weight_decay"": 1e-06}","{""aggregate_hidden_1"": 64, ""aggregate_hidden_2"": 0, ""batch_size"": 256, ""dropout"": 0.29285977682044, ""gradient_clip"": 1.0, ""learning_rate"": 0.0005411511028191479, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""fully_balanced"", ""scheduler"": ""fixed_lr"", ""weight_decay"": 1.4316824215739616e-05}","{""inner_macro_f1"": 0.8262653944370294, ""inner_operational_precision"": 0.7501700294717751, ""inner_operational_recall"": 0.8084534571219155, ""macro_threshold"": 0.4949999999999999, ""operational_feasible"": true, ""operational_threshold"": 0.3449999999999999}","[16, 10]",113826.0,51.58580979999988,57.4399899,,,
V3-D0,1,4,COMPLETE,0.8255515516395009,"{""batch_size"": 256, ""conv_channels"": 24, ""dropout"": 0.2963829052469451, ""fusion_hidden"": 32, ""gradient_clip"": 1.0, ""kernel_size"": 3, ""learning_rate"": 0.0005, ""lstm_hidden"": 48, ""lstm_layers"": 2, ""max_epochs"": 40, ""patience"": 6, ""pooling"": ""masked_attention"", ""pooling_projection"": 32, ""positive_weight"": ""fully_balanced"", ""scheduler"": ""fixed_lr"", ""static_hidden"": 32, ""weight_decay"": 1e-06}","{""aggregate_hidden_1"": 64, ""aggregate_hidden_2"": 0, ""batch_size"": 256, ""dropout"": 0.29285977682044, ""gradient_clip"": 1.0, ""learning_rate"": 0.0005411511028191479, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""fully_balanced"", ""scheduler"": ""fixed_lr"", ""weight_decay"": 1.4316824215739616e-05}","{""inner_macro_f1"": 0.8255515516395009, ""inner_operational_precision"": 0.750787224471435, ""inner_operational_recall"": 0.8155387246518446, ""macro_threshold"": 0.4919999999999999, ""operational_feasible"": true, ""operational_threshold"": 0.3329999999999999}","[13, 4]",113826.0,38.64783249999982,45.93189290000009,,,
V3-D0,1,5,COMPLETE,0.8259564409225881,"{""batch_size"": 256, ""conv_channels"": 24, ""dropout"": 0.2963829052469451, ""fusion_hidden"": 32, ""gradient_clip"": 1.0, ""kernel_size"": 3, ""learning_rate"": 0.0005, ""lstm_hidden"": 48, ""lstm_layers"": 2, ""max_epochs"": 40, ""patience"": 6, ""pooling"": ""masked_attention"", ""pooling_projection"": 32, ""positive_weight"": ""none"", ""scheduler"": ""deterministic_cosine"", ""static_hidden"": 32, ""weight_decay"": 0.0001}","{""aggregate_hidden_1"": 64, ""aggregate_hidden_2"": 0, ""batch_size"": 256, ""dropout"": 0.29285977682044, ""gradient_clip"": 1.0, ""learning_rate"": 0.0005411511028191479, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""fully_balanced"", ""scheduler"": ""fixed_lr"", ""weight_decay"": 1.4316824215739616e-05}","{""inner_macro_f1"": 0.8259564409225881, ""inner_operational_precision"": 0.7518543492919757, ""inner_operational_recall"": 0.8172489616418275, ""macro_threshold"": 0.4739999999999999, ""operational_feasible"": true, ""operational_threshold"": 0.27999999999999997}","[14, 7]",113826.0,40.17028709999977,45.64648169999964,,,
V3-D0,1,6,COMPLETE,0.8252645847852889,"{""batch_size"": 256, ""conv_channels"": 24, ""dropout"": 0.19638290524694513, ""fusion_hidden"": 32, ""gradient_clip"": 1.0, ""kernel_size"": 3, ""learning_rate"": 0.0005, ""lstm_hidden"": 48, ""lstm_layers"": 2, ""max_epochs"": 40, ""patience"": 6, ""pooling"": ""masked_attention"", ""pooling_projection"": 32, ""positive_weight"": ""none"", ""scheduler"": ""fixed_lr"", ""static_hidden"": 32, ""weight_decay"": 1e-05}","{""aggregate_hidden_1"": 64, ""aggregate_hidden_2"": 0, ""batch_size"": 256, ""dropout"": 0.29285977682044, ""gradient_clip"": 1.0, ""learning_rate"": 0.0005411511028191479, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""fully_balanced"", ""scheduler"": ""fixed_lr"", ""weight_decay"": 1.4316824215739616e-05}","{""inner_macro_f1"": 0.8252645847852889, ""inner_operational_precision"": 0.7502246181491464, ""inner_operational_recall"": 0.8160273637918397, ""macro_threshold"": 0.5029999999999999, ""operational_feasible"": true, ""operational_threshold"": 0.29999999999999993}","[10, 7]",113826.0,39.8371973000003,44.7190584,,,
V3-D0,1,7,COMPLETE,0.8246961411547717,"{""batch_size"": 256, ""conv_channels"": 24, ""dropout"": 0.24638290524694512, ""fusion_hidden"": 32, ""gradient_clip"": 1.0, ""kernel_size"": 3, ""learning_rate"": 0.001, ""lstm_hidden"": 48, ""lstm_layers"": 2, ""max_epochs"": 40, ""patience"": 6, ""pooling"": ""masked_attention"", ""pooling_projection"": 32, ""positive_weight"": ""fully_balanced"", ""scheduler"": ""fixed_lr"", ""static_hidden"": 32, ""weight_decay"": 0.0001}","{""aggregate_hidden_1"": 64, ""aggregate_hidden_2"": 0, ""batch_size"": 256, ""dropout"": 0.29285977682044, ""gradient_clip"": 1.0, ""learning_rate"": 0.0005411511028191479, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""fully_balanced"", ""scheduler"": ""fixed_lr"", ""weight_decay"": 1.4316824215739616e-05}","{""inner_macro_f1"": 0.8246961411547717, ""inner_operational_precision"": 0.7500559910414334, ""inner_operational_recall"": 0.8182262399218178, ""macro_threshold"": 0.4599999999999999, ""operational_feasible"": true, ""operational_threshold"": 0.3379999999999999}","[7, 10]",113826.0,32.01095500000065,39.42114720000063,,,
V3-D0,2,0,COMPLETE,0.8212958353154386,"{""batch_size"": 128, ""conv_channels"": 32, ""dropout"": 0.20595299395828065, ""fusion_hidden"": 32, ""gradient_clip"": 1.0, ""kernel_size"": 5, ""learning_rate"": 0.0002, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""max_epochs"": 40, ""patience"": 6, ""pooling"": ""masked_attention"", ""pooling_projection"": 32, ""positive_weight"": ""sqrt_balanced"", ""scheduler"": ""fixed_lr"", ""static_hidden"": 32, ""weight_decay"": 1e-06}","{""aggregate_hidden_1"": 128, ""aggregate_hidden_2"": 0, ""batch_size"": 128, ""dropout"": 0.2070035086860853, ""gradient_clip"": 1.0, ""learning_rate"": 0.0003528678233541288, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""sqrt_balanced"", ""scheduler"": ""fixed_lr"", ""weight_decay"": 3.5888049313805686e-06}","{""inner_macro_f1"": 0.8212958353154386, ""inner_operational_precision"": 0.75, ""inner_operational_recall"": 0.8073212960672768, ""macro_threshold"": 0.4709999999999999, ""operational_feasible"": true, ""operational_threshold"": 0.3559999999999999}","[10, 10]",88162.0,59.99414990000059,68.57703630000015,,,
V3-D0,2,1,COMPLETE,0.8208336133226746,"{""batch_size"": 128, ""conv_channels"": 32, ""dropout"": 0.25595299395828064, ""fusion_hidden"": 32, ""gradient_clip"": 1.0, ""kernel_size"": 5, ""learning_rate"": 0.001, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""max_epochs"": 40, ""patience"": 6, ""pooling"": ""masked_attention"", ""pooling_projection"": 32, ""positive_weight"": ""sqrt_balanced"", ""scheduler"": ""fixed_lr"", ""static_hidden"": 32, ""weight_decay"": 1e-05}","{""aggregate_hidden_1"": 128, ""aggregate_hidden_2"": 0, ""batch_size"": 128, ""dropout"": 0.2070035086860853, ""gradient_clip"": 1.0, ""learning_rate"": 0.0003528678233541288, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""sqrt_balanced"", ""scheduler"": ""fixed_lr"", ""weight_decay"": 3.5888049313805686e-06}","{""inner_macro_f1"": 0.8208336133226746, ""inner_operational_precision"": 0.7501734906315058, ""inner_operational_recall"": 0.8021271333168439, ""macro_threshold"": 0.5049999999999999, ""operational_feasible"": true, ""operational_threshold"": 0.35799999999999993}","[2, 3]",88162.0,41.61974399999963,47.737131699999736,,,
V3-D0,2,2,COMPLETE,0.8218208473064549,"{""batch_size"": 128, ""conv_channels"": 32, ""dropout"": 0.20595299395828065, ""fusion_hidden"": 32, ""gradient_clip"": 1.0, ""kernel_size"": 5, ""learning_rate"": 0.0005, ""lstm_hidden"": 32, ""lstm_layers"": 2, ""max_epochs"": 40, ""patience"": 6, ""pooling"": ""masked_attention"", ""pooling_projection"": 32, ""positive_weight"": ""sqrt_balanced"", ""scheduler"": ""fixed_lr"", ""static_hidden"": 32, ""weight_decay"": 0.0001}","{""aggregate_hidden_1"": 128, ""aggregate_hidden_2"": 0, ""batch_size"": 128, ""dropout"": 0.2070035086860853, ""gradient_clip"": 1.0, ""learning_rate"": 0.0003528678233541288, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""sqrt_balanced"", ""scheduler"": ""fixed_lr"", ""weight_decay"": 3.5888049313805686e-06}","{""inner_macro_f1"": 0.8218208473064549, ""inner_operational_precision"": 0.7507507507507507, ""inner_operational_recall"": 0.8038585209003215, ""macro_threshold"": 0.4499999999999999, ""operational_feasible"": true, ""operational_threshold"": 0.36599999999999994}","[3, 5]",88162.0,40.88261789999979,47.11848459999965,,,
