model_id,model_family,prediction_stage,threshold_policy,threshold,seed_macro_f1_mean,seed_macro_f1_std,seed_macro_f1_min,seed_macro_f1_max,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,risk_precision,risk_recall,risk_f1,not_risk_precision,not_risk_recall,not_risk_f1,specificity,pr_auc,roc_auc,brier,nll,ece,tn,fp,fn,tp,eligible_count,positive_count,negative_count,coverage,rank_macro_f1
cnn_only_oulad,cnn_only,L1_LATE_75PCT,FIXED_0_5,0.5,0.8436397451664456,0.006198754912483504,0.8341020884586281,0.850629634467207,0.8643689958574431,0.8411717543455084,0.8631986278505726,0.8411717543455084,0.8498260869526605,0.8622294190513564,0.8597352175256895,0.7537229317086438,0.803114735821061,0.8666620381754555,0.928620576982373,0.8965374380842602,0.928620576982373,0.9032929931727739,0.916490473418124,0.10116354133456362,0.3279502914444019,0.048040263902163684,2866.3333333333335,220.33333333333334,441.3333333333333,1350.3333333333333,4878.333333333333,1791.6666666666667,3086.6666666666665,1.0,7.0
cnn_only_oulad,cnn_only,L1_LATE_75PCT,INNER_OOF_STAGE_THRESHOLD,0.3110281527042389,0.8436397451664456,0.006198754912483504,0.8341020884586281,0.850629634467207,0.8093650983094295,0.8193190362233613,0.7999105026616465,0.8193190362233613,0.8029396300868147,0.8123440237058475,0.6957107882273785,0.8567683690064873,0.7675524761535888,0.9041102170959147,0.7818697034402353,0.8383267840200407,0.7818697034402353,0.9032929931727739,0.916490473418124,0.10116354133456362,0.3279502914444019,0.048040263902163684,2413.3333333333335,673.3333333333334,256.6666666666667,1535.0,4878.333333333333,1791.6666666666667,3086.6666666666665,1.0,9.0
cnn_only_oulad,cnn_only,M1_MIDDLE_FROZEN,FIXED_0_5,0.5,0.7879219873878706,0.006603146238105396,0.7775122462183351,0.7961225714146876,0.8064142355881838,0.791575584635147,0.8006005439090954,0.791575584635147,0.7951193059318343,0.8049431347159338,0.7778704201489354,0.7191071481658873,0.7471203281184732,0.8233306676692553,0.8640440211044069,0.8431182837451957,0.8640440211044069,0.8594858724672889,0.8737509819816855,0.13707232089653668,0.42354696806584463,0.06070186024932214,2667.0,419.6666666666667,572.6666666666666,1466.6666666666667,5126.0,2039.3333333333333,3086.6666666666665,1.0,2.0
cnn_only_oulad,cnn_only,M1_MIDDLE_FROZEN,INNER_OOF_STAGE_THRESHOLD,0.4514751334985097,0.7879219873878706,0.006603146238105396,0.7775122462183351,0.7961225714146876,0.7960654356613949,0.7898003277889264,0.7871665165351928,0.7898003277889264,0.7882055401232478,0.7965321289623649,0.736738069459476,0.7589370159122707,0.7474741411198206,0.8375949636109096,0.8206636396655821,0.8289369391266752,0.8206636396655821,0.8594858724672889,0.8737509819816855,0.13707232089653668,0.42354696806584463,0.06070186024932214,2533.0,553.6666666666666,491.6666666666667,1547.6666666666667,5126.0,2039.3333333333333,3086.6666666666665,1.0,7.0
decision_tree_oulad,decision_tree,E1_EARLY_20PCT,FIXED_0_5,0.5,0.6602068962907863,0.00036691016808258563,0.6596944732652045,0.6607273955689902,0.6652837277474436,0.6607221820169316,0.6611261561894395,0.6607221820169316,0.6605307625309024,0.6651568248996038,0.621094126961938,0.6229780832247125,0.6215658340338012,0.7011581854169409,0.6984662808091507,0.6994956910280035,0.6984662808091507,0.6849298862865009,0.7167719006887635,0.22947373436647078,0.9680716823676292,0.12820108897386717,2155.3333333333335,930.0,918.3333333333334,1518.3333333333333,5522.0,2436.6666666666665,3085.3333333333335,1.0,10.0
decision_tree_oulad,decision_tree,E1_EARLY_20PCT,INNER_OOF_STAGE_THRESHOLD,0.8799999999999999,0.6602068962907863,0.00036691016808258563,0.6596944732652045,0.6607273955689902,0.6667914620651839,0.6315507663079396,0.7157348511134934,0.6315507663079396,0.6124856674948137,0.6295336594829292,0.7931116968862651,0.3318293600584372,0.4675183572106299,0.6383580053407218,0.931272172557442,0.7574529777789976,0.931272172557442,0.6849298862865009,0.7167719006887635,0.22947373436647078,0.9680716823676292,0.12820108897386717,2873.3333333333335,212.0,1628.0,808.6666666666666,5522.0,2436.6666666666665,3085.3333333333335,1.0,10.0
decision_tree_oulad,decision_tree,E2_EARLY_35PCT,FIXED_0_5,0.5,0.7027984105270253,0.0005392489144483127,0.7019013168252846,0.703387673667122,0.7110653996477437,0.7026044846730564,0.7039220954058307,0.7026044846730564,0.702707394923677,0.7106592754754605,0.6583821805835733,0.6499528874000271,0.6534753716078022,0.7494620102280881,0.7552560819460855,0.7519394182395517,0.7552560819460855,0.7119693151846226,0.755733101485142,0.20801916360051656,0.9860811561372635,0.12094855862879413,2331.0,755.3333333333334,780.3333333333334,1448.6666666666667,5315.333333333333,2229.0,3086.3333333333335,1.0,10.0
decision_tree_oulad,decision_tree,E2_EARLY_35PCT,INNER_OOF_STAGE_THRESHOLD,0.756636862077208,0.7027984105270253,0.0005392489144483127,0.7019013168252846,0.703387673667122,0.7211206268112743,0.6878918461963696,0.73570282751758,0.6878918461963696,0.6898955478144145,0.7057699780806533,0.7664741744768286,0.4817224688111117,0.5915108046106609,0.7049314805583311,0.8940612235816275,0.7882802910181684,0.8940612235816275,0.7119693151846226,0.755733101485142,0.20801916360051656,0.9860811561372635,0.12094855862879413,2759.3333333333335,327.0,1155.3333333333333,1073.6666666666667,5315.333333333333,2229.0,3086.3333333333335,1.0,10.0
decision_tree_oulad,decision_tree,L1_LATE_75PCT,FIXED_0_5,0.5,0.8098192224781791,0.0006697168847888714,0.8089899441135349,0.8108176133460816,0.8249144445277499,0.808882253488196,0.8131553229877372,0.808882253488196,0.8105898075705619,0.8244133891119718,0.7702240387885145,0.7481687742984123,0.7585576655898997,0.8560866071869598,0.8695957326779796,0.8626219495512242,0.8695957326779796,0.8460764037374858,0.8740753450700095,0.12866856538219723,0.6023584482535541,0.08116988615070121,2684.0,402.6666666666667,451.3333333333333,1340.3333333333333,4878.333333333333,1791.6666666666667,3086.6666666666665,1.0,10.0
decision_tree_oulad,decision_tree,L1_LATE_75PCT,INNER_OOF_STAGE_THRESHOLD,0.47461783704007066,0.8098192224781791,0.0006697168847888714,0.8089899441135349,0.8108176133460816,0.8176206598145926,0.8058584873041387,0.8037972413208422,0.8058584873041387,0.8045919213872074,0.817977503109415,0.7475218402700418,0.7616181082665547,0.7542394993846179,0.8600726423716427,0.8500988663417228,0.8549443433897969,0.8500988663417228,0.8460764037374858,0.8740753450700095,0.12866856538219723,0.6023584482535541,0.08116988615070121,2624.0,462.6666666666667,427.0,1364.6666666666667,4878.333333333333,1791.6666666666667,3086.6666666666665,1.0,8.0
