candidate_id,forecast_id,scope,code_module,records,prevalence,threshold,macro_f1,accuracy,balanced_accuracy,at_risk_precision,at_risk_recall,at_risk_f1,specificity,npv,pr_auc,roc_auc,brier,nll,ece,class_collapse,confusion_matrix
C-H0,F2_MIDDLE,development_oof,AAA,332,0.16265060240963855,record_specific,0.7561719676854415,0.8825301204819277,0.7284172661870504,0.6923076923076923,0.5,0.5806451612903226,0.9568345323741008,0.9078498293515358,0.6911604199686346,0.8877564614974687,0.09220838160980362,0.3092285719410375,0.08575157418988837,False,"[[266, 12], [27, 27]]"
C-H0,F2_MIDDLE,development_oof,BBB,4205,0.3816884661117717,record_specific,0.812319676646908,0.8282996432818074,0.8042864845434938,0.8215586307356154,0.702803738317757,0.7575554063129617,0.9057692307692308,0.8315677966101694,0.8734170944710167,0.8936380301941049,0.12246948191992714,0.3834412565264867,0.043079878666178864,False,"[[2355, 245], [477, 1128]]"
C-H0,F2_MIDDLE,development_oof,CCC,1133,0.440423654015887,record_specific,0.8319574615797279,0.8340688437775816,0.8325325730325004,0.8067061143984221,0.8196392785571143,0.8131212723658051,0.8454258675078864,0.8562300319488818,0.9128582044129687,0.9094371708717117,0.11979577418525805,0.3747110094596699,0.05674711415766259,False,"[[536, 98], [90, 409]]"
C-H0,F2_MIDDLE,development_oof,DDD,2943,0.4651715936119606,record_specific,0.8164795587783976,0.818212708120965,0.8153998550217514,0.8237577639751553,0.775018261504748,0.7986450884456153,0.8557814485387548,0.8138972809667674,0.9049871421022466,0.9018779416801327,0.12511491719125112,0.3894663303163563,0.03146719459347986,False,"[[1347, 227], [308, 1061]]"
C-H0,F2_MIDDLE,development_oof,EEE,1173,0.34185848252344414,record_specific,0.8540270126767107,0.8721227621483376,0.8453251586060755,0.8495821727019499,0.7605985037406484,0.8026315789473685,0.9300518134715026,0.8820638820638821,0.9009723026122941,0.9208487847738167,0.0951054580717622,0.31345741816211997,0.041547860441092856,False,"[[718, 54], [96, 305]]"
C-H0,F2_MIDDLE,development_oof,FFF,3956,0.3998988877654196,record_specific,0.8366741500746503,0.8447927199191102,0.8335672908254936,0.824396782841823,0.7774968394437421,0.8002602472348731,0.8896377422072451,0.8571428571428571,0.9073839428947084,0.9199540534466838,0.10806719438776272,0.34400732293433484,0.04282848068309675,False,"[[2112, 262], [352, 1230]]"
C-H0,F2_MIDDLE,development_oof,GGG,1636,0.37163814180929094,record_specific,0.7917507603735582,0.8099022004889975,0.7859058212164654,0.7724770642201835,0.6924342105263158,0.7302688638334779,0.8793774319066148,0.8285976168652612,0.8391963114532633,0.8684282523551096,0.13816724297493105,0.4344143693095957,0.07226942820836292,False,"[[904, 124], [187, 421]]"
C-H0,F2_MIDDLE,future_presentation,AAA,328,0.22865853658536586,record_specific,0.7525118144632859,0.8262195121951219,0.75133069828722,0.6216216216216216,0.6133333333333333,0.6174496644295302,0.8893280632411067,0.8858267716535433,0.7231944388332597,0.8391567852437419,0.12261956623501057,0.39258277227490823,0.07697789569252406,False,"[[225, 28], [29, 46]]"
C-H0,F2_MIDDLE,future_presentation,BBB,1668,0.30935251798561153,record_specific,0.6591705198262575,0.6642685851318945,0.7227067183462532,0.4767932489451477,0.875968992248062,0.6174863387978142,0.5694444444444444,0.9111111111111111,0.7856172159154657,0.84614556416882,0.21297829215348107,0.6076850386296072,0.24994142176885004,False,"[[656, 496], [64, 452]]"
C-H0,F2_MIDDLE,future_presentation,CCC,1644,0.38321167883211676,record_specific,0.7416466166964525,0.7451338199513382,0.7594298863529633,0.6281895504252734,0.8206349206349206,0.7116311080523056,0.6982248520710059,0.8623629719853837,0.8294621645731204,0.8582198428352275,0.1670891929134522,0.5014696850779906,0.11621594978004897,False,"[[708, 306], [113, 517]]"
C-H0,F2_MIDDLE,future_presentation,DDD,1306,0.39356814701378257,record_specific,0.7827561875651184,0.7879019908116386,0.7909813111661361,0.700507614213198,0.8054474708171206,0.7493212669683258,0.7765151515151515,0.8601398601398601,0.8386178655221109,0.8766003910702356,0.14378608925053613,0.4453405520128303,0.07404873382893556,False,"[[615, 177], [100, 414]]"
C-H0,F2_MIDDLE,future_presentation,EEE,932,0.26609442060085836,record_specific,0.8238370826317376,0.8594420600858369,0.8309870779098283,0.720754716981132,0.7701612903225806,0.7446393762183235,0.8918128654970761,0.9145427286356822,0.8480693308406687,0.9057783908696473,0.10197991015996671,0.33249890105730084,0.06066327756513081,False,"[[610, 74], [57, 191]]"
C-H0,F2_MIDDLE,future_presentation,FFF,1637,0.3176542455711668,record_specific,0.8469969086815576,0.868662186927306,0.8436324977618621,0.8043912175648703,0.775,0.7894221351616063,0.9122649955237243,0.8970070422535211,0.8792634352180148,0.9175573307623442,0.09914539523535698,0.3238506000441519,0.03979006159743146,False,"[[1019, 98], [117, 403]]"
C-H0,F2_MIDDLE,future_presentation,GGG,649,0.31587057010785824,record_specific,0.773497728882777,0.7935285053929122,0.7913315754779169,0.6414342629482072,0.7853658536585366,0.706140350877193,0.7972972972972973,0.8894472361809045,0.8344409612162669,0.8841353548670622,0.14500386334534082,0.4579787602000873,0.16007702113702213,False,"[[354, 90], [44, 161]]"
C-H0,F3_LATE,development_oof,AAA,323,0.1393188854489164,record_specific,0.8359649122807018,0.9318885448916409,0.7928057553956834,0.8709677419354839,0.6,0.7105263157894737,0.9856115107913669,0.9383561643835616,0.7812190870008971,0.909912070343725,0.06519059174126784,0.22907166396363185,0.06252666265351026,False,"[[274, 4], [18, 27]]"
