candidate_id,forecast_id,scope,code_presentation,records,prevalence,threshold,macro_f1,accuracy,balanced_accuracy,at_risk_precision,at_risk_recall,at_risk_f1,specificity,npv,pr_auc,roc_auc,brier,nll,ece,class_collapse,confusion_matrix
C-M0,F2_MIDDLE,development_oof,2013B,3621,0.4299917149958575,record_specific,0.822155222302956,0.8257387462027065,0.8219780137712656,0.7987096774193548,0.7951188182402055,0.7969102027679433,0.8488372093023255,0.8459681313375181,0.8918961904709277,0.8980043862924626,0.12793334708791515,0.3976002789272389,0.05287766904280557,False,"[[1752, 312], [319, 1238]]"
C-M0,F2_MIDDLE,development_oof,2013J,6399,0.35677449601500233,record_specific,0.8307952452162298,0.849507735583685,0.8216692909564802,0.8319919517102615,0.724485326325011,0.7745258721610864,0.9188532555879495,0.8574019496712764,0.877115548331381,0.9032692734186474,0.11231287146178401,0.3595145506669095,0.036986593330919845,False,"[[3782, 334], [629, 1654]]"
C-M0,F2_MIDDLE,development_oof,2014B,5358,0.4251586412840612,record_specific,0.8158423020879981,0.820642030608436,0.8147311095401526,0.7972911963882618,0.7752414398595259,0.7861117293567772,0.8542207792207792,0.837098313713013,0.8907573924277457,0.8974272544838832,0.1272823506065752,0.39861340381498134,0.05767335686364222,False,"[[2631, 449], [512, 1766]]"
C-M0,F2_MIDDLE,future_presentation,2014J,8164,0.3317001469867712,record_specific,0.7814563280527191,0.800342969132778,0.7910128077121334,0.6763743455497382,0.7632939438700148,0.7172102706453851,0.8187316715542522,0.87451057165231,0.8250161186204426,0.8759675226438879,0.14704937487858058,0.4497601042092533,0.11771929190079852,False,"[[4467, 989], [641, 2067]]"
C-M0,F3_LATE,development_oof,2013B,3379,0.3891683930156851,record_specific,0.8648429305084226,0.8733353063036401,0.8600290697674419,0.8644207066557108,0.8,0.8309636650868878,0.9200581395348837,0.8783533765032377,0.9309310551683441,0.9409618445485897,0.08990548435246348,0.29041419765762383,0.03256714053243027,False,"[[1899, 165], [263, 1052]]"
C-M0,F3_LATE,development_oof,2013J,6122,0.3276706958510291,record_specific,0.8764853466233631,0.8936622018948056,0.8682750339845382,0.8696126568466994,0.7946161515453639,0.8304245897369107,0.9419339164237124,0.9039403124271392,0.9229739154726476,0.9449498322331353,0.07993646078497124,0.26562608362766194,0.04159879395879508,False,"[[3877, 239], [412, 1594]]"
C-M0,F3_LATE,development_oof,2014B,5048,0.3898573692551506,record_specific,0.8783948222380649,0.8853011093502378,0.8752778217717243,0.8700053276505061,0.8297764227642277,0.8494148244473342,0.9207792207792208,0.8943550930305897,0.9384707670197736,0.9460560526871502,0.08526891107466796,0.2793572992631732,0.04158021489722085,False,"[[2836, 244], [335, 1633]]"
C-M0,F3_LATE,future_presentation,2014J,7613,0.2833311440956259,record_specific,0.8357355262906532,0.8670694864048338,0.8345144007031597,0.7686532144533083,0.7593880389429764,0.7639925373134329,0.9096407624633431,0.9053265231667275,0.87480096883657,0.9236061969010396,0.09761539116279229,0.31646319036578624,0.05442864227720008,False,"[[4963, 493], [519, 1638]]"
C-O0,F1_EARLY,development_oof,2013B,3940,0.4766497461928934,record_specific,0.34355214928357214,0.5233502538071066,0.5,0.0,0.0,0.0,1.0,0.5233502538071066,0.47161520240693033,0.49018976685476534,0.25073822344459995,0.6946471946619763,0.03540413144879023,True,"[[2062, 0], [1878, 0]]"
C-O0,F1_EARLY,development_oof,2013J,6851,0.39935775799153406,record_specific,0.3752507751231078,0.6006422420084659,0.5,0.0,0.0,0.0,1.0,0.6006422420084659,0.39514904662730443,0.4918120661110045,0.24165161582353387,0.6763893753013595,0.041903503144935406,True,"[[4115, 0], [2736, 0]]"
C-O0,F1_EARLY,development_oof,2014B,5775,0.46683982683982683,record_specific,0.34775242828100295,0.5331601731601732,0.5,0.0,0.0,0.0,1.0,0.5331601731601732,0.47010331633706115,0.5065350083797294,0.2495381069893946,0.6922349010091402,0.025569215769597864,True,"[[3079, 0], [2696, 0]]"
C-O0,F1_EARLY,future_presentation,2014J,8934,0.3892993060219387,record_specific,0.3791521890201529,0.6107006939780614,0.5,0.0,0.0,0.0,1.0,0.6107006939780614,0.3892993060219387,0.5,0.2404458148613011,0.6739662276752336,0.051965936040115956,True,"[[5456, 0], [3478, 0]]"
C-O0,F2_MIDDLE,development_oof,2013B,3621,0.4299917149958575,record_specific,0.36306068601583114,0.5700082850041425,0.5,0.0,0.0,0.0,1.0,0.5700082850041425,0.4240521465625723,0.48867346392635413,0.24617629966159807,0.6855436679905076,0.03217388468983606,True,"[[2064, 0], [1557, 0]]"
C-O0,F2_MIDDLE,development_oof,2013J,6399,0.35677449601500233,record_specific,0.3914407988587732,0.6432255039849977,0.5,0.0,0.0,0.0,1.0,0.6432255039849977,0.3531995127008396,0.49221710773039584,0.2312033334610978,0.6551690170562108,0.04106126776270774,True,"[[4116, 0], [2283, 0]]"
C-O0,F2_MIDDLE,development_oof,2014B,5358,0.4251586412840612,record_specific,0.36501540649443,0.5748413587159388,0.5,0.0,0.0,0.0,1.0,0.5748413587159388,0.4277619156884095,0.5050909746530905,0.24513013755640262,0.6834179580412368,0.02731882604626723,True,"[[3080, 0], [2278, 0]]"
C-O0,F2_MIDDLE,future_presentation,2014J,8164,0.3317001469867712,record_specific,0.40058737151248164,0.6682998530132288,0.5,0.0,0.0,0.0,1.0,0.6682998530132288,0.3317001469867712,0.5,0.22604978139246296,0.6447132308050063,0.06614092467404292,True,"[[5456, 0], [2708, 0]]"
C-O0,F3_LATE,development_oof,2013B,3379,0.3891683930156851,record_specific,0.379202645599853,0.6108316069843149,0.5,0.0,0.0,0.0,1.0,0.6108316069843149,0.3815006505163771,0.485076229846435,0.2384448753545122,0.6699359356883169,0.025680379749968396,True,"[[2064, 0], [1315, 0]]"
C-O0,F3_LATE,development_oof,2013J,6122,0.3276706958510291,record_specific,0.4020316468060168,0.672329304148971,0.5,0.0,0.0,0.0,1.0,0.672329304148971,0.3229636652500343,0.4898646504606685,0.22163410672967043,0.6354363681737993,0.03584959022312184,True,"[[4116, 0], [2006, 0]]"
C-O0,F3_LATE,development_oof,2014B,5048,0.3898573692551506,record_specific,0.37893700787401574,0.6101426307448494,0.5,0.0,0.0,0.0,1.0,0.6101426307448494,0.39269343548532165,0.5056197042286982,0.23854323771609398,0.6701279479045491,0.02632861626829386,True,"[[3080, 0], [1968, 0]]"
C-O0,F3_LATE,future_presentation,2014J,7613,0.2833311440956259,record_specific,0.417476471038335,0.7166688559043741,0.5,0.0,0.0,0.0,1.0,0.7166688559043741,0.2833311440956259,0.5,0.20948648574953013,0.6105048639675383,0.08019899543286402,True,"[[5456, 0], [2157, 0]]"
C-R0,F1_EARLY,development_oof,2013B,3940,0.4766497461928934,record_specific,0.7420061286005333,0.7449238578680203,0.7415748123403461,0.7656725502130249,0.6698615548455804,0.7145697245100824,0.8132880698351116,0.7300827165868524,0.8267826196714292,0.8237623552719787,0.170392479918703,0.5095488086092208,0.02391239177564993,False,"[[1677, 385], [620, 1258]]"
C-R0,F1_EARLY,development_oof,2013J,6851,0.39935775799153406,record_specific,0.7386979367825999,0.7550722522259524,0.7344412380180909,0.7204166666666667,0.6319444444444444,0.6732866043613707,0.8369380315917375,0.7737587059087846,0.770002638334364,0.8098168162406827,0.1697935744350503,0.5132399603407618,0.03693622110928972,False,"[[3444, 671], [1007, 1729]]"
C-R0,F1_EARLY,development_oof,2014B,5775,0.46683982683982683,record_specific,0.733006245403756,0.7352380952380952,0.7323958822231196,0.728733829870639,0.689540059347181,0.7085953878406709,0.7752517050990582,0.7403846153846154,0.8049096371561464,0.807967645763442,0.17690509072229224,0.52856580566631,0.03303816004158818,False,"[[2387, 692], [837, 1859]]"
C-R0,F1_EARLY,future_presentation,2014J,8934,0.3892993060219387,record_specific,0.6712276030938651,0.6796507723304231,0.6774187751581369,0.5765027322404371,0.6673375503162737,0.6186034115138592,0.6875,0.7642624286878565,0.6735728538596938,0.751351630651991,0.20492256293822445,0.5960446761056245,0.09018230809303876,False,"[[3751, 1705], [1157, 2321]]"
C-R0,F2_MIDDLE,development_oof,2013B,3621,0.4299917149958575,record_specific,0.8116213066873322,0.8191107428887048,0.8070137115203657,0.8360655737704918,0.720616570327553,0.774060020696792,0.8934108527131783,0.8091268100043879,0.8914623664292731,0.8965905724584646,0.12526631742406377,0.38940995055368277,0.024153471430142702,False,"[[1844, 220], [435, 1122]]"
C-R0,F2_MIDDLE,development_oof,2013J,6399,0.35677449601500233,record_specific,0.8239773936452273,0.8443506797937178,0.8136616952018276,0.8318720990201135,0.7065265002190101,0.7640928469919469,0.9207968901846453,0.8497757847533632,0.8772885217957969,0.9048596505118536,0.11029106831632428,0.3646969273859224,0.02808798508340916,False,"[[3790, 326], [670, 1613]]"
C-R0,F2_MIDDLE,development_oof,2014B,5358,0.4251586412840612,record_specific,0.8185663830380645,0.8247480403135499,0.8153877290400556,0.820181731229077,0.7528533801580334,0.7850766765850309,0.8779220779220779,0.8276706458524641,0.8912711057987726,0.8978819852228545,0.12232061130891765,0.40209481761546073,0.02837747531167737,False,"[[2704, 376], [563, 1715]]"
C-R0,F2_MIDDLE,future_presentation,2014J,8164,0.3317001469867712,record_specific,0.780981719030756,0.8004654581087702,0.7895235199712376,0.6785832505792784,0.7570162481536189,0.7156571827544074,0.8220307917888563,0.8720591094691814,0.8250030065955846,0.8736314918434355,0.13431832702236204,0.41807588070873664,0.0833949093732354,False,"[[4485, 971], [658, 2050]]"
C-R0,F3_LATE,development_oof,2013B,3379,0.3891683930156851,record_specific,0.869008807542242,0.8792542172240307,0.8594928080879536,0.9052725647899911,0.7703422053231939,0.8323746918652424,0.9486434108527132,0.8663716814159292,0.9317465134475572,0.9415425030211926,0.08789087916430492,0.2935659791576482,0.018494621794723116,False,"[[1958, 106], [302, 1013]]"
C-R0,F3_LATE,development_oof,2013J,6122,0.3276706958510291,record_specific,0.8817451042156546,0.8995426331264292,0.8690705095597562,0.8994830557151062,0.7806580259222333,0.8358686949559647,0.9574829931972789,0.899566309061858,0.9265266925922306,0.9471707569226238,0.0750430079053452,0.25509722902005527,0.02815016533729717,False,"[[3941, 175], [440, 1566]]"
C-R0,F3_LATE,development_oof,2014B,5048,0.3898573692551506,record_specific,0.8797833319952328,0.8868858954041204,0.8758427040439236,0.8769562871019968,0.8257113821138211,0.8505626799267207,0.925974025974026,0.8926447574334898,0.940782775399759,0.9484035971650301,0.08168949810521807,0.2695228670860512,0.03128967299753005,False,"[[2852, 228], [343, 1625]]"
C-R0,F3_LATE,future_presentation,2014J,7613,0.2833311440956259,record_specific,0.8517235380814167,0.8811243924865362,0.8472635044192203,0.8030009680542111,0.7691237830319889,0.7856973715368222,0.9254032258064516,0.9102217414818821,0.8878075727281743,0.9307563725550175,0.08704212881262027,0.2879511373872298,0.053693108895200146,False,"[[5049, 407], [498, 1659]]"
