forecast_id,outer_fold,scope,candidate_id,trial_id,state,inner_macro_f1,threshold,config,selected_epochs,refit_epochs
F1_EARLY,-1,future_presentation,C-L0,0,COMPLETE,0.7431762144670824,0.5099999999999999,"{""C"": 0.1}",,
F1_EARLY,-1,future_presentation,C-L0,1,COMPLETE,0.7413748581645816,0.5499999999999999,"{""C"": 1.0}",,
F1_EARLY,-1,future_presentation,C-L0,2,COMPLETE,0.7421604474881607,0.4899999999999999,"{""C"": 10.0}",,
F1_EARLY,-1,future_presentation,C-R0,0,COMPLETE,0.7358852068069431,0.5049999999999999,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",,
F1_EARLY,-1,future_presentation,C-R0,1,COMPLETE,0.7365692685787595,0.4899999999999999,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""n_estimators"": 300}",,
F1_EARLY,-1,future_presentation,C-H0,0,COMPLETE,0.7441040618190905,0.4949999999999999,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_leaf_nodes"": 15}",,
F1_EARLY,-1,future_presentation,C-H0,1,COMPLETE,0.7387895837044507,0.4949999999999999,"{""l2_regularization"": 1.0, ""learning_rate"": 0.08, ""max_leaf_nodes"": 31}",,
F1_EARLY,-1,future_presentation,C-M0,0,COMPLETE_FIXED_PROTOCOL_CONFIG,0.738979945673468,0.5249999999999999,"{""batch_size"": 256, ""dropout"": 0.2, ""hidden"": 32, ""learning_rate"": 0.001, ""max_epochs"": 12, ""patience"": 3, ""weight_decay"": 1e-05}","[7, 10]",8.0
F1_EARLY,-1,future_presentation,C-C0,0,COMPLETE_FIXED_PROTOCOL_CONFIG,0.7154146481357586,0.4899999999999999,"{""batch_size"": 256, ""conv_channels"": 32, ""dropout"": 0.2, ""kernel_size"": 3, ""learning_rate"": 0.001, ""max_epochs"": 12, ""patience"": 3, ""weight_decay"": 1e-05}","[10, 10]",10.0
F1_EARLY,-1,future_presentation,C-L1,0,COMPLETE_FIXED_PROTOCOL_CONFIG,0.7201232944268968,0.4799999999999999,"{""batch_size"": 256, ""dropout"": 0.2, ""learning_rate"": 0.001, ""lstm_hidden"": 32, ""lstm_layers"": 1, ""max_epochs"": 12, ""patience"": 3, ""weight_decay"": 1e-05}","[7, 10]",8.0
F1_EARLY,-1,future_presentation,C-H1,0,COMPLETE_FIXED_PROTOCOL_CONFIG,0.7198935113275402,0.4949999999999999,"{""batch_size"": 256, ""conv_channels"": 32, ""dropout"": 0.2, ""kernel_size"": 3, ""learning_rate"": 0.001, ""lstm_hidden"": 32, ""lstm_layers"": 1, ""max_epochs"": 12, ""patience"": 3, ""weight_decay"": 1e-05}","[6, 10]",8.0
F1_EARLY,-1,future_presentation,C-H2,0,COMPLETE_FIXED_PROTOCOL_CONFIG,0.7399229884405096,0.4699999999999999,"{""batch_size"": 256, ""conv_channels"": 32, ""dropout"": 0.2, ""fusion_hidden"": 32, ""kernel_size"": 3, ""learning_rate"": 0.001, ""lstm_hidden"": 32, ""lstm_layers"": 1, ""max_epochs"": 12, ""patience"": 3, ""static_hidden"": 32, ""weight_decay"": 1e-05}","[12, 9]",10.0
F2_MIDDLE,-1,future_presentation,C-L0,0,COMPLETE,0.824339287668342,0.5299999999999999,"{""C"": 0.1}",,
F2_MIDDLE,-1,future_presentation,C-L0,1,COMPLETE,0.8256717258365385,0.5499999999999999,"{""C"": 1.0}",,
F2_MIDDLE,-1,future_presentation,C-L0,2,COMPLETE,0.8224021778466176,0.625,"{""C"": 10.0}",,
F2_MIDDLE,-1,future_presentation,C-R0,0,COMPLETE,0.8210734305754657,0.4549999999999999,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",,
F2_MIDDLE,-1,future_presentation,C-R0,1,COMPLETE,0.8219573710678161,0.4749999999999999,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""n_estimators"": 300}",,
F2_MIDDLE,-1,future_presentation,C-H0,0,COMPLETE,0.824095307268484,0.4899999999999999,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_leaf_nodes"": 15}",,
F2_MIDDLE,-1,future_presentation,C-H0,1,COMPLETE,0.8234379705594161,0.5499999999999999,"{""l2_regularization"": 1.0, ""learning_rate"": 0.08, ""max_leaf_nodes"": 31}",,
F2_MIDDLE,-1,future_presentation,C-M0,0,COMPLETE_FIXED_PROTOCOL_CONFIG,0.8215417587263931,0.565,"{""batch_size"": 256, ""dropout"": 0.2, ""hidden"": 32, ""learning_rate"": 0.001, ""max_epochs"": 12, ""patience"": 3, ""weight_decay"": 1e-05}","[9, 6]",7.0
F2_MIDDLE,-1,future_presentation,C-C0,0,COMPLETE_FIXED_PROTOCOL_CONFIG,0.8009654475882786,0.5149999999999999,"{""batch_size"": 256, ""conv_channels"": 32, ""dropout"": 0.2, ""kernel_size"": 3, ""learning_rate"": 0.001, ""max_epochs"": 12, ""patience"": 3, ""weight_decay"": 1e-05}","[8, 11]",9.0
F2_MIDDLE,-1,future_presentation,C-L1,0,COMPLETE_FIXED_PROTOCOL_CONFIG,0.821863359160113,0.5299999999999999,"{""batch_size"": 256, ""dropout"": 0.2, ""learning_rate"": 0.001, ""lstm_hidden"": 32, ""lstm_layers"": 1, ""max_epochs"": 12, ""patience"": 3, ""weight_decay"": 1e-05}","[11, 11]",11.0
F2_MIDDLE,-1,future_presentation,C-H1,0,COMPLETE_FIXED_PROTOCOL_CONFIG,0.8222487330871193,0.4899999999999999,"{""batch_size"": 256, ""conv_channels"": 32, ""dropout"": 0.2, ""kernel_size"": 3, ""learning_rate"": 0.001, ""lstm_hidden"": 32, ""lstm_layers"": 1, ""max_epochs"": 12, ""patience"": 3, ""weight_decay"": 1e-05}","[8, 10]",9.0
F2_MIDDLE,-1,future_presentation,C-H2,0,COMPLETE_FIXED_PROTOCOL_CONFIG,0.8257412463865026,0.5199999999999999,"{""batch_size"": 256, ""conv_channels"": 32, ""dropout"": 0.2, ""fusion_hidden"": 32, ""kernel_size"": 3, ""learning_rate"": 0.001, ""lstm_hidden"": 32, ""lstm_layers"": 1, ""max_epochs"": 12, ""patience"": 3, ""static_hidden"": 32, ""weight_decay"": 1e-05}","[12, 11]",11.0
F3_LATE,-1,future_presentation,C-L0,0,COMPLETE,0.8744271853837128,0.585,"{""C"": 0.1}",,
F3_LATE,-1,future_presentation,C-L0,1,COMPLETE,0.8749732432192104,0.6499999999999999,"{""C"": 1.0}",,
F3_LATE,-1,future_presentation,C-L0,2,COMPLETE,0.8702299068126191,0.705,"{""C"": 10.0}",,
F3_LATE,-1,future_presentation,C-R0,0,COMPLETE,0.8801698722089415,0.4749999999999999,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",,
F3_LATE,-1,future_presentation,C-R0,1,COMPLETE,0.8806534684223734,0.4649999999999999,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""n_estimators"": 300}",,
F3_LATE,-1,future_presentation,C-H0,0,COMPLETE,0.8783929351294687,0.5549999999999999,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_leaf_nodes"": 15}",,
F3_LATE,-1,future_presentation,C-H0,1,COMPLETE,0.8796555106358497,0.5449999999999999,"{""l2_regularization"": 1.0, ""learning_rate"": 0.08, ""max_leaf_nodes"": 31}",,
F3_LATE,-1,future_presentation,C-M0,0,COMPLETE_FIXED_PROTOCOL_CONFIG,0.8763752150119075,0.5499999999999999,"{""batch_size"": 256, ""dropout"": 0.2, ""hidden"": 32, ""learning_rate"": 0.001, ""max_epochs"": 12, ""patience"": 3, ""weight_decay"": 1e-05}","[7, 6]",6.0
F3_LATE,-1,future_presentation,C-C0,0,COMPLETE_FIXED_PROTOCOL_CONFIG,0.8617726287081127,0.595,"{""batch_size"": 256, ""conv_channels"": 32, ""dropout"": 0.2, ""kernel_size"": 3, ""learning_rate"": 0.001, ""max_epochs"": 12, ""patience"": 3, ""weight_decay"": 1e-05}","[12, 9]",10.0
F3_LATE,-1,future_presentation,C-L1,0,COMPLETE_FIXED_PROTOCOL_CONFIG,0.8763530499228234,0.5449999999999999,"{""batch_size"": 256, ""dropout"": 0.2, ""learning_rate"": 0.001, ""lstm_hidden"": 32, ""lstm_layers"": 1, ""max_epochs"": 12, ""patience"": 3, ""weight_decay"": 1e-05}","[12, 11]",11.0
F3_LATE,-1,future_presentation,C-H1,0,COMPLETE_FIXED_PROTOCOL_CONFIG,0.8750233943839093,0.58,"{""batch_size"": 256, ""conv_channels"": 32, ""dropout"": 0.2, ""kernel_size"": 3, ""learning_rate"": 0.001, ""lstm_hidden"": 32, ""lstm_layers"": 1, ""max_epochs"": 12, ""patience"": 3, ""weight_decay"": 1e-05}","[12, 8]",10.0
F3_LATE,-1,future_presentation,C-H2,0,COMPLETE_FIXED_PROTOCOL_CONFIG,0.8771345810130629,0.5299999999999999,"{""batch_size"": 256, ""conv_channels"": 32, ""dropout"": 0.2, ""fusion_hidden"": 32, ""kernel_size"": 3, ""learning_rate"": 0.001, ""lstm_hidden"": 32, ""lstm_layers"": 1, ""max_epochs"": 12, ""patience"": 3, ""static_hidden"": 32, ""weight_decay"": 1e-05}","[6, 7]",6.0
