dataset,model_id,model_family,outer_fold,trial,state,params,S0_EARLY_NO_GRADE,S1_MID_G1_ONLY,S2_LATE_G1_G2,mean_stage_macro_f1,worst_stage_macro_f1,outer_rows_used_for_selection,selected_epochs
student_por,hist_gradient_boosting_por,hist_gradient_boosting,4,2,COMPLETE,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 250, ""max_leaf_nodes"": 31}",0.4799339516726177,0.7045454545454546,0.7984120745872731,0.6609638269351151,0.4799339516726177,False,
student_por,svm_por,svm,0,0,COMPLETE,"{""C"": 0.5, ""class_weight"": null, ""gamma"": ""scale""}",0.34653862498163174,0.7351505128257481,0.82461249287695,0.6354338768947766,0.34653862498163174,False,
student_por,svm_por,svm,0,1,COMPLETE,"{""C"": 1.0, ""class_weight"": null, ""gamma"": 0.1}",0.3805473365352359,0.7274656712310336,0.8113811140785069,0.6397980406149255,0.3805473365352359,False,
student_por,svm_por,svm,0,2,COMPLETE,"{""C"": 2.0, ""class_weight"": ""balanced"", ""gamma"": 0.1}",0.4858352778076886,0.7302982762947788,0.7383254268500169,0.6514863269841614,0.4858352778076886,False,
student_por,svm_por,svm,1,0,COMPLETE,"{""C"": 0.5, ""class_weight"": null, ""gamma"": ""scale""}",0.3294940725760042,0.787805276110459,0.8485126217754924,0.6552706568206519,0.3294940725760042,False,
student_por,svm_por,svm,1,1,COMPLETE,"{""C"": 1.0, ""class_weight"": null, ""gamma"": 0.1}",0.3408170626519251,0.7624832426450956,0.827048390206285,0.6434495651677685,0.3408170626519251,False,
student_por,svm_por,svm,1,2,COMPLETE,"{""C"": 2.0, ""class_weight"": ""balanced"", ""gamma"": 0.1}",0.44548006256561895,0.7155781572397024,0.7310412107022276,0.6306998101691831,0.44548006256561895,False,
student_por,svm_por,svm,2,0,COMPLETE,"{""C"": 0.5, ""class_weight"": null, ""gamma"": ""scale""}",0.30238632617350947,0.7369103328844521,0.8344162015673681,0.6245709535417765,0.30238632617350947,False,
student_por,svm_por,svm,2,1,COMPLETE,"{""C"": 1.0, ""class_weight"": null, ""gamma"": 0.1}",0.3460609819773411,0.7161634090885293,0.8011839373203636,0.621136109462078,0.3460609819773411,False,
student_por,svm_por,svm,2,2,COMPLETE,"{""C"": 2.0, ""class_weight"": ""balanced"", ""gamma"": 0.1}",0.4924993172209844,0.6977342043815539,0.7521119230083765,0.6474484815369715,0.4924993172209844,False,
student_por,svm_por,svm,3,0,COMPLETE,"{""C"": 0.5, ""class_weight"": null, ""gamma"": ""scale""}",0.31569875364624767,0.7629742142031565,0.8643270247694658,0.64766666420629,0.31569875364624767,False,
student_por,svm_por,svm,3,1,COMPLETE,"{""C"": 1.0, ""class_weight"": null, ""gamma"": 0.1}",0.33381582818476024,0.7419769375415074,0.8266634075936401,0.6341520577733025,0.33381582818476024,False,
student_por,svm_por,svm,3,2,COMPLETE,"{""C"": 2.0, ""class_weight"": ""balanced"", ""gamma"": 0.1}",0.4822761651483431,0.7126502703087211,0.7648452503219706,0.6532572285930116,0.4822761651483431,False,
student_por,svm_por,svm,4,0,COMPLETE,"{""C"": 0.5, ""class_weight"": null, ""gamma"": ""scale""}",0.3084442457952589,0.7796700464675528,0.8580051776398809,0.6487064899675642,0.3084442457952589,False,
student_por,svm_por,svm,4,1,COMPLETE,"{""C"": 1.0, ""class_weight"": null, ""gamma"": 0.1}",0.3922063660087061,0.7803037148388192,0.8625627371282979,0.6783576059919411,0.3922063660087061,False,
student_por,svm_por,svm,4,2,COMPLETE,"{""C"": 2.0, ""class_weight"": ""balanced"", ""gamma"": 0.1}",0.511078826776586,0.7562468642518435,0.759894442694152,0.6757400445741939,0.511078826776586,False,
student_por,xgboost_por,xgboost,0,0,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}",0.3825412928917748,0.7547002444776183,0.831991169313364,0.6564109022275857,0.3825412928917748,False,
student_por,xgboost_por,xgboost,0,1,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}",0.45767358413822096,0.7506968511813716,0.8259824522598245,0.6781176291931391,0.45767358413822096,False,
student_por,xgboost_por,xgboost,0,2,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.08, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 300, ""subsample"": 0.9}",0.5025086049891238,0.7121058518359868,0.7976110274497371,0.6707418280916159,0.5025086049891238,False,
student_por,xgboost_por,xgboost,1,0,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}",0.3154445879370546,0.782989906303665,0.8525798395238854,0.6503381112548684,0.3154445879370546,False,
student_por,xgboost_por,xgboost,1,1,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}",0.4206424944051641,0.7416044805570944,0.8440967794570247,0.6687812514730944,0.4206424944051641,False,
student_por,xgboost_por,xgboost,1,2,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.08, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 300, ""subsample"": 0.9}",0.4323127692352171,0.743355696473976,0.8386804059322763,0.6714496238804898,0.4323127692352171,False,
student_por,xgboost_por,xgboost,2,0,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}",0.30242952006043977,0.7661749144102085,0.8399598204750834,0.6361880849819106,0.30242952006043977,False,
student_por,xgboost_por,xgboost,2,1,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}",0.42722633561580287,0.7361623448425032,0.8398858746329365,0.6677581850304142,0.42722633561580287,False,
student_por,xgboost_por,xgboost,2,2,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.08, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 300, ""subsample"": 0.9}",0.4508993175382267,0.6831141953932113,0.8074252181231482,0.647146243684862,0.4508993175382267,False,
student_por,xgboost_por,xgboost,3,0,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}",0.3337895906025961,0.7801116124795341,0.8646370941926299,0.6595127657582535,0.3337895906025961,False,
student_por,xgboost_por,xgboost,3,1,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}",0.4502330526960858,0.7318305048564415,0.8456760478986568,0.6759132018170614,0.4502330526960858,False,
student_por,xgboost_por,xgboost,3,2,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.08, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 300, ""subsample"": 0.9}",0.44516516574968,0.7069636903851565,0.8168503620748723,0.656326406069903,0.44516516574968,False,
student_por,xgboost_por,xgboost,4,0,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}",0.3585286605063482,0.7801494279345561,0.8543690980675271,0.6643490621694771,0.3585286605063482,False,
student_por,xgboost_por,xgboost,4,1,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}",0.4569971452531936,0.7611796562279256,0.8567728062540579,0.691649869245059,0.4569971452531936,False,
student_por,xgboost_por,xgboost,4,2,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.08, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 300, ""subsample"": 0.9}",0.497690546438011,0.7358180920744667,0.8404576461364394,0.6913220948829722,0.497690546438011,False,
student_por,mlp_por,mlp,0,0,COMPLETE,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}",0.3841700310428444,0.7297957265558471,0.817380992200447,0.6437822499330462,0.3841700310428444,False,
student_por,mlp_por,mlp,0,1,COMPLETE,"{""alpha"": 0.001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001}",0.43866977751481934,0.7197246592407883,0.807423294086751,0.6552725769474529,0.43866977751481934,False,
student_por,mlp_por,mlp,0,2,COMPLETE,"{""alpha"": 0.01, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}",0.43285809498138567,0.7186310823435947,0.8239929774726793,0.6584940515992199,0.43285809498138567,False,
student_por,mlp_por,mlp,1,0,COMPLETE,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}",0.3885083401695379,0.6898884284271088,0.7958029174767373,0.6247332286911279,0.3885083401695379,False,
student_por,mlp_por,mlp,1,1,COMPLETE,"{""alpha"": 0.001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001}",0.3743041843331139,0.7583783968441778,0.8362468987019627,0.6563098266264181,0.3743041843331139,False,
student_por,mlp_por,mlp,1,2,COMPLETE,"{""alpha"": 0.01, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}",0.3620420190528795,0.7066354865350605,0.8220904950399565,0.6302560002092988,0.3620420190528795,False,
student_por,mlp_por,mlp,2,0,COMPLETE,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}",0.38626149910823243,0.7229104229104228,0.8250211355050064,0.644731019174554,0.38626149910823243,False,
student_por,mlp_por,mlp,2,1,COMPLETE,"{""alpha"": 0.001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001}",0.3696187132082193,0.7309235618368706,0.8130305642486366,0.6378576130979089,0.3696187132082193,False,
student_por,mlp_por,mlp,2,2,COMPLETE,"{""alpha"": 0.01, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}",0.4339835908178406,0.6668037201608095,0.8036375629027277,0.6348082912937926,0.4339835908178406,False,
student_por,mlp_por,mlp,3,0,COMPLETE,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}",0.405276758843385,0.730127297465704,0.8411541331827483,0.6588527298306125,0.405276758843385,False,
student_por,mlp_por,mlp,3,1,COMPLETE,"{""alpha"": 0.001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001}",0.42325721711686626,0.7230132900182665,0.8481651910700777,0.6648118994017369,0.42325721711686626,False,
student_por,mlp_por,mlp,3,2,COMPLETE,"{""alpha"": 0.01, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}",0.4247743662823336,0.6879302850941867,0.8295419751033538,0.647415542159958,0.4247743662823336,False,
student_por,mlp_por,mlp,4,0,COMPLETE,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}",0.4652357602529091,0.7614188345847465,0.8654875637133387,0.697380719516998,0.4652357602529091,False,
student_por,mlp_por,mlp,4,1,COMPLETE,"{""alpha"": 0.001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001}",0.45209195402298846,0.7703010310027855,0.8431017258249174,0.6884982369502305,0.45209195402298846,False,
student_por,mlp_por,mlp,4,2,COMPLETE,"{""alpha"": 0.01, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}",0.4436241956241956,0.7351368457787136,0.8717905167362621,0.6835171860463904,0.4436241956241956,False,
student_por,cnn_only_por,cnn_only,0,0,COMPLETE,"{""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 30, ""patience"": 5, ""weight_decay"": 0.0001}",0.4831173498190023,0.7371955595887952,0.7869028978323938,0.6690719357467305,0.4831173498190023,False,21.0
student_por,cnn_only_por,cnn_only,0,1,COMPLETE,"{""batch_size"": 64, ""class_weight"": ""none"", ""cnn_channels"": 16, ""context_hidden"": 24, ""dropout"": 0.25, ""fusion_hidden"": 24, ""input_projection"": 24, ""learning_rate"": 0.0005, ""lstm_hidden"": 24, ""max_epochs"": 30, ""patience"": 5, ""weight_decay"": 0.001}",0.2610394685423994,0.2610394685423994,0.2610394685423994,0.2610394685423994,0.2610394685423994,False,1.0
student_por,cnn_only_por,cnn_only,1,0,COMPLETE,"{""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 30, ""patience"": 5, ""weight_decay"": 0.0001}",0.4720509853863719,0.7533081100832404,0.8344606906511084,0.6866065953735735,0.4720509853863719,False,15.0
student_por,cnn_only_por,cnn_only,1,1,COMPLETE,"{""batch_size"": 64, ""class_weight"": ""none"", ""cnn_channels"": 16, ""context_hidden"": 24, ""dropout"": 0.25, ""fusion_hidden"": 24, ""input_projection"": 24, ""learning_rate"": 0.0005, ""lstm_hidden"": 24, ""max_epochs"": 30, ""patience"": 5, ""weight_decay"": 0.001}",0.2610394685423994,0.2610394685423994,0.2610394685423994,0.2610394685423994,0.2610394685423994,False,1.0
student_por,cnn_only_por,cnn_only,2,0,COMPLETE,"{""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 30, ""patience"": 5, ""weight_decay"": 0.0001}",0.5001910697849014,0.7244674156730113,0.8036781579750706,0.6761122144776611,0.5001910697849014,False,16.0
student_por,cnn_only_por,cnn_only,2,1,COMPLETE,"{""batch_size"": 64, ""class_weight"": ""none"", ""cnn_channels"": 16, ""context_hidden"": 24, ""dropout"": 0.25, ""fusion_hidden"": 24, ""input_projection"": 24, ""learning_rate"": 0.0005, ""lstm_hidden"": 24, ""max_epochs"": 30, ""patience"": 5, ""weight_decay"": 0.001}",0.2610394685423994,0.2610394685423994,0.2610394685423994,0.2610394685423994,0.2610394685423994,False,1.0
student_por,cnn_only_por,cnn_only,3,0,COMPLETE,"{""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 30, ""patience"": 5, ""weight_decay"": 0.0001}",0.4751952400476385,0.7866334398444011,0.8437211246862898,0.7018499348594432,0.4751952400476385,False,23.0
student_por,cnn_only_por,cnn_only,3,1,COMPLETE,"{""batch_size"": 64, ""class_weight"": ""none"", ""cnn_channels"": 16, ""context_hidden"": 24, ""dropout"": 0.25, ""fusion_hidden"": 24, ""input_projection"": 24, ""learning_rate"": 0.0005, ""lstm_hidden"": 24, ""max_epochs"": 30, ""patience"": 5, ""weight_decay"": 0.001}",0.2615144418423107,0.2615144418423107,0.2615144418423107,0.2615144418423107,0.2615144418423107,False,1.0
student_por,cnn_only_por,cnn_only,4,0,COMPLETE,"{""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 30, ""patience"": 5, ""weight_decay"": 0.0001}",0.5267762912175648,0.7645604110666472,0.8319772298964465,0.7077713107268861,0.5267762912175648,False,18.0
student_por,cnn_only_por,cnn_only,4,1,COMPLETE,"{""batch_size"": 64, ""class_weight"": ""none"", ""cnn_channels"": 16, ""context_hidden"": 24, ""dropout"": 0.25, ""fusion_hidden"": 24, ""input_projection"": 24, ""learning_rate"": 0.0005, ""lstm_hidden"": 24, ""max_epochs"": 30, ""patience"": 5, ""weight_decay"": 0.001}",0.26120857699805067,0.26120857699805067,0.26120857699805067,0.26120857699805067,0.26120857699805067,False,1.0
student_por,bilstm_only_por,bilstm_only,0,0,COMPLETE,"{""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 30, ""patience"": 5, ""weight_decay"": 0.0001}",0.4759476583065379,0.7421810431075732,0.7726125039498984,0.6635804017880033,0.4759476583065379,False,29.0
student_por,bilstm_only_por,bilstm_only,0,1,COMPLETE,"{""batch_size"": 64, ""class_weight"": ""none"", ""cnn_channels"": 16, ""context_hidden"": 24, ""dropout"": 0.25, ""fusion_hidden"": 24, ""input_projection"": 24, ""learning_rate"": 0.0005, ""lstm_hidden"": 24, ""max_epochs"": 30, ""patience"": 5, ""weight_decay"": 0.001}",0.3450359205961082,0.3091078499883531,0.3130440131639652,0.32239592791614213,0.3091078499883531,False,2.0
student_por,bilstm_only_por,bilstm_only,1,0,COMPLETE,"{""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 30, ""patience"": 5, ""weight_decay"": 0.0001}",0.4400437002686071,0.6219258772450261,0.657685777013508,0.5732184515090472,0.4400437002686071,False,25.0
student_por,bilstm_only_por,bilstm_only,1,1,COMPLETE,"{""batch_size"": 64, ""class_weight"": ""none"", ""cnn_channels"": 16, ""context_hidden"": 24, ""dropout"": 0.25, ""fusion_hidden"": 24, ""input_projection"": 24, ""learning_rate"": 0.0005, ""lstm_hidden"": 24, ""max_epochs"": 30, ""patience"": 5, ""weight_decay"": 0.001}",0.29598518917304717,0.314491955893527,0.30510868010868014,0.30519527505841815,0.29598518917304717,False,1.0
student_por,bilstm_only_por,bilstm_only,2,0,COMPLETE,"{""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 30, ""patience"": 5, ""weight_decay"": 0.0001}",0.5010170421864494,0.7141999436987927,0.7944189102381193,0.6698786320411205,0.5010170421864494,False,29.0
student_por,bilstm_only_por,bilstm_only,2,1,COMPLETE,"{""batch_size"": 64, ""class_weight"": ""none"", ""cnn_channels"": 16, ""context_hidden"": 24, ""dropout"": 0.25, ""fusion_hidden"": 24, ""input_projection"": 24, ""learning_rate"": 0.0005, ""lstm_hidden"": 24, ""max_epochs"": 30, ""patience"": 5, ""weight_decay"": 0.001}",0.27976317775092924,0.313935930165186,0.29998166721253056,0.2978935917095486,0.27976317775092924,False,1.0
student_por,bilstm_only_por,bilstm_only,3,0,COMPLETE,"{""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 30, ""patience"": 5, ""weight_decay"": 0.0001}",0.4593418469138384,0.7523246705387946,0.7982481286829112,0.6699715487118479,0.4593418469138384,False,29.0
student_por,bilstm_only_por,bilstm_only,3,1,COMPLETE,"{""batch_size"": 64, ""class_weight"": ""none"", ""cnn_channels"": 16, ""context_hidden"": 24, ""dropout"": 0.25, ""fusion_hidden"": 24, ""input_projection"": 24, ""learning_rate"": 0.0005, ""lstm_hidden"": 24, ""max_epochs"": 30, ""patience"": 5, ""weight_decay"": 0.001}",0.3291011744443752,0.34095123152768697,0.33236995959851395,0.3341407885235254,0.3291011744443752,False,1.0
student_por,bilstm_only_por,bilstm_only,4,0,COMPLETE,"{""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 30, ""patience"": 5, ""weight_decay"": 0.0001}",0.5081039129806998,0.7563870831351408,0.8161223916580688,0.6935377959246365,0.5081039129806998,False,28.0
student_por,bilstm_only_por,bilstm_only,4,1,COMPLETE,"{""batch_size"": 64, ""class_weight"": ""none"", ""cnn_channels"": 16, ""context_hidden"": 24, ""dropout"": 0.25, ""fusion_hidden"": 24, ""input_projection"": 24, ""learning_rate"": 0.0005, ""lstm_hidden"": 24, ""max_epochs"": 30, ""patience"": 5, ""weight_decay"": 0.001}",0.3488345437670775,0.33950785298090685,0.3454169768607849,0.3445864578695897,0.33950785298090685,False,2.0
student_por,cnn_bilstm_por,cnn_bilstm,0,0,COMPLETE,"{""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 30, ""patience"": 5, ""weight_decay"": 0.0001}",0.42492224288022795,0.7703782611404425,0.8343541998877825,0.6765515679694843,0.42492224288022795,False,25.0
student_por,cnn_bilstm_por,cnn_bilstm,0,1,COMPLETE,"{""batch_size"": 64, ""class_weight"": ""none"", ""cnn_channels"": 16, ""context_hidden"": 24, ""dropout"": 0.25, ""fusion_hidden"": 24, ""input_projection"": 24, ""learning_rate"": 0.0005, ""lstm_hidden"": 24, ""max_epochs"": 30, ""patience"": 5, ""weight_decay"": 0.001}",0.2995550728247847,0.3169598965206316,0.31441382327209094,0.31030959753916915,0.2995550728247847,False,3.0
student_por,cnn_bilstm_por,cnn_bilstm,1,0,COMPLETE,"{""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 30, ""patience"": 5, ""weight_decay"": 0.0001}",0.44271063567033514,0.7711071992197652,0.8376136119342386,0.6838104822747796,0.44271063567033514,False,24.0
student_por,cnn_bilstm_por,cnn_bilstm,1,1,COMPLETE,"{""batch_size"": 64, ""class_weight"": ""none"", ""cnn_channels"": 16, ""context_hidden"": 24, ""dropout"": 0.25, ""fusion_hidden"": 24, ""input_projection"": 24, ""learning_rate"": 0.0005, ""lstm_hidden"": 24, ""max_epochs"": 30, ""patience"": 5, ""weight_decay"": 0.001}",0.2952986340292687,0.30659933109781873,0.31192567106296293,0.3046078787300168,0.2952986340292687,False,2.0
student_por,cnn_bilstm_por,cnn_bilstm,2,0,COMPLETE,"{""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 30, ""patience"": 5, ""weight_decay"": 0.0001}",0.45356720951150303,0.761841283724384,0.8472044631947667,0.6875376521435513,0.45356720951150303,False,22.0
student_por,cnn_bilstm_por,cnn_bilstm,2,1,COMPLETE,"{""batch_size"": 64, ""class_weight"": ""none"", ""cnn_channels"": 16, ""context_hidden"": 24, ""dropout"": 0.25, ""fusion_hidden"": 24, ""input_projection"": 24, ""learning_rate"": 0.0005, ""lstm_hidden"": 24, ""max_epochs"": 30, ""patience"": 5, ""weight_decay"": 0.001}",0.3076233166547589,0.29822205369650623,0.30053946235096785,0.302128277567411,0.29822205369650623,False,3.0
student_por,cnn_bilstm_por,cnn_bilstm,3,0,COMPLETE,"{""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 30, ""patience"": 5, ""weight_decay"": 0.0001}",0.42546100687030225,0.7754126632175412,0.8621889695044707,0.6876875465307714,0.42546100687030225,False,29.0
student_por,cnn_bilstm_por,cnn_bilstm,3,1,COMPLETE,"{""batch_size"": 64, ""class_weight"": ""none"", ""cnn_channels"": 16, ""context_hidden"": 24, ""dropout"": 0.25, ""fusion_hidden"": 24, ""input_projection"": 24, ""learning_rate"": 0.0005, ""lstm_hidden"": 24, ""max_epochs"": 30, ""patience"": 5, ""weight_decay"": 0.001}",0.3047693689083379,0.32643965350188214,0.34631662957294546,0.32584188399438846,0.3047693689083379,False,2.0
student_por,cnn_bilstm_por,cnn_bilstm,4,0,COMPLETE,"{""batch_size"": 64, ""class_weight"": ""balanced"", ""cnn_channels"": 16, ""context_hidden"": 16, ""dropout"": 0.15, ""fusion_hidden"": 16, ""input_projection"": 16, ""learning_rate"": 0.001, ""lstm_hidden"": 16, ""max_epochs"": 30, ""patience"": 5, ""weight_decay"": 0.0001}",0.464035759490305,0.7780811056422642,0.873230308687139,0.7051157246065695,0.464035759490305,False,24.0
student_por,cnn_bilstm_por,cnn_bilstm,4,1,COMPLETE,"{""batch_size"": 64, ""class_weight"": ""none"", ""cnn_channels"": 16, ""context_hidden"": 24, ""dropout"": 0.25, ""fusion_hidden"": 24, ""input_projection"": 24, ""learning_rate"": 0.0005, ""lstm_hidden"": 24, ""max_epochs"": 30, ""patience"": 5, ""weight_decay"": 0.001}",0.3173790052744443,0.3427974482990317,0.3499485560694533,0.3367083365476431,0.3173790052744443,False,2.0
