student_index,rank,item_id,intervention_name,score,explanation
46,3,peer_tutoring,Peer-Led Study Tutoring,0.896,"Risk Match (30%): 1.00, Performance Need (20%): 0.96, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
46,4,extra_exercises,Targeted Practice Exercises,0.806,"Risk Match (30%): 1.00, Performance Need (20%): 0.96, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 0.00, Expected Effect (10%): 0.90"
46,5,remedial_class,Remedial Topic Bootcamps,0.736,"Risk Match (30%): 1.00, Performance Need (20%): 0.96, Difficulty Fit (15%): 0.00, Time Fit (15%): 1.00, Prereq Fit (10%): 0.00, Expected Effect (10%): 0.95"
47,1,study_group,Facilitated Study Group,0.8718,"Risk Match (30%): 1.00, Performance Need (20%): 0.48, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
47,2,time_planning,Time Management Workshop,0.7931,"Risk Match (30%): 1.00, Performance Need (20%): 0.49, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
47,3,peer_tutoring,Peer-Led Study Tutoring,0.5773,"Risk Match (30%): 0.00, Performance Need (20%): 0.48, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
47,4,extra_exercises,Targeted Practice Exercises,0.5573,"Risk Match (30%): 0.00, Performance Need (20%): 0.48, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.80, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
47,5,attendance_monitoring,Daily Attendance Monitoring,0.5131,"Risk Match (30%): 0.00, Performance Need (20%): 0.49, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
48,1,time_planning,Time Management Workshop,0.6676,"Risk Match (30%): 1.00, Performance Need (20%): 0.24, Difficulty Fit (15%): 0.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
48,2,stress_management,Stress & Lifestyle Management Workshop,0.6676,"Risk Match (30%): 1.00, Performance Need (20%): 0.24, Difficulty Fit (15%): 0.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
48,3,advanced_seminar,Advanced Subject Seminar,0.6349,"Risk Match (30%): 0.00, Performance Need (20%): 0.87, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.60"
48,4,remedial_class,Remedial Topic Bootcamps,0.5078,"Risk Match (30%): 0.00, Performance Need (20%): 0.06, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.95"
48,5,extra_exercises,Targeted Practice Exercises,0.4278,"Risk Match (30%): 0.00, Performance Need (20%): 0.06, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
49,1,extra_exercises,Targeted Practice Exercises,0.5863,"Risk Match (30%): 0.00, Performance Need (20%): 0.48, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
49,2,peer_tutoring,Peer-Led Study Tutoring,0.5763,"Risk Match (30%): 0.00, Performance Need (20%): 0.48, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
49,3,study_group,Facilitated Study Group,0.5712,"Risk Match (30%): 0.00, Performance Need (20%): 0.48, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
49,4,remedial_class,Remedial Topic Bootcamps,0.5163,"Risk Match (30%): 0.00, Performance Need (20%): 0.48, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.95"
49,5,attendance_monitoring,Daily Attendance Monitoring,0.5127,"Risk Match (30%): 0.00, Performance Need (20%): 0.49, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
50,1,peer_tutoring,Peer-Led Study Tutoring,0.8611,"Risk Match (30%): 0.94, Performance Need (20%): 0.50, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
50,2,extra_exercises,Targeted Practice Exercises,0.8471,"Risk Match (30%): 0.94, Performance Need (20%): 0.50, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.84, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
50,3,attendance_monitoring,Daily Attendance Monitoring,0.8151,"Risk Match (30%): 1.00, Performance Need (20%): 0.50, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
50,4,counselor_meeting,Academic Counselor Consultation,0.8101,"Risk Match (30%): 1.00, Performance Need (20%): 0.50, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
50,5,remedial_class,Remedial Topic Bootcamps,0.7471,"Risk Match (30%): 0.94, Performance Need (20%): 0.50, Difficulty Fit (15%): 0.50, Time Fit (15%): 0.64, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.95"
51,1,remedial_class,Remedial Topic Bootcamps,0.8044,"Risk Match (30%): 0.99, Performance Need (20%): 0.06, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.95"
51,2,extra_exercises,Targeted Practice Exercises,0.7244,"Risk Match (30%): 0.99, Performance Need (20%): 0.06, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
51,3,peer_tutoring,Peer-Led Study Tutoring,0.7144,"Risk Match (30%): 0.99, Performance Need (20%): 0.06, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
51,4,advanced_seminar,Advanced Subject Seminar,0.6351,"Risk Match (30%): 0.00, Performance Need (20%): 0.88, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.60"
51,5,study_group,Facilitated Study Group,0.4127,"Risk Match (30%): 0.00, Performance Need (20%): 0.06, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
52,1,counselor_meeting,Academic Counselor Consultation,0.9398,"Risk Match (30%): 1.00, Performance Need (20%): 0.78, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
52,2,stress_management,Stress & Lifestyle Management Workshop,0.9248,"Risk Match (30%): 1.00, Performance Need (20%): 0.78, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
52,3,peer_tutoring,Peer-Led Study Tutoring,0.8967,"Risk Match (30%): 1.00, Performance Need (20%): 0.96, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
52,4,extra_exercises,Targeted Practice Exercises,0.8067,"Risk Match (30%): 1.00, Performance Need (20%): 0.96, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 0.00, Expected Effect (10%): 0.90"
52,5,remedial_class,Remedial Topic Bootcamps,0.7367,"Risk Match (30%): 1.00, Performance Need (20%): 0.96, Difficulty Fit (15%): 0.00, Time Fit (15%): 1.00, Prereq Fit (10%): 0.00, Expected Effect (10%): 0.95"
53,1,attendance_monitoring,Daily Attendance Monitoring,0.7063,"Risk Match (30%): 0.62, Performance Need (20%): 0.52, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
53,2,counselor_meeting,Academic Counselor Consultation,0.7013,"Risk Match (30%): 0.62, Performance Need (20%): 0.52, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
53,3,extra_exercises,Targeted Practice Exercises,0.5984,"Risk Match (30%): 0.00, Performance Need (20%): 0.54, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
53,4,peer_tutoring,Peer-Led Study Tutoring,0.5884,"Risk Match (30%): 0.00, Performance Need (20%): 0.54, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
53,5,study_group,Facilitated Study Group,0.5827,"Risk Match (30%): 0.00, Performance Need (20%): 0.54, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
54,1,peer_tutoring,Peer-Led Study Tutoring,0.903,"Risk Match (30%): 1.00, Performance Need (20%): 0.99, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
54,2,extra_exercises,Targeted Practice Exercises,0.813,"Risk Match (30%): 1.00, Performance Need (20%): 0.99, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 0.00, Expected Effect (10%): 0.90"
54,3,remedial_class,Remedial Topic Bootcamps,0.743,"Risk Match (30%): 1.00, Performance Need (20%): 0.99, Difficulty Fit (15%): 0.00, Time Fit (15%): 1.00, Prereq Fit (10%): 0.00, Expected Effect (10%): 0.95"
54,4,counselor_meeting,Academic Counselor Consultation,0.7203,"Risk Match (30%): 0.25, Performance Need (20%): 0.79, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
54,5,stress_management,Stress & Lifestyle Management Workshop,0.7053,"Risk Match (30%): 0.25, Performance Need (20%): 0.79, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
55,1,extra_exercises,Targeted Practice Exercises,0.6151,"Risk Match (30%): 0.04, Performance Need (20%): 0.56, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
55,2,peer_tutoring,Peer-Led Study Tutoring,0.6051,"Risk Match (30%): 0.04, Performance Need (20%): 0.56, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
55,3,study_group,Facilitated Study Group,0.587,"Risk Match (30%): 0.00, Performance Need (20%): 0.56, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
55,4,remedial_class,Remedial Topic Bootcamps,0.5451,"Risk Match (30%): 0.04, Performance Need (20%): 0.56, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.95"
55,5,attendance_monitoring,Daily Attendance Monitoring,0.5222,"Risk Match (30%): 0.00, Performance Need (20%): 0.54, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
56,1,time_planning,Time Management Workshop,0.6615,"Risk Match (30%): 1.00, Performance Need (20%): 0.21, Difficulty Fit (15%): 0.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
56,2,stress_management,Stress & Lifestyle Management Workshop,0.6615,"Risk Match (30%): 1.00, Performance Need (20%): 0.21, Difficulty Fit (15%): 0.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
56,3,advanced_seminar,Advanced Subject Seminar,0.6546,"Risk Match (30%): 0.00, Performance Need (20%): 0.97, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.60"
56,4,remedial_class,Remedial Topic Bootcamps,0.4979,"Risk Match (30%): 0.00, Performance Need (20%): 0.01, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.95"
56,5,extra_exercises,Targeted Practice Exercises,0.4179,"Risk Match (30%): 0.00, Performance Need (20%): 0.01, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
57,1,time_planning,Time Management Workshop,0.9217,"Risk Match (30%): 0.99, Performance Need (20%): 0.78, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
57,2,stress_management,Stress & Lifestyle Management Workshop,0.9217,"Risk Match (30%): 0.99, Performance Need (20%): 0.78, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
57,3,peer_tutoring,Peer-Led Study Tutoring,0.8967,"Risk Match (30%): 1.00, Performance Need (20%): 0.96, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
57,4,extra_exercises,Targeted Practice Exercises,0.8067,"Risk Match (30%): 1.00, Performance Need (20%): 0.96, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 0.00, Expected Effect (10%): 0.90"
57,5,remedial_class,Remedial Topic Bootcamps,0.7367,"Risk Match (30%): 1.00, Performance Need (20%): 0.96, Difficulty Fit (15%): 0.00, Time Fit (15%): 1.00, Prereq Fit (10%): 0.00, Expected Effect (10%): 0.95"
58,1,peer_tutoring,Peer-Led Study Tutoring,0.9045,"Risk Match (30%): 1.00, Performance Need (20%): 1.00, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
58,2,extra_exercises,Targeted Practice Exercises,0.8145,"Risk Match (30%): 1.00, Performance Need (20%): 1.00, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 0.00, Expected Effect (10%): 0.90"
58,3,remedial_class,Remedial Topic Bootcamps,0.7445,"Risk Match (30%): 1.00, Performance Need (20%): 1.00, Difficulty Fit (15%): 0.00, Time Fit (15%): 1.00, Prereq Fit (10%): 0.00, Expected Effect (10%): 0.95"
58,4,time_planning,Time Management Workshop,0.6822,"Risk Match (30%): 0.17, Performance Need (20%): 0.80, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
58,5,stress_management,Stress & Lifestyle Management Workshop,0.6822,"Risk Match (30%): 0.17, Performance Need (20%): 0.80, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
59,1,extra_exercises,Targeted Practice Exercises,0.5873,"Risk Match (30%): 0.00, Performance Need (20%): 0.48, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
59,2,peer_tutoring,Peer-Led Study Tutoring,0.5773,"Risk Match (30%): 0.00, Performance Need (20%): 0.48, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
59,3,study_group,Facilitated Study Group,0.5709,"Risk Match (30%): 0.00, Performance Need (20%): 0.48, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
59,4,remedial_class,Remedial Topic Bootcamps,0.5173,"Risk Match (30%): 0.00, Performance Need (20%): 0.48, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.95"
59,5,attendance_monitoring,Daily Attendance Monitoring,0.5125,"Risk Match (30%): 0.00, Performance Need (20%): 0.49, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
60,1,time_planning,Time Management Workshop,0.6605,"Risk Match (30%): 1.00, Performance Need (20%): 0.20, Difficulty Fit (15%): 0.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
60,2,stress_management,Stress & Lifestyle Management Workshop,0.6605,"Risk Match (30%): 1.00, Performance Need (20%): 0.20, Difficulty Fit (15%): 0.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
60,3,advanced_seminar,Advanced Subject Seminar,0.6567,"Risk Match (30%): 0.00, Performance Need (20%): 0.98, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.60"
60,4,remedial_class,Remedial Topic Bootcamps,0.5006,"Risk Match (30%): 0.01, Performance Need (20%): 0.01, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.95"
60,5,extra_exercises,Targeted Practice Exercises,0.4206,"Risk Match (30%): 0.01, Performance Need (20%): 0.01, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
61,1,time_planning,Time Management Workshop,0.9199,"Risk Match (30%): 1.00, Performance Need (20%): 0.75, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
61,2,peer_tutoring,Peer-Led Study Tutoring,0.8882,"Risk Match (30%): 1.00, Performance Need (20%): 0.92, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
61,3,study_group,Facilitated Study Group,0.8832,"Risk Match (30%): 1.00, Performance Need (20%): 0.92, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
61,4,extra_exercises,Targeted Practice Exercises,0.7682,"Risk Match (30%): 1.00, Performance Need (20%): 0.92, Difficulty Fit (15%): 0.50, Time Fit (15%): 0.80, Prereq Fit (10%): 0.00, Expected Effect (10%): 0.90"
61,5,remedial_class,Remedial Topic Bootcamps,0.6682,"Risk Match (30%): 1.00, Performance Need (20%): 0.92, Difficulty Fit (15%): 0.00, Time Fit (15%): 0.60, Prereq Fit (10%): 0.00, Expected Effect (10%): 0.95"
62,1,extra_exercises,Targeted Practice Exercises,0.5801,"Risk Match (30%): 0.00, Performance Need (20%): 0.45, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
62,2,peer_tutoring,Peer-Led Study Tutoring,0.5701,"Risk Match (30%): 0.00, Performance Need (20%): 0.45, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
62,3,study_group,Facilitated Study Group,0.565,"Risk Match (30%): 0.00, Performance Need (20%): 0.45, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
62,4,remedial_class,Remedial Topic Bootcamps,0.5101,"Risk Match (30%): 0.00, Performance Need (20%): 0.45, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.95"
62,5,attendance_monitoring,Daily Attendance Monitoring,0.509,"Risk Match (30%): 0.00, Performance Need (20%): 0.47, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
63,1,advanced_seminar,Advanced Subject Seminar,0.656,"Risk Match (30%): 0.00, Performance Need (20%): 0.98, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.60"
63,2,remedial_class,Remedial Topic Bootcamps,0.4985,"Risk Match (30%): 0.01, Performance Need (20%): 0.01, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.95"
63,3,extra_exercises,Targeted Practice Exercises,0.4185,"Risk Match (30%): 0.01, Performance Need (20%): 0.01, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
63,4,peer_tutoring,Peer-Led Study Tutoring,0.4085,"Risk Match (30%): 0.01, Performance Need (20%): 0.01, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
63,5,study_group,Facilitated Study Group,0.402,"Risk Match (30%): 0.00, Performance Need (20%): 0.01, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
64,1,advanced_seminar,Advanced Subject Seminar,0.6301,"Risk Match (30%): 0.00, Performance Need (20%): 0.85, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.60"
64,2,remedial_class,Remedial Topic Bootcamps,0.5147,"Risk Match (30%): 0.02, Performance Need (20%): 0.08, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.95"
64,3,extra_exercises,Targeted Practice Exercises,0.4347,"Risk Match (30%): 0.02, Performance Need (20%): 0.08, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
64,4,peer_tutoring,Peer-Led Study Tutoring,0.4247,"Risk Match (30%): 0.02, Performance Need (20%): 0.08, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
64,5,study_group,Facilitated Study Group,0.4152,"Risk Match (30%): 0.00, Performance Need (20%): 0.08, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
65,1,time_planning,Time Management Workshop,0.781,"Risk Match (30%): 1.00, Performance Need (20%): 0.43, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
65,2,stress_management,Stress & Lifestyle Management Workshop,0.781,"Risk Match (30%): 1.00, Performance Need (20%): 0.43, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
65,3,extra_exercises,Targeted Practice Exercises,0.567,"Risk Match (30%): 0.00, Performance Need (20%): 0.38, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
65,4,peer_tutoring,Peer-Led Study Tutoring,0.557,"Risk Match (30%): 0.00, Performance Need (20%): 0.38, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
65,5,study_group,Facilitated Study Group,0.5517,"Risk Match (30%): 0.00, Performance Need (20%): 0.38, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
66,1,attendance_monitoring,Daily Attendance Monitoring,0.9493,"Risk Match (30%): 1.00, Performance Need (20%): 0.80, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
66,2,counselor_meeting,Academic Counselor Consultation,0.9446,"Risk Match (30%): 1.00, Performance Need (20%): 0.80, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
66,3,time_planning,Time Management Workshop,0.9296,"Risk Match (30%): 1.00, Performance Need (20%): 0.80, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
66,4,stress_management,Stress & Lifestyle Management Workshop,0.9146,"Risk Match (30%): 1.00, Performance Need (20%): 0.80, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.90, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
66,5,peer_tutoring,Peer-Led Study Tutoring,0.8743,"Risk Match (30%): 1.00, Performance Need (20%): 1.00, Difficulty Fit (15%): 0.50, Time Fit (15%): 0.80, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
67,1,extra_exercises,Targeted Practice Exercises,0.878,"Risk Match (30%): 1.00, Performance Need (20%): 0.45, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
67,2,peer_tutoring,Peer-Led Study Tutoring,0.868,"Risk Match (30%): 1.00, Performance Need (20%): 0.45, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
67,3,remedial_class,Remedial Topic Bootcamps,0.808,"Risk Match (30%): 1.00, Performance Need (20%): 0.45, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.95"
67,4,time_planning,Time Management Workshop,0.7886,"Risk Match (30%): 1.00, Performance Need (20%): 0.47, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
67,5,stress_management,Stress & Lifestyle Management Workshop,0.7886,"Risk Match (30%): 1.00, Performance Need (20%): 0.47, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
68,1,extra_exercises,Targeted Practice Exercises,0.8751,"Risk Match (30%): 0.99, Performance Need (20%): 0.44, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
68,2,peer_tutoring,Peer-Led Study Tutoring,0.8651,"Risk Match (30%): 0.99, Performance Need (20%): 0.44, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
68,3,remedial_class,Remedial Topic Bootcamps,0.8051,"Risk Match (30%): 0.99, Performance Need (20%): 0.44, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.95"
68,4,time_planning,Time Management Workshop,0.7871,"Risk Match (30%): 1.00, Performance Need (20%): 0.46, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
68,5,stress_management,Stress & Lifestyle Management Workshop,0.7871,"Risk Match (30%): 1.00, Performance Need (20%): 0.46, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
69,1,study_group,Facilitated Study Group,0.8456,"Risk Match (30%): 1.00, Performance Need (20%): 0.50, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.80, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
69,2,peer_tutoring,Peer-Led Study Tutoring,0.8413,"Risk Match (30%): 0.97, Performance Need (20%): 0.50, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.80, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
69,3,extra_exercises,Targeted Practice Exercises,0.8213,"Risk Match (30%): 0.97, Performance Need (20%): 0.50, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.60, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
