student_index,rank,item_id,intervention_name,score,explanation
69,1,peer_tutoring,Peer-Led Study Tutoring,0.8316,"Risk Match (30%): 1.00, Performance Need (20%): 0.26, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
69,2,study_group,Facilitated Study Group,0.8266,"Risk Match (30%): 1.00, Performance Need (20%): 0.26, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
69,3,interactive_quiz,LMS Interactive Quizzing,0.7807,"Risk Match (30%): 1.00, Performance Need (20%): 0.36, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
69,4,extra_exercises,Targeted Practice Exercises,0.5421,"Risk Match (30%): 0.00, Performance Need (20%): 0.26, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
69,5,attendance_monitoring,Daily Attendance Monitoring,0.4863,"Risk Match (30%): 0.00, Performance Need (20%): 0.36, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
70,1,attendance_monitoring,Daily Attendance Monitoring,0.9491,"Risk Match (30%): 1.00, Performance Need (20%): 0.80, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
70,2,counselor_meeting,Academic Counselor Consultation,0.9441,"Risk Match (30%): 1.00, Performance Need (20%): 0.80, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
70,3,lms_onboarding,LMS Navigation Tutorial,0.9391,"Risk Match (30%): 1.00, Performance Need (20%): 0.80, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
70,4,parent_sync,Parent-Teacher Engagement Sync,0.9341,"Risk Match (30%): 1.00, Performance Need (20%): 0.80, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
70,5,interactive_quiz,LMS Interactive Quizzing,0.9291,"Risk Match (30%): 1.00, Performance Need (20%): 0.80, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.90, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
71,1,attendance_monitoring,Daily Attendance Monitoring,0.947,"Risk Match (30%): 1.00, Performance Need (20%): 0.78, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
71,2,counselor_meeting,Academic Counselor Consultation,0.942,"Risk Match (30%): 1.00, Performance Need (20%): 0.78, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
71,3,lms_onboarding,LMS Navigation Tutorial,0.937,"Risk Match (30%): 1.00, Performance Need (20%): 0.78, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
71,4,parent_sync,Parent-Teacher Engagement Sync,0.932,"Risk Match (30%): 1.00, Performance Need (20%): 0.78, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
71,5,interactive_quiz,LMS Interactive Quizzing,0.927,"Risk Match (30%): 1.00, Performance Need (20%): 0.78, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.90, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
72,1,attendance_monitoring,Daily Attendance Monitoring,0.9204,"Risk Match (30%): 1.00, Performance Need (20%): 0.65, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
72,2,counselor_meeting,Academic Counselor Consultation,0.9157,"Risk Match (30%): 1.00, Performance Need (20%): 0.65, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
72,3,parent_sync,Parent-Teacher Engagement Sync,0.9057,"Risk Match (30%): 1.00, Performance Need (20%): 0.65, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
72,4,interactive_quiz,LMS Interactive Quizzing,0.633,"Risk Match (30%): 0.06, Performance Need (20%): 0.65, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
72,5,lms_onboarding,LMS Navigation Tutorial,0.628,"Risk Match (30%): 0.06, Performance Need (20%): 0.65, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
73,1,counselor_meeting,Academic Counselor Consultation,0.6828,"Risk Match (30%): 1.00, Performance Need (20%): 0.24, Difficulty Fit (15%): 0.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
73,2,parent_sync,Parent-Teacher Engagement Sync,0.6728,"Risk Match (30%): 1.00, Performance Need (20%): 0.24, Difficulty Fit (15%): 0.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
73,3,advanced_seminar,Advanced Subject Seminar,0.6339,"Risk Match (30%): 0.00, Performance Need (20%): 0.87, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.60"
73,4,remedial_class,Remedial Topic Bootcamps,0.508,"Risk Match (30%): 0.00, Performance Need (20%): 0.07, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.95"
73,5,extra_exercises,Targeted Practice Exercises,0.428,"Risk Match (30%): 0.00, Performance Need (20%): 0.07, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
74,1,attendance_monitoring,Daily Attendance Monitoring,0.9492,"Risk Match (30%): 1.00, Performance Need (20%): 0.80, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
74,2,counselor_meeting,Academic Counselor Consultation,0.9442,"Risk Match (30%): 1.00, Performance Need (20%): 0.80, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
74,3,lms_onboarding,LMS Navigation Tutorial,0.9392,"Risk Match (30%): 1.00, Performance Need (20%): 0.80, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
74,4,parent_sync,Parent-Teacher Engagement Sync,0.9342,"Risk Match (30%): 1.00, Performance Need (20%): 0.80, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
74,5,interactive_quiz,LMS Interactive Quizzing,0.9292,"Risk Match (30%): 1.00, Performance Need (20%): 0.80, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.90, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
75,1,peer_tutoring,Peer-Led Study Tutoring,0.8614,"Risk Match (30%): 1.00, Performance Need (20%): 0.41, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
75,2,study_group,Facilitated Study Group,0.8564,"Risk Match (30%): 1.00, Performance Need (20%): 0.41, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
75,3,interactive_quiz,LMS Interactive Quizzing,0.7989,"Risk Match (30%): 1.00, Performance Need (20%): 0.44, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
75,4,lms_onboarding,LMS Navigation Tutorial,0.7886,"Risk Match (30%): 0.98, Performance Need (20%): 0.44, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
75,5,extra_exercises,Targeted Practice Exercises,0.5714,"Risk Match (30%): 0.00, Performance Need (20%): 0.41, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
76,1,attendance_monitoring,Daily Attendance Monitoring,0.949,"Risk Match (30%): 1.00, Performance Need (20%): 0.80, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
76,2,counselor_meeting,Academic Counselor Consultation,0.9441,"Risk Match (30%): 1.00, Performance Need (20%): 0.80, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
76,3,lms_onboarding,LMS Navigation Tutorial,0.9391,"Risk Match (30%): 1.00, Performance Need (20%): 0.80, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
76,4,parent_sync,Parent-Teacher Engagement Sync,0.9341,"Risk Match (30%): 1.00, Performance Need (20%): 0.80, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
76,5,interactive_quiz,LMS Interactive Quizzing,0.9291,"Risk Match (30%): 1.00, Performance Need (20%): 0.80, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.90, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
77,1,peer_tutoring,Peer-Led Study Tutoring,0.8639,"Risk Match (30%): 0.98, Performance Need (20%): 0.44, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
77,2,study_group,Facilitated Study Group,0.8589,"Risk Match (30%): 0.98, Performance Need (20%): 0.44, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
77,3,interactive_quiz,LMS Interactive Quizzing,0.7983,"Risk Match (30%): 0.98, Performance Need (20%): 0.47, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
77,4,extra_exercises,Targeted Practice Exercises,0.5789,"Risk Match (30%): 0.00, Performance Need (20%): 0.44, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
77,5,remedial_class,Remedial Topic Bootcamps,0.5088,"Risk Match (30%): 0.00, Performance Need (20%): 0.44, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.95"
78,1,attendance_monitoring,Daily Attendance Monitoring,0.9493,"Risk Match (30%): 1.00, Performance Need (20%): 0.80, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
78,2,counselor_meeting,Academic Counselor Consultation,0.9443,"Risk Match (30%): 1.00, Performance Need (20%): 0.80, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
78,3,interactive_quiz,LMS Interactive Quizzing,0.9401,"Risk Match (30%): 1.00, Performance Need (20%): 0.80, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.97, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
78,4,lms_onboarding,LMS Navigation Tutorial,0.9393,"Risk Match (30%): 1.00, Performance Need (20%): 0.80, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
78,5,parent_sync,Parent-Teacher Engagement Sync,0.9343,"Risk Match (30%): 1.00, Performance Need (20%): 0.80, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
79,1,extra_exercises,Targeted Practice Exercises,0.8589,"Risk Match (30%): 1.00, Performance Need (20%): 0.37, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.96, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
79,2,peer_tutoring,Peer-Led Study Tutoring,0.8549,"Risk Match (30%): 1.00, Performance Need (20%): 0.37, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
79,3,study_group,Facilitated Study Group,0.8499,"Risk Match (30%): 1.00, Performance Need (20%): 0.37, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
79,4,interactive_quiz,LMS Interactive Quizzing,0.795,"Risk Match (30%): 1.00, Performance Need (20%): 0.42, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
79,5,lms_onboarding,LMS Navigation Tutorial,0.79,"Risk Match (30%): 1.00, Performance Need (20%): 0.42, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
80,1,interactive_quiz,LMS Interactive Quizzing,0.9222,"Risk Match (30%): 1.00, Performance Need (20%): 0.69, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
80,2,counselor_meeting,Academic Counselor Consultation,0.9218,"Risk Match (30%): 1.00, Performance Need (20%): 0.69, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
80,3,lms_onboarding,LMS Navigation Tutorial,0.9171,"Risk Match (30%): 1.00, Performance Need (20%): 0.69, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
80,4,parent_sync,Parent-Teacher Engagement Sync,0.9118,"Risk Match (30%): 1.00, Performance Need (20%): 0.69, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
80,5,peer_tutoring,Peer-Led Study Tutoring,0.867,"Risk Match (30%): 1.00, Performance Need (20%): 0.81, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
81,1,peer_tutoring,Peer-Led Study Tutoring,0.863,"Risk Match (30%): 1.00, Performance Need (20%): 0.42, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
81,2,study_group,Facilitated Study Group,0.858,"Risk Match (30%): 1.00, Performance Need (20%): 0.42, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
81,3,interactive_quiz,LMS Interactive Quizzing,0.7998,"Risk Match (30%): 1.00, Performance Need (20%): 0.45, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
81,4,lms_onboarding,LMS Navigation Tutorial,0.7927,"Risk Match (30%): 0.99, Performance Need (20%): 0.45, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
81,5,extra_exercises,Targeted Practice Exercises,0.573,"Risk Match (30%): 0.00, Performance Need (20%): 0.42, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
82,1,peer_tutoring,Peer-Led Study Tutoring,0.8576,"Risk Match (30%): 0.96, Performance Need (20%): 0.44, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
82,2,study_group,Facilitated Study Group,0.8526,"Risk Match (30%): 0.96, Performance Need (20%): 0.44, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
82,3,counselor_meeting,Academic Counselor Consultation,0.8032,"Risk Match (30%): 1.00, Performance Need (20%): 0.47, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
82,4,interactive_quiz,LMS Interactive Quizzing,0.7937,"Risk Match (30%): 0.97, Performance Need (20%): 0.47, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
82,5,parent_sync,Parent-Teacher Engagement Sync,0.7932,"Risk Match (30%): 1.00, Performance Need (20%): 0.47, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
83,1,advanced_seminar,Advanced Subject Seminar,0.5792,"Risk Match (30%): 0.00, Performance Need (20%): 0.60, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.60"
83,2,remedial_class,Remedial Topic Bootcamps,0.5354,"Risk Match (30%): 0.00, Performance Need (20%): 0.20, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.95"
83,3,extra_exercises,Targeted Practice Exercises,0.4554,"Risk Match (30%): 0.00, Performance Need (20%): 0.20, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
83,4,peer_tutoring,Peer-Led Study Tutoring,0.4456,"Risk Match (30%): 0.00, Performance Need (20%): 0.20, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
83,5,study_group,Facilitated Study Group,0.4406,"Risk Match (30%): 0.00, Performance Need (20%): 0.20, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
84,1,attendance_monitoring,Daily Attendance Monitoring,0.9487,"Risk Match (30%): 1.00, Performance Need (20%): 0.79, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
84,2,counselor_meeting,Academic Counselor Consultation,0.9437,"Risk Match (30%): 1.00, Performance Need (20%): 0.79, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
84,3,lms_onboarding,LMS Navigation Tutorial,0.9387,"Risk Match (30%): 1.00, Performance Need (20%): 0.79, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
84,4,parent_sync,Parent-Teacher Engagement Sync,0.9337,"Risk Match (30%): 1.00, Performance Need (20%): 0.79, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
84,5,interactive_quiz,LMS Interactive Quizzing,0.9287,"Risk Match (30%): 1.00, Performance Need (20%): 0.79, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.90, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
85,1,peer_tutoring,Peer-Led Study Tutoring,0.8642,"Risk Match (30%): 1.00, Performance Need (20%): 0.42, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
85,2,study_group,Facilitated Study Group,0.8592,"Risk Match (30%): 1.00, Performance Need (20%): 0.42, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
85,3,interactive_quiz,LMS Interactive Quizzing,0.8003,"Risk Match (30%): 1.00, Performance Need (20%): 0.45, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
85,4,extra_exercises,Targeted Practice Exercises,0.5749,"Risk Match (30%): 0.00, Performance Need (20%): 0.42, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
85,5,attendance_monitoring,Daily Attendance Monitoring,0.5059,"Risk Match (30%): 0.00, Performance Need (20%): 0.45, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
86,1,attendance_monitoring,Daily Attendance Monitoring,0.9258,"Risk Match (30%): 1.00, Performance Need (20%): 0.68, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
86,2,interactive_quiz,LMS Interactive Quizzing,0.921,"Risk Match (30%): 1.00, Performance Need (20%): 0.68, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
86,3,counselor_meeting,Academic Counselor Consultation,0.921,"Risk Match (30%): 1.00, Performance Need (20%): 0.68, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
86,4,lms_onboarding,LMS Navigation Tutorial,0.916,"Risk Match (30%): 1.00, Performance Need (20%): 0.68, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
86,5,parent_sync,Parent-Teacher Engagement Sync,0.911,"Risk Match (30%): 1.00, Performance Need (20%): 0.68, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
87,1,attendance_monitoring,Daily Attendance Monitoring,0.948,"Risk Match (30%): 1.00, Performance Need (20%): 0.79, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
87,2,counselor_meeting,Academic Counselor Consultation,0.9431,"Risk Match (30%): 1.00, Performance Need (20%): 0.79, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
87,3,lms_onboarding,LMS Navigation Tutorial,0.9382,"Risk Match (30%): 1.00, Performance Need (20%): 0.79, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
87,4,parent_sync,Parent-Teacher Engagement Sync,0.9331,"Risk Match (30%): 1.00, Performance Need (20%): 0.79, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
87,5,interactive_quiz,LMS Interactive Quizzing,0.9282,"Risk Match (30%): 1.00, Performance Need (20%): 0.79, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.90, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
88,1,attendance_monitoring,Daily Attendance Monitoring,0.9199,"Risk Match (30%): 1.00, Performance Need (20%): 0.65, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
88,2,counselor_meeting,Academic Counselor Consultation,0.9149,"Risk Match (30%): 1.00, Performance Need (20%): 0.65, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
88,3,interactive_quiz,LMS Interactive Quizzing,0.9119,"Risk Match (30%): 0.99, Performance Need (20%): 0.65, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
88,4,lms_onboarding,LMS Navigation Tutorial,0.9069,"Risk Match (30%): 0.99, Performance Need (20%): 0.65, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
88,5,parent_sync,Parent-Teacher Engagement Sync,0.9049,"Risk Match (30%): 1.00, Performance Need (20%): 0.65, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
89,1,attendance_monitoring,Daily Attendance Monitoring,0.944,"Risk Match (30%): 1.00, Performance Need (20%): 0.77, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
89,2,interactive_quiz,LMS Interactive Quizzing,0.9392,"Risk Match (30%): 1.00, Performance Need (20%): 0.77, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
89,3,counselor_meeting,Academic Counselor Consultation,0.9392,"Risk Match (30%): 1.00, Performance Need (20%): 0.77, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
89,4,lms_onboarding,LMS Navigation Tutorial,0.9342,"Risk Match (30%): 1.00, Performance Need (20%): 0.77, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
89,5,parent_sync,Parent-Teacher Engagement Sync,0.9292,"Risk Match (30%): 1.00, Performance Need (20%): 0.77, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
90,1,peer_tutoring,Peer-Led Study Tutoring,0.9098,"Risk Match (30%): 0.98, Performance Need (20%): 0.68, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
90,2,study_group,Facilitated Study Group,0.9048,"Risk Match (30%): 0.98, Performance Need (20%): 0.68, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
90,3,counselor_meeting,Academic Counselor Consultation,0.8316,"Risk Match (30%): 1.00, Performance Need (20%): 0.61, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
90,4,interactive_quiz,LMS Interactive Quizzing,0.8304,"Risk Match (30%): 1.00, Performance Need (20%): 0.61, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
90,5,extra_exercises,Targeted Practice Exercises,0.8265,"Risk Match (30%): 0.67, Performance Need (20%): 0.68, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
91,1,study_group,Facilitated Study Group,0.8796,"Risk Match (30%): 1.00, Performance Need (20%): 0.65, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.82, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
91,2,peer_tutoring,Peer-Led Study Tutoring,0.8777,"Risk Match (30%): 0.98, Performance Need (20%): 0.65, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.82, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
91,3,extra_exercises,Targeted Practice Exercises,0.8646,"Risk Match (30%): 1.00, Performance Need (20%): 0.65, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.62, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
91,4,attendance_monitoring,Daily Attendance Monitoring,0.8335,"Risk Match (30%): 1.00, Performance Need (20%): 0.59, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
91,5,counselor_meeting,Academic Counselor Consultation,0.8286,"Risk Match (30%): 1.00, Performance Need (20%): 0.59, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
