dataset,trial,seed,epochs,val_accuracy,val_f1_macro,best_epoch,case_params
student-por,20,42,40,0.7628865979381443,0.7678203604674192,32,"{""batch_size"": 16, ""bilstm_hidden"": 64, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 96, ""datasets"": [""student-por""], ""dense_hidden"": 64, ""dropout"": 0.1, ""feature_set"": ""deep_engineered"", ""kernel_size"": 3, ""label_smoothing"": 0.05, ""loss"": ""ce"", ""lr"": 0.0024440615055467177, ""model_variant"": ""improved"", ""name"": ""strict_optuna_trial_20"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""smote"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": true, ""use_batchnorm"": false, ""use_residual"": true, ""weight_decay"": 2.020112630406511e-06}"
student-por,21,42,40,0.7422680412371134,0.758531746031746,21,"{""batch_size"": 16, ""bilstm_hidden"": 96, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 128, ""datasets"": [""student-por""], ""dense_hidden"": 64, ""dropout"": 0.2, ""feature_set"": ""paper_engineered"", ""kernel_size"": 7, ""label_smoothing"": 0.05, ""loss"": ""ce"", ""lr"": 0.00019328778877006483, ""model_variant"": ""improved"", ""name"": ""strict_optuna_trial_21"", ""num_bilstm_layers"": 1, ""num_conv_layers"": 3, ""oversampling"": ""smote"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": true, ""use_residual"": false, ""weight_decay"": 6.76422697369289e-05}"
student-por,22,42,40,0.7216494845360825,0.7444479330193616,28,"{""batch_size"": 16, ""bilstm_hidden"": 96, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 64, ""datasets"": [""student-por""], ""dense_hidden"": 64, ""dropout"": 0.15000000000000002, ""feature_set"": ""paper_engineered"", ""kernel_size"": 7, ""label_smoothing"": 0.1, ""loss"": ""ce"", ""lr"": 0.00013425278029809018, ""model_variant"": ""improved"", ""name"": ""strict_optuna_trial_22"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""smote"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": true, ""use_residual"": false, ""weight_decay"": 2.302604375739609e-05}"
student-por,23,42,40,0.7422680412371134,0.742042899883787,33,"{""batch_size"": 16, ""bilstm_hidden"": 96, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 128, ""datasets"": [""student-por""], ""dense_hidden"": 64, ""dropout"": 0.2, ""feature_set"": ""paper"", ""kernel_size"": 7, ""label_smoothing"": 0.0, ""loss"": ""ce"", ""lr"": 0.000210625897644667, ""model_variant"": ""improved"", ""name"": ""strict_optuna_trial_23"", ""num_bilstm_layers"": 1, ""num_conv_layers"": 3, ""oversampling"": ""smote"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": true, ""use_residual"": false, ""weight_decay"": 1.0074893501080314e-05}"
student-por,24,42,40,0.7628865979381443,0.7712110333954654,21,"{""batch_size"": 16, ""bilstm_hidden"": 96, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 96, ""datasets"": [""student-por""], ""dense_hidden"": 64, ""dropout"": 0.15000000000000002, ""feature_set"": ""deep_engineered"", ""kernel_size"": 7, ""label_smoothing"": 0.05, ""loss"": ""ce"", ""lr"": 0.0004228800314266396, ""model_variant"": ""improved"", ""name"": ""strict_optuna_trial_24"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""smote"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": true, ""use_residual"": false, ""weight_decay"": 0.000993019088939119}"
student-por,25,42,40,0.7216494845360825,0.7357999609231136,11,"{""batch_size"": 16, ""bilstm_hidden"": 64, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 128, ""datasets"": [""student-por""], ""dense_hidden"": 64, ""dropout"": 0.1, ""feature_set"": ""paper_engineered"", ""kernel_size"": 7, ""label_smoothing"": 0.0, ""loss"": ""ce"", ""lr"": 0.00012998722730395002, ""model_variant"": ""improved"", ""name"": ""strict_optuna_trial_25"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""smote"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": true, ""use_residual"": false, ""weight_decay"": 9.206831232385901e-05}"
student-por,26,42,40,0.7216494845360825,0.7357999609231136,6,"{""batch_size"": 16, ""bilstm_hidden"": 96, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 32, ""datasets"": [""student-por""], ""dense_hidden"": 64, ""dropout"": 0.15000000000000002, ""feature_set"": ""deep_engineered"", ""kernel_size"": 7, ""label_smoothing"": 0.05, ""loss"": ""class_weight"", ""lr"": 0.00021211290160410952, ""model_variant"": ""improved"", ""name"": ""strict_optuna_trial_26"", ""num_bilstm_layers"": 1, ""num_conv_layers"": 3, ""oversampling"": ""none"", ""patience"": 15, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": true, ""use_residual"": false, ""weight_decay"": 2.8214532892862186e-05}"
student-por,27,42,40,0.7422680412371134,0.7427771584293323,21,"{""batch_size"": 16, ""bilstm_hidden"": 64, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 64, ""datasets"": [""student-por""], ""dense_hidden"": 64, ""dropout"": 0.2, ""feature_set"": ""deep_engineered"", ""kernel_size"": 7, ""label_smoothing"": 0.0, ""loss"": ""ce"", ""lr"": 0.00013936042740975846, ""model_variant"": ""improved"", ""name"": ""strict_optuna_trial_27"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""smote"", ""patience"": 10, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": true, ""use_residual"": false, ""weight_decay"": 4.7855598460808574e-05}"
student-por,28,42,40,0.711340206185567,0.7240201465201466,4,"{""batch_size"": 64, ""bilstm_hidden"": 64, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 96, ""datasets"": [""student-por""], ""dense_hidden"": 192, ""dropout"": 0.1, ""feature_set"": ""paper"", ""kernel_size"": 3, ""label_smoothing"": 0.05, ""loss"": ""ce"", ""lr"": 0.0009309690541607252, ""model_variant"": ""improved"", ""name"": ""strict_optuna_trial_28"", ""num_bilstm_layers"": 1, ""num_conv_layers"": 4, ""oversampling"": ""smote"", ""patience"": 5, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": true, ""use_residual"": true, ""weight_decay"": 1.3791145204691775e-05}"
student-por,29,42,40,0.7422680412371134,0.7513193449838687,5,"{""batch_size"": 32, ""bilstm_hidden"": 96, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 96, ""datasets"": [""student-por""], ""dense_hidden"": 128, ""dropout"": 0.25, ""feature_set"": ""paper_engineered"", ""kernel_size"": 7, ""label_smoothing"": 0.1, ""loss"": ""ce"", ""lr"": 0.0003501756412245833, ""model_variant"": ""exact"", ""name"": ""strict_optuna_trial_29"", ""num_bilstm_layers"": 1, ""num_conv_layers"": 5, ""oversampling"": ""none"", ""patience"": 5, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 2.823404004589678e-05}"
student-por,30,42,40,0.7216494845360825,0.7357999609231136,30,"{""batch_size"": 32, ""bilstm_hidden"": 96, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 128, ""datasets"": [""student-por""], ""dense_hidden"": 128, ""dropout"": 0.2, ""feature_set"": ""paper_engineered"", ""kernel_size"": 3, ""label_smoothing"": 0.05, ""loss"": ""ce"", ""lr"": 0.00038850621125959976, ""model_variant"": ""improved"", ""name"": ""strict_optuna_trial_30"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 5, ""oversampling"": ""smote"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": true, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 8.459688418010746e-06}"
student-por,31,42,40,0.7628865979381443,0.7775742897781879,21,"{""batch_size"": 16, ""bilstm_hidden"": 96, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 96, ""datasets"": [""student-por""], ""dense_hidden"": 64, ""dropout"": 0.15000000000000002, ""feature_set"": ""deep_engineered"", ""kernel_size"": 7, ""label_smoothing"": 0.05, ""loss"": ""ce"", ""lr"": 0.00051738064674055, ""model_variant"": ""improved"", ""name"": ""strict_optuna_trial_31"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""smote"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": true, ""use_residual"": false, ""weight_decay"": 0.0009600497082215893}"
student-por,32,42,40,0.7731958762886598,0.7785585446299732,21,"{""batch_size"": 16, ""bilstm_hidden"": 96, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 96, ""datasets"": [""student-por""], ""dense_hidden"": 64, ""dropout"": 0.15000000000000002, ""feature_set"": ""deep_engineered"", ""kernel_size"": 7, ""label_smoothing"": 0.05, ""loss"": ""ce"", ""lr"": 0.00023767714877295513, ""model_variant"": ""improved"", ""name"": ""strict_optuna_trial_32"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""smote"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": true, ""use_residual"": false, ""weight_decay"": 0.0005751544590511835}"
student-por,33,42,40,0.7731958762886598,0.7785585446299732,21,"{""batch_size"": 16, ""bilstm_hidden"": 96, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 96, ""datasets"": [""student-por""], ""dense_hidden"": 64, ""dropout"": 0.1, ""feature_set"": ""deep_engineered"", ""kernel_size"": 7, ""label_smoothing"": 0.05, ""loss"": ""ce"", ""lr"": 0.0005237980226360095, ""model_variant"": ""improved"", ""name"": ""strict_optuna_trial_33"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""smote"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": true, ""use_residual"": false, ""weight_decay"": 0.0003447884239910831}"
student-por,34,42,40,0.7525773195876289,0.757841206412635,12,"{""batch_size"": 16, ""bilstm_hidden"": 96, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 96, ""datasets"": [""student-por""], ""dense_hidden"": 64, ""dropout"": 0.1, ""feature_set"": ""deep_engineered"", ""kernel_size"": 7, ""label_smoothing"": 0.05, ""loss"": ""ce"", ""lr"": 0.00012117224271439205, ""model_variant"": ""improved"", ""name"": ""strict_optuna_trial_34"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""none"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": true, ""use_residual"": false, ""weight_decay"": 0.00040920769115479564}"
student-por,35,42,40,0.7525773195876289,0.7592807701720987,21,"{""batch_size"": 16, ""bilstm_hidden"": 96, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 96, ""datasets"": [""student-por""], ""dense_hidden"": 64, ""dropout"": 0.1, ""feature_set"": ""deep_engineered"", ""kernel_size"": 5, ""label_smoothing"": 0.0, ""loss"": ""ce"", ""lr"": 0.0005927265692244278, ""model_variant"": ""exact"", ""name"": ""strict_optuna_trial_35"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""smote"", ""patience"": 15, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 0.0002864295673939251}"
student-por,36,42,40,0.7525773195876289,0.757841206412635,16,"{""batch_size"": 16, ""bilstm_hidden"": 96, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 96, ""datasets"": [""student-por""], ""dense_hidden"": 64, ""dropout"": 0.1, ""feature_set"": ""deep_engineered"", ""kernel_size"": 7, ""label_smoothing"": 0.1, ""loss"": ""class_weight"", ""lr"": 0.0012948252582859288, ""model_variant"": ""improved"", ""name"": ""strict_optuna_trial_36"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""none"", ""patience"": 10, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": true, ""use_residual"": false, ""weight_decay"": 0.0005591247212545061}"
student-por,37,42,40,0.7525773195876289,0.7610892345015502,39,"{""batch_size"": 16, ""bilstm_hidden"": 128, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 96, ""datasets"": [""student-por""], ""dense_hidden"": 192, ""dropout"": 0.30000000000000004, ""feature_set"": ""deep_engineered"", ""kernel_size"": 7, ""label_smoothing"": 0.05, ""loss"": ""ce"", ""lr"": 0.0003111231381933347, ""model_variant"": ""improved"", ""name"": ""strict_optuna_trial_37"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 4, ""oversampling"": ""smote"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": true, ""use_residual"": false, ""weight_decay"": 0.000140993752753524}"
student-por,38,42,40,0.422680412371134,0.22684807256235828,1,"{""batch_size"": 64, ""bilstm_hidden"": 96, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 96, ""datasets"": [""student-por""], ""dense_hidden"": 64, ""dropout"": 0.15000000000000002, ""feature_set"": ""paper"", ""kernel_size"": 5, ""label_smoothing"": 0.0, ""loss"": ""ce"", ""lr"": 0.0002587995165080884, ""model_variant"": ""exact"", ""name"": ""strict_optuna_trial_38"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 5, ""oversampling"": ""none"", ""patience"": 5, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 5.778733844470591e-06}"
student-por,39,42,40,0.7010309278350515,0.7199401926976677,27,"{""batch_size"": 32, ""bilstm_hidden"": 128, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 96, ""datasets"": [""student-por""], ""dense_hidden"": 128, ""dropout"": 0.35, ""feature_set"": ""deep_engineered"", ""kernel_size"": 7, ""label_smoothing"": 0.05, ""loss"": ""class_weight"", ""lr"": 0.00015418213155320282, ""model_variant"": ""improved"", ""name"": ""strict_optuna_trial_39"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""none"", ""patience"": 15, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": true, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 0.00011815922706152733}"
student-por,40,42,40,0.7216494845360825,0.7357999609231136,23,"{""batch_size"": 16, ""bilstm_hidden"": 64, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 32, ""datasets"": [""student-por""], ""dense_hidden"": 64, ""dropout"": 0.25, ""feature_set"": ""deep_engineered"", ""kernel_size"": 5, ""label_smoothing"": 0.05, ""loss"": ""ce"", ""lr"": 0.0006799032149178485, ""model_variant"": ""exact"", ""name"": ""strict_optuna_trial_40"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""smote"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 0.0003079777572398795}"
student-por,41,42,40,0.7938144329896907,0.8066304727019012,21,"{""batch_size"": 16, ""bilstm_hidden"": 96, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 96, ""datasets"": [""student-por""], ""dense_hidden"": 64, ""dropout"": 0.15000000000000002, ""feature_set"": ""deep_engineered"", ""kernel_size"": 7, ""label_smoothing"": 0.05, ""loss"": ""ce"", ""lr"": 0.0005061897762636116, ""model_variant"": ""improved"", ""name"": ""strict_optuna_trial_41"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""smote"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": true, ""use_residual"": false, ""weight_decay"": 0.0006952641272336989}"
student-por,42,42,40,0.7731958762886598,0.7785585446299732,21,"{""batch_size"": 16, ""bilstm_hidden"": 96, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 96, ""datasets"": [""student-por""], ""dense_hidden"": 64, ""dropout"": 0.1, ""feature_set"": ""deep_engineered"", ""kernel_size"": 7, ""label_smoothing"": 0.05, ""loss"": ""ce"", ""lr"": 0.0008099255217336153, ""model_variant"": ""improved"", ""name"": ""strict_optuna_trial_42"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""smote"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": true, ""use_residual"": false, ""weight_decay"": 0.0005899243623778349}"
student-por,43,42,40,0.7731958762886598,0.7785585446299732,21,"{""batch_size"": 16, ""bilstm_hidden"": 96, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 96, ""datasets"": [""student-por""], ""dense_hidden"": 64, ""dropout"": 0.15000000000000002, ""feature_set"": ""deep_engineered"", ""kernel_size"": 7, ""label_smoothing"": 0.05, ""loss"": ""ce"", ""lr"": 0.00024688424818242215, ""model_variant"": ""improved"", ""name"": ""strict_optuna_trial_43"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""smote"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": true, ""use_residual"": false, ""weight_decay"": 0.00038658480593093737}"
student-por,44,42,40,0.7422680412371134,0.7504936951781271,21,"{""batch_size"": 16, ""bilstm_hidden"": 96, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 96, ""datasets"": [""student-por""], ""dense_hidden"": 64, ""dropout"": 0.1, ""feature_set"": ""deep_engineered"", ""kernel_size"": 7, ""label_smoothing"": 0.05, ""loss"": ""ce"", ""lr"": 0.00035388170714629883, ""model_variant"": ""improved"", ""name"": ""strict_optuna_trial_44"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""smote"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": true, ""use_residual"": false, ""weight_decay"": 0.000218202273886375}"
student-por,45,42,40,0.7525773195876289,0.7610892345015502,10,"{""batch_size"": 16, ""bilstm_hidden"": 128, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 64, ""datasets"": [""student-por""], ""dense_hidden"": 64, ""dropout"": 0.1, ""feature_set"": ""deep_engineered"", ""kernel_size"": 7, ""label_smoothing"": 0.1, ""loss"": ""ce"", ""lr"": 0.0005028511467060408, ""model_variant"": ""improved"", ""name"": ""strict_optuna_trial_45"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""smote"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": true, ""use_residual"": false, ""weight_decay"": 0.000715091350970283}"
student-por,46,42,40,0.7835051546391752,0.7765638548247245,5,"{""batch_size"": 16, ""bilstm_hidden"": 96, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 96, ""datasets"": [""student-por""], ""dense_hidden"": 64, ""dropout"": 0.15000000000000002, ""feature_set"": ""paper"", ""kernel_size"": 7, ""label_smoothing"": 0.0, ""loss"": ""ce"", ""lr"": 0.00121000893186253, ""model_variant"": ""improved"", ""name"": ""strict_optuna_trial_46"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 4, ""oversampling"": ""none"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": true, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 0.00044061327454789377}"
student-por,47,42,40,0.7731958762886598,0.7785585446299732,35,"{""batch_size"": 16, ""bilstm_hidden"": 64, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 96, ""datasets"": [""student-por""], ""dense_hidden"": 192, ""dropout"": 0.2, ""feature_set"": ""deep_engineered"", ""kernel_size"": 7, ""label_smoothing"": 0.05, ""loss"": ""class_weight"", ""lr"": 0.0006231128836178305, ""model_variant"": ""improved"", ""name"": ""strict_optuna_trial_47"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 5, ""oversampling"": ""none"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": true, ""use_residual"": false, ""weight_decay"": 1.8261711817089386e-05}"
student-por,48,42,40,0.7010309278350515,0.7208945265225293,19,"{""batch_size"": 64, ""bilstm_hidden"": 96, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 96, ""datasets"": [""student-por""], ""dense_hidden"": 64, ""dropout"": 0.1, ""feature_set"": ""deep_engineered"", ""kernel_size"": 7, ""label_smoothing"": 0.0, ""loss"": ""ce"", ""lr"": 0.00011249233255571531, ""model_variant"": ""improved"", ""name"": ""strict_optuna_trial_48"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""smote"", ""patience"": 10, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": true, ""use_residual"": false, ""weight_decay"": 5.892056420589236e-05}"
student-por,49,42,40,0.7010309278350515,0.7148528948528948,15,"{""batch_size"": 16, ""bilstm_hidden"": 64, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 32, ""datasets"": [""student-por""], ""dense_hidden"": 64, ""dropout"": 0.15000000000000002, ""feature_set"": ""deep_engineered"", ""kernel_size"": 5, ""label_smoothing"": 0.05, ""loss"": ""ce"", ""lr"": 0.0002896528781161956, ""model_variant"": ""exact"", ""name"": ""strict_optuna_trial_49"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""smote"", ""patience"": 5, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 0.00017454407024795955}"
xapi,0,42,40,0.6805555555555556,0.6904268675455117,19,"{""batch_size"": 64, ""bilstm_hidden"": 128, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 32, ""datasets"": [""xapi""], ""dense_hidden"": 192, ""dropout"": 0.30000000000000004, ""feature_set"": ""top5"", ""kernel_size"": 7, ""label_smoothing"": 0.0, ""loss"": ""class_weight"", ""lr"": 0.0014447746112718689, ""model_variant"": ""exact"", ""name"": ""strict_optuna_trial_0"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""none"", ""patience"": 15, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 0.0002661901888489054}"
xapi,1,42,40,0.5277777777777778,0.4514957264957265,6,"{""batch_size"": 32, ""bilstm_hidden"": 128, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 64, ""datasets"": [""xapi""], ""dense_hidden"": 128, ""dropout"": 0.2, ""feature_set"": ""full"", ""kernel_size"": 3, ""label_smoothing"": 0.1, ""loss"": ""class_weight"", ""lr"": 0.000633326877532184, ""model_variant"": ""improved"", ""name"": ""strict_optuna_trial_1"", ""num_bilstm_layers"": 1, ""num_conv_layers"": 3, ""oversampling"": ""none"", ""patience"": 5, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 2.2264204303769692e-06}"
xapi,2,42,40,0.3055555555555556,0.15602836879432624,1,"{""batch_size"": 64, ""bilstm_hidden"": 128, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 64, ""datasets"": [""xapi""], ""dense_hidden"": 192, ""dropout"": 0.2, ""feature_set"": ""behavior8"", ""kernel_size"": 7, ""label_smoothing"": 0.1, ""loss"": ""class_weight"", ""lr"": 0.0001299297674052037, ""model_variant"": ""exact"", ""name"": ""strict_optuna_trial_2"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 4, ""oversampling"": ""none"", ""patience"": 10, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 4.149795789891592e-05}"
xapi,3,42,40,0.7222222222222222,0.7216488934755189,11,"{""batch_size"": 16, ""bilstm_hidden"": 64, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 96, ""datasets"": [""xapi""], ""dense_hidden"": 128, ""dropout"": 0.1, ""feature_set"": ""full"", ""kernel_size"": 3, ""label_smoothing"": 0.05, ""loss"": ""ce"", ""lr"": 0.00025798509464504095, ""model_variant"": ""improved"", ""name"": ""strict_optuna_trial_3"", ""num_bilstm_layers"": 1, ""num_conv_layers"": 3, ""oversampling"": ""smote"", ""patience"": 10, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": true, ""use_residual"": false, ""weight_decay"": 4.0487788181534125e-05}"
xapi,4,42,40,0.7361111111111112,0.743915343915344,36,"{""batch_size"": 64, ""bilstm_hidden"": 64, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 128, ""datasets"": [""xapi""], ""dense_hidden"": 192, ""dropout"": 0.5, ""feature_set"": ""behavior8"", ""kernel_size"": 3, ""label_smoothing"": 0.1, ""loss"": ""ce"", ""lr"": 0.0008613261227615091, ""model_variant"": ""exact"", ""name"": ""strict_optuna_trial_4"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""smote"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 0.0004962066332418386}"
xapi,5,42,40,0.7222222222222222,0.7243589743589745,35,"{""batch_size"": 32, ""bilstm_hidden"": 64, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 32, ""datasets"": [""xapi""], ""dense_hidden"": 128, ""dropout"": 0.35, ""feature_set"": ""full"", ""kernel_size"": 3, ""label_smoothing"": 0.0, ""loss"": ""ce"", ""lr"": 0.0005339595444466471, ""model_variant"": ""exact"", ""name"": ""strict_optuna_trial_5"", ""num_bilstm_layers"": 1, ""num_conv_layers"": 5, ""oversampling"": ""adasyn"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 1.2896625857891445e-05}"
