outer_fold,number,state,value,params,fold_f1_macro
2,27,TrialState.COMPLETE,0.7795367704399537,"{'loss': 'weighted_ce', 'learning_rate': 0.019347353321032653, 'weight_decay': 1.8832483641081455e-06, 'batch_size': 32, 'oversample_method': 'smote', 'class_weight_mode': 'balanced', 'smote_ratio': 0.9028769574193213, 'resampling_k_neighbors': 4, 'cnn_channels': 32, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 16, 'dropout': 0.3960437946102261, 'sequence_dropout': 0.1702874430869809, 'max_epochs': 60, 'patience': 8, 'scheduler_patience': 5}","[0.8281481481481482, 0.6732689210950081, 0.8371932420767049]"
2,28,TrialState.PRUNED,0.5485979120320196,"{'loss': 'weighted_ce', 'learning_rate': 0.009749496544517436, 'weight_decay': 3.7934581094658726e-05, 'batch_size': 64, 'oversample_method': 'smote', 'class_weight_mode': 'none', 'smote_ratio': 0.8714527240948983, 'resampling_k_neighbors': 5, 'cnn_channels': 32, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 32, 'dropout': 0.18867441104578037, 'sequence_dropout': 0.4466237807241826, 'max_epochs': 60, 'patience': 8, 'scheduler_patience': 5}",
2,29,TrialState.COMPLETE,0.7909061026947392,"{'loss': 'weighted_ce', 'learning_rate': 0.018448006460512, 'weight_decay': 8.24267465264015e-06, 'batch_size': 32, 'oversample_method': 'smote', 'class_weight_mode': 'balanced', 'smote_ratio': 0.8687120320149464, 'resampling_k_neighbors': 3, 'cnn_channels': 16, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 16, 'dropout': 0.2934713425848086, 'sequence_dropout': 0.5109650061756861, 'max_epochs': 60, 'patience': 8, 'scheduler_patience': 5}","[0.7567706045966917, 0.8636257557143674, 0.7523219477731583]"
3,0,TrialState.COMPLETE,0.4158459014251164,"{'loss': 'weighted_ce', 'learning_rate': 0.0002699682979139338, 'weight_decay': 2.2183739617992725e-07, 'batch_size': 32, 'oversample_method': 'none', 'class_weight_mode': 'balanced', 'smote_ratio': 0.7725665737069092, 'resampling_k_neighbors': 7, 'cnn_channels': 16, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 8, 'dropout': 0.23035930311344271, 'sequence_dropout': 0.3048498420235706, 'max_epochs': 60, 'patience': 8, 'scheduler_patience': 5}","[0.46334310850439886, 0.3016705516705516, 0.4825240441003988]"
3,1,TrialState.COMPLETE,0.4267736599729777,"{'loss': 'focal', 'learning_rate': 0.0001923814091591947, 'weight_decay': 0.0001453820496692548, 'batch_size': 32, 'oversample_method': 'none', 'class_weight_mode': 'balanced', 'smote_ratio': 0.5137676298645109, 'resampling_k_neighbors': 2, 'cnn_channels': 32, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 32, 'dropout': 0.4337893575822743, 'sequence_dropout': 0.11096613771739951, 'max_epochs': 40, 'patience': 8, 'scheduler_patience': 3, 'focal_gamma': 1.5101135106736066}","[0.3677983539094651, 0.4313822751322751, 0.481140350877193]"
3,2,TrialState.COMPLETE,0.8206228211549726,"{'loss': 'focal', 'learning_rate': 0.0029190147544932775, 'weight_decay': 6.330893790425433e-06, 'batch_size': 32, 'oversample_method': 'smote', 'class_weight_mode': 'none', 'smote_ratio': 0.47203472329810414, 'resampling_k_neighbors': 3, 'cnn_channels': 32, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 8, 'dropout': 0.23721098307596367, 'sequence_dropout': 0.35239760864319875, 'max_epochs': 40, 'patience': 12, 'scheduler_patience': 5, 'focal_gamma': 2.679544978518963}","[0.8037976367894402, 0.8172198172198173, 0.8408510094556606]"
3,3,TrialState.COMPLETE,0.5120683300683254,"{'loss': 'focal', 'learning_rate': 0.004840060028799541, 'weight_decay': 0.0016308862818079862, 'batch_size': 64, 'oversample_method': 'none', 'class_weight_mode': 'balanced', 'smote_ratio': 0.5041940262496044, 'resampling_k_neighbors': 7, 'cnn_channels': 8, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 8, 'dropout': 0.35694356809384065, 'sequence_dropout': 0.3369939422524936, 'max_epochs': 60, 'patience': 8, 'scheduler_patience': 3, 'focal_gamma': 2.934777749105087}","[0.3919232042370076, 0.696691125262554, 0.4475906607054148]"
3,4,TrialState.COMPLETE,0.3542556578429894,"{'loss': 'weighted_ce', 'learning_rate': 7.82512682535984e-05, 'weight_decay': 2.1544436475642737e-07, 'batch_size': 16, 'oversample_method': 'smote', 'class_weight_mode': 'balanced', 'smote_ratio': 0.4459743610936073, 'resampling_k_neighbors': 4, 'cnn_channels': 32, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 16, 'dropout': 0.5341608552644301, 'sequence_dropout': 0.35230741658614284, 'max_epochs': 40, 'patience': 8, 'scheduler_patience': 3}","[0.10561056105610561, 0.5482954321833109, 0.4088609802895517]"
3,5,TrialState.COMPLETE,0.6681925605270912,"{'loss': 'focal', 'learning_rate': 0.0005132118850284211, 'weight_decay': 0.00022948356405486336, 'batch_size': 32, 'oversample_method': 'none', 'class_weight_mode': 'none', 'smote_ratio': 0.7586026671912793, 'resampling_k_neighbors': 4, 'cnn_channels': 32, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 16, 'dropout': 0.36233174801225954, 'sequence_dropout': 0.41440624892512856, 'max_epochs': 60, 'patience': 8, 'scheduler_patience': 3, 'focal_gamma': 2.966670884502323}","[0.5889067237381843, 0.8252580449301762, 0.5904129129129129]"
3,6,TrialState.COMPLETE,0.7847166628437684,"{'loss': 'focal', 'learning_rate': 0.0007229547785752611, 'weight_decay': 2.3778819411255648e-06, 'batch_size': 32, 'oversample_method': 'smote', 'class_weight_mode': 'none', 'smote_ratio': 0.8742384787845403, 'resampling_k_neighbors': 7, 'cnn_channels': 16, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 32, 'dropout': 0.5405209100050973, 'sequence_dropout': 0.25796597820746847, 'max_epochs': 40, 'patience': 8, 'scheduler_patience': 5, 'focal_gamma': 2.1780694812320904}","[0.7573617735382442, 0.7957070707070707, 0.8010811442859905]"
3,7,TrialState.COMPLETE,0.6791412301199857,"{'loss': 'weighted_ce', 'learning_rate': 0.0006795149947378103, 'weight_decay': 0.0027321320719055357, 'batch_size': 32, 'oversample_method': 'smote', 'class_weight_mode': 'none', 'smote_ratio': 0.7541062624439365, 'resampling_k_neighbors': 7, 'cnn_channels': 32, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 8, 'dropout': 0.18385382788271598, 'sequence_dropout': 0.22945074194419168, 'max_epochs': 60, 'patience': 12, 'scheduler_patience': 3}","[0.7067067067067067, 0.6690071446169007, 0.66170983903635]"
3,8,TrialState.COMPLETE,0.8463637461911372,"{'loss': 'focal', 'learning_rate': 0.006070640337196402, 'weight_decay': 3.5957900382078488e-06, 'batch_size': 16, 'oversample_method': 'none', 'class_weight_mode': 'none', 'smote_ratio': 0.8941203813460105, 'resampling_k_neighbors': 3, 'cnn_channels': 8, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 16, 'dropout': 0.42703366414728494, 'sequence_dropout': 0.18143615581874606, 'max_epochs': 40, 'patience': 8, 'scheduler_patience': 5, 'focal_gamma': 2.4728296188182}","[0.8178600623422355, 0.8617989417989418, 0.8594322344322345]"
3,9,TrialState.COMPLETE,0.45502625517025597,"{'loss': 'weighted_ce', 'learning_rate': 0.0003655269722845876, 'weight_decay': 0.0002835663171440457, 'batch_size': 16, 'oversample_method': 'smote', 'class_weight_mode': 'balanced', 'smote_ratio': 0.535372411592426, 'resampling_k_neighbors': 2, 'cnn_channels': 8, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 8, 'dropout': 0.30555795711455236, 'sequence_dropout': 0.3708272344106495, 'max_epochs': 40, 'patience': 12, 'scheduler_patience': 5}","[0.4468718967229394, 0.48672538730634685, 0.4314814814814815]"
3,10,TrialState.COMPLETE,0.6866835394754873,"{'loss': 'weighted_ce', 'learning_rate': 0.009554465233810436, 'weight_decay': 9.144020273326298e-05, 'batch_size': 16, 'oversample_method': 'none', 'class_weight_mode': 'none', 'smote_ratio': 0.818145736542135, 'resampling_k_neighbors': 4, 'cnn_channels': 16, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 16, 'dropout': 0.4857729031639391, 'sequence_dropout': 0.3265614333012525, 'max_epochs': 40, 'patience': 8, 'scheduler_patience': 5}","[0.7876988162551356, 0.7599099099099099, 0.5124418922614166]"
3,11,TrialState.COMPLETE,0.8423401853397176,"{'loss': 'focal', 'learning_rate': 0.0027605282743182412, 'weight_decay': 6.156581391056852e-05, 'batch_size': 16, 'oversample_method': 'none', 'class_weight_mode': 'none', 'smote_ratio': 0.9782354251999571, 'resampling_k_neighbors': 2, 'cnn_channels': 8, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 32, 'dropout': 0.3162685131797728, 'sequence_dropout': 0.12547845457451204, 'max_epochs': 40, 'patience': 8, 'scheduler_patience': 5, 'focal_gamma': 2.298806908271434}","[0.8177512011462302, 0.8152719091513386, 0.8939974457215837]"
3,12,TrialState.COMPLETE,0.8248003580514637,"{'loss': 'focal', 'learning_rate': 0.004539854909341812, 'weight_decay': 2.2773284597539283e-07, 'batch_size': 16, 'oversample_method': 'none', 'class_weight_mode': 'none', 'smote_ratio': 0.7352205763963411, 'resampling_k_neighbors': 2, 'cnn_channels': 8, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 16, 'dropout': 0.4587440819117754, 'sequence_dropout': 0.1663024920325798, 'max_epochs': 40, 'patience': 8, 'scheduler_patience': 5, 'focal_gamma': 2.048857506162277}","[0.7898439319822969, 0.8034416101944931, 0.881115531977601]"
3,13,TrialState.COMPLETE,0.7660082551411378,"{'loss': 'focal', 'learning_rate': 0.01425506958561898, 'weight_decay': 5.0089490325103254e-05, 'batch_size': 16, 'oversample_method': 'smote', 'class_weight_mode': 'balanced', 'smote_ratio': 0.8524719432303265, 'resampling_k_neighbors': 2, 'cnn_channels': 8, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 32, 'dropout': 0.3593223871192737, 'sequence_dropout': 0.1707984094376127, 'max_epochs': 40, 'patience': 8, 'scheduler_patience': 5, 'focal_gamma': 1.0518489320244693}","[0.7777917505030181, 0.7702777696643981, 0.7499552452559971]"
3,14,TrialState.COMPLETE,0.7010600518718099,"{'loss': 'focal', 'learning_rate': 0.0012248985403995702, 'weight_decay': 2.2208893979087702e-05, 'batch_size': 64, 'oversample_method': 'none', 'class_weight_mode': 'none', 'smote_ratio': 0.859913129317035, 'resampling_k_neighbors': 4, 'cnn_channels': 8, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 32, 'dropout': 0.4184981729888084, 'sequence_dropout': 0.08005137738909368, 'max_epochs': 40, 'patience': 8, 'scheduler_patience': 5, 'focal_gamma': 2.366052670385366}","[0.7787753921781247, 0.8361402038821394, 0.48826455955516535]"
3,15,TrialState.COMPLETE,0.8313519424486081,"{'loss': 'focal', 'learning_rate': 0.002775721724796544, 'weight_decay': 3.232334338691214e-06, 'batch_size': 16, 'oversample_method': 'smote', 'class_weight_mode': 'none', 'smote_ratio': 0.8929302226420828, 'resampling_k_neighbors': 2, 'cnn_channels': 8, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 32, 'dropout': 0.19521943424400606, 'sequence_dropout': 0.0737339060077751, 'max_epochs': 40, 'patience': 8, 'scheduler_patience': 3, 'focal_gamma': 1.9257451548435918}","[0.7943941041440136, 0.8172198172198173, 0.8824419059819935]"
3,16,TrialState.COMPLETE,0.8141972496507689,"{'loss': 'focal', 'learning_rate': 0.0029425727270107525, 'weight_decay': 0.00099276487757464, 'batch_size': 16, 'oversample_method': 'none', 'class_weight_mode': 'none', 'smote_ratio': 0.7522312700733418, 'resampling_k_neighbors': 3, 'cnn_channels': 8, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 8, 'dropout': 0.22668402454569692, 'sequence_dropout': 0.184845379903139, 'max_epochs': 40, 'patience': 8, 'scheduler_patience': 5, 'focal_gamma': 2.433060271013345}","[0.8042474337405213, 0.8172198172198173, 0.8211244979919678]"
3,17,TrialState.COMPLETE,0.8326381258677742,"{'loss': 'weighted_ce', 'learning_rate': 0.0011980395005551261, 'weight_decay': 2.979449045264309e-05, 'batch_size': 16, 'oversample_method': 'none', 'class_weight_mode': 'none', 'smote_ratio': 0.9737472241197284, 'resampling_k_neighbors': 3, 'cnn_channels': 16, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 32, 'dropout': 0.30313457975882074, 'sequence_dropout': 0.09173250870095301, 'max_epochs': 40, 'patience': 8, 'scheduler_patience': 5}","[0.7750111710067217, 0.8292448292448292, 0.8936583773517716]"
3,18,TrialState.PRUNED,0.7017546930392181,"{'loss': 'focal', 'learning_rate': 0.00280570955368294, 'weight_decay': 1.4523668043970574e-06, 'batch_size': 16, 'oversample_method': 'none', 'class_weight_mode': 'balanced', 'smote_ratio': 0.9129680273448196, 'resampling_k_neighbors': 4, 'cnn_channels': 8, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 16, 'dropout': 0.40854037762922774, 'sequence_dropout': 0.37806888334484234, 'max_epochs': 40, 'patience': 12, 'scheduler_patience': 5, 'focal_gamma': 2.4351581389326915}",
3,19,TrialState.COMPLETE,0.8126934500806843,"{'loss': 'focal', 'learning_rate': 0.006978076455024527, 'weight_decay': 3.140783478995428e-06, 'batch_size': 16, 'oversample_method': 'none', 'class_weight_mode': 'none', 'smote_ratio': 0.7637504944491986, 'resampling_k_neighbors': 6, 'cnn_channels': 8, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 16, 'dropout': 0.3033807866559509, 'sequence_dropout': 0.32654832498455066, 'max_epochs': 60, 'patience': 8, 'scheduler_patience': 5, 'focal_gamma': 1.702397459467854}","[0.7040333024976874, 0.8430537817510997, 0.890993265993266]"
3,20,TrialState.COMPLETE,0.8485928559457973,"{'loss': 'focal', 'learning_rate': 0.013862779437366485, 'weight_decay': 3.841598300513804e-05, 'batch_size': 32, 'oversample_method': 'none', 'class_weight_mode': 'none', 'smote_ratio': 0.907526076620924, 'resampling_k_neighbors': 3, 'cnn_channels': 8, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 16, 'dropout': 0.48124399290443914, 'sequence_dropout': 0.245076026777852, 'max_epochs': 40, 'patience': 8, 'scheduler_patience': 5, 'focal_gamma': 2.216280463644831}","[0.8255404725992962, 0.8292448292448292, 0.890993265993266]"
3,21,TrialState.COMPLETE,0.8656415225440975,"{'loss': 'focal', 'learning_rate': 0.01252245131057465, 'weight_decay': 6.421458405066568e-06, 'batch_size': 32, 'oversample_method': 'none', 'class_weight_mode': 'none', 'smote_ratio': 0.8449718167210187, 'resampling_k_neighbors': 4, 'cnn_channels': 8, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 16, 'dropout': 0.4632733665789085, 'sequence_dropout': 0.18166398319997118, 'max_epochs': 40, 'patience': 8, 'scheduler_patience': 5, 'focal_gamma': 2.181594077745781}","[0.8270368997102405, 0.8756784434203789, 0.8942092245016733]"
3,22,TrialState.COMPLETE,0.8660579290756557,"{'loss': 'focal', 'learning_rate': 0.01607636514793252, 'weight_decay': 0.00019880071315226538, 'batch_size': 32, 'oversample_method': 'none', 'class_weight_mode': 'none', 'smote_ratio': 0.9791946123620392, 'resampling_k_neighbors': 4, 'cnn_channels': 32, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 16, 'dropout': 0.4074180769465818, 'sequence_dropout': 0.23882396545674245, 'max_epochs': 40, 'patience': 8, 'scheduler_patience': 5, 'focal_gamma': 1.9594227492771221}","[0.8313764600994303, 0.8756784434203789, 0.8911188837071582]"
3,23,TrialState.COMPLETE,0.8441812612951277,"{'loss': 'focal', 'learning_rate': 0.006744209758163121, 'weight_decay': 0.0007212905579585303, 'batch_size': 32, 'oversample_method': 'none', 'class_weight_mode': 'none', 'smote_ratio': 0.8689683879560002, 'resampling_k_neighbors': 5, 'cnn_channels': 16, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 16, 'dropout': 0.42368931606631943, 'sequence_dropout': 0.17126184935801456, 'max_epochs': 60, 'patience': 8, 'scheduler_patience': 5, 'focal_gamma': 1.855427231122479}","[0.8108214185590134, 0.8756784434203789, 0.8460439219059909]"
3,24,TrialState.COMPLETE,0.8635537400691665,"{'loss': 'focal', 'learning_rate': 0.01306309369501294, 'weight_decay': 0.000295303803067008, 'batch_size': 32, 'oversample_method': 'none', 'class_weight_mode': 'none', 'smote_ratio': 0.946042113247583, 'resampling_k_neighbors': 3, 'cnn_channels': 32, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 16, 'dropout': 0.32679322231505653, 'sequence_dropout': 0.41126203304128084, 'max_epochs': 40, 'patience': 8, 'scheduler_patience': 5, 'focal_gamma': 1.9188679056609594}","[0.839920313604524, 0.8472727272727273, 0.9034681793302483]"
3,25,TrialState.COMPLETE,0.8464073076349266,"{'loss': 'weighted_ce', 'learning_rate': 0.01780938577586013, 'weight_decay': 5.984853581446371e-05, 'batch_size': 32, 'oversample_method': 'none', 'class_weight_mode': 'none', 'smote_ratio': 0.9491462506057924, 'resampling_k_neighbors': 4, 'cnn_channels': 32, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 16, 'dropout': 0.3489978401678305, 'sequence_dropout': 0.2983154611334372, 'max_epochs': 40, 'patience': 12, 'scheduler_patience': 5}","[0.7725868979565017, 0.8472727272727273, 0.9193622976755508]"
3,26,TrialState.PRUNED,0.738756490423157,"{'loss': 'focal', 'learning_rate': 0.012305188209477062, 'weight_decay': 0.0009781135455581341, 'batch_size': 32, 'oversample_method': 'none', 'class_weight_mode': 'none', 'smote_ratio': 0.970903870094579, 'resampling_k_neighbors': 2, 'cnn_channels': 32, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 16, 'dropout': 0.3484315260884879, 'sequence_dropout': 0.5496901022826994, 'max_epochs': 40, 'patience': 8, 'scheduler_patience': 5, 'focal_gamma': 1.556206824148345}",
3,27,TrialState.PRUNED,0.7743301823472422,"{'loss': 'focal', 'learning_rate': 0.0028733260464183837, 'weight_decay': 0.0007307824719045696, 'batch_size': 32, 'oversample_method': 'none', 'class_weight_mode': 'balanced', 'smote_ratio': 0.9582535535192076, 'resampling_k_neighbors': 2, 'cnn_channels': 32, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 16, 'dropout': 0.3523730392205506, 'sequence_dropout': 0.2528178882773698, 'max_epochs': 60, 'patience': 8, 'scheduler_patience': 5, 'focal_gamma': 1.832826166930994}",
3,28,TrialState.COMPLETE,0.8373885267563428,"{'loss': 'focal', 'learning_rate': 0.006816144267048145, 'weight_decay': 0.00014237506132958, 'batch_size': 32, 'oversample_method': 'none', 'class_weight_mode': 'none', 'smote_ratio': 0.8763914428732403, 'resampling_k_neighbors': 4, 'cnn_channels': 32, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 32, 'dropout': 0.25072561804161536, 'sequence_dropout': 0.36255950011121973, 'max_epochs': 40, 'patience': 8, 'scheduler_patience': 3, 'focal_gamma': 1.9124456272928438}","[0.7632358063392545, 0.857936507936508, 0.890993265993266]"
3,29,TrialState.PRUNED,0.7250644518050319,"{'loss': 'focal', 'learning_rate': 0.005427801951514895, 'weight_decay': 4.3030770843445177e-07, 'batch_size': 32, 'oversample_method': 'none', 'class_weight_mode': 'balanced', 'smote_ratio': 0.7691471400218397, 'resampling_k_neighbors': 5, 'cnn_channels': 8, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 16, 'dropout': 0.43392873587497044, 'sequence_dropout': 0.1494010280645776, 'max_epochs': 40, 'patience': 8, 'scheduler_patience': 5, 'focal_gamma': 1.4827359364679256}",
4,0,TrialState.COMPLETE,0.3411968098194608,"{'loss': 'weighted_ce', 'learning_rate': 0.00022232846466447683, 'weight_decay': 0.00024774081747692, 'batch_size': 32, 'oversample_method': 'smote', 'class_weight_mode': 'balanced', 'smote_ratio': 0.40519017061655505, 'resampling_k_neighbors': 4, 'cnn_channels': 16, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 16, 'dropout': 0.38249563970538547, 'sequence_dropout': 0.06799427179985036, 'max_epochs': 40, 'patience': 8, 'scheduler_patience': 3}","[0.35658914728682173, 0.15757575757575756, 0.5094255245958031]"
4,1,TrialState.COMPLETE,0.4189350400557297,"{'loss': 'weighted_ce', 'learning_rate': 0.0009648343494647577, 'weight_decay': 1.8159932987355785e-07, 'batch_size': 64, 'oversample_method': 'smote', 'class_weight_mode': 'balanced', 'smote_ratio': 0.7871737263954339, 'resampling_k_neighbors': 7, 'cnn_channels': 16, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 8, 'dropout': 0.17632349400988043, 'sequence_dropout': 0.14756364837243552, 'max_epochs': 60, 'patience': 12, 'scheduler_patience': 3}","[0.5549242424242424, 0.16666666666666666, 0.53521421107628]"
4,2,TrialState.COMPLETE,0.8318691885697186,"{'loss': 'weighted_ce', 'learning_rate': 0.007480081800079846, 'weight_decay': 1.0624336904625136e-07, 'batch_size': 32, 'oversample_method': 'none', 'class_weight_mode': 'none', 'smote_ratio': 0.6713118519956676, 'resampling_k_neighbors': 7, 'cnn_channels': 32, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 8, 'dropout': 0.40239842005231596, 'sequence_dropout': 0.3393273412262657, 'max_epochs': 60, 'patience': 12, 'scheduler_patience': 5}","[0.8121487799099739, 0.8956228956228957, 0.7878358901762862]"
4,3,TrialState.COMPLETE,0.8492475427387958,"{'loss': 'focal', 'learning_rate': 0.0008185551616616179, 'weight_decay': 6.237766463196438e-05, 'batch_size': 16, 'oversample_method': 'none', 'class_weight_mode': 'none', 'smote_ratio': 0.7759195605667484, 'resampling_k_neighbors': 2, 'cnn_channels': 32, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 16, 'dropout': 0.13545073169973115, 'sequence_dropout': 0.40741806644572853, 'max_epochs': 40, 'patience': 12, 'scheduler_patience': 5, 'focal_gamma': 1.0152225374437713}","[0.8602013508347138, 0.8997053872053872, 0.7878358901762862]"
4,4,TrialState.COMPLETE,0.8478503208241771,"{'loss': 'focal', 'learning_rate': 0.005601669949455817, 'weight_decay': 1.1853482598890504e-06, 'batch_size': 16, 'oversample_method': 'none', 'class_weight_mode': 'none', 'smote_ratio': 0.578690364377642, 'resampling_k_neighbors': 6, 'cnn_channels': 8, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 16, 'dropout': 0.15049835796448666, 'sequence_dropout': 0.33676408066572805, 'max_epochs': 40, 'patience': 8, 'scheduler_patience': 5, 'focal_gamma': 1.6339879860201192}","[0.8595454545454545, 0.9163636363636364, 0.7676418715634402]"
4,5,TrialState.COMPLETE,0.8205731584416905,"{'loss': 'weighted_ce', 'learning_rate': 0.0035162132794184136, 'weight_decay': 1.194740262304106e-06, 'batch_size': 32, 'oversample_method': 'smote', 'class_weight_mode': 'balanced', 'smote_ratio': 0.41761844746157634, 'resampling_k_neighbors': 2, 'cnn_channels': 16, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 8, 'dropout': 0.13594789725818102, 'sequence_dropout': 0.28726371054774813, 'max_epochs': 40, 'patience': 12, 'scheduler_patience': 3}","[0.8288298765910707, 0.902526055467232, 0.730363543266769]"
4,6,TrialState.COMPLETE,0.836257710024185,"{'loss': 'focal', 'learning_rate': 0.007608060111821944, 'weight_decay': 0.00040562272358150153, 'batch_size': 32, 'oversample_method': 'smote', 'class_weight_mode': 'balanced', 'smote_ratio': 0.949106352708904, 'resampling_k_neighbors': 6, 'cnn_channels': 8, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 32, 'dropout': 0.4479235990401135, 'sequence_dropout': 0.15469693702300813, 'max_epochs': 60, 'patience': 8, 'scheduler_patience': 5, 'focal_gamma': 1.0145186960868189}","[0.8578643578643579, 0.8563899868247695, 0.7945187853834277]"
4,7,TrialState.COMPLETE,0.8527925070583074,"{'loss': 'focal', 'learning_rate': 0.004836279678505186, 'weight_decay': 2.50649044451258e-06, 'batch_size': 16, 'oversample_method': 'none', 'class_weight_mode': 'none', 'smote_ratio': 0.9451939873458262, 'resampling_k_neighbors': 6, 'cnn_channels': 32, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 16, 'dropout': 0.2892651968344197, 'sequence_dropout': 0.32566249328414076, 'max_epochs': 60, 'patience': 8, 'scheduler_patience': 3, 'focal_gamma': 2.6495595567958468}","[0.8945088380179659, 0.8856060606060606, 0.778262622550896]"
4,8,TrialState.COMPLETE,0.8421691696725789,"{'loss': 'focal', 'learning_rate': 0.0027114004564395204, 'weight_decay': 5.922368182695268e-06, 'batch_size': 16, 'oversample_method': 'smote', 'class_weight_mode': 'none', 'smote_ratio': 0.927492393417337, 'resampling_k_neighbors': 7, 'cnn_channels': 16, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 32, 'dropout': 0.12571480520096057, 'sequence_dropout': 0.2740937113120969, 'max_epochs': 60, 'patience': 8, 'scheduler_patience': 5, 'focal_gamma': 2.459365084566053}","[0.8484718984718985, 0.8993957638025435, 0.778639846743295]"
4,9,TrialState.COMPLETE,0.4829026594949948,"{'loss': 'weighted_ce', 'learning_rate': 7.844701617976978e-05, 'weight_decay': 0.00016393342859935553, 'batch_size': 32, 'oversample_method': 'smote', 'class_weight_mode': 'balanced', 'smote_ratio': 0.673430596007101, 'resampling_k_neighbors': 4, 'cnn_channels': 8, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 32, 'dropout': 0.410885547959958, 'sequence_dropout': 0.07754839640095636, 'max_epochs': 40, 'patience': 12, 'scheduler_patience': 5}","[0.5049398625429553, 0.5043478260869566, 0.4394202898550725]"
4,10,TrialState.COMPLETE,0.8074700031998704,"{'loss': 'focal', 'learning_rate': 0.011329442966147883, 'weight_decay': 0.0012610796957617367, 'batch_size': 16, 'oversample_method': 'none', 'class_weight_mode': 'none', 'smote_ratio': 0.8710170187827412, 'resampling_k_neighbors': 7, 'cnn_channels': 32, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 32, 'dropout': 0.13247434052047177, 'sequence_dropout': 0.40661977074728556, 'max_epochs': 60, 'patience': 8, 'scheduler_patience': 3, 'focal_gamma': 2.9867665268437538}","[0.8059085841694538, 0.8956228956228957, 0.7208785298072614]"
4,11,TrialState.COMPLETE,0.8323392302845752,"{'loss': 'focal', 'learning_rate': 0.0015181092455271597, 'weight_decay': 1.9276629284019946e-06, 'batch_size': 16, 'oversample_method': 'none', 'class_weight_mode': 'none', 'smote_ratio': 0.9667820328005763, 'resampling_k_neighbors': 4, 'cnn_channels': 32, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 8, 'dropout': 0.30085057150045785, 'sequence_dropout': 0.42977721655397216, 'max_epochs': 60, 'patience': 8, 'scheduler_patience': 3, 'focal_gamma': 2.063902553476927}","[0.8308887549393879, 0.9405724924792721, 0.7255564434350656]"
4,12,TrialState.PRUNED,0.4752576718132273,"{'loss': 'focal', 'learning_rate': 0.00013591522856409993, 'weight_decay': 7.552188554386058e-06, 'batch_size': 16, 'oversample_method': 'none', 'class_weight_mode': 'none', 'smote_ratio': 0.6152209213186685, 'resampling_k_neighbors': 4, 'cnn_channels': 32, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 16, 'dropout': 0.31835355853528424, 'sequence_dropout': 0.40177703612259663, 'max_epochs': 40, 'patience': 12, 'scheduler_patience': 5, 'focal_gamma': 1.3184441860068081}",
