dataset,task,stage,model,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,pr_auc,roc_auc,nll,brier,ece,seed_macro_f1_mean,seed_macro_f1_std,seed_macro_f1_min,seed_macro_f1_max,rows
student_mat,MAIN,MAIN_ENDPOINT,xgboost,0.8784810126582279,0.8827801194239551,0.8942084241103849,0.8827801194239551,0.8880001338150677,0.8801715341551529,0.8784810126582279,0.8790084811651058,0.9506283290165705,0.968927204853611,0.29613737794424366,0.17301771375819436,0.03810411128568142,0.8885662374420848,0.001298095984620838,0.8867289884145279,0.8900509655828804,395
student_por,EARLY_WARNING,S0_EARLY_NO_GRADE,decision_tree,0.4899845916795069,0.45793223516807285,0.4282271161320863,0.45793223516807285,0.4311891911668888,0.5503769934806209,0.4899845916795069,0.5093745918678457,0.43870549124918307,0.6311798393307226,2.261511055299727,0.676334378859187,0.22254946875693782,0.42778550063606735,0.0039920236178463,0.4205420200596763,0.4315666291309052,649
student_por,EARLY_WARNING,S0_EARLY_NO_GRADE,hist_gradient_boosting,0.5963020030816641,0.44600630653664,0.4859134937765835,0.44600630653664,0.4586335978494562,0.5695648350283888,0.5963020030816641,0.5772718424654323,0.46172814208433843,0.6435136114169135,1.162742281434918,0.606680649119626,0.21173480252044546,0.4586335978494562,0.0,0.4586335978494562,0.4586335978494562,649
student_por,EARLY_WARNING,S0_EARLY_NO_GRADE,hybrid,0.5115562403697997,0.5885697067095218,0.5105695524152233,0.5885697067095218,0.5088862277534547,0.6146318530990359,0.5115562403697997,0.5199936734429658,0.49702593981141135,0.7086340026123209,0.9593888658907417,0.6122519923849311,0.14967084479718182,0.4750515742603156,0.016600797271018937,0.45548349273144684,0.4988684773574555,649
student_por,EARLY_WARNING,S0_EARLY_NO_GRADE,logistic_regression,0.4268104776579353,0.5514179967615082,0.47508784462506953,0.5514179967615082,0.43506042017572094,0.5922545116709735,0.4268104776579353,0.4168520463186213,0.4898441864844238,0.6802212706994971,0.9921334973141044,0.6220063707113145,0.11331880193832565,0.435060420175721,5.551115123125783e-17,0.43506042017572094,0.43506042017572094,649
student_por,EARLY_WARNING,S0_EARLY_NO_GRADE,mlp,0.6409861325115562,0.40342111350548476,0.5498976014439932,0.40342111350548476,0.4002416046878521,0.6035328263975032,0.6409861325115562,0.5688123674952156,0.507287481667945,0.701215913389959,0.7943658942273174,0.48753532608852884,0.060642178123503684,0.4002058596895953,0.027569442415931407,0.359410155062329,0.4402318902842001,649
student_por,EARLY_WARNING,S0_EARLY_NO_GRADE,random_forest,0.5084745762711864,0.5882720333102013,0.5220536592218007,0.5882720333102013,0.508215391459486,0.6279815879335904,0.5084745762711864,0.517228837181338,0.5165690127270833,0.7161395557901167,0.9296577691567597,0.5719715989645039,0.041809468245293704,0.5106421941491683,0.004377290391692337,0.5038519518197572,0.5167821226403932,649
student_por,EARLY_WARNING,S0_EARLY_NO_GRADE,svm,0.6086286594761171,0.4352540268088681,0.4931094754734529,0.4352540268088681,0.4492991583132428,0.5734349495280585,0.6086286594761171,0.5799641469634308,0.4688769113412062,0.67322201650551,0.8792870743809124,0.5371142202551853,0.1426245012763951,0.4476122993548125,0.002659168163964427,0.4445841521907063,0.4508928068437983,649
student_por,EARLY_WARNING,S0_EARLY_NO_GRADE,xgboost,0.6456086286594761,0.4384995799700501,0.5595213263805322,0.4384995799700501,0.4533470507544582,0.61012115896776,0.6456086286594761,0.5955426835841149,0.5168320704641282,0.7019357673006755,0.79947835098493,0.4853704742032169,0.07468948259596739,0.4555098793538173,0.007694901501160387,0.44849163761603666,0.46904382217456225,649
student_por,EARLY_WARNING,S1_MID_G1_ONLY,decision_tree,0.7426810477657936,0.7757561147838367,0.6908904261359702,0.7757561147838367,0.7198064752379945,0.7756052258206552,0.7426810477657936,0.7481683842257706,0.7095777497414838,0.8398864156446492,1.6132696054211657,0.3877350703072208,0.1486469796764861,0.718903167098748,0.0027531912765344805,0.7147133596408959,0.7218163786176403,649
student_por,EARLY_WARNING,S1_MID_G1_ONLY,hist_gradient_boosting,0.7565485362095532,0.6608131536335634,0.7144421736367393,0.6608131536335634,0.6832892825942233,0.7503629736757402,0.7565485362095532,0.7503595030664729,0.7632393022987921,0.8849384181533987,0.7141485470604001,0.369300446195671,0.14292536538405784,0.6832892825942233,0.0,0.6832892825942233,0.6832892825942233,649
student_por,EARLY_WARNING,S1_MID_G1_ONLY,hybrid,0.773497688751926,0.8208970378757442,0.7241925280762809,0.8208970378757442,0.7541803875993889,0.8140674208890959,0.773497688751926,0.7795354432991002,0.8530893401451235,0.9328329301195546,0.5102187287564417,0.3182628821663117,0.05484132194716566,0.7539696186580116,0.003978489379643952,0.7479081845843009,0.7598068331601423,649
