dataset,task,stage,model,fold,seed,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,pr_auc,roc_auc,nll,brier,ece,rows
student_por,EARLY_WARNING,S0_EARLY_NO_GRADE,decision_tree,4,3407,0.4186046511627907,0.4363762743280815,0.40250834376303707,0.4363762743280815,0.3886390835047114,0.5348443063519323,0.4186046511627907,0.44210392066105336,0.3883251947175997,0.5775193858191632,3.9267178468484563,0.8362430908097004,0.36942815641626764,129
student_por,EARLY_WARNING,S0_EARLY_NO_GRADE,decision_tree,1,7319,0.5076923076923077,0.5609279609279609,0.48689736764270924,0.5609279609279609,0.48546365914786965,0.6145246058289536,0.5076923076923077,0.5210526315789473,0.5012194796320104,0.6736644751569502,2.1036594173975827,0.6471999711616844,0.21605999340295318,130
student_por,EARLY_WARNING,S0_EARLY_NO_GRADE,decision_tree,3,7319,0.3769230769230769,0.39794734493529677,0.38112531969309466,0.39794734493529677,0.35720881820767447,0.5004269132402125,0.3769230769230769,0.4039400680651157,0.45066738950033836,0.6082419693288618,2.5727551034006004,0.7591396657050216,0.3415469199190843,130
student_por,EARLY_WARNING,S0_EARLY_NO_GRADE,decision_tree,2,7319,0.5,0.5596459096459095,0.5059142991397384,0.5596459096459095,0.48441953784419534,0.6352672538911966,0.5,0.5230654277229619,0.5233534350864821,0.6940372053624562,2.2360582909798588,0.6647495816201434,0.24090261358514958,130
student_por,EARLY_WARNING,S0_EARLY_NO_GRADE,decision_tree,0,7319,0.6461538461538462,0.3333333333333333,0.2153846153846154,0.3333333333333333,0.2616822429906542,0.41751479289940835,0.6461538461538462,0.5072609633357297,0.4420305866546863,0.668680155778818,0.7836571696627281,0.47408270107466205,0.022636441745170523,130
student_por,EARLY_WARNING,S0_EARLY_NO_GRADE,decision_tree,4,7319,0.4186046511627907,0.4363762743280815,0.4018374741200828,0.4363762743280815,0.3881409514997301,0.5347904328566613,0.4186046511627907,0.44208461321899983,0.3894972688759431,0.5840146189396188,3.826347488873519,0.8387399912335639,0.3572032512270109,129
student_por,EARLY_WARNING,S1_MID_G1_ONLY,decision_tree,1,42,0.7,0.7274725274725274,0.651905528717123,0.7274725274725274,0.6720790342691934,0.7366282670630497,0.7,0.7066159474594548,0.6594388895757367,0.7814668404802183,2.4185282456879107,0.47432855563845067,0.2207785755049555,130
student_por,EARLY_WARNING,S1_MID_G1_ONLY,decision_tree,3,42,0.7076923076923077,0.725829242897516,0.6561094452773614,0.725829242897516,0.680070333218033,0.7368080382885479,0.7076923076923077,0.7138460208072799,0.6787465620144747,0.8154978659003186,2.0349202609276684,0.42904779173016283,0.21237977434977778,130
student_por,EARLY_WARNING,S1_MID_G1_ONLY,decision_tree,2,42,0.7461538461538462,0.8170940170940172,0.7007181361689558,0.8170940170940172,0.7316267385232903,0.8040532020040217,0.7461538461538462,0.7516387650074653,0.7490430603037579,0.8687970376891782,1.026664121607182,0.35865309027402426,0.15561658286991373,130
student_por,EARLY_WARNING,S1_MID_G1_ONLY,decision_tree,0,42,0.8461538461538461,0.8344322344322345,0.825462962962963,0.8344322344322345,0.8262582444336241,0.8557905982905984,0.8461538461538461,0.848633390424369,0.8217386561379696,0.915602435004609,0.6160426896945709,0.24679662037198108,0.0757282311373272,130
student_por,EARLY_WARNING,S1_MID_G1_ONLY,decision_tree,4,42,0.7131782945736435,0.78704046957059,0.6723221323947276,0.78704046957059,0.6992826954815112,0.778710585362339,0.7131782945736435,0.7188957119013462,0.7136645252703931,0.855249727850507,1.9781326437312556,0.43960256645241846,0.19144761620571502,129
student_por,EARLY_WARNING,S1_MID_G1_ONLY,decision_tree,1,1201,0.7,0.7274725274725274,0.651905528717123,0.7274725274725274,0.6720790342691934,0.7366282670630497,0.7,0.7066159474594548,0.6613992282282238,0.7810217142575002,2.419763879315215,0.47485045475730453,0.21969390769206854,130
student_por,EARLY_WARNING,S1_MID_G1_ONLY,decision_tree,3,1201,0.6923076923076923,0.7177971143834597,0.6421240652720172,0.7177971143834597,0.6671053120701832,0.7258577606584025,0.6923076923076923,0.6985883281433632,0.672928909423093,0.8108771717096858,2.0500834660900704,0.4410032775021696,0.22138795138082717,130
student_por,EARLY_WARNING,S1_MID_G1_ONLY,decision_tree,2,1201,0.7615384615384615,0.8250305250305251,0.7133896569380441,0.8250305250305251,0.7456444943568826,0.8119795974634684,0.7615384615384615,0.7668744917321767,0.7507635180283568,0.86956402432573,1.0190682003331524,0.3500254538354049,0.1489174441803002,130
student_por,EARLY_WARNING,S1_MID_G1_ONLY,decision_tree,0,1201,0.8461538461538461,0.8344322344322345,0.825462962962963,0.8344322344322345,0.8262582444336241,0.8557905982905984,0.8461538461538461,0.848633390424369,0.8217386561379696,0.915602435004609,0.6160426896945709,0.24679662037198108,0.0757282311373272,130
student_por,EARLY_WARNING,S1_MID_G1_ONLY,decision_tree,4,1201,0.7209302325581395,0.7910565338276182,0.6782727475468332,0.7910565338276182,0.7063583423618635,0.782334605729934,0.7209302325581395,0.7265284461689636,0.715204901562552,0.8575112673856684,1.9700288839435554,0.4346835121568075,0.192686545889575,129
student_por,EARLY_WARNING,S1_MID_G1_ONLY,decision_tree,1,2026,0.7,0.7274725274725274,0.651905528717123,0.7274725274725274,0.6720790342691934,0.7366282670630497,0.7,0.7066159474594548,0.6579951610310532,0.7808259679747973,2.419763879315215,0.47485045475730453,0.21969390769206854,130
student_por,EARLY_WARNING,S1_MID_G1_ONLY,decision_tree,3,2026,0.6923076923076923,0.6924959095641826,0.6370173985086992,0.6924959095641826,0.6579250743185169,0.7147396596775222,0.6923076923076923,0.6977079386915453,0.6519528236403677,0.785090195198789,2.275894537178674,0.4549765206601149,0.23025920237625994,130
student_por,EARLY_WARNING,S1_MID_G1_ONLY,decision_tree,2,2026,0.7384615384615385,0.8131257631257632,0.6945809445809444,0.8131257631257632,0.7244309673554956,0.8005481005481005,0.7384615384615385,0.7441207639320846,0.7463228285773543,0.8666316027896296,1.036899547416869,0.36697969298261074,0.16127568245310564,130
student_por,EARLY_WARNING,S1_MID_G1_ONLY,decision_tree,0,2026,0.8461538461538461,0.8344322344322345,0.825462962962963,0.8344322344322345,0.8262582444336241,0.8557905982905984,0.8461538461538461,0.848633390424369,0.8217386561379696,0.915602435004609,0.6160426896945709,0.24679662037198108,0.0757282311373272,130
student_por,EARLY_WARNING,S1_MID_G1_ONLY,decision_tree,4,2026,0.7131782945736435,0.78704046957059,0.6723221323947276,0.78704046957059,0.6992826954815112,0.778710585362339,0.7131782945736435,0.7188957119013462,0.7125499600543915,0.8539601255256946,1.982236534501325,0.44222204412328303,0.18826123788260635,129
student_por,EARLY_WARNING,S1_MID_G1_ONLY,decision_tree,1,3407,0.7,0.7274725274725274,0.651905528717123,0.7274725274725274,0.6720790342691934,0.7366282670630497,0.7,0.7066159474594548,0.6557458029298915,0.7791183639845847,2.433196209604643,0.48151304313627824,0.22175074952126783,130
student_por,EARLY_WARNING,S1_MID_G1_ONLY,decision_tree,3,3407,0.6846153846153846,0.7011304477167931,0.6323529411764706,0.7011304477167931,0.6558492864811396,0.7154977375565612,0.6846153846153846,0.6910396989107227,0.6610030185071266,0.7963375050484073,2.171065531630183,0.4547805167912544,0.23156666054166664,130
student_por,EARLY_WARNING,S1_MID_G1_ONLY,decision_tree,2,3407,0.7692307692307693,0.828998778998779,0.7202546296296296,0.828998778998779,0.7530775937227551,0.815758547008547,0.7692307692307693,0.7743330427201395,0.7538172501961947,0.8716642104643778,1.0088327745234653,0.34169885112681836,0.1432583445971083,130
student_por,EARLY_WARNING,S1_MID_G1_ONLY,decision_tree,0,3407,0.8461538461538461,0.8344322344322345,0.825462962962963,0.8344322344322345,0.8262582444336241,0.8557905982905984,0.8461538461538461,0.848633390424369,0.8217386561379696,0.915602435004609,0.6160426896945709,0.24679662037198108,0.0757282311373272,130
student_por,EARLY_WARNING,S1_MID_G1_ONLY,decision_tree,4,3407,0.7209302325581395,0.7910565338276182,0.6782727475468332,0.7910565338276182,0.7063583423618635,0.782334605729934,0.7209302325581395,0.7265284461689636,0.7139987210835321,0.8559494156708715,1.9700288839435554,0.43468351215680756,0.192686545889575,129
student_por,EARLY_WARNING,S1_MID_G1_ONLY,decision_tree,1,7319,0.6923076923076923,0.7235042735042735,0.646291109036207,0.7235042735042735,0.6655111191357467,0.7327778974837797,0.6923076923076923,0.6995201422212346,0.6480951532337368,0.7762390679740178,2.529338303717608,0.48453310998323346,0.22527230341818427,130
student_por,EARLY_WARNING,S1_MID_G1_ONLY,decision_tree,3,7319,0.7,0.7091625762308492,0.6464285714285715,0.7091625762308492,0.6687991580813116,0.7266208791208791,0.7,0.7062683743640873,0.6679384560156499,0.8109115844952893,2.0374152554790874,0.4316901231633211,0.21291982491835693,130
student_por,EARLY_WARNING,S1_MID_G1_ONLY,decision_tree,2,7319,0.7461538461538462,0.8170940170940172,0.7007181361689558,0.8170940170940172,0.7316267385232903,0.8040532020040217,0.7461538461538462,0.7516387650074653,0.7490430603037579,0.8687970376891782,1.026664121607182,0.35865309027402426,0.15561658286991373,130
student_por,EARLY_WARNING,S1_MID_G1_ONLY,decision_tree,0,7319,0.8461538461538461,0.8344322344322345,0.825462962962963,0.8344322344322345,0.8262582444336241,0.8557905982905984,0.8461538461538461,0.848633390424369,0.8217386561379696,0.915602435004609,0.6160426896945709,0.24679662037198108,0.0757282311373272,130
student_por,EARLY_WARNING,S1_MID_G1_ONLY,decision_tree,4,7319,0.7131782945736435,0.78704046957059,0.6723221323947276,0.78704046957059,0.6992826954815112,0.778710585362339,0.7131782945736435,0.7188957119013462,0.719784919630531,0.8580881257180041,1.9604874540933586,0.43271833750676086,0.18823214000684013,129
student_por,EARLY_WARNING,S2_LATE_G1_G2,decision_tree,1,42,0.8384615384615385,0.8012210012210012,0.8010229323089458,0.8012210012210012,0.7996342199322286,0.8469271735772522,0.8384615384615385,0.8419242231101303,0.8499702773831569,0.8938946245133538,1.1539218847202626,0.23547367128876104,0.10728527654519653,130
student_por,EARLY_WARNING,S2_LATE_G1_G2,decision_tree,3,42,0.7923076923076923,0.794994793990778,0.740104620749782,0.794994793990778,0.7625985308831784,0.8072127959224733,0.7923076923076923,0.7959480083574088,0.8107977407477313,0.8750307298075026,1.2325570073356762,0.29775262697782057,0.1491308933959631,130
student_por,EARLY_WARNING,S2_LATE_G1_G2,decision_tree,2,42,0.7923076923076923,0.8243589743589744,0.7372482589873893,0.8243589743589744,0.767918466821757,0.8233331885505798,0.7923076923076923,0.7974026638034614,0.8851346937683783,0.9101490881842053,0.8948313789941664,0.27265341746593386,0.14051623518939932,130
student_por,EARLY_WARNING,S2_LATE_G1_G2,decision_tree,0,42,0.9076923076923077,0.8584859584859584,0.9104377104377104,0.8584859584859584,0.8786309784993419,0.9087801087801088,0.9076923076923077,0.905282343808013,0.9136742414535409,0.956875387711508,0.45505237585088504,0.1440184789484915,0.054090556718744506,130
student_por,EARLY_WARNING,S2_LATE_G1_G2,decision_tree,4,42,0.7906976744186046,0.8321594068582021,0.7474747474747475,0.8321594068582021,0.7718075580238427,0.8377965703547099,0.7906976744186046,0.8003836353180083,0.8041743469638353,0.894692524057132,1.4825201271579078,0.3136843257889262,0.15942828690621264,129
student_por,EARLY_WARNING,S2_LATE_G1_G2,decision_tree,1,1201,0.8461538461538461,0.8051892551892551,0.810064935064935,0.8051892551892551,0.8066666666666666,0.8518065268065268,0.8461538461538461,0.8484688644688645,0.8511529163432261,0.8952419445103392,1.1484235289074667,0.23146108782998895,0.10335678798485819,130
student_por,EARLY_WARNING,S2_LATE_G1_G2,decision_tree,3,1201,0.7923076923076923,0.794994793990778,0.740104620749782,0.794994793990778,0.7625985308831784,0.8072127959224733,0.7923076923076923,0.7959480083574088,0.806524904165288,0.8730252604119814,1.2388196168787515,0.30167427214973913,0.14417237711195593,130
student_por,EARLY_WARNING,S2_LATE_G1_G2,decision_tree,2,1201,0.8153846153846154,0.8362637362637363,0.7606837606837606,0.8362637362637363,0.7897974089878138,0.83698224852071,0.8153846153846154,0.8192862148807254,0.8894770090537927,0.9124076866091917,0.8625753007604664,0.2512352450582443,0.12069000167184364,130
student_por,EARLY_WARNING,S2_LATE_G1_G2,decision_tree,0,1201,0.9076923076923077,0.8584859584859584,0.9104377104377104,0.8584859584859584,0.8786309784993419,0.9087801087801088,0.9076923076923077,0.905282343808013,0.9136742414535409,0.956875387711508,0.45505237585088504,0.1440184789484915,0.054090556718744506,130
student_por,EARLY_WARNING,S2_LATE_G1_G2,decision_tree,4,1201,0.7906976744186046,0.8321594068582021,0.7474747474747475,0.8321594068582021,0.7718075580238427,0.8377965703547099,0.7906976744186046,0.8003836353180083,0.8046454660695984,0.894732812974561,1.4808850914235785,0.3121516798671816,0.160440879805899,129
student_por,EARLY_WARNING,S2_LATE_G1_G2,decision_tree,1,2026,0.8384615384615385,0.8012210012210012,0.8010229323089458,0.8012210012210012,0.7996342199322286,0.8469271735772522,0.8384615384615385,0.8419242231101303,0.8499702773831569,0.8938946245133538,1.1539218847202626,0.23547367128876104,0.10728527654519653,130
student_por,EARLY_WARNING,S2_LATE_G1_G2,decision_tree,3,2026,0.7923076923076923,0.7696935891715008,0.7399858206309821,0.7696935891715008,0.7531826421284132,0.7977544787718485,0.7923076923076923,0.79367280980255,0.7842107350391164,0.8487368128117616,1.4608055144491918,0.31328571023004087,0.15605757215597194,130
student_por,EARLY_WARNING,S2_LATE_G1_G2,decision_tree,2,2026,0.7923076923076923,0.8243589743589744,0.7372482589873893,0.8243589743589744,0.767918466821757,0.8233331885505798,0.7923076923076923,0.7974026638034614,0.8887597959503566,0.9114452799151795,0.8829818017561114,0.2694346966402976,0.14051623518939924,130
student_por,EARLY_WARNING,S2_LATE_G1_G2,decision_tree,0,2026,0.9076923076923077,0.8584859584859584,0.9104377104377104,0.8584859584859584,0.8786309784993419,0.9087801087801088,0.9076923076923077,0.905282343808013,0.9136742414535409,0.956875387711508,0.45505237585088504,0.1440184789484915,0.054090556718744506,130
student_por,EARLY_WARNING,S2_LATE_G1_G2,decision_tree,4,2026,0.7906976744186046,0.8321594068582021,0.7474747474747475,0.8321594068582021,0.7718075580238427,0.8377965703547099,0.7906976744186046,0.8003836353180083,0.8046454660695984,0.894732812974561,1.4808850914235785,0.3121516798671816,0.160440879805899,129
student_por,EARLY_WARNING,S2_LATE_G1_G2,decision_tree,1,3407,0.8461538461538461,0.8051892551892551,0.810064935064935,0.8051892551892551,0.8066666666666666,0.8518065268065268,0.8461538461538461,0.8484688644688645,0.8511529163432261,0.8952419445103392,1.1484235289074667,0.23146108782998895,0.10335678798485819,130
student_por,EARLY_WARNING,S2_LATE_G1_G2,decision_tree,3,3407,0.7846153846153846,0.7783281273241113,0.7306451612903228,0.7783281273241113,0.7507506315886937,0.7971712158808933,0.7846153846153846,0.7879400390094411,0.7973774871328047,0.859039239668999,1.3598016824188648,0.31545151143882394,0.1543510862727953,130
student_por,EARLY_WARNING,S2_LATE_G1_G2,decision_tree,2,3407,0.8153846153846154,0.8362637362637363,0.7606837606837606,0.8362637362637363,0.7897974089878138,0.83698224852071,0.8153846153846154,0.8192862148807254,0.8894770090537927,0.9124076866091917,0.8625753007604664,0.2512352450582443,0.12069000167184364,130
student_por,EARLY_WARNING,S2_LATE_G1_G2,decision_tree,0,3407,0.9076923076923077,0.8584859584859584,0.9104377104377104,0.8584859584859584,0.8786309784993419,0.9087801087801088,0.9076923076923077,0.905282343808013,0.9136742414535409,0.956875387711508,0.45505237585088504,0.1440184789484915,0.054090556718744506,130
student_por,EARLY_WARNING,S2_LATE_G1_G2,decision_tree,4,3407,0.7906976744186046,0.8321594068582021,0.7474747474747475,0.8321594068582021,0.7718075580238427,0.8377965703547099,0.7906976744186046,0.8003836353180083,0.8046454660695984,0.894732812974561,1.4808850914235785,0.3121516798671816,0.160440879805899,129
student_por,EARLY_WARNING,S2_LATE_G1_G2,decision_tree,1,7319,0.8461538461538461,0.8051892551892551,0.810064935064935,0.8051892551892551,0.8066666666666666,0.8518065268065268,0.8461538461538461,0.8484688644688645,0.8511529163432261,0.8952419445103392,1.1484235289074667,0.23146108782998895,0.10335678798485819,130
student_por,EARLY_WARNING,S2_LATE_G1_G2,decision_tree,3,7319,0.7846153846153846,0.7783281273241113,0.7306451612903228,0.7783281273241113,0.7507506315886937,0.7971712158808933,0.7846153846153846,0.7879400390094411,0.8004606868479328,0.8700765187002638,1.24421826363729,0.305856361713934,0.1387992204144664,130
student_por,EARLY_WARNING,S2_LATE_G1_G2,decision_tree,2,7319,0.7923076923076923,0.8243589743589744,0.7372482589873893,0.8243589743589744,0.767918466821757,0.8233331885505798,0.7923076923076923,0.7974026638034614,0.8887597959503566,0.9114452799151795,0.8829818017561114,0.2694346966402977,0.14051623518939924,130
student_por,EARLY_WARNING,S2_LATE_G1_G2,decision_tree,0,7319,0.9076923076923077,0.8584859584859584,0.9104377104377104,0.8584859584859584,0.8786309784993419,0.9087801087801088,0.9076923076923077,0.905282343808013,0.9136742414535409,0.956875387711508,0.45505237585088504,0.1440184789484915,0.054090556718744506,130
student_por,EARLY_WARNING,S2_LATE_G1_G2,decision_tree,4,7319,0.7906976744186046,0.8321594068582021,0.7474747474747475,0.8321594068582021,0.7718075580238427,0.8377965703547099,0.7906976744186046,0.8003836353180083,0.8038055756443255,0.8945866356856443,1.4841551628922374,0.31521697171067076,0.16354943035849479,129
student_por,EARLY_WARNING,S0_EARLY_NO_GRADE,hist_gradient_boosting,1,42,0.6461538461538462,0.4942002442002442,0.5524801013522819,0.4942002442002442,0.5130573130573131,0.6233127196689949,0.6461538461538462,0.627238061084215,0.5524331976377951,0.7359458295327861,0.8337771872326389,0.5012610169693856,0.20368286245194453,130
student_por,EARLY_WARNING,S0_EARLY_NO_GRADE,hist_gradient_boosting,3,42,0.5615384615384615,0.41041201844414693,0.43276227318780514,0.41041201844414693,0.41703008887170684,0.5338013050779008,0.5615384615384615,0.5440865263967385,0.4491656282913328,0.5959421550877937,1.5938858337359019,0.7220339749367005,0.3113920316064213,130
student_por,EARLY_WARNING,S0_EARLY_NO_GRADE,hist_gradient_boosting,2,42,0.6307692307692307,0.493956043956044,0.5462962962962963,0.493956043956044,0.510108604845447,0.616559829059829,0.6307692307692307,0.6162406015037593,0.5430495991416898,0.7198681400353641,0.9876015107995589,0.5437190318853715,0.17709079874086464,130
student_por,EARLY_WARNING,S0_EARLY_NO_GRADE,hist_gradient_boosting,0,42,0.5769230769230769,0.4219169719169719,0.4584278155706727,0.4219169719169719,0.43229319699907937,0.5433455433455433,0.5769230769230769,0.5541499224757144,0.45449490487445754,0.6116551369477791,1.1989969418008377,0.6194587965150115,0.23536500755751266,130
student_por,EARLY_WARNING,S0_EARLY_NO_GRADE,hist_gradient_boosting,4,42,0.5658914728682171,0.40925239419215326,0.4465267053438513,0.40925239419215326,0.4195286195286195,0.5345300806189902,0.5658914728682171,0.5439667997807534,0.44887605211789144,0.6087449202716301,1.1997344890488357,0.6472424390604368,0.2502974451386386,129
student_por,EARLY_WARNING,S0_EARLY_NO_GRADE,hist_gradient_boosting,1,1201,0.6461538461538462,0.4942002442002442,0.5524801013522819,0.4942002442002442,0.5130573130573131,0.6233127196689949,0.6461538461538462,0.627238061084215,0.5524331976377951,0.7359458295327861,0.8337771872326389,0.5012610169693856,0.20368286245194453,130
student_por,EARLY_WARNING,S0_EARLY_NO_GRADE,hist_gradient_boosting,3,1201,0.5615384615384615,0.41041201844414693,0.43276227318780514,0.41041201844414693,0.41703008887170684,0.5338013050779008,0.5615384615384615,0.5440865263967385,0.4491656282913328,0.5959421550877937,1.5938858337359019,0.7220339749367005,0.3113920316064213,130
student_por,EARLY_WARNING,S0_EARLY_NO_GRADE,hist_gradient_boosting,2,1201,0.6307692307692307,0.493956043956044,0.5462962962962963,0.493956043956044,0.510108604845447,0.616559829059829,0.6307692307692307,0.6162406015037593,0.5430495991416898,0.7198681400353641,0.9876015107995589,0.5437190318853715,0.17709079874086464,130
student_por,EARLY_WARNING,S0_EARLY_NO_GRADE,hist_gradient_boosting,0,1201,0.5769230769230769,0.4219169719169719,0.4584278155706727,0.4219169719169719,0.43229319699907937,0.5433455433455433,0.5769230769230769,0.5541499224757144,0.45449490487445754,0.6116551369477791,1.1989969418008377,0.6194587965150115,0.23536500755751266,130
student_por,EARLY_WARNING,S0_EARLY_NO_GRADE,hist_gradient_boosting,4,1201,0.5658914728682171,0.40925239419215326,0.4465267053438513,0.40925239419215326,0.4195286195286195,0.5345300806189902,0.5658914728682171,0.5439667997807534,0.44887605211789144,0.6087449202716301,1.1997344890488357,0.6472424390604368,0.2502974451386386,129
student_por,EARLY_WARNING,S0_EARLY_NO_GRADE,hist_gradient_boosting,1,2026,0.6461538461538462,0.4942002442002442,0.5524801013522819,0.4942002442002442,0.5130573130573131,0.6233127196689949,0.6461538461538462,0.627238061084215,0.5524331976377951,0.7359458295327861,0.8337771872326389,0.5012610169693856,0.20368286245194453,130
student_por,EARLY_WARNING,S0_EARLY_NO_GRADE,hist_gradient_boosting,3,2026,0.5615384615384615,0.41041201844414693,0.43276227318780514,0.41041201844414693,0.41703008887170684,0.5338013050779008,0.5615384615384615,0.5440865263967385,0.4491656282913328,0.5959421550877937,1.5938858337359019,0.7220339749367005,0.3113920316064213,130
student_por,EARLY_WARNING,S0_EARLY_NO_GRADE,hist_gradient_boosting,2,2026,0.6307692307692307,0.493956043956044,0.5462962962962963,0.493956043956044,0.510108604845447,0.616559829059829,0.6307692307692307,0.6162406015037593,0.5430495991416898,0.7198681400353641,0.9876015107995589,0.5437190318853715,0.17709079874086464,130
student_por,EARLY_WARNING,S0_EARLY_NO_GRADE,hist_gradient_boosting,0,2026,0.5769230769230769,0.4219169719169719,0.4584278155706727,0.4219169719169719,0.43229319699907937,0.5433455433455433,0.5769230769230769,0.5541499224757144,0.45449490487445754,0.6116551369477791,1.1989969418008377,0.6194587965150115,0.23536500755751266,130
student_por,EARLY_WARNING,S0_EARLY_NO_GRADE,hist_gradient_boosting,4,2026,0.5658914728682171,0.40925239419215326,0.4465267053438513,0.40925239419215326,0.4195286195286195,0.5345300806189902,0.5658914728682171,0.5439667997807534,0.44887605211789144,0.6087449202716301,1.1997344890488357,0.6472424390604368,0.2502974451386386,129
student_por,EARLY_WARNING,S0_EARLY_NO_GRADE,hist_gradient_boosting,1,3407,0.6461538461538462,0.4942002442002442,0.5524801013522819,0.4942002442002442,0.5130573130573131,0.6233127196689949,0.6461538461538462,0.627238061084215,0.5524331976377951,0.7359458295327861,0.8337771872326389,0.5012610169693856,0.20368286245194453,130
student_por,EARLY_WARNING,S0_EARLY_NO_GRADE,hist_gradient_boosting,3,3407,0.5615384615384615,0.41041201844414693,0.43276227318780514,0.41041201844414693,0.41703008887170684,0.5338013050779008,0.5615384615384615,0.5440865263967385,0.4491656282913328,0.5959421550877937,1.5938858337359019,0.7220339749367005,0.3113920316064213,130
student_por,EARLY_WARNING,S0_EARLY_NO_GRADE,hist_gradient_boosting,2,3407,0.6307692307692307,0.493956043956044,0.5462962962962963,0.493956043956044,0.510108604845447,0.616559829059829,0.6307692307692307,0.6162406015037593,0.5430495991416898,0.7198681400353641,0.9876015107995589,0.5437190318853715,0.17709079874086464,130
student_por,EARLY_WARNING,S0_EARLY_NO_GRADE,hist_gradient_boosting,0,3407,0.5769230769230769,0.4219169719169719,0.4584278155706727,0.4219169719169719,0.43229319699907937,0.5433455433455433,0.5769230769230769,0.5541499224757144,0.45449490487445754,0.6116551369477791,1.1989969418008377,0.6194587965150115,0.23536500755751266,130
student_por,EARLY_WARNING,S0_EARLY_NO_GRADE,hist_gradient_boosting,4,3407,0.5658914728682171,0.40925239419215326,0.4465267053438513,0.40925239419215326,0.4195286195286195,0.5345300806189902,0.5658914728682171,0.5439667997807534,0.44887605211789144,0.6087449202716301,1.1997344890488357,0.6472424390604368,0.2502974451386386,129
student_por,EARLY_WARNING,S0_EARLY_NO_GRADE,hist_gradient_boosting,1,7319,0.6461538461538462,0.4942002442002442,0.5524801013522819,0.4942002442002442,0.5130573130573131,0.6233127196689949,0.6461538461538462,0.627238061084215,0.5524331976377951,0.7359458295327861,0.8337771872326389,0.5012610169693856,0.20368286245194453,130
student_por,EARLY_WARNING,S0_EARLY_NO_GRADE,hist_gradient_boosting,3,7319,0.5615384615384615,0.41041201844414693,0.43276227318780514,0.41041201844414693,0.41703008887170684,0.5338013050779008,0.5615384615384615,0.5440865263967385,0.4491656282913328,0.5959421550877937,1.5938858337359019,0.7220339749367005,0.3113920316064213,130
student_por,EARLY_WARNING,S0_EARLY_NO_GRADE,hist_gradient_boosting,2,7319,0.6307692307692307,0.493956043956044,0.5462962962962963,0.493956043956044,0.510108604845447,0.616559829059829,0.6307692307692307,0.6162406015037593,0.5430495991416898,0.7198681400353641,0.9876015107995589,0.5437190318853715,0.17709079874086464,130
student_por,EARLY_WARNING,S0_EARLY_NO_GRADE,hist_gradient_boosting,0,7319,0.5769230769230769,0.4219169719169719,0.4584278155706727,0.4219169719169719,0.43229319699907937,0.5433455433455433,0.5769230769230769,0.5541499224757144,0.45449490487445754,0.6116551369477791,1.1989969418008377,0.6194587965150115,0.23536500755751266,130
student_por,EARLY_WARNING,S0_EARLY_NO_GRADE,hist_gradient_boosting,4,7319,0.5658914728682171,0.40925239419215326,0.4465267053438513,0.40925239419215326,0.4195286195286195,0.5345300806189902,0.5658914728682171,0.5439667997807534,0.44887605211789144,0.6087449202716301,1.1997344890488357,0.6472424390604368,0.2502974451386386,129
student_por,EARLY_WARNING,S1_MID_G1_ONLY,hist_gradient_boosting,1,42,0.8,0.6851648351648351,0.8038682139522475,0.6851648351648351,0.727796234772979,0.8035768153415213,0.8,0.7900843342703807,0.8413547776792066,0.9137533499573633,0.5442646321719136,0.2935640631249332,0.11628139756166778,130
student_por,EARLY_WARNING,S1_MID_G1_ONLY,hist_gradient_boosting,3,42,0.7307692307692307,0.6033541573702216,0.6833333333333332,0.6033541573702216,0.632361681151719,0.7219230769230769,0.7307692307692307,0.7183786350901669,0.685646313142553,0.8168646181154383,1.1329490190880855,0.464398711848992,0.21033738703524868,130
student_por,EARLY_WARNING,S1_MID_G1_ONLY,hist_gradient_boosting,2,42,0.8,0.7244200244200245,0.7703146755778335,0.7244200244200245,0.7439722582789349,0.7998766146134567,0.8,0.797468167590635,0.8376846569623216,0.936663081437329,0.4737196426861534,0.267243431348324,0.09517584278013316,130
student_por,EARLY_WARNING,S1_MID_G1_ONLY,hist_gradient_boosting,0,42,0.7461538461538462,0.6535409035409036,0.7045177045177046,0.6535409035409036,0.6742857142857143,0.7400394477317553,0.7461538461538462,0.7402197802197802,0.7996461123572146,0.9014708220059391,0.6552777372919154,0.3786158862080722,0.16178518437391237,130
student_por,EARLY_WARNING,S1_MID_G1_ONLY,hist_gradient_boosting,4,42,0.7054263565891473,0.6377973432190299,0.6379804934021802,0.6377973432190299,0.6371450715141266,0.7032115171650056,0.7054263565891473,0.7039303685570515,0.7546114644014256,0.8699444359540015,0.7649222711724873,0.4432489732716952,0.19618048959069892,129
student_por,EARLY_WARNING,S1_MID_G1_ONLY,hist_gradient_boosting,1,1201,0.8,0.6851648351648351,0.8038682139522475,0.6851648351648351,0.727796234772979,0.8035768153415213,0.8,0.7900843342703807,0.8413547776792066,0.9137533499573633,0.5442646321719136,0.2935640631249332,0.11628139756166778,130
student_por,EARLY_WARNING,S1_MID_G1_ONLY,hist_gradient_boosting,3,1201,0.7307692307692307,0.6033541573702216,0.6833333333333332,0.6033541573702216,0.632361681151719,0.7219230769230769,0.7307692307692307,0.7183786350901669,0.685646313142553,0.8168646181154383,1.1329490190880855,0.464398711848992,0.21033738703524868,130
