dataset,task,stage,model,fold,seed,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,pr_auc,roc_auc,nll,brier,ece,threshold,risk_precision,risk_recall,risk_f1,not_risk_precision,not_risk_recall,not_risk_f1,specificity,tn,fp,fn,tp,rows
oulad,EARLY_WARNING,E2_EARLY_35PCT,svm,2.0,7319,0.764265668849392,0.7461119051650367,0.7671720654031154,0.7461119051650367,0.7507420703949073,0.7657886413173776,0.764265668849392,0.759464519839848,0.8124429277375613,0.8270273371327597,0.49457247481389743,0.16329522818831144,0.027517778783006677,,0.7763805358119191,0.6252752091589608,0.6926829268292682,0.7579635949943118,0.8669486011711126,0.8088012139605463,0.8669486011711126,2665,409,851,1420,5345
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,svm,2.0,42,0.8042338318120024,0.7943836765409067,0.7971358357583784,0.7943836765409067,0.7956551031419288,0.8035182822548412,0.8042338318120024,0.8037784680152971,0.8597893397809211,0.8747953688534228,0.41869128432853947,0.1327766427790354,0.015208516162486077,,0.7642397226349678,0.7436144578313253,0.7537860283341475,0.8300319488817891,0.845152895250488,0.8375241779497099,0.845152895250488,2598,476,532,1543,5149
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,svm,2.0,1201,0.8042338318120024,0.7943836765409067,0.7971358357583784,0.7943836765409067,0.7956551031419288,0.8035182822548412,0.8042338318120024,0.8037784680152971,0.8597893397809211,0.8747953688534228,0.41869128432853947,0.1327766427790354,0.015208516162486077,,0.7642397226349678,0.7436144578313253,0.7537860283341475,0.8300319488817891,0.845152895250488,0.8375241779497099,0.845152895250488,2598,476,532,1543,5149
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,svm,2.0,2026,0.8042338318120024,0.7943836765409067,0.7971358357583784,0.7943836765409067,0.7956551031419288,0.8035182822548412,0.8042338318120024,0.8037784680152971,0.8597893397809211,0.8747953688534228,0.41869128432853947,0.1327766427790354,0.015208516162486077,,0.7642397226349678,0.7436144578313253,0.7537860283341475,0.8300319488817891,0.845152895250488,0.8375241779497099,0.845152895250488,2598,476,532,1543,5149
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,svm,2.0,3407,0.8042338318120024,0.7943836765409067,0.7971358357583784,0.7943836765409067,0.7956551031419288,0.8035182822548412,0.8042338318120024,0.8037784680152971,0.8597893397809211,0.8747953688534228,0.41869128432853947,0.1327766427790354,0.015208516162486077,,0.7642397226349678,0.7436144578313253,0.7537860283341475,0.8300319488817891,0.845152895250488,0.8375241779497099,0.845152895250488,2598,476,532,1543,5149
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,svm,2.0,7319,0.8042338318120024,0.7943836765409067,0.7971358357583784,0.7943836765409067,0.7956551031419288,0.8035182822548412,0.8042338318120024,0.8037784680152971,0.8597893397809211,0.8747953688534228,0.41869128432853947,0.1327766427790354,0.015208516162486077,,0.7642397226349678,0.7436144578313253,0.7537860283341475,0.8300319488817891,0.845152895250488,0.8375241779497099,0.845152895250488,2598,476,532,1543,5149
oulad,EARLY_WARNING,L1_LATE_75PCT,svm,2.0,42,0.8441903206044518,0.8420741476207114,0.8319014623436976,0.8420741476207114,0.8360056080263791,0.8483084652083758,0.8441903206044518,0.8453649091554184,0.9036854907757451,0.9159009204657755,0.3348838803726731,0.09900634760372555,0.04212817899822995,,0.7676767676767676,0.8337904552934723,0.7993689192742571,0.8961261570106274,0.8503578399479506,0.8726422967785011,0.8503578399479506,2614,460,303,1520,4897
oulad,EARLY_WARNING,L1_LATE_75PCT,svm,2.0,1201,0.8441903206044518,0.8420741476207114,0.8319014623436976,0.8420741476207114,0.8360056080263791,0.8483084652083758,0.8441903206044518,0.8453649091554184,0.9036854907757451,0.9159009204657755,0.3348838803726731,0.09900634760372555,0.04212817899822995,,0.7676767676767676,0.8337904552934723,0.7993689192742571,0.8961261570106274,0.8503578399479506,0.8726422967785011,0.8503578399479506,2614,460,303,1520,4897
oulad,EARLY_WARNING,L1_LATE_75PCT,svm,2.0,2026,0.8441903206044518,0.8420741476207114,0.8319014623436976,0.8420741476207114,0.8360056080263791,0.8483084652083758,0.8441903206044518,0.8453649091554184,0.9036854907757451,0.9159009204657755,0.3348838803726731,0.09900634760372555,0.04212817899822995,,0.7676767676767676,0.8337904552934723,0.7993689192742571,0.8961261570106274,0.8503578399479506,0.8726422967785011,0.8503578399479506,2614,460,303,1520,4897
oulad,EARLY_WARNING,L1_LATE_75PCT,svm,2.0,3407,0.8441903206044518,0.8420741476207114,0.8319014623436976,0.8420741476207114,0.8360056080263791,0.8483084652083758,0.8441903206044518,0.8453649091554184,0.9036854907757451,0.9159009204657755,0.3348838803726731,0.09900634760372555,0.04212817899822995,,0.7676767676767676,0.8337904552934723,0.7993689192742571,0.8961261570106274,0.8503578399479506,0.8726422967785011,0.8503578399479506,2614,460,303,1520,4897
oulad,EARLY_WARNING,L1_LATE_75PCT,svm,2.0,7319,0.8441903206044518,0.8420741476207114,0.8319014623436976,0.8420741476207114,0.8360056080263791,0.8483084652083758,0.8441903206044518,0.8453649091554184,0.9036854907757451,0.9159009204657755,0.3348838803726731,0.09900634760372555,0.04212817899822995,,0.7676767676767676,0.8337904552934723,0.7993689192742571,0.8961261570106274,0.8503578399479506,0.8726422967785011,0.8503578399479506,2614,460,303,1520,4897
oulad,EARLY_WARNING,E1_EARLY_20PCT,xgboost,0.0,42,0.726283330310176,0.7076851045214645,0.7328955495984983,0.7076851045214645,0.7099564696770361,0.7305313466459015,0.726283330310176,0.7185567808209454,0.7708304229171632,0.7876938670080748,0.5413413340515357,0.18237027767566122,0.007902248276868199,,0.7518126045733408,0.5588723051409619,0.6411414982164091,0.7139784946236559,0.8564979039019671,0.7787714411376631,0.8564979039019671,2656,445,1064,1348,5513
oulad,EARLY_WARNING,E1_EARLY_20PCT,xgboost,0.0,1201,0.7168510792671866,0.6974583708352786,0.7232596950668306,0.6974583708352786,0.6991851622780585,0.7210330000159206,0.7168510792671866,0.7082958035995475,0.7694389532594821,0.7858350807501779,0.5424837887789398,0.18291089035989716,0.01489147169215806,,0.7410764872521246,0.5422885572139303,0.6262868087143884,0.7054429028815368,0.8526281844566269,0.7720835158417287,0.8526281844566269,2644,457,1104,1308,5513
oulad,EARLY_WARNING,E1_EARLY_20PCT,xgboost,0.0,2026,0.7239252675494287,0.7049441869444565,0.7308300317881952,0.7049441869444565,0.7070546775389591,0.7283990749356095,0.7239252675494287,0.7158406461838672,0.7709444355175853,0.7882985775197965,0.5406570177085918,0.18223229327620266,0.010492380638856005,,0.750281214848144,0.5530679933665008,0.6367541766109786,0.7113788487282463,0.8568203805224122,0.7773551784669397,0.8568203805224122,2657,444,1078,1334,5513
oulad,EARLY_WARNING,E1_EARLY_20PCT,xgboost,0.0,3407,0.7248322147651006,0.7061188468064921,0.7314071431873623,0.7061188468064921,0.7083122194000556,0.7290659929636216,0.7248322147651006,0.7169877352586805,0.769311628839132,0.7872599541259626,0.5417691873563851,0.18260719910069503,0.009802297744937107,,0.7501397428731135,0.5563847429519071,0.6388955010711735,0.7126745435016112,0.855852950661077,0.7777289377289377,0.855852950661077,2654,447,1070,1342,5513
oulad,EARLY_WARNING,E1_EARLY_20PCT,xgboost,0.0,7319,0.7242880464356974,0.7057733074924207,0.7304196976751498,0.7057733074924207,0.7079750872614945,0.7282158856229939,0.7242880464356974,0.7166010495569863,0.7705234626881181,0.7876074320432664,0.5412077416816923,0.1823562750463802,0.017223416129084925,,0.7480533926585095,0.5576285240464345,0.6389548693586699,0.71278600269179,0.853918090938407,0.7769953051643192,0.853918090938407,2648,453,1067,1345,5513
oulad,EARLY_WARNING,E2_EARLY_35PCT,xgboost,0.0,42,0.7665597282506134,0.7518773035265545,0.7619642686547393,0.7518773035265545,0.7553142616318211,0.765006617545936,0.7665597282506134,0.7642730180490808,0.8154628272114454,0.8340709607233592,0.4791009199627152,0.15812784424976453,0.011762576259617814,,0.7441505595116988,0.6659080564406008,0.7028585154936344,0.7797779777977798,0.837846550612508,0.8077700077700077,0.837846550612508,2599,503,734,1463,5299
oulad,EARLY_WARNING,E2_EARLY_35PCT,xgboost,0.0,1201,0.761086997546707,0.7468045194974566,0.7557924505461684,0.7468045194974566,0.749935736959896,0.7593870229658889,0.761086997546707,0.7589544061565572,0.8135062226576466,0.8321516181581647,0.4803329891990693,0.15878623529205668,0.009534484841271212,,0.734745335350479,0.6631770596267638,0.6971291866028708,0.7768395657418576,0.8304319793681496,0.8027422873169212,0.8304319793681496,2576,526,740,1457,5299
oulad,EARLY_WARNING,E2_EARLY_35PCT,xgboost,0.0,2026,0.765804868843178,0.7509005745188548,0.7612769006973858,0.7509005745188548,0.7543977295140283,0.7642484824029274,0.765804868843178,0.7634375378265331,0.8147979926908898,0.8329993687541214,0.4795783108797106,0.15841710017075825,0.009953890803580612,,0.7438775510204082,0.6636322257624033,0.7014674043781574,0.7786762503743636,0.8381689232753062,0.8073280546498991,0.8381689232753062,2600,502,739,1458,5299
oulad,EARLY_WARNING,E2_EARLY_35PCT,xgboost,0.0,3407,0.7642951500283073,0.7502086544954478,0.7591632979300622,0.7502086544954478,0.7533552744480918,0.7626631669194456,0.7642951500283073,0.7622267685341985,0.8143779217263946,0.8326326093227767,0.4798849989398517,0.15848548521115444,0.011207146183075301,,0.7386706948640483,0.6677287209831588,0.7014104709538609,0.7796559009960761,0.8326885880077369,0.8053000779423227,0.8326885880077369,2583,519,730,1467,5299
oulad,EARLY_WARNING,E2_EARLY_35PCT,xgboost,0.0,7319,0.7667484431024721,0.7523040768036362,0.7620274487298311,0.7523040768036362,0.7556566818729211,0.7651852461483383,0.7667484431024721,0.764547774798292,0.8139858430958383,0.832787119297254,0.47985161165065376,0.15861916558437597,0.010456400515504968,,0.7435377597567157,0.6677287209831588,0.7035971223021583,0.7805171377029465,0.8368794326241135,0.8077162414436839,0.8368794326241135,2596,506,730,1467,5299
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,xgboost,0.0,42,0.801953125,0.7928322722831717,0.7926303240213046,0.7928322722831717,0.7927307569466624,0.8020224395054179,0.801953125,0.801987281918716,0.8618551671514308,0.8757734228181059,0.4045177091943654,0.12996764071855865,0.019741366033122192,,0.748269040553907,0.7497522299306244,0.749009900990099,0.8369916074887024,0.8359123146357189,0.8364516129032258,0.8359123146357189,2593,509,505,1513,5120
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,xgboost,0.0,1201,0.7994140625,0.7900441800711713,0.7899940088667494,0.7900441800711713,0.790019060750767,0.7994314747987675,0.7994140625,0.7994227374785312,0.8610980961887869,0.8765324682627469,0.4037431989555159,0.1300428756173317,0.009274408665805837,,0.745418524021793,0.7457879088206145,0.7456031706712906,0.8345694937117059,0.8343004513217279,0.8344349508302434,0.8343004513217279,2588,514,513,1505,5120
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,xgboost,0.0,2026,0.8076171875,0.7992383506532759,0.7984737895345522,0.7992383506532759,0.7988484119446678,0.8078774360189407,0.8076171875,0.8077402292524134,0.8614941336677788,0.8769514888249469,0.4040308679855585,0.12989453309192495,0.005859127089570405,,0.7540580423020167,0.7596630327056492,0.7568501604542088,0.8428895367670878,0.8388136686009027,0.8408466634351268,0.8388136686009027,2602,500,485,1533,5120
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,xgboost,0.0,3407,0.8037109375,0.7952353703835052,0.7943823446254565,0.7952353703835052,0.7947990802806726,0.804013006221652,0.8037109375,0.8038529258530727,0.8619782003720141,0.8763001938069943,0.40354590435754484,0.1297440081805496,0.00792437872478331,,0.7488943488943489,0.755203171456888,0.7520355292376018,0.839870340356564,0.8352675693101225,0.8375626313237433,0.8352675693101225,2591,511,494,1524,5120
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,xgboost,0.0,7319,0.796484375,0.7877129688381612,0.7868337499585922,0.7877129688381612,0.7872625153700186,0.7968158850205064,0.796484375,0.7966400912038833,0.8608402551569054,0.8761097734828835,0.4044458799662941,0.1302527776667178,0.01456664815377735,,0.7396856581532416,0.7462834489593657,0.7429699062654169,0.833981841763943,0.8291424887169568,0.8315551244746201,0.8291424887169568,2572,530,512,1506,5120
oulad,EARLY_WARNING,L1_LATE_75PCT,xgboost,0.0,42,0.8441291383919391,0.8414887575966267,0.8297158265802613,0.8414887575966267,0.8344651444682591,0.8488716750831948,0.8441291383919391,0.8454944345547739,0.9097363409580954,0.9217899389706995,0.3025628924314845,0.09243244122815482,0.010116343888232527,,0.7602490918526207,0.8319136854060193,0.794468546637744,0.8991825613079019,0.851063829787234,0.8744617422987744,0.851063829787234,2640,462,296,1465,4863
oulad,EARLY_WARNING,L1_LATE_75PCT,xgboost,0.0,1201,0.8404277195147029,0.8383419171233155,0.8258751231133638,0.8383419171233155,0.8307827576780937,0.845768121863818,0.8404277195147029,0.8419230624351074,0.9104196340577734,0.9230069369617742,0.3010522327109456,0.09213671607221387,0.011837583491986638,,0.7537351880473983,0.8307779670641681,0.7903835764451648,0.8980150581793293,0.845905867182463,0.8711819389110226,0.845905867182463,2624,478,298,1463,4863
oulad,EARLY_WARNING,L1_LATE_75PCT,xgboost,0.0,2026,0.8420727945712523,0.8411043268232727,0.8276437909197787,0.8411043268232727,0.8328038856564924,0.8480329309583731,0.8420727945712523,0.8436594374946522,0.9097607393562717,0.9222690129392075,0.3027918927877011,0.09265768205542946,0.01063143087747489,,0.7537046499744506,0.8375922771152754,0.7934373318988703,0.9015829318651066,0.8446163765312702,0.8721704394141145,0.8446163765312702,2620,482,286,1475,4863
oulad,EARLY_WARNING,L1_LATE_75PCT,xgboost,0.0,3407,0.842895332099527,0.8415035856407418,0.8284694859620388,0.8415035856407418,0.8335377000057349,0.8485161799209733,0.842895332099527,0.8444211212006831,0.9108136966885526,0.9233247330677464,0.3004799781732353,0.09192405694455226,0.013628073332939665,,0.7557721908671113,0.8364565587734242,0.7940700808625337,0.9011667810569663,0.8465506125080593,0.8730053191489362,0.8465506125080593,2626,476,288,1473,4863
oulad,EARLY_WARNING,L1_LATE_75PCT,xgboost,0.0,7319,0.8412502570429776,0.838986662448912,0.8267230826397198,0.838986662448912,0.8315847480102769,0.8464206972754819,0.8412502570429776,0.8427104541157289,0.9104071069607008,0.9230918778564579,0.30131075340883884,0.09211945763937186,0.01129085563277206,,0.7552916881775942,0.8307779670641681,0.7912385073012439,0.8981544771018455,0.8471953578336557,0.8719309887193099,0.8471953578336557,2628,474,298,1463,4863
oulad,EARLY_WARNING,E1_EARLY_20PCT,xgboost,1.0,42,0.7227058396808125,0.7030247037348756,0.734568799375588,0.7030247037348756,0.7042052545815629,0.7309255776304626,0.7227058396808125,0.7128987855056483,0.7748768069185629,0.784144511399502,0.5421981810977349,0.18319207125193918,0.015779382311075233,,0.7655699177438308,0.5355528154541718,0.630229746070133,0.7035676810073452,0.8704965920155794,0.7781807630929929,0.8704965920155794,2682,399,1130,1303,5514
oulad,EARLY_WARNING,E1_EARLY_20PCT,xgboost,1.0,1201,0.7181719260065288,0.6985785757422587,0.7289124823439947,0.6985785757422587,0.6995718224354048,0.7255919286671446,0.7181719260065288,0.7083567110025246,0.7738417096391407,0.783732162160107,0.5431375500664671,0.1835373302544362,0.011123931854233646,,0.7571679344645992,0.5318536785861077,0.6248189280540801,0.7006570302233903,0.8653034728984096,0.7743247168167295,0.8653034728984096,2666,415,1139,1294,5514
oulad,EARLY_WARNING,E1_EARLY_20PCT,xgboost,1.0,2026,0.7245194051505259,0.7054687834550171,0.735278599274096,0.7054687834550171,0.7069258033741215,0.7318842673402725,0.7245194051505259,0.7153644813542178,0.7742172819909636,0.7835588047234865,0.5430090092734633,0.18339544738001895,0.01559099117155456,,0.7641618497109827,0.5433621043978627,0.6351189046360798,0.7063953488372093,0.8675754625121713,0.7787327021121632,0.8675754625121713,2673,408,1111,1322,5514
oulad,EARLY_WARNING,E1_EARLY_20PCT,xgboost,1.0,3407,0.7207109176641276,0.7011963464069787,0.7317808558963186,0.7011963464069787,0.7023356156854124,0.728351926654225,0.7207109176641276,0.7110269993950529,0.7730069453397884,0.7833080067389953,0.5432341430547788,0.18370364562112376,0.013194474119707901,,0.760958503798948,0.5351418002466092,0.6283783783783784,0.7026032079936891,0.8672508925673482,0.7762928529924462,0.8672508925673482,2672,409,1131,1302,5514
oulad,EARLY_WARNING,E1_EARLY_20PCT,xgboost,1.0,7319,0.7217990569459557,0.7017378299277501,0.7343882737782021,0.7017378299277501,0.7027459833606158,0.7305833239147247,0.7217990569459557,0.7115901034775931,0.7752314950509296,0.785102679763124,0.5414848297435745,0.1828568722517023,0.018191509658189022,,0.7667655786350148,0.5310316481709824,0.6274890723652259,0.7020109689213894,0.872444011684518,0.7780028943560058,0.872444011684518,2688,393,1141,1292,5514
oulad,EARLY_WARNING,E2_EARLY_35PCT,xgboost,1.0,42,0.7619766125990193,0.7450010429491885,0.7600974844450858,0.7450010429491885,0.7492156528510328,0.7611600281132787,0.7619766125990193,0.7584342726020865,0.8120792513074355,0.8261755250595036,0.48665516943822906,0.16118342597512703,0.012712567277401611,,0.753577106518283,0.6408292023433979,0.6926449098879688,0.7666178623718888,0.8491728835549789,0.8057863958140966,0.8491728835549789,2618,465,797,1422,5302
oulad,EARLY_WARNING,E2_EARLY_35PCT,xgboost,1.0,1201,0.7612221803093172,0.7447312063406633,0.7588393049978998,0.7447312063406633,0.748778725275278,0.7602155110601088,0.7612221803093172,0.757889865232405,0.8128190913013577,0.8267108130662311,0.48521491643674636,0.16085886255843473,0.01284120266611386,,0.7503941145559643,0.6435331230283912,0.6928675400291121,0.7672844954398352,0.8459292896529355,0.804689910521444,0.8459292896529355,2608,475,791,1428,5302
oulad,EARLY_WARNING,E2_EARLY_35PCT,xgboost,1.0,2026,0.7627310448887212,0.7454603206436553,0.761208482241813,0.7454603206436553,0.7497852702923324,0.7620582846493897,0.7627310448887212,0.759059855077805,0.8122582120502663,0.8263417976175738,0.4859748871037672,0.1611490146559616,0.011094140711650461,,0.7559936068193926,0.6394772420009013,0.69287109375,0.7664233576642335,0.8514433992864093,0.806699446834665,0.8514433992864093,2625,458,800,1419,5302
oulad,EARLY_WARNING,E2_EARLY_35PCT,xgboost,1.0,3407,0.7640513013956998,0.7469113136526069,0.7625632639864706,0.7469113136526069,0.7512450028587239,0.7633970281379453,0.7640513013956998,0.7604425439526119,0.8124614013056369,0.8262861785333139,0.48572790054938536,0.1609552425316099,0.014529332335896419,,0.7574468085106383,0.6417305092383957,0.6948036106367407,0.7676797194623027,0.8520921180668181,0.8076863950807072,0.8520921180668181,2627,456,795,1424,5302
oulad,EARLY_WARNING,E2_EARLY_35PCT,xgboost,1.0,7319,0.7659373821199548,0.7487225516895704,0.7647438003876041,0.7487225516895704,0.7531442047650374,0.7654091259467983,0.7659373821199548,0.7623018727307778,0.8127119726222889,0.8270480357400488,0.48541999170751304,0.16089688131863655,0.010817450803210277,,0.7606609808102346,0.6430824695808923,0.6969474969474969,0.7688266199649737,0.8543626337982485,0.809340912582578,0.8543626337982485,2634,449,792,1427,5302
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,xgboost,1.0,42,0.7978077901742023,0.7860597108132776,0.7893345830065817,0.7860597108132776,0.7875619837654853,0.7969068415639744,0.7978077901742023,0.7972324908838734,0.85601619584282,0.871326880274135,0.4126740730439395,0.13343469688550036,0.014825504252395084,,0.7528032619775739,0.7293827160493828,0.7409079508402308,0.8258659040355895,0.8427367055771725,0.8342160166907399,0.8427367055771725,2599,485,548,1477,5109
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,xgboost,1.0,1201,0.7974163241338814,0.7856506701253783,0.7889208595342003,0.7856506701253783,0.7871506807330855,0.7965130089106242,0.7974163241338814,0.7968399110017511,0.855811411309134,0.8711264831627997,0.41281750129474687,0.13363517480397294,0.01318126453192825,,0.7522935779816514,0.7288888888888889,0.7404063205417607,0.8255481410867492,0.8424124513618677,0.8338950409244102,0.8424124513618677,2598,486,549,1476,5109
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,xgboost,1.0,2026,0.7962419260129184,0.7839148292261133,0.7878347578347579,0.7839148292261133,0.7856832255900192,0.7951988530379606,0.7962419260129184,0.7955435992653721,0.8551529233342368,0.8712219980464684,0.41303433619006674,0.13393029355086628,0.012956397554329108,,0.7523076923076923,0.7244444444444444,0.7381132075471698,0.8233618233618234,0.8433852140077821,0.8332532436328688,0.8433852140077821,2601,483,558,1467,5109
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,xgboost,1.0,3407,0.7980035231943629,0.7866457702839026,0.7894312172776774,0.7866457702839026,0.7879393376018256,0.7972101992534871,0.7980035231943629,0.797515233866423,0.8552410626927526,0.8713511392932058,0.41276896908313765,0.13374398243460092,0.014020873275967356,,0.7519025875190258,0.7318518518518519,0.7417417417417418,0.8269598470363289,0.8414396887159533,0.8341369334619093,0.8414396887159533,2595,489,543,1482,5109
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,xgboost,1.0,7319,0.7980035231943629,0.7857979055579574,0.7896870249549686,0.7857979055579574,0.78755551572814,0.7969837703033683,0.7980035231943629,0.7973211290615293,0.8554533855920343,0.8705264927703319,0.4131968554017923,0.13367417118366137,0.013892136865096228,,0.7544848795489493,0.7269135802469135,0.7404426559356136,0.824889170360988,0.8446822308690013,0.8346683755206664,0.8446822308690013,2605,479,553,1472,5109
oulad,EARLY_WARNING,L1_LATE_75PCT,xgboost,1.0,42,0.8375384615384616,0.8339063453888552,0.8239669947007713,0.8339063453888552,0.8280530492638479,0.8415677034481468,0.8375384615384616,0.8387645235617303,0.8999326304546422,0.9142223583691624,0.32439226411137945,0.10028647043173723,0.011509968740053677,,0.7576070139247034,0.820212171970966,0.7876675603217158,0.8903269754768393,0.8476005188067445,0.86843853820598,0.8476005188067445,2614,470,322,1469,4875
oulad,EARLY_WARNING,L1_LATE_75PCT,xgboost,1.0,1201,0.8377435897435898,0.8332491467280196,0.8241938142819201,0.8332491467280196,0.8280053211359042,0.8412530739430095,0.8377435897435898,0.8388601326098157,0.8996762908417892,0.9142958632331567,0.32376903635534116,0.10042607639841745,0.012892471181276505,,0.7598752598752598,0.8163037409268565,0.7870794078061911,0.8885123686885802,0.8501945525291829,0.8689312344656173,0.8501945525291829,2622,462,329,1462,4875
oulad,EARLY_WARNING,L1_LATE_75PCT,xgboost,1.0,2026,0.8361025641025641,0.832069176405156,0.8224682984598517,0.832069176405156,0.8264446239104403,0.839974858018965,0.8361025641025641,0.8373035079699325,0.8993974742048368,0.9137123504827784,0.32425557956690737,0.10043888682768953,0.01254658292959903,,0.7564632885211996,0.8168620882188722,0.785503355704698,0.8884733083985039,0.8472762645914397,0.8673858921161826,0.8472762645914397,2613,471,328,1463,4875
oulad,EARLY_WARNING,L1_LATE_75PCT,xgboost,1.0,3407,0.8393846153846154,0.835131396281016,0.8259072456051948,0.835131396281016,0.8297800354707703,0.8429416924524977,0.8393846153846154,0.8405043202968513,0.901456845121077,0.9156714542593354,0.32162907650341527,0.09955225050632982,0.010987833593518289,,0.7616822429906542,0.8190954773869347,0.7893462469733656,0.8901322482197355,0.8511673151750972,0.870213823968175,0.8511673151750972,2625,459,324,1467,4875
oulad,EARLY_WARNING,L1_LATE_75PCT,xgboost,1.0,7319,0.835076923076923,0.8319608200970264,0.8214120437728452,0.8319608200970264,0.8256600321253472,0.8395710252118717,0.835076923076923,0.8364067576331915,0.8998941553886827,0.9146070821031227,0.32342791456053127,0.10021816043392029,0.011221199938693131,,0.7529472065607381,0.820212171970966,0.7851416354890433,0.8898768809849521,0.8437094682230869,0.8661784287616512,0.8437094682230869,2602,482,322,1469,4875
oulad,EARLY_WARNING,E1_EARLY_20PCT,xgboost,2.0,42,0.7300956851417223,0.7143958819702246,0.7381722799461894,0.7143958819702246,0.7161915650942021,0.7355034539907253,0.7300956851417223,0.7230982609416245,0.7795724885158306,0.7872261102408341,0.540571236584625,0.1824316433563023,0.014638620581243175,,0.7624458874458875,0.5716024340770791,0.6533735219105031,0.7138986724464914,0.8571893298633702,0.779009608277901,0.8571893298633702,2635,439,1056,1409,5539
oulad,EARLY_WARNING,E1_EARLY_20PCT,xgboost,2.0,1201,0.7230547030149846,0.706806613341498,0.7311960667153532,0.706806613341498,0.7082186032392279,0.7285713496727251,0.7230547030149846,0.7154525381979436,0.778455287673638,0.7861511387136236,0.5414231062209289,0.18287861607797423,0.01670154067616234,,0.7550684931506849,0.559026369168357,0.6424242424242425,0.7073236402800216,0.8545868575146389,0.7740129640542133,0.8545868575146389,2627,447,1087,1378,5539
oulad,EARLY_WARNING,E1_EARLY_20PCT,xgboost,2.0,2026,0.7246795450442318,0.7083508745072524,0.7332483327374427,0.7083508745072524,0.7098057733602836,0.7305003644882772,0.7246795450442318,0.7170291600871771,0.7796073564967193,0.7870451777058387,0.540216996717329,0.18247842280513546,0.014982466261930064,,0.7582417582417582,0.5598377281947262,0.6441073512252042,0.7082549072331272,0.8568640208197787,0.7755041954953629,0.8568640208197787,2634,440,1085,1380,5539
oulad,EARLY_WARNING,E1_EARLY_20PCT,xgboost,2.0,3407,0.7273876150929771,0.7116345822649164,0.735168329539102,0.7116345822649164,0.7133198871142792,0.7326000611934707,0.7273876150929771,0.720302157969232,0.7810544906066401,0.7884603710238722,0.5390342720206205,0.1818191974490702,0.015684246121734094,,0.758527341635084,0.5683569979716024,0.6498144712430427,0.7118093174431203,0.8549121665582303,0.7768253029855158,0.8549121665582303,2628,446,1064,1401,5539
oulad,EARLY_WARNING,E1_EARLY_20PCT,xgboost,2.0,7319,0.71998555695974,0.7039209307665812,0.7272773738775073,0.7039209307665812,0.705261930397195,0.7248988433456808,0.71998555695974,0.7125048129307895,0.7783969416639411,0.7856691798384936,0.5412127532143246,0.1829191835190928,0.011421871364000984,,0.7489106753812637,0.5578093306288032,0.639386189258312,0.705644072373751,0.8500325309043592,0.7711376715360779,0.8500325309043592,2613,461,1090,1375,5539
oulad,EARLY_WARNING,E2_EARLY_35PCT,xgboost,2.0,42,0.7590271281571562,0.743397988326691,0.7583311997985862,0.743397988326691,0.7472666281345522,0.7587030098264849,0.7590271281571562,0.7554571585058887,0.8228217496890824,0.8334346790613567,0.4783404994827368,0.15887910133462316,0.01253055670952913,,0.7558563248308173,0.6393659180977543,0.6927480916030534,0.7608060747663551,0.8474300585556278,0.8017851646660511,0.8474300585556278,2605,469,819,1452,5345
oulad,EARLY_WARNING,E2_EARLY_35PCT,xgboost,2.0,1201,0.7608980355472404,0.7450245335446481,0.7606571189023972,0.7450245335446481,0.7490154485947766,0.7607841419265661,0.7608980355472404,0.75721984870039,0.8246857320654898,0.8342985887231356,0.4772020542314995,0.15819160362831286,0.010221607736734382,,0.7598116169544741,0.6393659180977543,0.6944045911047346,0.7615026208503203,0.850683148991542,0.8036263060848187,0.850683148991542,2615,459,819,1452,5345
oulad,EARLY_WARNING,E2_EARLY_35PCT,xgboost,2.0,2026,0.7595884003741815,0.744000977502824,0.7589120605757161,0.744000977502824,0.7478766273494443,0.759273886597147,0.7595884003741815,0.756040302469986,0.8243799506142081,0.8338973599115549,0.47698857381406673,0.15822599362571743,0.010233174565520866,,0.7565036420395421,0.6402465874064289,0.6935368471261627,0.7613204791118902,0.8477553675992192,0.8022164075727258,0.8477553675992192,2606,468,817,1454,5345
oulad,EARLY_WARNING,E2_EARLY_35PCT,xgboost,2.0,3407,0.7646398503274088,0.7483351367859352,0.7653003166511494,0.7483351367859352,0.7525596277418958,0.76496012777497,0.7646398503274088,0.7607733607953818,0.825185866793503,0.8347592641455002,0.4764171743190216,0.1579141342058146,0.011336433136150915,,0.7675647120972002,0.6398062527520916,0.6978866474543708,0.7630359212050984,0.8568640208197787,0.8072326080294208,0.8568640208197787,2634,440,818,1453,5345
