candidate_id,outer_fold,trial_number,state,value,resolved_config,actual_fit_stages,runtime_seconds,failure_or_prune_reason,parameter_count,selected_epoch,epochs_ran,refit_epochs,hit_epoch_cap
M1,0,10,COMPLETE,0.8806960029314933,"{""candidate_id"": ""M1"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""max_depth"": 3, ""max_features"": ""log2"", ""min_samples_leaf"": 4, ""n_estimators"": 100}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.41929870000058145,,,,,,
M1,0,11,COMPLETE,0.8806960029314933,"{""candidate_id"": ""M1"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""max_depth"": 3, ""max_features"": ""log2"", ""min_samples_leaf"": 4, ""n_estimators"": 100}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.3335650999997597,,,,,,
M1,0,12,COMPLETE,0.8806960029314933,"{""candidate_id"": ""M1"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""max_depth"": 3, ""max_features"": ""log2"", ""min_samples_leaf"": 4, ""n_estimators"": 100}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.3733933999992587,,,,,,
M1,0,13,COMPLETE,0.8806960029314933,"{""candidate_id"": ""M1"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""max_depth"": 3, ""max_features"": ""log2"", ""min_samples_leaf"": 4, ""n_estimators"": 100}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.3365264999993087,,,,,,
M1,0,14,COMPLETE,0.8806960029314933,"{""candidate_id"": ""M1"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""n_estimators"": 100}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.33265340000070864,,,,,,
M1,0,15,COMPLETE,0.8806960029314933,"{""candidate_id"": ""M1"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""max_depth"": 3, ""max_features"": ""log2"", ""min_samples_leaf"": 4, ""n_estimators"": 100}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.33936069999981555,,,,,,
M1,0,16,COMPLETE,0.8865178544953672,"{""candidate_id"": ""M1"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""max_depth"": 5, ""max_features"": ""log2"", ""min_samples_leaf"": 4, ""n_estimators"": 100}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.3630652000010741,,,,,,
M1,0,17,COMPLETE,0.8865178544953672,"{""candidate_id"": ""M1"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""max_depth"": 5, ""max_features"": ""log2"", ""min_samples_leaf"": 4, ""n_estimators"": 100}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.3379757000002428,,,,,,
M1,0,18,COMPLETE,0.8865178544953672,"{""candidate_id"": ""M1"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""n_estimators"": 100}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.33096199999999953,,,,,,
M1,0,19,COMPLETE,0.8722962170708648,"{""candidate_id"": ""M1"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""max_depth"": 5, ""max_features"": ""log2"", ""min_samples_leaf"": 4, ""n_estimators"": 300}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.9656610999991244,,,,,,
M1,0,20,COMPLETE,0.8865178544953672,"{""candidate_id"": ""M1"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""max_depth"": 8, ""max_features"": ""log2"", ""min_samples_leaf"": 4, ""n_estimators"": 100}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.3759975000011764,,,,,,
M1,0,21,COMPLETE,0.8865178544953672,"{""candidate_id"": ""M1"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""max_depth"": 5, ""max_features"": ""log2"", ""min_samples_leaf"": 4, ""n_estimators"": 100}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.3390885000007984,,,,,,
M1,0,22,COMPLETE,0.8865178544953672,"{""candidate_id"": ""M1"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""max_depth"": 5, ""max_features"": ""log2"", ""min_samples_leaf"": 4, ""n_estimators"": 100}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.37161120000018855,,,,,,
M1,0,23,COMPLETE,0.8865178544953672,"{""candidate_id"": ""M1"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""max_depth"": 5, ""max_features"": ""log2"", ""min_samples_leaf"": 4, ""n_estimators"": 100}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.3311795000008715,,,,,,
M1,0,24,COMPLETE,0.8865178544953672,"{""candidate_id"": ""M1"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""max_depth"": 5, ""max_features"": ""log2"", ""min_samples_leaf"": 4, ""n_estimators"": 100}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.33943940000062867,,,,,,
M1,0,25,COMPLETE,0.8656674740080131,"{""candidate_id"": ""M1"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 100}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.34856979999858595,,,,,,
M1,0,26,COMPLETE,0.8865178544953672,"{""candidate_id"": ""M1"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""max_depth"": 5, ""max_features"": ""log2"", ""min_samples_leaf"": 4, ""n_estimators"": 100}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.351670699999886,,,,,,
M1,0,27,COMPLETE,0.8865178544953672,"{""candidate_id"": ""M1"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""max_depth"": 5, ""max_features"": ""log2"", ""min_samples_leaf"": 4, ""n_estimators"": 100}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.3390749999998661,,,,,,
M1,0,28,COMPLETE,0.8722962170708648,"{""candidate_id"": ""M1"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""max_depth"": null, ""max_features"": ""log2"", ""min_samples_leaf"": 4, ""n_estimators"": 300}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.9778353999990941,,,,,,
M1,0,29,COMPLETE,0.8656674740080131,"{""candidate_id"": ""M1"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.6984365000007529,,,,,,
M2,0,0,COMPLETE,0.49399932812631225,"{""candidate_id"": ""M2"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""C"": 27.591469653388135, ""gamma"": 0.004968612301372554}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.04027270000005956,,,,,,
M2,0,1,COMPLETE,0.41737444093805687,"{""candidate_id"": ""M2"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""C"": 2.3314402288928484, ""gamma"": 0.028553700920512064}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.05006139999932202,,,,,,
M2,0,2,COMPLETE,0.8737000611208264,"{""candidate_id"": ""M2"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""C"": 16.676089618355412, ""gamma"": 0.6281802752955755}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.036782399998628534,,,,,,
M2,0,3,COMPLETE,0.21866666666666668,"{""candidate_id"": ""M2"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""C"": 0.10860823487745692, ""gamma"": 0.07447960844525386}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.0410967999996501,,,,,,
M2,0,4,COMPLETE,0.8538473279552542,"{""candidate_id"": ""M2"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""C"": 17.858726992621534, ""gamma"": 1.1047121136704363}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.031650199998694006,,,,,,
M2,0,5,COMPLETE,0.21866666666666668,"{""candidate_id"": ""M2"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""C"": 0.05264425527979453, ""gamma"": 0.028181350766590205}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.03920800000014424,,,,,,
M2,0,6,COMPLETE,0.7973935451154408,"{""candidate_id"": ""M2"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""C"": 13.148357093080032, ""gamma"": 0.12697022351070375}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.03318000000035681,,,,,,
M2,0,7,COMPLETE,0.7229202400382834,"{""candidate_id"": ""M2"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""C"": 23.80843896532418, ""gamma"": 0.015078926385509134}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.03643550000015239,,,,,,
M2,0,8,COMPLETE,0.47446665971907037,"{""candidate_id"": ""M2"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""C"": 1.14667896850803, ""gamma"": 0.07358174589607637}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.0418247000015981,,,,,,
M2,0,9,COMPLETE,0.7122738487203857,"{""candidate_id"": ""M2"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""C"": 2.498476044510437, ""gamma"": 0.13627506123612207}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.03832650000003923,,,,,,
M2,0,10,COMPLETE,0.7923564949516849,"{""candidate_id"": ""M2"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""C"": 0.596158103533239, ""gamma"": 1.109166062613903}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.03806139999869629,,,,,,
M2,0,11,COMPLETE,0.8634036648595179,"{""candidate_id"": ""M2"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""C"": 8.711507028608928, ""gamma"": 1.8263506170518824}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.034275899999556714,,,,,,
M2,0,12,COMPLETE,0.8737000611208264,"{""candidate_id"": ""M2"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""C"": 6.758742330788381, ""gamma"": 1.9483869966455822}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.034304700000575394,,,,,,
M2,0,13,COMPLETE,0.8359642098379286,"{""candidate_id"": ""M2"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""C"": 7.925536196419751, ""gamma"": 0.35892912405831184}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.03569249999964086,,,,,,
M2,0,14,COMPLETE,0.8150243349545868,"{""candidate_id"": ""M2"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""C"": 4.560676224681676, ""gamma"": 0.4183619234652351}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.034956699999384,,,,,,
M2,0,15,COMPLETE,0.34876358034680743,"{""candidate_id"": ""M2"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""C"": 46.639781382807655, ""gamma"": 0.0012606310394523337}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.04198600000017905,,,,,,
M2,0,16,COMPLETE,0.5018412804127089,"{""candidate_id"": ""M2"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""C"": 0.39119177313737186, ""gamma"": 0.40105103791635394}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.03958699999930104,,,,,,
M2,0,17,COMPLETE,0.8678415914559116,"{""candidate_id"": ""M2"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""C"": 4.425595028545152, ""gamma"": 1.882200506468075}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.03294559999994817,,,,,,
M2,0,18,COMPLETE,0.8583466029504664,"{""candidate_id"": ""M2"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""C"": 46.71993256776356, ""gamma"": 0.6186475280063986}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.03352640000048268,,,,,,
M2,0,19,COMPLETE,0.7973935451154408,"{""candidate_id"": ""M2"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""C"": 5.663605092148152, ""gamma"": 0.22129291314948565}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.03602850000061153,,,,,,
M2,0,20,COMPLETE,0.7476008242481611,"{""candidate_id"": ""M2"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""C"": 0.7790177185614625, ""gamma"": 0.7626932489230196}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.03765480000038224,,,,,,
M2,0,21,COMPLETE,0.8578055984760359,"{""candidate_id"": ""M2"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""C"": 4.061556643990955, ""gamma"": 1.6016235947329946}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.03306650000013178,,,,,,
M2,0,22,COMPLETE,0.8538473279552542,"{""candidate_id"": ""M2"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""C"": 9.952915473479946, ""gamma"": 1.910072220046158}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.03268260000004375,,,,,,
M2,0,23,COMPLETE,0.8150243349545868,"{""candidate_id"": ""M2"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""C"": 2.45245435422725, ""gamma"": 0.8277182206328948}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.038802199998826836,,,,,,
M2,0,24,COMPLETE,0.8346555988365033,"{""candidate_id"": ""M2"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""C"": 15.998498392864676, ""gamma"": 0.23079269695230203}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.03766439999890281,,,,,,
M2,0,25,COMPLETE,0.8737000611208264,"{""candidate_id"": ""M2"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""C"": 4.9766989674170405, ""gamma"": 1.9664311818203073}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.03513100000054692,,,,,,
M2,0,26,COMPLETE,0.7857610416363979,"{""candidate_id"": ""M2"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""C"": 1.5345634649622757, ""gamma"": 0.5169763435897798}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.0381481000003987,,,,,,
M2,0,27,COMPLETE,0.8583466029504664,"{""candidate_id"": ""M2"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""C"": 28.872324336151706, ""gamma"": 1.0591946007578354}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.03475819999948726,,,,,,
M2,0,28,COMPLETE,0.7973935451154408,"{""candidate_id"": ""M2"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""C"": 7.864473750262503, ""gamma"": 0.236159525801782}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.035179500000595,,,,,,
M2,0,29,COMPLETE,0.5081483764297449,"{""candidate_id"": ""M2"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""C"": 26.494107807187373, ""gamma"": 0.004065954425561319}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}",3,0.04141090000121039,,,,,,
