candidate,outer_fold,seed,epoch,encoder_frozen,train_loss,classification_loss,regression_loss,ordinal_loss,validation_macro_f1,validation_nll,gradient_norm,encoder_learning_rate,head_learning_rate,transfer_method
cnn_bilstm_v5_1,1,1201,13,False,0.12099177539348602,0.11266186460852623,0.16659821197390556,0.6907946169376373,0.8831985624438454,0.44537380929373255,1.0144509017467498,0.0002774501106591034,0.0002774501106591034,
cnn_bilstm_v5_1,1,1201,14,False,0.1055356964468956,0.09751949831843376,0.16032398566603662,0.6846104443073273,0.8892492173193927,0.4403416130598714,0.8198611110448837,0.0002094634384790234,0.0002094634384790234,
cnn_bilstm_v5_1,1,1201,15,False,0.11358194276690484,0.10528524816036225,0.16593391001224517,0.6960571706295013,0.8931623931623932,0.4371608022942087,1.0685646176338195,0.00014883121251980016,0.00014883121251980016,
cnn_bilstm_v5_1,1,1201,16,False,0.10815817192196846,0.10041113942861557,0.1549406312406063,0.6835509121418,0.8892492173193927,0.43533471248338873,0.9665923148393631,9.704639941137102e-05,9.704639941137102e-05,
cnn_bilstm_v5_1,1,1201,17,False,0.09719866216182708,0.08933383300900459,0.15729658529162407,0.6956914484500885,0.867189879768496,0.4320803101243544,0.9222823947668075,5.538411311640677e-05,5.538411311640677e-05,
cnn_bilstm_v5_1,1,1201,18,False,0.09276710264384747,0.08483429998159409,0.15865602493286132,0.6923527777194977,0.867189879768496,0.4306798470848965,0.801168692111969,2.487021739269033e-05,2.487021739269033e-05,
cnn_bilstm_v5_1,1,1201,19,False,0.09142534174025059,0.08414239883422851,0.14565885737538337,0.6843760550022125,0.867189879768496,0.430277632770479,0.7192875117063522,6.256065622753516e-06,6.256065622753516e-06,
cnn_bilstm_v5_1,1,1201,20,False,0.09422478675842286,0.08633656166493893,0.15776450037956238,0.695038479566574,0.867189879768496,0.4301256712728096,0.7996416121721268,0.0,0.0,
cnn_bilstm_v5_1,1,2026,1,False,0.4770093023777008,0.4547324150800705,0.4455376774072647,0.687593525648117,0.22033898305084745,1.019651818619661,0.8294961631298066,0.0010100270229563143,0.0010100270229563143,
cnn_bilstm_v5_1,1,2026,2,False,0.46804001927375793,0.4469529539346695,0.42174132615327836,0.6838745594024658,0.2566202566202566,1.0057175714703108,0.8009239137172699,0.0009914128711863775,0.0009914128711863775,
cnn_bilstm_v5_1,1,2026,3,False,0.4333286613225937,0.41346605122089386,0.39725224375724794,0.6861124336719513,0.23748125937031483,0.9392931233259239,0.7635235726833344,0.000960898975462661,0.000960898975462661,
cnn_bilstm_v5_1,1,2026,4,False,0.36185699999332427,0.3437871813774109,0.3613963335752487,0.6917907416820526,0.759693094629156,0.7674083229946613,0.69039106965065,0.0009192366891676969,0.0009192366891676969,
cnn_bilstm_v5_1,1,2026,5,False,0.2420794516801834,0.22691237181425095,0.30334156602621076,0.686106127500534,0.8367477834370874,0.5921227089321883,0.7550629138946533,0.0008674518760592677,0.0008674518760592677,
cnn_bilstm_v5_1,1,2026,6,False,0.16127535924315453,0.14867993146181108,0.25190857499837876,0.6801636099815369,0.8962324393358876,0.5100236283222201,0.8776554882526397,0.0008068196501000445,0.0008068196501000445,
cnn_bilstm_v5_1,1,2026,7,False,0.13595394790172577,0.12589991092681885,0.20108073726296424,0.6857657194137573,0.8704021742273108,0.47648312393123715,0.9755447745323181,0.0007388329779199644,0.0007388329779199644,
cnn_bilstm_v5_1,1,2026,8,False,0.126971235871315,0.11759915873408318,0.18744153380393982,0.675032764673233,0.9000256344527044,0.45172854384023997,1.0473618745803832,0.0006651659170229299,0.0006651659170229299,
cnn_bilstm_v5_1,1,2026,9,False,0.11929668746888637,0.11006852835416794,0.18456317037343978,0.6866860687732697,0.8968253968253969,0.4282394010274366,1.1968873739242554,0.000587632394935184,0.000587632394935184,
cnn_bilstm_v5_1,1,2026,10,False,0.12072850316762924,0.1120108723640442,0.1743525967001915,0.6919571042060852,0.8968253968253969,0.4265385374390806,1.198725312948227,0.000508141544289534,0.000508141544289534,
cnn_bilstm_v5_1,1,2026,11,False,0.11827662438154221,0.10949697121977806,0.17559304386377333,0.690627145767212,0.9068990212461209,0.42013202241640535,1.091971331834793,0.00042865069364388407,0.00042865069364388407,
cnn_bilstm_v5_1,1,2026,12,False,0.11536762937903404,0.10660914555191994,0.17516966834664344,0.6842971265316009,0.8962324393358876,0.41569283520489264,1.0946310997009276,0.00035111717155613797,0.00035111717155613797,
cnn_bilstm_v5_1,1,2026,13,False,0.11180318333208561,0.10259581916034222,0.18414730355143547,0.7011187016963959,0.8831985624438454,0.41420526032868576,0.9095768183469772,0.0002774501106591034,0.0002774501106591034,
cnn_bilstm_v5_1,1,2026,14,False,0.11894569993019104,0.10998527407646179,0.17920854687690735,0.6908352494239807,0.8799547461175551,0.4232262178782929,1.0659372091293335,0.0002094634384790234,0.0002094634384790234,
cnn_bilstm_v5_1,1,2026,15,False,0.10252384170889854,0.09377223774790763,0.1750320576131344,0.6906738221645355,0.8831985624438454,0.4103094799117854,1.003182765841484,0.00014883121251980016,0.00014883121251980016,
cnn_bilstm_v5_1,1,2026,16,False,0.11200944557785988,0.10315871685743332,0.17701458111405372,0.698482358455658,0.8962324393358876,0.4087561685012109,1.180483016371727,9.704639941137102e-05,9.704639941137102e-05,
cnn_bilstm_v5_1,1,2026,17,False,0.1152150385081768,0.10676763728260993,0.16894805431365967,0.6912982881069183,0.8962324393358876,0.40846294542362566,1.4394195675849915,5.538411311640677e-05,5.538411311640677e-05,
cnn_bilstm_v5_1,1,2026,18,False,0.10293552204966545,0.09400080442428589,0.17869438603520393,0.6977937757968903,0.8962324393358876,0.40930604828359185,0.9619443714618683,2.487021739269033e-05,2.487021739269033e-05,
cnn_bilstm_v5_1,1,2026,19,False,0.11284525394439697,0.10423394069075584,0.17222628146409988,0.6980052173137665,0.8962324393358876,0.4098812222665391,1.2313166439533234,6.256065622753516e-06,6.256065622753516e-06,
cnn_bilstm_v5_1,1,2026,20,False,0.09753356203436851,0.08845916390419006,0.18148793950676917,0.6933383882045746,0.8962324393358876,0.40987893568879935,0.8738823592662811,0.0,0.0,
cnn_bilstm_v5_1,1,3407,1,False,0.5171937376260758,0.49683827757835386,0.4071092188358307,0.7061896204948426,0.24691358024691357,1.0169166422245355,0.8575810790061951,0.0010100270229563143,0.0010100270229563143,
cnn_bilstm_v5_1,1,3407,2,False,0.4547115921974182,0.4351575583219528,0.3910806253552437,0.6905972182750701,0.3418894830659536,0.9834060597791128,0.6724139243364334,0.0009914128711863775,0.0009914128711863775,
cnn_bilstm_v5_1,1,3407,3,False,0.4248344212770462,0.40574419796466826,0.38180450052022935,0.6782934188842773,0.3995115995115995,0.9076803608424605,0.7282499492168426,0.000960898975462661,0.000960898975462661,
cnn_bilstm_v5_1,1,3407,4,False,0.31530053317546847,0.29903772473335266,0.32525625079870224,0.6765363216400146,0.5158730158730159,0.7338465034965068,0.6216169834136963,0.0009192366891676969,0.0009192366891676969,
cnn_bilstm_v5_1,1,3407,5,False,0.22617461085319518,0.21419093012809753,0.23967359960079193,0.6555477619171143,0.8258258258258259,0.6086378785944777,0.7678905248641967,0.0008674518760592677,0.0008674518760592677,
cnn_bilstm_v5_1,1,3407,6,False,0.15599985420703888,0.14707625210285186,0.17847201749682426,0.6326548218727112,0.7581196581196581,0.5465690037353016,0.997391426563263,0.0008068196501000445,0.0008068196501000445,
cnn_bilstm_v5_1,1,3407,7,False,0.1372966833412647,0.12874772325158118,0.17097922265529633,0.6202203750610351,0.8704021742273108,0.5080897930280833,0.8129592210054397,0.0007388329779199644,0.0007388329779199644,
cnn_bilstm_v5_1,1,3407,8,False,0.12106067314743996,0.11176616698503494,0.18589010685682297,0.599011379480362,0.9044351874540554,0.47248665098494436,0.6452392607927322,0.0006651659170229299,0.0006651659170229299,
cnn_bilstm_v5_1,1,3407,9,False,0.127607624232769,0.1177635096013546,0.19688229709863664,0.6033093869686127,0.8968253968253969,0.45542749028706453,1.0346474409103394,0.000587632394935184,0.000587632394935184,
cnn_bilstm_v5_1,1,3407,10,False,0.10392516478896141,0.09535218179225921,0.17145964801311492,0.6073862195014954,0.8892492173193927,0.44294695779499377,0.7838031232357026,0.000508141544289534,0.000508141544289534,
cnn_bilstm_v5_1,1,3407,11,False,0.10194155797362328,0.09337878301739692,0.1712555058300495,0.5917834460735321,0.8706297333748313,0.4534449930155406,0.9586297929286957,0.00042865069364388407,0.00042865069364388407,
cnn_bilstm_v5_1,1,3407,12,False,0.10076046735048294,0.09223023802042007,0.1706045836210251,0.5930303037166595,0.8804555729438358,0.4261736568331967,0.8266581952571869,0.00035111717155613797,0.00035111717155613797,
cnn_bilstm_v5_1,1,3407,13,False,0.09997536316514015,0.09202861711382866,0.15893492847681046,0.5880875408649444,0.8804555729438358,0.42581330707824117,0.8581278502941132,0.0002774501106591034,0.0002774501106591034,
cnn_bilstm_v5_1,1,3407,14,False,0.0989618718624115,0.09122347459197044,0.154767943918705,0.5896343410015106,0.8892492173193927,0.4173663982954703,0.8825417131185531,0.0002094634384790234,0.0002094634384790234,
cnn_bilstm_v5_1,1,3407,15,False,0.09546442180871964,0.08756435215473175,0.1580014005303383,0.5994160175323486,0.8804555729438358,0.41737241142499243,0.8450728595256806,0.00014883121251980016,0.00014883121251980016,
cnn_bilstm_v5_1,1,3407,16,False,0.09345033243298531,0.0857321560382843,0.15436353012919427,0.5960964739322663,0.9000352733686067,0.4112929733274722,0.8357940882444381,9.704639941137102e-05,9.704639941137102e-05,
cnn_bilstm_v5_1,1,3407,17,False,0.09873953983187675,0.09092064574360847,0.156377874314785,0.5926932752132416,0.9106826124369983,0.40777931980997917,0.948123499751091,5.538411311640677e-05,5.538411311640677e-05,
cnn_bilstm_v5_1,1,3407,18,False,0.07897167280316353,0.07144214920699596,0.15059046372771262,0.5950368702411651,0.8905105670642394,0.40895285614906096,0.8016742974519729,2.487021739269033e-05,2.487021739269033e-05,
cnn_bilstm_v5_1,1,3407,19,False,0.09037524685263634,0.08261740058660508,0.15515695363283158,0.5961595892906189,0.8804555729438358,0.41003830491346027,0.7914136946201324,6.256065622753516e-06,6.256065622753516e-06,
cnn_bilstm_v5_1,1,3407,20,False,0.08528239130973816,0.07748972624540329,0.15585331246256828,0.5919575154781341,0.8804555729438358,0.4100976197935875,0.8931847512722015,0.0,0.0,
cnn_bilstm_v5_1,1,7319,1,False,0.5077475160360336,0.4869530737400055,0.4158890038728714,0.7295348405838012,0.22033898305084745,1.0267480709580274,0.8861399412155151,0.0010100270229563143,0.0010100270229563143,
cnn_bilstm_v5_1,1,7319,2,False,0.46155505776405337,0.44066964387893676,0.41770840287208555,0.7604329228401184,0.2905525846702317,0.9799735493939169,0.7532955229282379,0.0009914128711863775,0.0009914128711863775,
cnn_bilstm_v5_1,1,7319,3,False,0.39440845847129824,0.37488957345485685,0.39037766456604006,0.7480334162712097,0.5247404224847835,0.8458638911578981,0.7540514469146729,0.000960898975462661,0.000960898975462661,
cnn_bilstm_v5_1,1,7319,4,False,0.28488159626722337,0.2687662422657013,0.32230702340602874,0.753078693151474,0.6669663742690058,0.6878299291846994,0.6901112198829651,0.0009192366891676969,0.0009192366891676969,
cnn_bilstm_v5_1,1,7319,5,False,0.2139941081404686,0.20166845619678497,0.2465131014585495,0.7657962322235108,0.8651340996168582,0.5920628399246605,0.873319610953331,0.0008674518760592677,0.0008674518760592677,
cnn_bilstm_v5_1,1,7319,6,False,0.16777941286563874,0.15810542553663254,0.19347975812852383,0.778174877166748,0.8899776969952408,0.5413159840381702,0.8114916861057282,0.0008068196501000445,0.0008068196501000445,
cnn_bilstm_v5_1,1,7319,7,False,0.14573814123868942,0.13681271970272063,0.17850843966007232,0.7752939581871032,0.8502438012241934,0.512606856627374,0.7878749758005142,0.0007388329779199644,0.0007388329779199644,
cnn_bilstm_v5_1,1,7319,8,False,0.13614951968193054,0.1272047847509384,0.17889472097158432,0.7636618971824646,0.8892492173193927,0.4863696889352543,0.9394495457410812,0.0006651659170229299,0.0006651659170229299,
cnn_bilstm_v5_1,1,7319,9,False,0.1268094390630722,0.11859613955020905,0.16426602452993394,0.7692095637321472,0.9247125010341689,0.47012553852233707,0.8570141643285751,0.000587632394935184,0.000587632394935184,
cnn_bilstm_v5_1,1,7319,10,False,0.1160130850970745,0.10805674120783806,0.1591268688440323,0.7644559204578399,0.8804555729438358,0.46863914478663127,0.8925510704517364,0.000508141544289534,0.000508141544289534,
cnn_bilstm_v5_1,1,7319,11,False,0.12813832834362984,0.11968040391802788,0.1691584974527359,0.7506636202335357,0.9062725306416727,0.44280778259338416,1.1717014014720917,0.00042865069364388407,0.00042865069364388407,
cnn_bilstm_v5_1,1,7319,12,False,0.1147868849337101,0.10640548020601273,0.16762812435626984,0.7569243371486664,0.8905105670642394,0.43650003134667065,1.0066457390785217,0.00035111717155613797,0.00035111717155613797,
cnn_bilstm_v5_1,1,7319,13,False,0.13127002045512198,0.12356594577431679,0.15408148914575576,0.7465965509414673,0.9094411295669157,0.4343043982894735,1.2927837789058685,0.0002774501106591034,0.0002774501106591034,
cnn_bilstm_v5_1,1,7319,14,False,0.1039564147591591,0.09662754833698273,0.1465773329138756,0.7570990025997162,0.8892492173193927,0.4300588863199059,1.005661928653717,0.0002094634384790234,0.0002094634384790234,
cnn_bilstm_v5_1,1,7319,15,False,0.11888382062315941,0.11093685775995255,0.15893924087285996,0.7506131589412689,0.8905105670642394,0.43351353582077135,1.0053232073783875,0.00014883121251980016,0.00014883121251980016,
cnn_bilstm_v5_1,1,7319,16,False,0.12598100081086158,0.11805123835802078,0.15859521627426149,0.755835109949112,0.8905105670642394,0.42733672909526194,1.0093874663114548,9.704639941137102e-05,9.704639941137102e-05,
cnn_bilstm_v5_1,1,7319,17,False,0.1059466615319252,0.09815218672156334,0.1558895044028759,0.7493240654468536,0.8905105670642394,0.4233363059702554,0.9898633539676667,5.538411311640677e-05,5.538411311640677e-05,
cnn_bilstm_v5_1,1,7319,18,False,0.11253120824694633,0.104953583329916,0.1515525057911873,0.7574883818626403,0.8799547461175551,0.42343227069498435,1.0182986974716186,2.487021739269033e-05,2.487021739269033e-05,
cnn_bilstm_v5_1,1,7319,19,False,0.1111291766166687,0.10351083427667618,0.15236686915159225,0.7506651103496551,0.8905105670642394,0.424247622996572,1.1534786760807036,6.256065622753516e-06,6.256065622753516e-06,
cnn_bilstm_v5_1,1,7319,20,False,0.10162746831774712,0.09415665715932846,0.14941622242331504,0.7566914737224579,0.8905105670642394,0.4241914511595941,0.921235540509224,0.0,0.0,
cnn_only_v5_1,1,42,1,False,0.4874689757823944,0.46595040559768675,0.43037149310112,0.7508943140506744,0.3968253968253968,1.0002371857101038,0.7835826694965362,0.0010100270229563143,0.0010100270229563143,
cnn_only_v5_1,1,42,2,False,0.4307858496904373,0.4109043091535568,0.3976308792829514,0.7281644821166993,0.4546780259421291,0.9236926393902751,0.6952031910419464,0.0009914128711863775,0.0009914128711863775,
cnn_only_v5_1,1,42,3,False,0.34431941211223605,0.3256643146276474,0.37310204803943636,0.7062981307506562,0.506480558325025,0.8069213907998493,0.78400359749794,0.000960898975462661,0.000960898975462661,
cnn_only_v5_1,1,42,4,False,0.2549645960330963,0.23943571746349335,0.3105775997042656,0.6886302888393402,0.8140218891934613,0.6570422446420621,1.0895639061927795,0.0009192366891676969,0.0009192366891676969,
cnn_only_v5_1,1,42,5,False,0.19594438672065734,0.18204653561115264,0.2779570832848549,0.722345232963562,0.6862719298245614,0.5861808713305745,1.0887666285037993,0.0008674518760592677,0.0008674518760592677,
cnn_only_v5_1,1,42,6,False,0.15118226706981658,0.13891583010554315,0.24532873183488846,0.737128758430481,0.8923591335819662,0.5175844779872185,0.9568326562643051,0.0008068196501000445,0.0008068196501000445,
cnn_only_v5_1,1,42,7,False,0.13485399186611174,0.12387154698371887,0.21964887976646424,0.7587269902229309,0.9085693536673928,0.485480734607901,1.058591800928116,0.0007388329779199644,0.0007388329779199644,
cnn_only_v5_1,1,42,8,False,0.1207706667482853,0.1123557835817337,0.1682977333664894,0.761793565750122,0.9106826124369983,0.46623421118612657,0.8659600228071213,0.0006651659170229299,0.0006651659170229299,
cnn_only_v5_1,1,42,9,False,0.11004418134689331,0.10155267231166362,0.1698301762342453,0.7565237402915954,0.9208289241622575,0.45113207644539993,0.8639499604701996,0.000587632394935184,0.000587632394935184,
cnn_only_v5_1,1,42,10,False,0.10110404677689075,0.09318071007728576,0.1584667220711708,0.7689386308193207,0.8771382547753855,0.4316778611135596,0.8077208310365677,0.000508141544289534,0.000508141544289534,
cnn_only_v5_1,1,42,11,False,0.103316056355834,0.09549726620316505,0.15637579262256623,0.7559142887592316,0.8704021742273108,0.43481630497480167,0.9437335014343262,0.00042865069364388407,0.00042865069364388407,
cnn_only_v5_1,1,42,12,False,0.10660664960741997,0.09879190176725387,0.15629499033093452,0.7597213447093963,0.865758896151053,0.4254565548289519,1.1940194368362427,0.00035111717155613797,0.00035111717155613797,
cnn_only_v5_1,1,42,13,False,0.09449687451124192,0.08637139722704887,0.16250955313444138,0.7568059861660004,0.9101423592651662,0.4100194848479441,0.9689493954181672,0.0002774501106591034,0.0002774501106591034,
cnn_only_v5_1,1,42,14,False,0.09099007472395897,0.08337786458432675,0.15224422067403792,0.7724062919616699,0.8993105659772326,0.4084668845497055,0.9199000090360642,0.0002094634384790234,0.0002094634384790234,
cnn_only_v5_1,1,42,15,False,0.09884737059473991,0.09165759012103081,0.14379558563232422,0.7605639815330505,0.8883155046677059,0.4023599974455146,1.1706035435199738,0.00014883121251980016,0.00014883121251980016,
cnn_only_v5_1,1,42,16,False,0.08818441815674305,0.08070118278265,0.1496647149324417,0.7482864558696747,0.8993105659772326,0.409000869126423,0.7531857073307038,9.704639941137102e-05,9.704639941137102e-05,
cnn_only_v5_1,1,42,17,False,0.08885917887091636,0.08134723454713821,0.15023888945579528,0.7657913446426392,0.8993105659772326,0.40414223828689383,0.890824344754219,5.538411311640677e-05,5.538411311640677e-05,
cnn_only_v5_1,1,42,18,False,0.08962155058979988,0.08205597773194313,0.15131144896149634,0.7581848204135895,0.8993105659772326,0.40120265589887927,0.9833549320697784,2.487021739269033e-05,2.487021739269033e-05,
cnn_only_v5_1,1,42,19,False,0.09460956417024136,0.08665944933891297,0.15900226458907127,0.7524998486042023,0.8993105659772326,0.4016246357998595,0.9216444969177247,6.256065622753516e-06,6.256065622753516e-06,
cnn_only_v5_1,1,42,20,False,0.09346875175833702,0.0857965812087059,0.15344342738389968,0.7567212760448456,0.8993105659772326,0.40174121823537806,1.0629534780979157,0.0,0.0,
cnn_only_v5_1,1,2026,1,False,0.4942241907119751,0.4705983430147171,0.47251700758934023,0.7839279651641846,0.22033898305084745,1.006394283617846,0.9545644462108612,0.0010100270229563143,0.0010100270229563143,
cnn_only_v5_1,1,2026,2,False,0.4186636209487915,0.39685739278793336,0.4361245810985565,0.8329092025756836,0.40814299900695133,0.9276534581635396,0.910796171426773,0.0009914128711863775,0.0009914128711863775,
cnn_only_v5_1,1,2026,3,False,0.3334710329771042,0.3141602337360382,0.386216002702713,0.8859934449195862,0.7270578121641952,0.7637895449915189,0.9060157179832459,0.000960898975462661,0.000960898975462661,
cnn_only_v5_1,1,2026,4,False,0.2207722470164299,0.2052896648645401,0.30965161323547363,0.9371854186058044,0.8799547461175551,0.6004343191982924,1.001703429222107,0.0009192366891676969,0.0009192366891676969,
cnn_only_v5_1,1,2026,5,False,0.1549995943903923,0.14274133145809173,0.24516527056694032,0.9972416043281556,0.8804555729438358,0.5223291106270089,0.7539974808692932,0.0008674518760592677,0.0008674518760592677,
cnn_only_v5_1,1,2026,6,False,0.13061101064085961,0.11983638629317284,0.21549250036478043,1.0404251098632813,0.8603362595882466,0.4910052126806713,0.833875584602356,0.0008068196501000445,0.0008068196501000445,
cnn_only_v5_1,1,2026,7,False,0.11081641688942909,0.10155359879136086,0.18525639101862906,1.068236494064331,0.8905105670642394,0.4683114437543913,0.9707629829645157,0.0007388329779199644,0.0007388329779199644,
cnn_only_v5_1,1,2026,8,False,0.11080617308616639,0.1014222577214241,0.18767832666635514,1.1000636696815491,0.8972839506172838,0.4483515196174644,1.071659916639328,0.0006651659170229299,0.0006651659170229299,
cnn_only_v5_1,1,2026,9,False,0.10708166807889938,0.09818384125828743,0.1779565304517746,1.1089987397193908,0.8704021742273108,0.4455474532565973,0.9617229402065277,0.000587632394935184,0.000587632394935184,
cnn_only_v5_1,1,2026,10,False,0.10563558042049408,0.09671745076775551,0.1783625841140747,1.1480225682258607,0.8799547461175551,0.4282108119140957,1.0209121882915497,0.000508141544289534,0.000508141544289534,
cnn_only_v5_1,1,2026,11,False,0.09816834926605225,0.08940673992037773,0.1752321772277355,1.1367299437522889,0.8799547461175551,0.4265734371138018,1.1187198400497436,0.00042865069364388407,0.00042865069364388407,
cnn_only_v5_1,1,2026,12,False,0.0947554886341095,0.08554532006382942,0.18420337587594987,1.1599798917770385,0.8683560753736193,0.4103064747562012,0.8593211323022842,0.00035111717155613797,0.00035111717155613797,
cnn_only_v5_1,1,2026,13,False,0.09180562496185303,0.0838703915476799,0.1587046802043915,1.1651678800582885,0.8804555729438358,0.410855015968801,0.8983325630426406,0.0002774501106591034,0.0002774501106591034,
cnn_only_v5_1,1,2026,14,False,0.08944499716162682,0.08063749708235264,0.17615000307559966,1.185784113407135,0.8683560753736193,0.40534565219466073,1.0715563386678695,0.0002094634384790234,0.0002094634384790234,
cnn_only_v5_1,1,2026,15,False,0.08726129904389382,0.07960773259401321,0.15307133495807648,1.186467969417572,0.8799547461175551,0.40584779174800606,0.8703465163707733,0.00014883121251980016,0.00014883121251980016,
cnn_only_v5_1,1,2026,16,False,0.08925147093832493,0.08045545965433121,0.17592021003365516,1.1858449578285217,0.8799547461175551,0.4009623123001057,1.0340109795331955,9.704639941137102e-05,9.704639941137102e-05,
cnn_only_v5_1,1,2026,17,False,0.08741378784179688,0.0790024247020483,0.16822727620601655,1.1796546220779418,0.8792416225749559,0.3964026274664018,1.0556462168693543,5.538411311640677e-05,5.538411311640677e-05,
cnn_only_v5_1,1,2026,18,False,0.09126253724098206,0.08257874846458435,0.1736757792532444,1.1849930882453918,0.8799547461175551,0.39837111974914985,1.1182083189487457,2.487021739269033e-05,2.487021739269033e-05,
cnn_only_v5_1,1,2026,19,False,0.08291798830032349,0.07501039765775204,0.15815180093050002,1.1868226766586303,0.8799547461175551,0.3992852302631328,1.0851860105991364,6.256065622753516e-06,6.256065622753516e-06,
cnn_only_v5_1,1,2026,20,False,0.09117905087769032,0.08285806775093078,0.16641965210437776,1.194964337348938,0.8799547461175551,0.3992430219850154,0.9076161593198776,0.0,0.0,
cnn_only_v5_1,1,3407,1,False,0.45374255180358886,0.43359592854976653,0.4029323160648346,0.6719075918197632,0.2717569786535304,0.9270625535321876,0.9753060400485992,0.0010100270229563143,0.0010100270229563143,
cnn_only_v5_1,1,3407,2,False,0.34546093046665194,0.3266941100358963,0.37533631175756454,0.7307288825511933,0.6174463937621832,0.7650606873312349,0.9657127380371093,0.0009914128711863775,0.0009914128711863775,
cnn_only_v5_1,1,3407,3,False,0.23361468464136123,0.21682672798633576,0.3357591420412064,0.8563651025295258,0.8628336559371043,0.616281666409529,1.0634117722511292,0.000960898975462661,0.000960898975462661,
cnn_only_v5_1,1,3407,4,False,0.1722767397761345,0.15736813098192215,0.298172128200531,0.9153455436229706,0.8761667305971104,0.5364028323921077,0.6806492686271668,0.0009192366891676969,0.0009192366891676969,
cnn_only_v5_1,1,3407,5,False,0.14717552214860916,0.13473337292671203,0.24884299337863922,0.9618442356586456,0.9366471734892787,0.4746163930640726,0.8020584225654602,0.0008674518760592677,0.0008674518760592677,
cnn_only_v5_1,1,3407,6,False,0.12129760459065438,0.11114017367362976,0.20314861461520195,1.0000049233436585,0.9196569175472128,0.44685840293633977,0.8338423907756806,0.0008068196501000445,0.0008068196501000445,
cnn_only_v5_1,1,3407,7,False,0.10637546330690384,0.09819379523396492,0.16363338083028794,1.0296151340007782,0.9106826124369983,0.43352825427569275,1.1007622718811034,0.0007388329779199644,0.0007388329779199644,
cnn_only_v5_1,1,3407,8,False,0.09468504339456559,0.08673113211989403,0.15907823964953421,1.0482730329036714,0.9196569175472128,0.4113870230847931,0.8760248452425003,0.0006651659170229299,0.0006651659170229299,
cnn_only_v5_1,1,3407,9,False,0.09715960137546062,0.08981399983167648,0.14691204503178595,1.062471753358841,0.9005814190824425,0.4164324760509178,inf,0.000587632394935184,0.000587632394935184,
cnn_only_v5_1,1,3407,10,False,0.09613974578678608,0.08886303380131721,0.14553422555327417,1.0555641531944275,0.9094411295669157,0.3978500841613699,1.1478802174329759,0.000508141544289534,0.000508141544289534,
cnn_only_v5_1,1,3407,11,False,0.08528869003057479,0.07821892723441123,0.1413952462375164,1.0798738479614258,0.8706297333748313,0.41543042089930465,1.2977072805166245,0.00042865069364388407,0.00042865069364388407,
cnn_only_v5_1,1,3407,12,False,0.08450757898390293,0.07752120047807694,0.1397275760769844,1.088935089111328,0.9101423592651662,0.3879412537421381,0.8970684558153152,0.00035111717155613797,0.00035111717155613797,
cnn_only_v5_1,1,3407,13,False,0.08306759484112262,0.07647095918655396,0.13193269595503807,1.0898944735527039,0.9000352733686067,0.38692062023305557,0.729290223121643,0.0002774501106591034,0.0002774501106591034,
cnn_only_v5_1,1,3407,14,False,0.08120806477963924,0.07428246773779393,0.13851195126771926,1.0769599437713624,0.9101423592651662,0.3860835379768477,1.0328188359737396,0.0002094634384790234,0.0002094634384790234,
cnn_only_v5_1,1,3407,15,False,0.09134077280759811,0.08430272713303566,0.14076092317700387,1.0807844281196595,0.8905105670642394,0.3907237813783483,1.05260212123394,0.00014883121251980016,0.00014883121251980016,
cnn_only_v5_1,1,3407,16,False,0.0812410369515419,0.07428115159273148,0.13919770419597627,1.1033081352710723,0.8993105659772326,0.3767586696168003,1.0129382491111756,9.704639941137102e-05,9.704639941137102e-05,
cnn_only_v5_1,1,3407,17,False,0.08875690549612045,0.08157019540667534,0.14373421147465706,1.0903436899185182,0.8993105659772326,0.3747827554532748,1.42087060213089,5.538411311640677e-05,5.538411311640677e-05,
cnn_only_v5_1,1,3407,18,False,0.0851543627679348,0.0782064937055111,0.13895737007260323,1.1013792634010315,0.8993105659772326,0.3758837672868572,1.1094134241342544,2.487021739269033e-05,2.487021739269033e-05,
cnn_only_v5_1,1,3407,19,False,0.07919267266988754,0.07214743569493294,0.14090475887060167,1.092551016807556,0.8993105659772326,0.3768815946873655,0.9444952189922333,6.256065622753516e-06,6.256065622753516e-06,
cnn_only_v5_1,1,3407,20,False,0.08741126358509063,0.08025525175035,0.14312023296952248,1.0807102799415589,0.8993105659772326,0.37703536941537535,1.224387776851654,0.0,0.0,
bilstm_only_v5_1,1,42,1,False,0.502424442768097,0.4813024491071701,0.4224398285150528,0.7309759318828583,0.21839080459770113,1.0243480750336729,0.6986096799373627,0.0010100270229563143,0.0010100270229563143,
bilstm_only_v5_1,1,42,2,False,0.47018921077251435,0.4497904807329178,0.4079745411872864,0.7351901948451995,0.22033898305084745,0.9998773083298487,0.5476385742425919,0.0009914128711863775,0.0009914128711863775,
bilstm_only_v5_1,1,42,3,False,0.43400588631629944,0.4153185039758682,0.37374772429466246,0.7365081906318665,0.22033898305084745,0.9592010790149088,0.5960068464279175,0.000960898975462661,0.000960898975462661,
bilstm_only_v5_1,1,42,4,False,0.3938192218542099,0.3761068910360336,0.3542466640472412,0.7373004794120789,0.6519523761477147,0.8773415863400135,0.6305765688419342,0.0009192366891676969,0.0009192366891676969,
bilstm_only_v5_1,1,42,5,False,0.32278492152690885,0.30902873575687406,0.2751237452030182,0.707322484254837,0.7933333333333333,0.7549074522887483,0.6692385375499725,0.0008674518760592677,0.0008674518760592677,
