dataset,fold,seed,information_level,model,split,train_pr_auc,overfit_gap,pr_auc,roc_auc,f1,precision,recall,specificity,accuracy,balanced_accuracy,brier,ece,h2_mean,h2_p50,threshold,tp,fp,tn,fn,n,prevalence
uci,3,2026,S0,RF,VALID,,,0.46392935574643307,0.7476313522825151,0.4470588235294118,0.3877551020408163,0.5277777777777778,0.7674418604651163,0.7151515151515152,0.647609819121447,0.15137397477981523,0.09737165517201929,0.7553022328424693,0.8051698786939472,0.35,19.0,30.0,99.0,17.0,165.0,0.21818181818181817
uci,3,2026,S0,Hybrid-tabular,ABLATION,,,0.4721705988530457,0.7405254091300603,0.48739495798319327,,,,,,,,,,,,,,,,
uci,3,2026,S0,Hybrid-cnn,ABLATION,,,0.4721705988530457,0.7405254091300603,0.48739495798319327,,,,,,,,,,,,,,,,
uci,3,2026,S0,Hybrid-bilstm,ABLATION,,,0.4721705988530457,0.7405254091300603,0.48739495798319327,,,,,,,,,,,,,,,,
uci,3,2026,S1,Hybrid,VALID,0.8882592669429152,0.12071306354985967,0.7675462033930556,0.9222652885443583,0.6233766233766234,0.5853658536585366,0.6666666666666666,0.8682170542635659,0.8242424242424242,0.7674418604651163,0.126275573212753,0.12914225404630555,0.2696491095566598,0.14650228356412476,0.81,24.0,17.0,112.0,12.0,165.0,0.21818181818181817
uci,3,2026,S1,LR,VALID,,,0.6801785514622317,0.8852282515073213,0.5230769230769231,0.5862068965517241,0.4722222222222222,0.9069767441860465,0.8121212121212121,0.6895994832041343,0.1293185617504304,0.13528312638994644,0.5471703487490837,0.5326372232041984,0.72,17.0,12.0,117.0,19.0,165.0,0.21818181818181817
uci,3,2026,S1,RF,VALID,,,0.7794598099127549,0.929371231696813,0.647887323943662,0.6571428571428571,0.6388888888888888,0.9069767441860465,0.8484848484848485,0.7729328165374676,0.09138060745385136,0.07417182335347841,0.56106026646292,0.5311575533319939,0.51,23.0,12.0,117.0,13.0,165.0,0.21818181818181817
uci,3,2026,S1,Hybrid-tabular,ABLATION,,,0.503744280534576,0.7685185185185186,0.3076923076923077,,,,,,,,,,,,,,,,
uci,3,2026,S1,Hybrid-cnn,ABLATION,,,0.7285681843652859,0.9175279931093885,0.375,,,,,,,,,,,,,,,,
uci,3,2026,S1,Hybrid-bilstm,ABLATION,,,0.7285681843652859,0.9168819982773471,0.6666666666666666,,,,,,,,,,,,,,,,
uci,3,2026,S2,Hybrid,VALID,0.9436864856215254,0.05976630938163674,0.8839201762398886,0.9657622739018088,0.7368421052631579,0.7,0.7777777777777778,0.9069767441860465,0.8787878787878788,0.8423772609819121,0.07823443717778895,0.08128417245761463,0.22460369493919854,0.08236087699990059,0.6,28.0,12.0,117.0,8.0,165.0,0.21818181818181817
uci,3,2026,S2,LR,VALID,,,0.7292393034376361,0.900947459086994,0.6585365853658537,0.5869565217391305,0.75,0.8527131782945736,0.8303030303030303,0.8013565891472868,0.11715810562572253,0.11620627959597517,0.5439023383363831,0.5625603394765248,0.53,27.0,19.0,110.0,9.0,165.0,0.21818181818181817
uci,3,2026,S2,RF,VALID,,,0.8863643170262778,0.9474590869939707,0.7887323943661971,0.8,0.7777777777777778,0.9457364341085271,0.9090909090909091,0.8617571059431525,0.07405069098255111,0.1047851549433262,0.4993965447471688,0.39011208621850935,0.5,28.0,7.0,122.0,8.0,165.0,0.21818181818181817
uci,3,2026,S2,Hybrid-tabular,ABLATION,,,0.49774306538091295,0.7620585701981051,0.5263157894736842,,,,,,,,,,,,,,,,
uci,3,2026,S2,Hybrid-cnn,ABLATION,,,0.888321929395037,0.9621016365202413,0.3582089552238806,,,,,,,,,,,,,,,,
uci,3,2026,S2,Hybrid-bilstm,ABLATION,,,0.888321929395037,0.961993970714901,0.7017543859649122,,,,,,,,,,,,,,,,
uci,4,2026,S0,Hybrid,VALID,0.6845352598787972,0.17679470221220062,0.5077405576665965,0.8080985915492958,0.46601941747572817,0.3380281690140845,0.75,0.6690140845070423,0.6839080459770115,0.7095070422535211,0.172877287515484,0.18511403791991804,0.6525979359858063,0.6278089566288932,0.4,24.0,47.0,95.0,8.0,174.0,0.1839080459770115
uci,4,2026,S0,LR,VALID,,,0.4849252758937979,0.8144806338028169,0.5142857142857142,0.47368421052631576,0.5625,0.8591549295774648,0.8045977011494253,0.7108274647887324,0.1669583907586522,0.19258298109360467,0.7208738192512607,0.7599300784014889,0.59,18.0,20.0,122.0,14.0,174.0,0.1839080459770115
uci,4,2026,S0,RF,VALID,,,0.5497330465232744,0.809419014084507,0.4470588235294118,0.3584905660377358,0.59375,0.7605633802816901,0.7298850574712644,0.677156690140845,0.12617254626129143,0.09997961370424292,0.7335116306512363,0.7631091620260781,0.36,19.0,34.0,108.0,13.0,174.0,0.1839080459770115
uci,4,2026,S0,Hybrid-tabular,ABLATION,,,0.5077405576665965,0.8080985915492958,0.46601941747572817,,,,,,,,,,,,,,,,
uci,4,2026,S0,Hybrid-cnn,ABLATION,,,0.5077405576665965,0.8080985915492958,0.46601941747572817,,,,,,,,,,,,,,,,
uci,4,2026,S0,Hybrid-bilstm,ABLATION,,,0.5077405576665965,0.8080985915492958,0.46601941747572817,,,,,,,,,,,,,,,,
uci,4,2026,S1,Hybrid,VALID,0.895064491878928,0.05712040151727027,0.8379440903616577,0.9606073943661972,0.7605633802816901,0.6923076923076923,0.84375,0.9154929577464789,0.9022988505747126,0.8796214788732395,0.0673485880570898,0.06938795136801641,0.19289460154845456,0.0695921899575633,0.24,27.0,12.0,130.0,5.0,174.0,0.1839080459770115
uci,4,2026,S1,LR,VALID,,,0.7504984294904898,0.9388204225352113,0.7073170731707317,0.58,0.90625,0.852112676056338,0.8620689655172413,0.879181338028169,0.10326819330857197,0.1477285309235737,0.5282352305201278,0.4935115031720757,0.47,29.0,21.0,121.0,3.0,174.0,0.1839080459770115
uci,4,2026,S1,RF,VALID,,,0.7343003336006714,0.9441021126760564,0.7567567567567568,0.6666666666666666,0.875,0.9014084507042254,0.896551724137931,0.8882042253521127,0.0738544070989645,0.06080951354594837,0.4694734098765912,0.38629654986111905,0.41,28.0,14.0,128.0,4.0,174.0,0.1839080459770115
uci,4,2026,S1,Hybrid-tabular,ABLATION,,,0.5538900102180188,0.8351672535211268,0.4827586206896552,,,,,,,,,,,,,,,,
uci,4,2026,S1,Hybrid-cnn,ABLATION,,,0.8688912059487818,0.968199823943662,0.3106796116504854,,,,,,,,,,,,,,,,
uci,4,2026,S1,Hybrid-bilstm,ABLATION,,,0.871879044219826,0.9685299295774649,0.78125,,,,,,,,,,,,,,,,
uci,4,2026,S2,Hybrid,VALID,0.9565519697861007,0.04604462285986388,0.9105073469262368,0.9782130281690141,0.821917808219178,0.7317073170731707,0.9375,0.9225352112676056,0.9252873563218391,0.9300176056338028,0.059114786597214385,0.059118093633703114,0.17092447354063436,0.06215039719768335,0.47,30.0,11.0,131.0,2.0,174.0,0.1839080459770115
uci,4,2026,S2,LR,VALID,,,0.8358775081573764,0.9599471830985915,0.75,0.675,0.84375,0.9084507042253521,0.896551724137931,0.876100352112676,0.09125796112398667,0.13750021064375664,0.5204351402108492,0.515766405313038,0.57,27.0,13.0,129.0,5.0,174.0,0.1839080459770115
uci,4,2026,S2,RF,VALID,,,0.9067235284132071,0.9784330985915493,0.8378378378378378,0.7380952380952381,0.96875,0.9225352112676056,0.9310344827586207,0.9456426056338028,0.05558524538288867,0.08344349905516651,0.458932686136296,0.3806776579013047,0.45,31.0,11.0,131.0,1.0,174.0,0.1839080459770115
uci,4,2026,S2,Hybrid-tabular,ABLATION,,,0.5578500700795808,0.8373679577464789,0.5,,,,,,,,,,,,,,,,
uci,4,2026,S2,Hybrid-cnn,ABLATION,,,0.9540349935472272,0.9867957746478874,0.3106796116504854,,,,,,,,,,,,,,,,
uci,4,2026,S2,Hybrid-bilstm,ABLATION,,,0.9544981785437925,0.9883362676056338,0.8813559322033898,,,,,,,,,,,,,,,,
oulad,0,42,20pct,Hybrid,VALID,0.7961284600871046,0.01887505858806726,0.7772534014990373,0.8042947695478431,0.6958920907418762,0.650057273768614,0.7486807387862797,0.6994589276930644,0.7204846435615666,0.724069833239672,0.17578020018562826,0.02330592979783826,0.7192304751713391,0.7918458509275362,0.35,1135.0,611.0,1422.0,381.0,3549.0,0.42716258100873483
oulad,0,42,20pct,LR,VALID,,,0.7575218295112346,0.7877475480430418,0.6841772151898734,0.6575425790754258,0.7130606860158312,0.7230693556320709,0.7187940264863342,0.718065020823951,0.18519115961444657,0.053634030619128664,0.8008168635265207,0.886100454992202,0.46,1081.0,563.0,1470.0,435.0,3549.0,0.42716258100873483
oulad,0,42,20pct,RF,VALID,,,0.7592687435257726,0.7856750490261607,0.6649616368286445,0.6451612903225806,0.6860158311345647,0.7186424003935071,0.704705550859397,0.7023291157640359,0.18286437460000854,0.03066510582543756,0.8108628345225803,0.8849708810298701,0.42,1040.0,572.0,1461.0,476.0,3549.0,0.42716258100873483
oulad,0,42,20pct,Hybrid-tabular,ABLATION,,,0.6714064221679827,0.7133393986037766,0.6293053123175715,,,,,,,,,,,,,,,,
oulad,0,42,20pct,Hybrid-cnn,ABLATION,,,0.6427374035468538,0.7176206705454979,0.5326128907757622,,,,,,,,,,,,,,,,
oulad,0,42,20pct,Hybrid-bilstm,ABLATION,,,0.6610481897631091,0.7243626599109418,0.6354166666666666,,,,,,,,,,,,,,,,
oulad,0,42,35pct,Hybrid,VALID,0.8372924287983168,0.02660597596804548,0.8106864528302713,0.8373758028913038,0.6962406015037594,0.7200622083981337,0.6739446870451238,0.8229217904574521,0.762841209275022,0.748433238751288,0.16314666701010763,0.07584334301152972,0.7057884906766817,0.8118221077592248,0.56,926.0,360.0,1673.0,448.0,3407.0,0.40328734957440565
oulad,0,42,35pct,LR,VALID,,,0.7938396234621093,0.8259128312967048,0.6895533407161314,0.699625468164794,0.6797671033478894,0.8027545499262174,0.7531552685647197,0.7412608266370534,0.16524424548378305,0.06204857515422112,0.7400866904083051,0.8358472925382319,0.49,934.0,401.0,1632.0,440.0,3407.0,0.40328734957440565
oulad,0,42,35pct,RF,VALID,,,0.7967709716237569,0.8202031831404819,0.6883116883116883,0.648840206185567,0.7328966521106259,0.7319232661091982,0.7323158203698268,0.732409959109912,0.16231529660512686,0.020533526444762265,0.7405120530133477,0.8257151104441471,0.37,1007.0,545.0,1488.0,367.0,3407.0,0.40328734957440565
oulad,0,42,50pct,Hybrid,VALID,0.8741619052669497,0.02475850986638084,0.8494033954005689,0.8761045640817192,0.7305084745762712,0.7724014336917563,0.6929260450160771,0.8750614854894245,0.8059200488251449,0.7839937652527509,0.14025982806442766,0.07901588563534762,0.626800269319632,0.709336360140745,0.59,862.0,254.0,1779.0,382.0,3277.0,0.3796155019835215
oulad,0,42,50pct,LR,VALID,,,0.83790634936419,0.8666662449012515,0.7208627125673994,0.7446443873179092,0.6985530546623794,0.853418593212002,0.7946292340555386,0.7759858239371906,0.14048243542100922,0.06143822102323754,0.6731655327106998,0.7580979322965706,0.49,869.0,298.0,1735.0,375.0,3277.0,0.3796155019835215
oulad,0,42,50pct,RF,VALID,,,0.8359368672890508,0.8614018217102692,0.7142303218301668,0.6898876404494382,0.7403536977491961,0.7963600590260699,0.775099176075679,0.768356878387633,0.13752265998368685,0.02133698847774629,0.649666349045658,0.7026003247532782,0.36,921.0,414.0,1619.0,323.0,3277.0,0.3796155019835215
oulad,0,42,75pct,Hybrid,VALID,0.9122706740639279,0.03178310449600541,0.8804875695679225,0.9081321423528663,0.767056530214425,0.7981744421906694,0.7382739212007504,0.9021151008362026,0.845756695708293,0.8201945110184765,0.1293382361522273,0.12333299454091833,0.570624833825174,0.6372945846371201,0.65,787.0,199.0,1834.0,279.0,3099.0,0.34398192965472735
oulad,0,42,75pct,LR,VALID,,,0.8751946578355457,0.9030554942879634,0.7599591419816139,0.8340807174887892,0.6979362101313321,0.927201180521397,0.8483381736043886,0.8125686953263646,0.11225657129145325,0.060286188211036054,0.5666337294297583,0.6141462042872339,0.56,744.0,148.0,1885.0,322.0,3099.0,0.34398192965472735
oulad,0,42,75pct,RF,VALID,,,0.8772158914205188,0.902307978394022,0.7592008412197687,0.8636363636363636,0.6772983114446529,0.9439252336448598,0.8522103904485318,0.8106117725447564,0.10604210060396005,0.018708029390838942,0.5127815258339267,0.5134326188844663,0.46,722.0,114.0,1919.0,344.0,3099.0,0.34398192965472735
oulad,0,42,100pct,Hybrid,VALID,0.9290924066825335,0.025540163618633982,0.9035522430638995,0.9250589758776112,0.8027681660899654,0.9230769230769231,0.710204081632653,0.9714707329070339,0.886491868569532,0.8408374072698435,0.14447656399510242,0.18890937455054127,0.5775815477500403,0.6724259166856861,0.87,696.0,58.0,1975.0,284.0,3013.0,0.32525721871888486
oulad,0,42,100pct,LR,VALID,,,0.8989107870982455,0.921364827288515,0.7990945104697227,0.8970775095298602,0.7204081632653061,0.9601574028529267,0.8821772319946897,0.8402827830591164,0.09163213916370293,0.05120002504936125,0.49426052200149556,0.5024348856085101,0.58,706.0,81.0,1952.0,274.0,3013.0,0.32525721871888486
oulad,0,42,100pct,RF,VALID,,,0.9065730291660091,0.9260698475159863,0.8049745618993782,0.9024081115335868,0.726530612244898,0.9621249385145105,0.8854961832061069,0.8443277753797043,0.08350886681607164,0.024201128447064856,0.4433227763883289,0.42203591651165157,0.39,712.0,77.0,1956.0,268.0,3013.0,0.32525721871888486
oulad,1,42,20pct,Hybrid,VALID,0.7815929712333576,0.030315071581257236,0.7512778996521003,0.776592392446051,0.678039534253994,0.5753676470588235,0.8253131179960448,0.5384615384615384,0.6621199204319409,0.6818873282287916,0.20553910670814365,0.12954592999413878,0.5835145540486353,0.6015128605673126,0.13,1252.0,924.0,1078.0,265.0,3519.0,0.4310883773799375
oulad,1,42,20pct,LR,VALID,,,0.7635527573104526,0.7864508596215913,0.6827628361858191,0.6364672364672365,0.7363216875411998,0.6813186813186813,0.7050298380221653,0.7088201844299405,0.18624817376636105,0.057582597578181814,0.812081859839689,0.8917408031623202,0.44,1117.0,638.0,1364.0,400.0,3519.0,0.4310883773799375
oulad,1,42,20pct,RF,VALID,,,0.7577144759783618,0.7746393356149454,0.6744250484898864,0.5817399617590823,0.8022412656558998,0.5629370629370629,0.666098323387326,0.6825891642964814,0.18677285674138872,0.027894581154382647,0.8197491335546616,0.899501705710349,0.35,1217.0,875.0,1127.0,300.0,3519.0,0.4310883773799375
oulad,1,42,20pct,Hybrid-tabular,ABLATION,,,0.6629604131279583,0.7149496844618797,0.6214132762312634,,,,,,,,,,,,,,,,
oulad,1,42,20pct,Hybrid-cnn,ABLATION,,,0.6372569646045061,0.6980432224334663,0.5441967717140661,,,,,,,,,,,,,,,,
oulad,1,42,20pct,Hybrid-bilstm,ABLATION,,,0.6694234793447407,0.7259996101459516,0.6435331230283912,,,,,,,,,,,,,,,,
oulad,1,42,35pct,Hybrid,VALID,0.8372587853609366,0.03382255732161754,0.803436228039319,0.8261716512805046,0.6979133226324238,0.6257915947035118,0.7888243831640058,0.6753246753246753,0.7215976331360947,0.7320745292443406,0.16378750014939628,0.05586818757469727,0.5796975424880935,0.621057759682479,0.24,1087.0,650.0,1352.0,291.0,3380.0,0.4076923076923077
oulad,1,42,35pct,LR,VALID,,,0.8026098265090511,0.8246648126909376,0.6997824510514866,0.6992753623188406,0.7002902757619739,0.7927072927072927,0.7550295857988165,0.7464987842346333,0.16569085350140705,0.0666819514044791,0.7520360101043033,0.8566470486588453,0.48,965.0,415.0,1587.0,413.0,3380.0,0.4076923076923077
oulad,1,42,35pct,RF,VALID,,,0.799463142949485,0.8171157579720716,0.6944351882705765,0.6420209488601355,0.7561683599419449,0.7097902097902098,0.728698224852071,0.7329792848660773,0.1630823591377172,0.029960566396499886,0.7521882180895829,0.8417442751320029,0.37,1042.0,581.0,1421.0,336.0,3380.0,0.4076923076923077
oulad,1,42,50pct,Hybrid,VALID,0.8774929328125723,0.03349077491050889,0.8440021579020635,0.8670960449806604,0.7257939581719597,0.7023988005997002,0.750801282051282,0.8016983016983017,0.7821538461538462,0.7762497918747919,0.13763409401962223,0.05134194264826005,0.47871929066097463,0.43064095632172095,0.29,937.0,397.0,1605.0,311.0,3250.0,0.384
oulad,1,42,50pct,LR,VALID,,,0.8378853604962151,0.8649967820640898,0.7238644556596971,0.6579292267365662,0.8044871794871795,0.7392607392607392,0.7643076923076924,0.7718739593739594,0.14295929624747228,0.07016813975946905,0.6676645046843279,0.7584206756411227,0.39,1004.0,522.0,1480.0,244.0,3250.0,0.384
oulad,1,42,50pct,RF,VALID,,,0.8416032121317267,0.8622103057199211,0.7307538891104907,0.727561556791104,0.7339743589743589,0.8286713286713286,0.7923076923076923,0.7813228438228438,0.1367061714495496,0.026921722284016694,0.6506336268265208,0.7067332255079537,0.4,916.0,343.0,1659.0,332.0,3250.0,0.384
oulad,1,42,75pct,Hybrid,VALID,0.9162573305613493,0.020306155241910595,0.8959511753194387,0.9147747963537437,0.7811158798283262,0.7647058823529411,0.7982456140350878,0.8741258741258742,0.8484147952443857,0.836185744080481,0.09451729686125633,0.03390480366560398,0.4080324783096872,0.3260000049550225,0.36,819.0,252.0,1750.0,207.0,3028.0,0.33883751651254956
oulad,1,42,75pct,LR,VALID,,,0.8887053089783219,0.9093591593591593,0.7803247373447947,0.7649812734082397,0.7962962962962963,0.8746253746253746,0.8480845442536328,0.8354608354608355,0.10694608550674772,0.08035871627824527,0.5682560458579476,0.6220810702039054,0.47,817.0,251.0,1751.0,209.0,3028.0,0.33883751651254956
oulad,1,42,75pct,RF,VALID,,,0.8959169064175513,0.912708636392847,0.8105206655931294,0.9020310633213859,0.7358674463937622,0.9590409590409591,0.8834214002642008,0.8474542027173606,0.09413249441482763,0.04015624666990358,0.5206514417940218,0.5345460328955518,0.49,755.0,82.0,1920.0,271.0,3028.0,0.33883751651254956
oulad,1,42,100pct,Hybrid,VALID,0.9453198964504457,0.019165925042093357,0.9261539714083523,0.9417456216819273,0.8430393788130893,0.8826945412311266,0.8067940552016986,0.9495504495504495,0.9038722826086957,0.878172252376074,0.07805334072734872,0.05482466375463488,0.3962932796395026,0.31693585764769594,0.57,760.0,101.0,1901.0,182.0,2944.0,0.31997282608695654
oulad,1,42,100pct,LR,VALID,,,0.9126147174575729,0.9309734851136126,0.8207885304659498,0.9385245901639344,0.7292993630573248,0.9775224775224776,0.8980978260869565,0.8534109202899012,0.08738068727673243,0.07516962100620642,0.49949871581735433,0.5080043874290663,0.72,687.0,45.0,1957.0,255.0,2944.0,0.31997282608695654
oulad,1,42,100pct,RF,VALID,,,0.9220762722855634,0.9381849572932377,0.8364289994008388,0.9601100412654745,0.7409766454352441,0.9855144855144855,0.9072690217391305,0.8632455654748648,0.07261081381239666,0.03542021353646504,0.44602076220661085,0.4349564597094533,0.52,698.0,29.0,1973.0,244.0,2944.0,0.31997282608695654
oulad,2,42,20pct,Hybrid,VALID,0.7931242542036385,0.05087473994650149,0.742249514257137,0.7697052995966039,0.6675993284834919,0.5802529182879378,0.7859025032938076,0.5834942084942085,0.6690807799442897,0.6846983558940081,0.2033567794999656,0.11138134782026138,0.5804286254374338,0.597878208937132,0.16,1193.0,863.0,1209.0,325.0,3590.0,0.4228412256267409
oulad,2,42,20pct,LR,VALID,,,0.7564657867441347,0.7815623712362844,0.670774647887324,0.6047619047619047,0.7529644268774703,0.6394787644787645,0.6874651810584959,0.6962215956781175,0.18615554245843055,0.05610614445626032,0.79923584047807,0.881393229045409,0.41,1143.0,747.0,1325.0,375.0,3590.0,0.4228412256267409
oulad,2,42,20pct,RF,VALID,,,0.756095126855005,0.7790916975699584,0.6703970157207567,0.5628635346756152,0.8287220026350461,0.5284749034749034,0.6554317548746518,0.6785984530549748,0.18417449589235454,0.030026686555786376,0.8145435161935534,0.8928029868593349,0.33,1258.0,977.0,1095.0,260.0,3590.0,0.4228412256267409
oulad,2,42,20pct,Hybrid-tabular,ABLATION,,,0.6791326638921027,0.7207518783605741,0.6277339346110484,,,,,,,,,,,,,,,,
oulad,2,42,20pct,Hybrid-cnn,ABLATION,,,0.6226021944204054,0.6764522321587539,0.4967948717948718,,,,,,,,,,,,,,,,
oulad,2,42,20pct,Hybrid-bilstm,ABLATION,,,0.6543027925958775,0.7155914737436477,0.6313508307247773,,,,,,,,,,,,,,,,
oulad,2,42,35pct,Hybrid,VALID,0.8456799525512737,0.04465583107303828,0.8010241214782354,0.8243348773596587,0.684312459651388,0.6141367323290846,0.7725947521865889,0.6785714285714286,0.7160278745644599,0.7255830903790088,0.16241921864957082,0.058935695020690175,0.5597936403604986,0.584353540110047,0.24,1060.0,666.0,1406.0,312.0,3444.0,0.3983739837398374
oulad,2,42,35pct,LR,VALID,,,0.7978035377781555,0.8267712214505218,0.6932018316308559,0.6707566462167689,0.717201166180758,0.7668918918918919,0.747096399535424,0.742046529036325,0.1635394990039676,0.06496759155861445,0.7366277290303643,0.830923911693565,0.45,984.0,483.0,1589.0,388.0,3444.0,0.3983739837398374
oulad,2,42,35pct,RF,VALID,,,0.8032233642791256,0.8257595371297995,0.6945546339704292,0.6873661670235546,0.7018950437317785,0.7886100386100386,0.7540650406504065,0.7452525411709086,0.15924776250814912,0.037280100743360946,0.7444400487185084,0.8345744588301929,0.41,963.0,438.0,1634.0,409.0,3444.0,0.3983739837398374
oulad,2,42,50pct,Hybrid,VALID,0.8818900701975386,0.038339404039180125,0.8435506661583585,0.8692681883870244,0.7310186951545212,0.6921965317919075,0.7744543249797898,0.7944015444015444,0.7869446962828649,0.7844279346906671,0.1345955079498302,0.049774238588374285,0.4595694116111223,0.4173847464261241,0.26,958.0,426.0,1646.0,279.0,3309.0,0.37382895134481714
oulad,2,42,50pct,LR,VALID,,,0.8415524013731023,0.8722688937927419,0.7270624518118736,0.6949152542372882,0.7623282134195635,0.8001930501930502,0.786038077969175,0.7812606318063069,0.13845768088491686,0.07334196488901405,0.654018114414316,0.7340045045110402,0.44,943.0,414.0,1658.0,294.0,3309.0,0.37382895134481714
oulad,2,42,50pct,RF,VALID,,,0.8481908787064225,0.8730769110720608,0.7338912133891213,0.7606244579358196,0.7089733225545675,0.8667953667953668,0.8077969174977334,0.7878843446749672,0.13080521152618008,0.03880296823624652,0.6467669263082846,0.7070707880354206,0.43,877.0,276.0,1796.0,360.0,3309.0,0.37382895134481714
oulad,2,42,75pct,Hybrid,VALID,0.922214329473483,0.03747893378999212,0.8847353956834909,0.9053461595954513,0.7830045523520486,0.8431372549019608,0.7308781869688386,0.9305019305019305,0.8629830725007984,0.8306900587353845,0.10066000920380921,0.03640594429933474,0.39398725615211694,0.29136649467282727,0.47,774.0,144.0,1928.0,285.0,3131.0,0.3382305972532737
oulad,2,42,75pct,LR,VALID,,,0.8838016096515586,0.9056724672871983,0.7711442786069652,0.814931650893796,0.7318224740321058,0.915057915057915,0.8530820824017885,0.8234401945450104,0.10995079325117886,0.07673924741304813,0.5515440802246754,0.595358400382659,0.56,775.0,176.0,1896.0,284.0,3131.0,0.3382305972532737
oulad,2,42,75pct,RF,VALID,,,0.8882049388549106,0.907584967606214,0.7848748083801738,0.8552338530066815,0.7252124645892352,0.9372586872586872,0.8655381667198978,0.8312355759239611,0.09809788581972156,0.03226754822906513,0.5123836858699002,0.5218436986452774,0.44,768.0,130.0,1942.0,291.0,3131.0,0.3382305972532737
oulad,2,42,100pct,Hybrid,VALID,0.9502260895516743,0.03315470840783041,0.9170713811438439,0.9317033073430208,0.8455840455840455,0.9537275064267352,0.759467758444217,0.9826254826254827,0.9111183994752378,0.8710466205348498,0.07786198616584193,0.03983426551797626,0.37016233256817477,0.27671752971411445,0.66,742.0,36.0,2036.0,235.0,3049.0,0.32043292882912433
oulad,2,42,100pct,LR,VALID,,,0.9123438968506395,0.9269308971202522,0.8372346216657593,0.8941860465116279,0.7871033776867963,0.956081081081081,0.9019350606756313,0.8715922293839387,0.08715184628438405,0.0735825946607738,0.48900784989802554,0.49180445613166635,0.57,769.0,91.0,1981.0,208.0,3049.0,0.32043292882912433
oulad,2,42,100pct,RF,VALID,,,0.917717500547099,0.9305886252534155,0.8401775804661488,0.9175757575757576,0.77482088024565,0.9671814671814671,0.9055428009183338,0.8710011737135586,0.0742371763419757,0.037438610228140205,0.44425067618042874,0.41842240047685836,0.42,757.0,68.0,2004.0,220.0,3049.0,0.32043292882912433
oulad,3,42,20pct,Hybrid,VALID,0.7717329324849296,0.016220510704372804,0.7555124217805568,0.784118812121646,0.6789546079779918,0.5856668248694826,0.8075916230366492,0.57373046875,0.6736577181208053,0.6906610458933247,0.20845012581170824,0.14651288604663304,0.5393476402050158,0.5245350976284568,0.12,1234.0,873.0,1175.0,294.0,3576.0,0.4272930648769575
oulad,3,42,20pct,LR,VALID,,,0.762566634596074,0.7889011243250983,0.676779463243874,0.6105263157894737,0.7591623036649214,0.638671875,0.6901565995525727,0.6989170893324608,0.18452607666483953,0.05769977014943105,0.804049875691871,0.8937694648416301,0.42,1160.0,740.0,1308.0,368.0,3576.0,0.4272930648769575
oulad,3,42,20pct,RF,VALID,,,0.7550013447722117,0.7773264939872382,0.6725312145289444,0.593687374749499,0.775523560209424,0.60400390625,0.6772930648769575,0.689763733229712,0.18566296235073088,0.02859680042175004,0.8095523223444518,0.8907399443538567,0.37,1185.0,811.0,1237.0,343.0,3576.0,0.4272930648769575
oulad,3,42,20pct,Hybrid-tabular,ABLATION,,,0.6875100437991344,0.7251596500736257,0.6267880364109233,,,,,,,,,,,,,,,,
oulad,3,42,20pct,Hybrid-cnn,ABLATION,,,0.6435731041886091,0.7010823993782722,0.5522163786626596,,,,,,,,,,,,,,,,
oulad,3,42,20pct,Hybrid-bilstm,ABLATION,,,0.6666455177804618,0.7177464350355858,0.6273009801577815,,,,,,,,,,,,,,,,
oulad,3,42,35pct,Hybrid,VALID,0.835463388846281,0.03465720644833459,0.8008061823979464,0.8266899949069156,0.7049399198931909,0.6522544780728845,0.7668845315904139,0.7252318204001952,0.7419731465265615,0.7460581759953046,0.16786204183059203,0.08583922515923927,0.5245538862915375,0.5087740685168968,0.21,1056.0,563.0,1486.0,321.0,3426.0,0.4019264448336252
oulad,3,42,35pct,LR,VALID,,,0.7919800192240847,0.8222772289509769,0.6978441127694859,0.6422466422466423,0.7639796659404503,0.714006832601269,0.7340922358435493,0.7389932492708596,0.16685707565924895,0.06669110308718308,0.7398581879328446,0.838388595983329,0.42,1052.0,586.0,1463.0,325.0,3426.0,0.4019264448336252
oulad,3,42,35pct,RF,VALID,,,0.7869094651746178,0.8131607142793853,0.6744712990936556,0.7025963808025177,0.6485112563543937,0.8155197657393851,0.7483946293053123,0.7320155110468893,0.16575974785921482,0.029638047679667236,0.7390562417892776,0.8223500824282279,0.44,893.0,378.0,1671.0,484.0,3426.0,0.4019264448336252
oulad,3,42,50pct,Hybrid,VALID,0.8720011906022054,0.026987274913923276,0.8450139156882821,0.8711550975460199,0.7348044909020519,0.7108614232209738,0.7604166666666666,0.8116154221571499,0.7922353654837732,0.7860160444119082,0.14112822776873502,0.07749528621137253,0.42443858727128975,0.3552249837770402,0.21,949.0,386.0,1663.0,299.0,3297.0,0.37852593266606005
oulad,3,42,50pct,LR,VALID,,,0.8340373270823547,0.8639376931836669,0.7304,0.7292332268370607,0.7315705128205128,0.8345534407027818,0.7955717318774643,0.7830619767616473,0.14194941490429033,0.06891166370668204,0.6621052419947216,0.7521317677128743,0.47,913.0,339.0,1710.0,335.0,3297.0,0.37852593266606005
oulad,3,42,50pct,RF,VALID,,,0.8354246123977893,0.860169829560386,0.7106729532790399,0.7640552995391705,0.6642628205128205,0.8750610053684724,0.7952684258416742,0.7696619129406465,0.1375320022248762,0.02667602646275609,0.6443556271504383,0.7017309837634896,0.45,829.0,256.0,1793.0,419.0,3297.0,0.37852593266606005
